企業名,会計年度,四半期,y_hat_ml2
グルメ杵屋,2019,Q4,-102.85353917858532
グルメ杵屋,2020,Q1,-88.22789827672192
グルメ杵屋,2020,Q2,-104.8652974458676
グルメ杵屋,2020,Q3,68.70421566833073
グルメ杵屋,2020,Q4,-115.1750110545683
グローセル,2018,Q1,21.260097091296704
グローセル,2018,Q2,-23.54212380799624
グローセル,2018,Q3,19.7599694774466
グローセル,2018,Q4,0.0257307696765067
グローセル,2019,Q1,-7.252354011005814
グローセル,2019,Q2,16.19895060425729
グローセル,2019,Q3,13.73960137722316
グローセル,2019,Q4,-9.942192156543346
グローセル,2020,Q1,-9.054184315462816
グローセル,2020,Q2,-10.05495339880743
グローセル,2020,Q3,-15.867712446083
グローセル,2020,Q4,-5.379875402268585
グローブライド,2018,Q1,86.07529401785119
グローブライド,2018,Q2,169.931422738117
グローブライド,2018,Q3,-25.767951273852475
グローブライド,2018,Q4,42.26365683712387
グローブライド,2019,Q1,109.7462395822299
グローブライド,2019,Q2,151.36080657396897
グローブライド,2019,Q3,-69.82072323745129
グローブライド,2019,Q4,82.3875742402627
グローブライド,2020,Q1,-5.955056916909913
グローブライド,2020,Q2,146.9706955599153
グローブライド,2020,Q3,-183.24132068631616
グローブライド,2020,Q4,-166.35104266909522
グローリー,2018,Q1,3.120489391511959
グローリー,2018,Q2,71.56333542927378
グローリー,2018,Q3,-23.628995900511757
グローリー,2018,Q4,113.51757796957124
グローリー,2019,Q1,54.06868056416029
グローリー,2019,Q2,44.2045924441302
グローリー,2019,Q3,33.953321454972155
グローリー,2019,Q4,82.42903553659636
グローリー,2020,Q1,-19.320412012699823
グローリー,2020,Q2,10.825933295336228
グローリー,2020,Q3,92.6343589891525
グローリー,2020,Q4,64.918280452219
グンゼ,2018,Q1,-2761.762095327347
グンゼ,2018,Q2,-1647.377491477173
グンゼ,2018,Q3,-1140.692897663754
グンゼ,2018,Q4,207.43476002638116
グンゼ,2019,Q1,151.47985673298538
グンゼ,2019,Q2,98.15630043797842
グンゼ,2019,Q3,867.0271448956114
グンゼ,2019,Q4,20.11699210298432
グンゼ,2020,Q1,552.6825592421858
グンゼ,2020,Q2,-92.09018773519132
グンゼ,2020,Q3,544.1032866277383
グンゼ,2020,Q4,125.63289337453624
ケンコーマヨネーズ,2018,Q1,81.10840494729625
ケンコーマヨネーズ,2018,Q2,56.697908043881775
ケンコーマヨネーズ,2018,Q3,102.59118632227135
ケンコーマヨネーズ,2018,Q4,34.40425600737297
ケンコーマヨネーズ,2019,Q1,30.6015613630014
ケンコーマヨネーズ,2019,Q2,46.60326453883617
ケンコーマヨネーズ,2019,Q3,61.02839755240032
ケンコーマヨネーズ,2019,Q4,24.64131558494768
ケンコーマヨネーズ,2020,Q1,-21.059058017906157
ケンコーマヨネーズ,2020,Q2,7.858097239071505
ケンコーマヨネーズ,2020,Q3,39.846464906780845
ケンコーマヨネーズ,2020,Q4,-5.982252575329909
ケーズホールディングス,2018,Q1,47.81924087487849
ケーズホールディングス,2018,Q2,52.87377614362836
ケーズホールディングス,2018,Q3,29.542644717557486
ケーズホールディングス,2018,Q4,32.30250965964235
ケーズホールディングス,2019,Q1,28.32292700304057
ケーズホールディングス,2019,Q2,41.93081488741254
ケーズホールディングス,2019,Q3,23.879617835162428
ケーズホールディングス,2019,Q4,44.831287307188845
ケーズホールディングス,2020,Q1,59.05137107115086
ケーズホールディングス,2020,Q2,47.18577172774648
ケーズホールディングス,2020,Q3,37.35405114893303
ケーズホールディングス,2020,Q4,30.08494225648429
ケーユーホールディングス,2018,Q1,55.440318213610446
ケーユーホールディングス,2018,Q2,12.519530001357396
ケーユーホールディングス,2018,Q3,5.48489784474161
ケーユーホールディングス,2018,Q4,52.488011443717
ケーユーホールディングス,2019,Q1,19.431041627672496
ケーユーホールディングス,2019,Q2,31.61405805349543
ケーユーホールディングス,2019,Q3,35.83095436193574
ケーユーホールディングス,2019,Q4,37.88768413829987
ケーユーホールディングス,2020,Q1,4.9480069776074505
ケーユーホールディングス,2020,Q2,50.79877585674932
ケーユーホールディングス,2020,Q3,40.925257693289566
ケーユーホールディングス,2020,Q4,42.42344634788891
ゲオホールディングス,2018,Q1,60.88019343756855
ゲオホールディングス,2018,Q2,88.81606893253263
ゲオホールディングス,2018,Q3,184.24650902406157
ゲオホールディングス,2018,Q4,-77.27903683589219
ゲオホールディングス,2019,Q1,25.208443273131365
ゲオホールディングス,2019,Q2,53.82449683263576
ゲオホールディングス,2019,Q3,71.28093069454758
ゲオホールディングス,2019,Q4,38.29548929726158
ゲオホールディングス,2020,Q1,48.904582965415216
ゲオホールディングス,2020,Q2,-156.82529519443167
ゲオホールディングス,2020,Q3,-212.67984904097943
ゲオホールディングス,2020,Q4,-221.56378387902527
コア,2018,Q1,2.980797957170964
コア,2018,Q2,18.005218723969698
コア,2018,Q3,15.502130680618617
コア,2018,Q4,30.34852185987213
コア,2019,Q1,14.79625784117226
コア,2019,Q2,24.163139736961472
コア,2019,Q3,18.491976055905155
コア,2019,Q4,43.5345362485688
コア,2020,Q1,-1.9841591718517364
コア,2020,Q2,28.32297865279887
コア,2020,Q3,29.631150440653084
コア,2020,Q4,25.997612069295062
ココカラファイン,2018,Q1,96.92545916369006
ココカラファイン,2018,Q2,72.72870797084562
ココカラファイン,2018,Q3,76.69819847070289
ココカラファイン,2018,Q4,64.98568268664776
ココカラファイン,2019,Q1,49.86316171764483
ココカラファイン,2019,Q2,112.1538030687215
ココカラファイン,2019,Q3,123.1701716154767
ココカラファイン,2019,Q4,56.72625530488075
ココカラファイン,2020,Q1,-21.592156359354306
ココカラファイン,2020,Q2,140.29821309601218
ココカラファイン,2020,Q3,123.27864506322162
ココカラファイン,2020,Q4,266.21911050401
コニカミノルタ,2018,Q1,11.247417618016344
コニカミノルタ,2018,Q2,25.20907280239507
コニカミノルタ,2018,Q3,-10.913631345155608
コニカミノルタ,2018,Q4,12.7027257509427
コニカミノルタ,2019,Q1,27.971929261621547
コニカミノルタ,2019,Q2,20.666693645233707
コニカミノルタ,2019,Q3,1.888169205730648
コニカミノルタ,2019,Q4,-14.231811038010877
コニカミノルタ,2020,Q1,1.8112010533751004
コニカミノルタ,2020,Q2,10.873130256364064
コニカミノルタ,2020,Q3,-25.61507049959822
コニカミノルタ,2020,Q4,-63.952738851382335
コニシ,2018,Q1,21.26548364731044
コニシ,2018,Q2,22.43761159132191
コニシ,2018,Q3,37.91935053650383
コニシ,2018,Q4,3.35664553165568
コニシ,2019,Q1,-4.621061299103731
コニシ,2019,Q2,47.63500655408366
コニシ,2019,Q3,53.607071445329886
コニシ,2019,Q4,39.1633412507063
コニシ,2020,Q1,13.855824582264766
コニシ,2020,Q2,30.10974377007205
コニシ,2020,Q3,50.43625687803336
コニシ,2020,Q4,16.667889550534916
コネクシオ,2018,Q1,28.5222703703368
コネクシオ,2018,Q2,35.38621204116884
コネクシオ,2018,Q3,48.57567408104626
コネクシオ,2018,Q4,49.735128409180106
コネクシオ,2019,Q1,37.330496446437074
コネクシオ,2019,Q2,44.39319026677576
コネクシオ,2019,Q3,33.68125054699048
コネクシオ,2019,Q4,39.8469145056343
コネクシオ,2020,Q1,20.0726353551986
コネクシオ,2020,Q2,49.38625717465985
コネクシオ,2020,Q3,39.12889409571903
コネクシオ,2020,Q4,37.07511266085405
コマツ,2018,Q1,62.96521214331425
コマツ,2018,Q2,73.60642990062343
コマツ,2018,Q3,50.81062787675316
コマツ,2018,Q4,66.77597929020047
コマツ,2019,Q1,64.10490429902006
コマツ,2019,Q2,52.60313882654688
コマツ,2019,Q3,47.45644181871259
コマツ,2019,Q4,37.047028330840114
コマツ,2020,Q1,6.811454744632687
コマツ,2020,Q2,3.772935614792228
コマツ,2020,Q3,11.670047524808451
コマツ,2020,Q4,53.45791461185966
コムシスホールディングス,2018,Q1,17.685636277140887
コムシスホールディングス,2018,Q2,37.01001143552944
コムシスホールディングス,2018,Q3,78.76743437439201
コムシスホールディングス,2018,Q4,55.39346546344187
コムシスホールディングス,2019,Q1,25.97194184180341
コムシスホールディングス,2019,Q2,34.110689704266726
コムシスホールディングス,2019,Q3,56.81776270200695
コムシスホールディングス,2019,Q4,98.9870560479637
コムシスホールディングス,2020,Q1,41.16996284586671
コムシスホールディングス,2020,Q2,45.662536149416006
コムシスホールディングス,2020,Q3,73.72397187151468
コムシスホールディングス,2020,Q4,96.098001957573
コムチュア,2018,Q1,15.68744572941759
コムチュア,2018,Q2,51.58305633808004
コムチュア,2018,Q3,37.17944146734979
コムチュア,2018,Q4,32.75073577782132
コムチュア,2019,Q1,21.09970837944708
コムチュア,2019,Q2,34.39108142685936
コムチュア,2019,Q3,36.88838360160079
コムチュア,2019,Q4,30.252002178774973
コムチュア,2020,Q1,-4.231205011137028
コムチュア,2020,Q2,43.167194994137446
コムチュア,2020,Q3,13.884777893619995
コムチュア,2020,Q4,13.013846518273276
コメリ,2018,Q1,101.98667610616144
コメリ,2018,Q2,47.501378791045454
コメリ,2018,Q3,39.54839241650075
コメリ,2018,Q4,-22.628469167399203
コメリ,2019,Q1,129.4116012706744
コメリ,2019,Q2,85.60148469744104
コメリ,2019,Q3,28.330534479850257
コメリ,2019,Q4,-52.34095510261395
コメリ,2020,Q1,367.5844512617648
コメリ,2020,Q2,121.32103312930008
コメリ,2020,Q3,259.7632787198867
コメリ,2020,Q4,-157.370957844151
コロナ,2018,Q1,-8.589186337309087
コロナ,2018,Q2,28.26665287106184
コロナ,2018,Q3,61.51355490373257
コロナ,2018,Q4,-40.52403252254396
コロナ,2019,Q1,-24.76907112126051
コロナ,2019,Q2,5.624402693424216
コロナ,2019,Q3,47.6856824555546
コロナ,2019,Q4,-50.99697811983775
コロナ,2020,Q1,8.35406492602037
コロナ,2020,Q2,17.24295082852963
コロナ,2020,Q3,76.0309429884538
コロナ,2020,Q4,-26.54687194703745
コロワイド,2018,Q1,-2.426175548218815
コロワイド,2018,Q2,-20.559512917800845
コロワイド,2018,Q3,44.93986275966047
コロワイド,2018,Q4,2.629508506458606
コロワイド,2019,Q1,-11.596593209149134
コロワイド,2019,Q2,-36.72714131267263
コロワイド,2019,Q3,2.673965570338453
コロワイド,2019,Q4,-90.64306426767844
コロワイド,2020,Q1,-355.20190744594754
コロワイド,2020,Q2,-174.0187766612961
コロワイド,2020,Q3,113.86607740724791
コロワイド,2020,Q4,203.09623258136423
コンドーテック,2018,Q1,23.080591651924404
コンドーテック,2018,Q2,28.261619920734013
コンドーテック,2018,Q3,33.4800240677774
コンドーテック,2018,Q4,33.951894843875706
コンドーテック,2019,Q1,26.635899229045187
コンドーテック,2019,Q2,27.44071885382589
コンドーテック,2019,Q3,40.584601248528976
コンドーテック,2019,Q4,18.71610421899569
コンドーテック,2020,Q1,21.9224412943573
コンドーテック,2020,Q2,20.93094374758687
コンドーテック,2020,Q3,22.30360059520448
コンドーテック,2020,Q4,0.2494910812583288
コーセー,2018,Q1,160.0300565687585
コーセー,2018,Q2,192.6613796061127
コーセー,2018,Q3,241.82598596893388
コーセー,2018,Q4,11.25893431834335
コーセー,2019,Q1,163.35928243015962
コーセー,2019,Q2,222.21503720347724
コーセー,2019,Q3,284.5187130529506
コーセー,2019,Q4,34.111858937425474
コーセー,2020,Q1,23.763585093010263
コーセー,2020,Q2,23.23549061635396
コーセー,2020,Q3,107.32851412024476
コーセー,2020,Q4,-106.98366105902022
ゴールドウイン,2018,Q1,36.75968859713909
ゴールドウイン,2018,Q2,255.808987842834
ゴールドウイン,2018,Q3,325.80965580857986
ゴールドウイン,2018,Q4,3.039746248873982
ゴールドウイン,2019,Q1,117.4994664895959
ゴールドウイン,2019,Q2,142.4922397917743
ゴールドウイン,2019,Q3,163.10663452085942
ゴールドウイン,2019,Q4,51.69421735157696
ゴールドウイン,2020,Q1,73.83251026406373
ゴールドウイン,2020,Q2,44.63640109334676
ゴールドウイン,2020,Q3,191.1197924725738
ゴールドウイン,2020,Q4,148.2739974171323
ゴールドクレスト,2018,Q1,65.79663625527365
ゴールドクレスト,2018,Q2,32.54996002565487
ゴールドクレスト,2018,Q3,37.56948849045836
ゴールドクレスト,2018,Q4,68.25494631573376
ゴールドクレスト,2019,Q1,131.56624388495962
ゴールドクレスト,2019,Q2,41.00392807524178
ゴールドクレスト,2019,Q3,6.805065628548213
ゴールドクレスト,2019,Q4,-22.14614553502092
ゴールドクレスト,2020,Q1,76.87114847356288
ゴールドクレスト,2020,Q2,20.440769193677383
ゴールドクレスト,2020,Q3,116.89846613577257
ゴールドクレスト,2020,Q4,54.9704709118748
サイネックス,2018,Q1,-29.819469569559477
サイネックス,2018,Q2,39.84641121563877
サイネックス,2018,Q3,6.398474097290521
サイネックス,2018,Q4,3.3612902842469765
サイネックス,2019,Q1,13.922225372768438
サイネックス,2019,Q2,-35.32602521545874
サイネックス,2019,Q3,155.4419557721303
サイネックス,2019,Q4,70.60817644128407
サイネックス,2020,Q1,-19.289968850180912
サイネックス,2020,Q2,-25.71468298527099
サイネックス,2020,Q3,21.66900769288156
サイネックス,2020,Q4,66.46477780530867
サカイオーベックス,2018,Q1,80.94554757154125
サカイオーベックス,2018,Q2,102.51294823585776
サカイオーベックス,2018,Q3,91.5436241905187
サカイオーベックス,2018,Q4,76.75355534083732
サカイオーベックス,2019,Q1,93.07094290075544
サカイオーベックス,2019,Q2,85.02401593768231
サカイオーベックス,2019,Q3,125.2345850057518
サカイオーベックス,2019,Q4,98.55295740187572
サカイオーベックス,2020,Q1,94.43209753303948
サカイオーベックス,2020,Q2,-0.5626247013171692
サカイオーベックス,2020,Q3,25.560433732145302
サカイオーベックス,2020,Q4,-5.2796822586614045
サカイ引越センター,2018,Q1,132.87639824440862
サカイ引越センター,2018,Q2,57.624145085301805
サカイ引越センター,2018,Q3,84.60476761629005
サカイ引越センター,2018,Q4,199.8304068688298
サカイ引越センター,2019,Q1,172.43822793612702
サカイ引越センター,2019,Q2,58.02194779891609
サカイ引越センター,2019,Q3,112.19559215172892
サカイ引越センター,2019,Q4,84.83410423336223
サカイ引越センター,2020,Q1,103.51294101463589
サカイ引越センター,2020,Q2,90.7464784523018
サカイ引越センター,2020,Q3,170.7227450977915
サカイ引越センター,2020,Q4,139.79064012292457
サクサホールディングス,2018,Q1,139.62636755290717
サクサホールディングス,2018,Q2,-46.19434185752127
サクサホールディングス,2018,Q3,-113.9612289470432
サクサホールディングス,2018,Q4,130.11557100982162
サクサホールディングス,2019,Q1,-42.84107522641978
サクサホールディングス,2019,Q2,104.16335573454532
サクサホールディングス,2019,Q3,-6.4283046120033625
サクサホールディングス,2019,Q4,106.44190496845532
サクサホールディングス,2020,Q1,10.03767400108161
サクサホールディングス,2020,Q2,132.9464191386032
サクサホールディングス,2020,Q3,521.2971090551547
サクサホールディングス,2020,Q4,-318.8608081784979
サックスバー　ホールディングス,2018,Q1,12.385884821514988
サックスバー　ホールディングス,2018,Q2,20.276241071241927
サックスバー　ホールディングス,2018,Q3,14.789801136660154
サックスバー　ホールディングス,2018,Q4,19.744151528290036
サックスバー　ホールディングス,2019,Q1,19.434763449143915
サックスバー　ホールディングス,2019,Q2,19.7219439308536
サックスバー　ホールディングス,2019,Q3,11.166814615373676
サックスバー　ホールディングス,2019,Q4,5.393466988594929
サックスバー　ホールディングス,2020,Q1,-13.294157000621617
サックスバー　ホールディングス,2020,Q2,-29.321000846807284
サックスバー　ホールディングス,2020,Q3,-5.468540591682899
サックスバー　ホールディングス,2020,Q4,-27.25655643421361
サトーホールディングス,2018,Q1,10.101977224814618
