企業名,会計年度,四半期,y_hat_msvm
西日本鉄道,2018,Q2,6.917219631115369
西日本鉄道,2018,Q3,5.831936797295066
西日本鉄道,2018,Q4,7.734849806227799
西日本鉄道,2019,Q1,9.611776670592759
西日本鉄道,2019,Q2,11.504597256200253
西日本鉄道,2019,Q3,13.59962029723517
西日本鉄道,2019,Q4,15.561591297857085
西日本鉄道,2020,Q1,13.844499234390724
西日本鉄道,2020,Q2,11.849329081298007
西日本鉄道,2020,Q3,10.115128104703473
西日本鉄道,2020,Q4,8.172339083350016
西松建設,2018,Q1,7.356325344534381
西松建設,2018,Q2,9.275297291584891
西松建設,2018,Q3,11.90259397811248
西松建設,2018,Q4,14.545243995806464
西松建設,2019,Q1,16.56436671601559
西松建設,2019,Q2,18.33445697556512
西松建設,2019,Q3,19.645072418693836
西松建設,2019,Q4,21.297731003942072
西松建設,2020,Q1,24.03796665292299
西松建設,2020,Q2,26.999081324011115
西松建設,2020,Q3,29.175142373875083
西松建設,2020,Q4,29.61910173909007
西華産業,2018,Q1,5.097815927732514
西華産業,2018,Q2,6.219963309992142
西華産業,2018,Q3,7.418303187312712
西華産業,2018,Q4,9.291128017393344
西華産業,2019,Q1,10.975142415809188
西華産業,2019,Q2,10.402151623593918
西華産業,2019,Q3,11.984645539627286
西華産業,2019,Q4,12.498115865638027
西華産業,2020,Q1,12.01063742468638
西華産業,2020,Q2,12.191789267695349
西華産業,2020,Q3,11.41276447063685
西華産業,2020,Q4,11.956964037765959
西部ガスホールディングス,2018,Q1,4.139813260139493
西部ガスホールディングス,2018,Q2,5.223407852114909
西部ガスホールディングス,2018,Q3,4.206505472982829
西部ガスホールディングス,2018,Q4,3.596806283291046
西部ガスホールディングス,2019,Q1,4.0930586634142925
西部ガスホールディングス,2019,Q2,5.41988835574039
西部ガスホールディングス,2019,Q3,3.489273417606375
西部ガスホールディングス,2019,Q4,3.5821102972226813
西部ガスホールディングス,2020,Q1,3.84097902032817
西部ガスホールディングス,2020,Q2,4.040297581005622
西部ガスホールディングス,2020,Q3,3.2888510513769793
西部ガスホールディングス,2020,Q4,3.306360929401086
豊田合成,2018,Q1,37.31306836911977
豊田合成,2018,Q2,39.48842127398737
豊田合成,2018,Q3,38.60854721946916
豊田合成,2018,Q4,39.37518540639465
豊田合成,2019,Q1,40.23872689931371
豊田合成,2019,Q2,38.15759168126748
豊田合成,2019,Q3,40.11599156462306
豊田合成,2019,Q4,39.185899901473576
豊田合成,2020,Q1,38.255465630832965
豊田合成,2020,Q2,38.08807791400693
豊田合成,2020,Q3,41.69145733433453
豊田合成,2020,Q4,44.512310902346876
近畿車両,2018,Q1,11.13545965724381
近畿車両,2018,Q2,12.870694162529755
近畿車両,2018,Q3,14.33304644337186
近畿車両,2018,Q4,15.68759542945387
近畿車両,2019,Q1,13.503324088869832
近畿車両,2019,Q2,13.063747679608863
近畿車両,2019,Q3,13.478450408319878
近畿車両,2019,Q4,11.854208005410694
近畿車両,2020,Q1,8.068483197872062
近畿車両,2020,Q2,4.608854981161956
近畿車両,2020,Q3,6.199111868055105
近畿車両,2020,Q4,3.418403517517906
近鉄グループホールディングス,2018,Q1,4.022474700206825
近鉄グループホールディングス,2018,Q2,4.6585697013692515
近鉄グループホールディングス,2018,Q3,5.205723165208923
近鉄グループホールディングス,2018,Q4,7.096509951336156
近鉄グループホールディングス,2019,Q1,9.081432518898799
近鉄グループホールディングス,2019,Q2,10.56853252697574
近鉄グループホールディングス,2019,Q3,10.929244828305665
近鉄グループホールディングス,2019,Q4,11.458091592674718
近鉄グループホールディングス,2020,Q1,10.20304047519178
近鉄グループホールディングス,2020,Q2,9.468616996394996
近鉄グループホールディングス,2020,Q3,9.006899345908572
近鉄グループホールディングス,2020,Q4,7.450361402750342
進学会ホールディングス,2018,Q1,4.219813087883008
進学会ホールディングス,2018,Q2,5.7253372198414105
進学会ホールディングス,2018,Q3,6.831662793994964
進学会ホールディングス,2018,Q4,4.316921765293006
進学会ホールディングス,2019,Q1,4.758229492118003
進学会ホールディングス,2019,Q2,6.006722472834731
進学会ホールディングス,2019,Q3,4.093363333939934
進学会ホールディングス,2019,Q4,2.442309028862689
進学会ホールディングス,2020,Q1,0.10167861140085738
進学会ホールディングス,2020,Q2,0.8167169246829633
進学会ホールディングス,2020,Q3,1.0737465595479074
進学会ホールディングス,2020,Q4,-0.8403220344261987
遠藤照明,2018,Q1,28.99399943140027
遠藤照明,2018,Q2,28.607623775405187
遠藤照明,2018,Q3,32.71779012328264
遠藤照明,2018,Q4,32.80199377324597
遠藤照明,2019,Q1,32.74728464738232
遠藤照明,2019,Q2,32.88745260740697
遠藤照明,2019,Q3,32.128004289718355
遠藤照明,2019,Q4,32.119525070784725
遠藤照明,2020,Q1,32.07327009580351
遠藤照明,2020,Q2,32.10264740453646
遠藤照明,2020,Q3,32.0204293733236
遠藤照明,2020,Q4,28.6689453374371
都築電気,2018,Q1,19.57080404782123
都築電気,2018,Q2,22.656466892804325
都築電気,2018,Q3,21.39904689395675
都築電気,2018,Q4,24.623688653388562
都築電気,2019,Q1,20.9998818172069
都築電気,2019,Q2,24.25433531031476
都築電気,2019,Q3,21.08269346382896
都築電気,2019,Q4,25.193697643217916
都築電気,2020,Q1,21.890742479107963
都築電気,2020,Q2,24.291077498913925
都築電気,2020,Q3,26.557705103732722
都築電気,2020,Q4,28.9811902998632
酉島製作所,2018,Q1,12.925608382425455
酉島製作所,2018,Q2,11.968905491211586
酉島製作所,2018,Q3,9.910400122453414
酉島製作所,2018,Q4,10.291682789307927
酉島製作所,2019,Q1,9.562225820349687
酉島製作所,2019,Q2,6.886778186152515
酉島製作所,2019,Q3,5.916159741962195
酉島製作所,2019,Q4,3.142672172055139
酉島製作所,2020,Q1,2.289088710294004
酉島製作所,2020,Q2,-1.1265167507382812
酉島製作所,2020,Q3,-0.3113614886852868
酉島製作所,2020,Q4,0.2776016738550586
酒井重工業,2018,Q1,5.768445048657465
酒井重工業,2018,Q2,7.35765069040068
酒井重工業,2018,Q3,9.232745125767272
酒井重工業,2018,Q4,10.9260596252968
酒井重工業,2019,Q1,12.832691882166182
酒井重工業,2019,Q2,15.009905449952342
酒井重工業,2019,Q3,17.71424368480402
酒井重工業,2019,Q4,20.17918259627875
酒井重工業,2020,Q1,18.26293805531782
酒井重工業,2020,Q2,16.358880475522724
酒井重工業,2020,Q3,14.372258529769578
酒井重工業,2020,Q4,16.247846927710835
野村マイクロ・サイエンス,2018,Q1,1.7651448925633335
野村マイクロ・サイエンス,2018,Q2,2.800907355855877
野村マイクロ・サイエンス,2018,Q3,4.700134705739246
野村マイクロ・サイエンス,2018,Q4,6.732516165948062
野村マイクロ・サイエンス,2019,Q1,7.716039232609287
野村マイクロ・サイエンス,2019,Q2,4.359560178466612
野村マイクロ・サイエンス,2019,Q3,4.912761004491842
野村マイクロ・サイエンス,2019,Q4,7.96838294106518
野村マイクロ・サイエンス,2020,Q1,7.353112092842799
野村マイクロ・サイエンス,2020,Q2,9.632376512220043
野村マイクロ・サイエンス,2020,Q3,13.84998672484244
野村マイクロ・サイエンス,2020,Q4,17.9320951073697
野村不動産ホールディングス,2018,Q1,35.8658328693466
野村不動産ホールディングス,2018,Q2,35.92207243656127
野村不動産ホールディングス,2018,Q3,35.92824499586662
野村不動産ホールディングス,2018,Q4,39.43962028721942
野村不動産ホールディングス,2019,Q1,40.340029568689474
野村不動産ホールディングス,2019,Q2,40.151331198267044
野村不動産ホールディングス,2019,Q3,40.471140620339916
野村不動産ホールディングス,2019,Q4,40.48831856188258
野村不動産ホールディングス,2020,Q1,40.60548272925733
野村不動産ホールディングス,2020,Q2,41.221463385752024
野村不動産ホールディングス,2020,Q3,41.02542721415238
野村不動産ホールディングス,2020,Q4,41.342759685831716
野村総合研究所,2018,Q1,39.69089623907991
野村総合研究所,2018,Q2,41.132265146458835
野村総合研究所,2018,Q3,41.95413347829058
野村総合研究所,2018,Q4,42.55332815613462
野村総合研究所,2019,Q1,43.00796492160939
野村総合研究所,2019,Q2,43.75738326969739
野村総合研究所,2019,Q3,42.826530755240185
野村総合研究所,2019,Q4,41.89967066704599
野村総合研究所,2020,Q1,41.007562899805954
野村総合研究所,2020,Q2,39.25592264886731
野村総合研究所,2020,Q3,38.75076516577252
野村総合研究所,2020,Q4,38.29669361689707
鉄建建設,2018,Q1,4.5332958194525235
鉄建建設,2018,Q2,6.004950412513971
鉄建建設,2018,Q3,7.393797209590682
鉄建建設,2018,Q4,8.987159959321312
鉄建建設,2019,Q1,11.24942188073116
鉄建建設,2019,Q2,13.515107677247883
鉄建建設,2019,Q3,14.772557379785901
鉄建建設,2019,Q4,15.28951446694232
鉄建建設,2020,Q1,16.160775545793804
鉄建建設,2020,Q2,19.185292995539776
鉄建建設,2020,Q3,21.310217089575254
鉄建建設,2020,Q4,23.19535409572484
銭高組,2018,Q1,9.280807040652423
銭高組,2018,Q2,10.122538616685679
銭高組,2018,Q3,11.430338770036508
銭高組,2018,Q4,13.3386604348404
銭高組,2019,Q1,17.36305843779777
銭高組,2019,Q2,21.807126689855746
銭高組,2019,Q3,24.285287704070836
銭高組,2019,Q4,26.473487778307444
銭高組,2020,Q1,29.323524034977726
銭高組,2020,Q2,31.279998715556466
銭高組,2020,Q3,36.953148148096645
銭高組,2020,Q4,45.83060653510829
長瀬産業,2018,Q1,24.690389610725962
長瀬産業,2018,Q2,24.821594931045496
長瀬産業,2018,Q3,25.098779141648116
長瀬産業,2018,Q4,26.14883243817469
長瀬産業,2019,Q1,26.986198892063676
長瀬産業,2019,Q2,27.22256269237699
長瀬産業,2019,Q3,26.779418284545283
長瀬産業,2019,Q4,26.78737985475631
長瀬産業,2020,Q1,26.67495038001436
長瀬産業,2020,Q2,27.147255921434137
長瀬産業,2020,Q3,27.22884442763695
長瀬産業,2020,Q4,27.65923735624543
長谷工コーポレーション,2018,Q1,26.433975723407773
長谷工コーポレーション,2018,Q2,27.112068681751815
長谷工コーポレーション,2018,Q3,27.493638373251482
長谷工コーポレーション,2018,Q4,30.21853968724409
長谷工コーポレーション,2019,Q1,33.55224631340843
長谷工コーポレーション,2019,Q2,35.21670200352999
長谷工コーポレーション,2019,Q3,36.5910704751162
長谷工コーポレーション,2019,Q4,39.09322624571378
長谷工コーポレーション,2020,Q1,39.68961585011019
長谷工コーポレーション,2020,Q2,38.63255008513942
長谷工コーポレーション,2020,Q3,39.61942065688683
長谷工コーポレーション,2020,Q4,38.58955508165842
長野計器,2018,Q1,15.189802661064524
長野計器,2018,Q2,15.68259654918992
長野計器,2018,Q3,16.102911618486775
長野計器,2018,Q4,16.20901809011631
長野計器,2019,Q1,15.733019917268338
長野計器,2019,Q2,15.540280693913633
長野計器,2019,Q3,15.31876733387609
長野計器,2019,Q4,15.657434425667125
長野計器,2020,Q1,15.781196161134725
長野計器,2020,Q2,15.411968721074167
長野計器,2020,Q3,15.337685508244975
長野計器,2020,Q4,15.880895125635682
関東電化工業,2018,Q1,12.655256438397437
関東電化工業,2018,Q2,13.684174452129117
関東電化工業,2018,Q3,14.765303216478507
関東電化工業,2018,Q4,16.180790911757732
関東電化工業,2019,Q1,19.31236223596357
関東電化工業,2019,Q2,21.282441553500377
関東電化工業,2019,Q3,21.94564027326269
関東電化工業,2019,Q4,22.39196997177484
関東電化工業,2020,Q1,21.929074556931912
関東電化工業,2020,Q2,21.719284318691145
関東電化工業,2020,Q3,21.62736735628186
関東電化工業,2020,Q4,21.61000500330475
関西スーパーマーケット,2018,Q1,7.684219246350854
関西スーパーマーケット,2018,Q2,8.051008025025482
関西スーパーマーケット,2018,Q3,8.917970731619784
関西スーパーマーケット,2018,Q4,8.824083209708013
関西スーパーマーケット,2019,Q1,8.774587470409507
関西スーパーマーケット,2019,Q2,9.441453273708818
関西スーパーマーケット,2019,Q3,10.19083873007221
関西スーパーマーケット,2019,Q4,10.128251405115341
関西スーパーマーケット,2020,Q1,10.617770911998718
関西スーパーマーケット,2020,Q2,10.931860843592382
関西スーパーマーケット,2020,Q3,10.960326001396822
関西スーパーマーケット,2020,Q4,10.969133760731328
関西ペイント,2018,Q1,20.890477023352293
関西ペイント,2018,Q2,20.60688503681188
関西ペイント,2018,Q3,21.036843853711034
関西ペイント,2018,Q4,20.351857110466298
関西ペイント,2019,Q1,20.00204434753448
関西ペイント,2019,Q2,19.792392162650223
関西ペイント,2019,Q3,19.99901562856724
関西ペイント,2019,Q4,19.957870447970517
関西ペイント,2020,Q1,19.798366593465893
関西ペイント,2020,Q2,19.63318230421173
関西ペイント,2020,Q3,19.529025329740534
関西ペイント,2020,Q4,19.72934681300537
関電工,2018,Q1,10.761750330913323
関電工,2018,Q2,11.801974571982285
関電工,2018,Q3,12.574476429120399
関電工,2018,Q4,13.722716438768307
関電工,2019,Q1,14.447381808004716
関電工,2019,Q2,15.729219124859267
関電工,2019,Q3,16.71136560461904
関電工,2019,Q4,17.9004928309088
関電工,2020,Q1,18.206264306469734
関電工,2020,Q2,18.09459165329166
関電工,2020,Q3,18.387885027364987
関電工,2020,Q4,18.980264612258885
阪和興業,2018,Q1,12.029154379783698
阪和興業,2018,Q2,13.29104318368782
阪和興業,2018,Q3,15.223086247190947
阪和興業,2018,Q4,17.157743459655507
阪和興業,2019,Q1,20.74686381953603
阪和興業,2019,Q2,22.685695264440152
阪和興業,2019,Q3,24.883061440503678
阪和興業,2019,Q4,24.916514954173
阪和興業,2020,Q1,24.399897925141772
阪和興業,2020,Q2,24.593599253923138
阪和興業,2020,Q3,26.28667587565175
阪和興業,2020,Q4,28.68940453114801
阪急阪神ホールディングス,2018,Q1,18.639189994597174
阪急阪神ホールディングス,2018,Q2,20.612523189779402
阪急阪神ホールディングス,2018,Q3,22.653654203903656
阪急阪神ホールディングス,2018,Q4,24.98061606381662
阪急阪神ホールディングス,2019,Q1,26.92547972441147
阪急阪神ホールディングス,2019,Q2,27.19902720855599
阪急阪神ホールディングス,2019,Q3,28.313661615932716
阪急阪神ホールディングス,2019,Q4,30.164682053899195
阪急阪神ホールディングス,2020,Q1,28.150385062140884
阪急阪神ホールディングス,2020,Q2,26.64498583912015
阪急阪神ホールディングス,2020,Q3,26.26550284125412
阪急阪神ホールディングス,2020,Q4,25.791819212225747
電気興業,2018,Q1,7.861938015383132
電気興業,2018,Q2,6.920396312441298
電気興業,2018,Q3,7.5971168411798775
電気興業,2018,Q4,8.434311045447965
電気興業,2019,Q1,9.576495579619701
電気興業,2019,Q2,8.76600314792851
電気興業,2019,Q3,9.909991124850574
電気興業,2019,Q4,10.710866696972145
電気興業,2020,Q1,12.113178358497322
電気興業,2020,Q2,11.44024577137242
電気興業,2020,Q3,11.372800737334275
電気興業,2020,Q4,13.2659855998178
電源開発,2018,Q1,61.60145715727092
電源開発,2018,Q2,62.25351937819866
電源開発,2018,Q3,60.814086556890466
電源開発,2018,Q4,64.65760455615512
電源開発,2019,Q1,66.15335799437662
電源開発,2019,Q2,69.26740167490173
電源開発,2019,Q3,65.23014686706752
電源開発,2019,Q4,60.798321149869125
電源開発,2020,Q1,62.60066817638161
電源開発,2020,Q2,61.624336869587665
電源開発,2020,Q3,59.813623459743624
電源開発,2020,Q4,68.32381986761176
電算,2018,Q1,10.228555066175595
電算,2018,Q2,9.698142392489997
電算,2018,Q3,6.441201552133067
電算,2018,Q4,5.529419646123641
電算,2019,Q1,-0.7329593885045274
電算,2019,Q2,-3.1845794609768445
電算,2019,Q3,-4.300828822132149
電算,2019,Q4,-3.962123192911089
電算,2020,Q1,-4.309208503708327
電算,2020,Q2,-4.4586091114342485
電算,2020,Q3,-6.154196788552968
電算,2020,Q4,-6.420117478015535
青山商事,2018,Q1,52.05682453816642
青山商事,2018,Q2,51.08288266730055
青山商事,2018,Q3,52.1347003777722
青山商事,2018,Q4,50.77997942831363
青山商事,2019,Q1,49.92147184865288
青山商事,2019,Q2,48.85200430007393
青山商事,2019,Q3,49.474741128302966
青山商事,2019,Q4,49.34212799124796
青山商事,2020,Q1,46.953851114866445
青山商事,2020,Q2,46.85835727210129
青山商事,2020,Q3,47.45759303295023
青山商事,2020,Q4,42.23425037749613
飛島建設,2018,Q1,4.058858390805894
飛島建設,2018,Q2,4.467298428882825
飛島建設,2018,Q3,2.016480393484919
飛島建設,2018,Q4,3.7652465753056568
飛島建設,2019,Q1,5.282252807008828
飛島建設,2019,Q2,6.989927132165941
飛島建設,2019,Q3,8.399102854673954
飛島建設,2019,Q4,10.627855031935272
飛島建設,2020,Q1,13.311644906669823
飛島建設,2020,Q2,15.885707487702312
飛島建設,2020,Q3,18.112578898470865
飛島建設,2020,Q4,19.979758034551086
飯野海運,2018,Q1,6.36286920856902
飯野海運,2018,Q2,6.803355065464456
飯野海運,2018,Q3,5.749990216817547
飯野海運,2018,Q4,5.097981706333119
飯野海運,2019,Q1,6.371006697220552
飯野海運,2019,Q2,6.647843069233314
飯野海運,2019,Q3,5.674477199478343
飯野海運,2019,Q4,5.167170281572323
飯野海運,2020,Q1,7.008911482867622
飯野海運,2020,Q2,6.660230526307226
