企業名,会計年度,四半期,y_hat_men
スターゼン,2018,Q4,98.84958355876508
スターゼン,2019,Q1,115.36194872100752
スターゼン,2019,Q2,68.51686299425252
スターゼン,2019,Q3,201.4749461140317
スターゼン,2019,Q4,61.74426546704456
スターゼン,2020,Q1,-78.67740286652588
スターゼン,2020,Q2,0.5016244414439024
スターゼン,2020,Q3,-21.27058965340804
スターゼン,2020,Q4,288.3642549100463
スターツコーポレーション,2018,Q1,81.62091795843753
スターツコーポレーション,2018,Q2,72.64501322458838
スターツコーポレーション,2018,Q3,78.37998329893122
スターツコーポレーション,2018,Q4,100.92900948368845
スターツコーポレーション,2019,Q1,82.69868115368172
スターツコーポレーション,2019,Q2,61.5980220982796
スターツコーポレーション,2019,Q3,37.121336117591625
スターツコーポレーション,2019,Q4,116.06156962603856
スターツコーポレーション,2020,Q1,107.13035165477665
スターツコーポレーション,2020,Q2,101.49133835464838
スターツコーポレーション,2020,Q3,81.07147670316732
スターツコーポレーション,2020,Q4,78.56804522876016
ステラ　ケミファ,2018,Q1,-23.64558932968376
ステラ　ケミファ,2018,Q2,126.43922589327484
ステラ　ケミファ,2018,Q3,31.909520987151552
ステラ　ケミファ,2018,Q4,29.697941390423807
ステラ　ケミファ,2019,Q1,8.575592187050859
ステラ　ケミファ,2019,Q2,-18.749372816318782
ステラ　ケミファ,2019,Q3,39.81500043347836
ステラ　ケミファ,2019,Q4,79.48981715767263
ステラ　ケミファ,2020,Q1,94.38135263563368
ステラ　ケミファ,2020,Q2,42.05320966907837
ステラ　ケミファ,2020,Q3,84.32197598583377
ステラ　ケミファ,2020,Q4,56.783292705094425
セイコーエプソン,2018,Q1,38.95299818740348
セイコーエプソン,2018,Q2,39.04822803099872
セイコーエプソン,2018,Q3,43.79365667917939
セイコーエプソン,2018,Q4,16.61667073901593
セイコーエプソン,2019,Q1,-44.90393610541486
セイコーエプソン,2019,Q2,9.60110215969975
セイコーエプソン,2019,Q3,18.411026590896483
セイコーエプソン,2019,Q4,-18.254717626179072
セイコーエプソン,2020,Q1,-13.390746722135988
セイコーエプソン,2020,Q2,10.92708222543456
セイコーエプソン,2020,Q3,103.79023102875678
セイコーエプソン,2020,Q4,9.71412083728856
セイコーホールディングス,2018,Q1,695.7434541869882
セイコーホールディングス,2018,Q2,264.178082243524
セイコーホールディングス,2018,Q3,217.70700607125264
セイコーホールディングス,2018,Q4,-51.64863070345892
セイコーホールディングス,2019,Q1,108.55229230973316
セイコーホールディングス,2019,Q2,122.70831529968936
セイコーホールディングス,2019,Q3,119.90490659903642
セイコーホールディングス,2019,Q4,-128.15977959538466
セイコーホールディングス,2020,Q1,-77.06577438588354
セイコーホールディングス,2020,Q2,-13.833036240792946
セイコーホールディングス,2020,Q3,125.5300120425392
セイコーホールディングス,2020,Q4,-110.85702375835092
セイノーホールディングス,2018,Q1,19.49514629914188
セイノーホールディングス,2018,Q2,28.5853624663018
セイノーホールディングス,2018,Q3,32.57153418621504
セイノーホールディングス,2018,Q4,15.076947161677555
セイノーホールディングス,2019,Q1,27.353019103136425
セイノーホールディングス,2019,Q2,29.57931833936561
セイノーホールディングス,2019,Q3,18.551728811746106
セイノーホールディングス,2019,Q4,4.937506981232502
セイノーホールディングス,2020,Q1,46.635295400414506
セイノーホールディングス,2020,Q2,83.59978622977468
セイノーホールディングス,2020,Q3,79.27984265537738
セイノーホールディングス,2020,Q4,38.872686336382685
セガサミーホールディングス,2018,Q1,-38.5602751677842
セガサミーホールディングス,2018,Q2,37.71587108756808
セガサミーホールディングス,2018,Q3,12.68369867641934
セガサミーホールディングス,2018,Q4,-34.62575132390731
セガサミーホールディングス,2019,Q1,-10.306321232583798
セガサミーホールディングス,2019,Q2,54.54386371987175
セガサミーホールディングス,2019,Q3,-22.14629721579388
セガサミーホールディングス,2019,Q4,-66.87107346328017
セガサミーホールディングス,2020,Q1,-76.78264294191021
セガサミーホールディングス,2020,Q2,-39.31130246994718
セガサミーホールディングス,2020,Q3,71.49424133515981
セガサミーホールディングス,2020,Q4,-52.97040678448087
セコム,2018,Q1,111.31489908563408
セコム,2018,Q2,70.59393635138112
セコム,2018,Q3,123.34382250765614
セコム,2018,Q4,57.66679923696802
セコム,2019,Q1,124.74766830576095
セコム,2019,Q2,120.76019144757416
セコム,2019,Q3,136.30411022127606
セコム,2019,Q4,87.8392265555
セコム,2020,Q1,97.58970342939332
セコム,2020,Q2,80.95402422211588
セコム,2020,Q3,123.3251220761792
セコム,2020,Q4,101.83636580855745
センコーグループホールディング,2018,Q1,15.730412526108449
センコーグループホールディング,2018,Q2,20.67649965370084
センコーグループホールディング,2018,Q3,24.289118814829266
センコーグループホールディング,2018,Q4,13.860710377920242
センコーグループホールディング,2019,Q1,20.252583151017078
センコーグループホールディング,2019,Q2,23.49280491923336
センコーグループホールディング,2019,Q3,25.971721197327398
センコーグループホールディング,2019,Q4,11.56655163106931
センコーグループホールディング,2020,Q1,19.07904051729889
センコーグループホールディング,2020,Q2,20.622451194022812
センコーグループホールディング,2020,Q3,29.299119699370376
センコーグループホールディング,2020,Q4,14.751740518244578
セントケア・ホールディング,2018,Q1,33.32474111447564
セントケア・ホールディング,2018,Q2,-3.2349516022229494
セントケア・ホールディング,2018,Q3,27.13840119175444
セントケア・ホールディング,2018,Q4,17.184122569969254
セントケア・ホールディング,2019,Q1,17.38626947074047
セントケア・ホールディング,2019,Q2,16.36966798210474
セントケア・ホールディング,2019,Q3,12.646767798169927
セントケア・ホールディング,2019,Q4,9.459821843956606
セントケア・ホールディング,2020,Q1,9.357568828342387
セントケア・ホールディング,2020,Q2,20.81694832950133
セントケア・ホールディング,2020,Q3,16.331496979049692
セントケア・ホールディング,2020,Q4,18.820855872638035
セントラルスポーツ,2018,Q1,52.983142798365
セントラルスポーツ,2018,Q2,42.91508783908488
セントラルスポーツ,2018,Q3,56.19532884639824
セントラルスポーツ,2018,Q4,87.04472725514228
セントラルスポーツ,2019,Q1,43.46084265262964
セントラルスポーツ,2019,Q2,56.61681660051277
セントラルスポーツ,2019,Q3,44.51889328833208
セントラルスポーツ,2019,Q4,60.34273179536183
セントラルスポーツ,2020,Q1,-29.909346832567195
セントラルスポーツ,2020,Q2,-160.95014544188237
セントラルスポーツ,2020,Q3,-100.90832844625302
セントラルスポーツ,2020,Q4,60.370297796910194
セントラル硝子,2018,Q1,52.62952322206448
セントラル硝子,2018,Q2,90.25634943643482
セントラル硝子,2018,Q3,103.60931101157914
セントラル硝子,2018,Q4,74.32870153697782
セントラル硝子,2019,Q1,-14.550552687483153
セントラル硝子,2019,Q2,58.51961879383336
セントラル硝子,2019,Q3,48.47756532865786
セントラル硝子,2019,Q4,31.63374581046848
セントラル硝子,2020,Q1,23.60053958687568
セントラル硝子,2020,Q2,-2.105151250146344
セントラル硝子,2020,Q3,23.469833889316934
セントラル硝子,2020,Q4,91.45603361678424
セーレン,2018,Q1,32.76913588194527
セーレン,2018,Q2,28.422809760046512
セーレン,2018,Q3,38.9293406241026
セーレン,2018,Q4,30.07393233927402
セーレン,2019,Q1,29.115745156731872
セーレン,2019,Q2,37.57179600212285
セーレン,2019,Q3,47.11436099441861
セーレン,2019,Q4,41.90747460858103
セーレン,2020,Q1,64.05948513525645
セーレン,2020,Q2,18.87573282232354
セーレン,2020,Q3,26.8059036504497
セーレン,2020,Q4,28.122682302912168
ゼビオホールディングス,2018,Q1,72.23464133202613
ゼビオホールディングス,2018,Q2,0.5669076912831663
ゼビオホールディングス,2018,Q3,17.499798394598436
ゼビオホールディングス,2018,Q4,-33.03674473286088
ゼビオホールディングス,2019,Q1,40.01175025373817
ゼビオホールディングス,2019,Q2,-24.21302831241241
ゼビオホールディングス,2019,Q3,-24.066533671152204
ゼビオホールディングス,2019,Q4,-24.346743897725812
ゼビオホールディングス,2020,Q1,-19.046257750220256
ゼビオホールディングス,2020,Q2,31.431980009687003
ゼビオホールディングス,2020,Q3,-5.066235523415172
ゼビオホールディングス,2020,Q4,-5.69719553486887
ゼンショーホールディングス,2018,Q1,10.45482161329342
ゼンショーホールディングス,2018,Q2,30.09004702340485
ゼンショーホールディングス,2018,Q3,7.169638201038666
ゼンショーホールディングス,2018,Q4,10.407228478025132
ゼンショーホールディングス,2019,Q1,21.226288586403072
ゼンショーホールディングス,2019,Q2,37.24459646024867
ゼンショーホールディングス,2019,Q3,18.891672461803537
ゼンショーホールディングス,2019,Q4,-5.918546535296642
ゼンショーホールディングス,2020,Q1,-35.508256296577954
ゼンショーホールディングス,2020,Q2,20.49411843918948
ゼンショーホールディングス,2020,Q3,19.96905757075901
ゼンショーホールディングス,2020,Q4,-10.035317211829366
ゼンリン,2018,Q1,8.37167494807224
ゼンリン,2018,Q2,-13.897741411314186
ゼンリン,2018,Q3,-0.8880568368534512
ゼンリン,2018,Q4,25.4889918424376
ゼンリン,2019,Q1,-28.60254625991009
ゼンリン,2019,Q2,-5.9805071670157375
ゼンリン,2019,Q3,-1.6840062500396655
ゼンリン,2019,Q4,54.24008669239721
ゼンリン,2020,Q1,-8.568162968556129
ゼンリン,2020,Q2,-3.506949810864528
ゼンリン,2020,Q3,0.0923919591920459
ゼンリン,2020,Q4,45.8061255052474
ソトー,2018,Q1,25.87294928341244
ソトー,2018,Q2,14.3081302919871
ソトー,2018,Q3,6.210666951600359
ソトー,2018,Q4,7.548884077031055
ソトー,2019,Q1,2.9243058380150373
ソトー,2019,Q2,13.93980403716366
ソトー,2019,Q3,11.374918943420262
ソトー,2019,Q4,-24.017534063898676
ソトー,2020,Q1,-11.96280306508078
ソトー,2020,Q2,-21.025899410645177
ソトー,2020,Q3,-29.005254723830596
ソトー,2020,Q4,-16.322437041112018
ソニーグループ,2018,Q1,471.0175228657584
ソニーグループ,2018,Q2,592.3168328006
ソニーグループ,2018,Q3,-70.28522986161363
ソニーグループ,2018,Q4,176.59835769940355
ソニーグループ,2019,Q1,770.1966637247276
ソニーグループ,2019,Q2,116.38783221176482
ソニーグループ,2019,Q3,-38.07989679352767
ソニーグループ,2019,Q4,231.2719526794572
ソニーグループ,2020,Q1,309.2701016234123
ソニーグループ,2020,Q2,-276.72790678799925
ソニーグループ,2020,Q3,-279.0090424934922
ソニーグループ,2020,Q4,-200.20223295829032
ソネック,2018,Q1,12.238706253442444
ソネック,2018,Q2,24.86682174363027
ソネック,2018,Q3,37.13140298880681
ソネック,2018,Q4,13.571309116312593
ソネック,2019,Q1,19.432183014897653
ソネック,2019,Q2,20.90002596122357
ソネック,2019,Q3,14.029812716227498
ソネック,2019,Q4,29.23964648367057
ソネック,2020,Q1,17.131141979798407
ソネック,2020,Q2,20.87748323766268
ソネック,2020,Q3,35.2252336341935
ソネック,2020,Q4,44.384975713338015
ソフトクリエイトホールディング,2018,Q1,23.176805615720674
ソフトクリエイトホールディング,2018,Q2,25.47083242115934
ソフトクリエイトホールディング,2018,Q3,38.00044950246169
ソフトクリエイトホールディング,2018,Q4,16.052218100822955
ソフトクリエイトホールディング,2019,Q1,18.70726710547785
ソフトクリエイトホールディング,2019,Q2,35.29199374986898
ソフトクリエイトホールディング,2019,Q3,27.123253954043538
ソフトクリエイトホールディング,2019,Q4,25.20837575936084
ソフトクリエイトホールディング,2020,Q1,29.69637434437793
ソフトクリエイトホールディング,2020,Q2,33.78838286147025
ソフトクリエイトホールディング,2020,Q3,43.24030087956039
ソフトクリエイトホールディング,2020,Q4,13.679093498026834
ソースネクスト,2018,Q1,9.041783036395667
ソースネクスト,2018,Q2,13.66335417580002
ソースネクスト,2018,Q3,10.210173997489814
ソースネクスト,2018,Q4,11.718232349916306
ソースネクスト,2019,Q1,7.2443565517550255
ソースネクスト,2019,Q2,10.5491748912724
ソースネクスト,2019,Q3,11.963054269377302
ソースネクスト,2019,Q4,0.811972751991747
ソースネクスト,2020,Q1,1.813896153498219
ソースネクスト,2020,Q2,3.271785549463438
ソースネクスト,2020,Q3,6.907039807411934
ソースネクスト,2020,Q4,3.5233175528405294
ソーダニッカ,2018,Q1,11.102036832263057
ソーダニッカ,2018,Q2,12.56428369039326
ソーダニッカ,2018,Q3,12.28662266942165
ソーダニッカ,2018,Q4,11.389726629913977
ソーダニッカ,2019,Q1,9.674530227561466
ソーダニッカ,2019,Q2,10.278069504217816
ソーダニッカ,2019,Q3,9.84922311811817
ソーダニッカ,2019,Q4,4.794511045044337
ソーダニッカ,2020,Q1,7.174836728039169
ソーダニッカ,2020,Q2,7.09680491739875
ソーダニッカ,2020,Q3,10.918184423346462
ソーダニッカ,2020,Q4,5.166902353846979
タイガースポリマー,2018,Q1,24.094063178884767
タイガースポリマー,2018,Q2,24.46281422901656
タイガースポリマー,2018,Q3,30.69989348350151
タイガースポリマー,2018,Q4,41.311572770415154
タイガースポリマー,2019,Q1,16.57217987190192
タイガースポリマー,2019,Q2,13.524720855516716
タイガースポリマー,2019,Q3,7.303364100605098
タイガースポリマー,2019,Q4,2.970041236983498
タイガースポリマー,2020,Q1,2.783769998463516
タイガースポリマー,2020,Q2,-23.30590232463674
タイガースポリマー,2020,Q3,12.194707088549457
タイガースポリマー,2020,Q4,0.1041686891809732
タカノ,2018,Q1,21.835905951704227
タカノ,2018,Q2,13.248357162705403
タカノ,2018,Q3,4.334745180088667
タカノ,2018,Q4,29.84467654712251
タカノ,2019,Q1,8.725342631937437
タカノ,2019,Q2,9.989704625690628
タカノ,2019,Q3,13.118446323735236
タカノ,2019,Q4,36.245662596701074
タカノ,2020,Q1,-25.48504260100082
タカノ,2020,Q2,-6.515020735751294
タカノ,2020,Q3,-2.022964896159211
タカノ,2020,Q4,35.48519927572597
タカミヤ,2018,Q1,4.337878099972448
タカミヤ,2018,Q2,12.080904835854897
タカミヤ,2018,Q3,13.659433206256734
タカミヤ,2018,Q4,15.751610873304266
タカミヤ,2019,Q1,6.485739758604421
タカミヤ,2019,Q2,12.581313373874504
タカミヤ,2019,Q3,9.184147894386893
タカミヤ,2019,Q4,12.717906935628216
タカミヤ,2020,Q1,1.713921825350326
