企業名,会計年度,四半期,y_hat_mlgb
三谷セキサン,2018,Q1,35.03277758757273
三谷セキサン,2018,Q2,36.78749975893233
三谷セキサン,2018,Q3,37.87166644467248
三谷セキサン,2018,Q4,39.37722196843889
三谷セキサン,2019,Q1,40.83305528428819
三谷セキサン,2019,Q2,42.50999975204468
三谷セキサン,2019,Q3,44.23388859960768
三谷セキサン,2019,Q4,45.93611089388529
三谷セキサン,2020,Q1,46.95499979125129
三谷セキサン,2020,Q2,48.64583309491476
三谷セキサン,2020,Q3,49.96944422192044
三谷セキサン,2020,Q4,51.79611094792684
三谷産業,2018,Q1,4.683333337306976
三谷産業,2018,Q2,4.996944457292557
三谷産業,2018,Q3,5.088055574231678
三谷産業,2018,Q4,5.346388912863201
三谷産業,2019,Q1,5.467777772082223
三谷産業,2019,Q2,5.594999997152223
三谷産業,2019,Q3,5.755833316180441
三谷産業,2019,Q4,6.003333321875996
三谷産業,2020,Q1,5.913055544098218
三谷産業,2020,Q2,5.992777773075634
三谷産業,2020,Q3,6.047222218579716
三谷産業,2020,Q4,6.4502777804931
三越伊勢丹ホールディングス,2018,Q1,8.100555419921875
三越伊勢丹ホールディングス,2018,Q2,8.151944319407145
三越伊勢丹ホールディングス,2018,Q3,8.0824998749627
三越伊勢丹ホールディングス,2018,Q4,9.653610918256971
三越伊勢丹ホールディングス,2019,Q1,13.533055543899536
三越伊勢丹ホールディングス,2019,Q2,14.017499989933437
三越伊勢丹ホールディングス,2019,Q3,14.044999996821085
三越伊勢丹ホールディングス,2019,Q4,13.20333333644602
三越伊勢丹ホールディングス,2020,Q1,12.519166640109486
三越伊勢丹ホールディングス,2020,Q2,9.09499985476335
三越伊勢丹ホールディングス,2020,Q3,8.382777649495337
三越伊勢丹ホールディングス,2020,Q4,6.033610938323869
三重交通グループホールディング,2018,Q1,6.829722178892957
三重交通グループホールディング,2018,Q2,6.848333292123344
三重交通グループホールディング,2018,Q3,7.124999959849649
三重交通グループホールディング,2018,Q4,7.233333282586601
三重交通グループホールディング,2019,Q1,7.524444399194585
三重交通グループホールディング,2019,Q2,7.737222159488334
三重交通グループホールディング,2019,Q3,8.184444372438723
三重交通グループホールディング,2019,Q4,8.199444371379084
三重交通グループホールディング,2020,Q1,8.108055485205519
三重交通グループホールディング,2020,Q2,7.58944437197513
三重交通グループホールディング,2020,Q3,7.560833259175221
三重交通グループホールディング,2020,Q4,7.8605554935832815
上新電機,2018,Q1,24.520109209749435
上新電機,2018,Q2,24.817331453164417
上新電機,2018,Q3,26.678442670239342
上新電機,2018,Q4,27.916498323281605
上新電機,2019,Q1,28.524276104238297
上新電機,2019,Q2,29.671776089403366
上新電機,2019,Q3,31.354276186890072
上新電機,2019,Q4,29.949276136027443
上新電機,2020,Q1,30.717887236012352
上新電機,2020,Q2,31.246498313215042
上新電機,2020,Q3,32.97260940737195
上新電機,2020,Q4,35.84316507312987
上組,2018,Q1,15.141255484686958
上組,2018,Q2,15.916255527072483
上組,2018,Q3,16.570422225528294
上組,2018,Q4,17.339033338758682
上組,2019,Q1,18.189311080508762
上組,2019,Q2,19.0662555164761
上組,2019,Q3,19.74347774187724
上組,2019,Q4,20.564588891135323
上組,2020,Q1,21.132366710238987
上組,2020,Q2,21.799866729312473
上組,2020,Q3,22.317088921864826
上組,2020,Q4,23.22764452298482
不二製油グループ本社,2018,Q1,28.986388736301
不二製油グループ本社,2018,Q2,29.41694434483846
不二製油グループ本社,2018,Q3,28.856111023161148
不二製油グループ本社,2018,Q4,28.94583323266771
不二製油グループ本社,2019,Q1,29.263333241144817
不二製油グループ本社,2019,Q2,29.371388779746162
不二製油グループ本社,2019,Q3,29.702222108840942
不二製油グループ本社,2019,Q4,30.43083331320021
不二製油グループ本社,2020,Q1,31.469444460339016
不二製油グループ本社,2020,Q2,31.520000007417465
不二製油グループ本社,2020,Q3,31.586666689978706
不二製油グループ本社,2020,Q4,32.13361109627618
不動テトラ,2018,Q1,2.7786111002787948
不動テトラ,2018,Q2,3.1524999836045833
不動テトラ,2018,Q3,3.303274661199086
不動テトラ,2018,Q4,4.136885795224872
不動テトラ,2019,Q1,4.824663632342385
不動テトラ,2019,Q2,5.539108097449773
不動テトラ,2019,Q3,7.795219209355612
不動テトラ,2019,Q4,9.359663605586523
不動テトラ,2020,Q1,9.685219155314067
不動テトラ,2020,Q2,10.927163600818151
不動テトラ,2020,Q3,12.087996972828275
不動テトラ,2020,Q4,13.932441433167291
世紀東急工業,2018,Q1,14.388914026733902
世紀東急工業,2018,Q2,14.574191806630957
世紀東急工業,2018,Q3,15.141691828353537
世紀東急工業,2018,Q4,15.943636269619068
世紀東急工業,2019,Q1,16.160302941583925
世紀東急工業,2019,Q2,17.293358529193533
世紀東急工業,2019,Q3,18.010858523762888
世紀東急工業,2019,Q4,18.935025236258905
世紀東急工業,2020,Q1,20.338636366443502
世紀東急工業,2020,Q2,20.673636364854044
世紀東急工業,2020,Q3,21.793358611977762
世紀東急工業,2020,Q4,22.711136342336733
中国塗料,2018,Q1,15.633888966507381
中国塗料,2018,Q2,15.020000067022112
中国塗料,2018,Q3,14.362222267521751
中国塗料,2018,Q4,13.848333355246318
中国塗料,2019,Q1,13.130555573229989
中国塗料,2019,Q2,12.871111122891307
中国塗料,2019,Q3,12.532499996945262
中国塗料,2019,Q4,12.131944465761384
中国塗料,2020,Q1,10.780000019197663
中国塗料,2020,Q2,10.786111111235288
中国塗料,2020,Q3,10.933055581111047
中国塗料,2020,Q4,11.46722226155301
中外炉工業,2018,Q1,6.48576205306583
中外炉工業,2018,Q2,5.575484292374717
中外炉工業,2018,Q3,6.2327065368493395
中外炉工業,2018,Q4,6.69103984369172
中外炉工業,2019,Q1,8.537706444660822
中外炉工業,2019,Q2,8.35659533407953
中外炉工業,2019,Q3,10.41909533407953
中外炉工業,2019,Q4,10.794928659995398
中外炉工業,2020,Q1,11.85381755232811
中外炉工業,2020,Q2,10.966873115963406
中外炉工業,2020,Q3,9.936873118082682
中外炉工業,2020,Q4,9.186039805412292
中央倉庫,2018,Q1,12.44722220632765
中央倉庫,2018,Q2,12.574444452921549
中央倉庫,2018,Q3,12.561111132303873
中央倉庫,2018,Q4,12.64194447464413
中央倉庫,2019,Q1,12.509722259309557
中央倉庫,2019,Q2,12.79750002755059
中央倉庫,2019,Q3,12.89500003390842
中央倉庫,2019,Q4,13.021666712231106
中央倉庫,2020,Q1,13.342222253481546
中央倉庫,2020,Q2,13.47944446404775
中央倉庫,2020,Q3,13.658055583635965
中央倉庫,2020,Q4,13.897222267256844
中央発条,2018,Q1,11.542310298317009
中央発条,2018,Q2,14.896476912001768
中央発条,2018,Q3,15.42508798920446
中央発条,2018,Q4,16.72453245272239
中央発条,2019,Q1,18.26453252053923
中央発条,2019,Q2,20.365365777578617
中央発条,2019,Q3,21.56758804536528
中央発条,2019,Q4,24.990088053047657
中央発条,2020,Q1,24.76258804483546
中央発条,2020,Q2,22.339532581468422
中央発条,2020,Q3,22.415365915331577
中央発条,2020,Q4,25.816477094259525
中山福,2018,Q1,16.77799333135287
中山福,2018,Q2,16.298271129528683
中山福,2018,Q3,15.922437777121862
中山福,2018,Q4,15.596048888232973
中山福,2019,Q1,15.515771127409405
中山福,2019,Q2,15.074660006496641
中山福,2019,Q3,14.738548884789148
中山福,2019,Q4,14.194382210572561
中山福,2020,Q1,13.928826643360985
中山福,2020,Q2,13.682159973515404
中山福,2020,Q3,13.691604369216495
中山福,2020,Q4,13.646882130040062
中山製鋼所,2018,Q1,-10.751346406009462
中山製鋼所,2018,Q2,-8.914401984877056
中山製鋼所,2018,Q3,-5.740513089630339
中山製鋼所,2018,Q4,-5.546624200211631
中山製鋼所,2019,Q1,-4.732735325892766
中山製鋼所,2019,Q2,-3.931901994678709
中山製鋼所,2019,Q3,-3.2860686745908527
中山製鋼所,2019,Q4,-2.1991242269674935
中山製鋼所,2020,Q1,-1.774679775039355
中山製鋼所,2020,Q2,-1.3207908769448597
中山製鋼所,2020,Q3,-0.8505131055911382
中山製鋼所,2020,Q4,-0.02079088654783037
中広,2018,Q1,7.401666679109137
中広,2018,Q2,7.468611122626397
中広,2018,Q3,7.525000010720557
中広,2018,Q4,8.638611134555605
中広,2019,Q1,8.462222238381704
中広,2019,Q2,8.457500017351574
中広,2019,Q3,8.10805556178093
中広,2019,Q4,7.96611112025049
中広,2020,Q1,8.018611119853126
中広,2020,Q2,7.499444451597002
中広,2020,Q3,6.901944431993696
中広,2020,Q4,6.494166645738813
中村屋,2018,Q1,26.61101933982637
中村屋,2018,Q2,23.883797188599903
中村屋,2018,Q3,21.38768611351649
中村屋,2018,Q4,25.387686007552677
中村屋,2019,Q1,29.684074978033703
中村屋,2019,Q2,25.83768613470925
中村屋,2019,Q3,22.7593528230985
中村屋,2019,Q4,25.51824175649219
中村屋,2020,Q1,30.355463829305435
中村屋,2020,Q2,25.409075041611988
中村屋,2020,Q3,21.87546384996838
中村屋,2020,Q4,25.227686133649613
中越パルプ工業,2018,Q1,-9.490044285543263
中越パルプ工業,2018,Q2,-11.951710909811986
中越パルプ工業,2018,Q3,-10.611988667191731
中越パルプ工業,2018,Q4,-12.321710894712144
中越パルプ工業,2019,Q1,-7.994211081208454
中越パルプ工業,2019,Q2,-9.011711120812429
中越パルプ工業,2019,Q3,-6.893377890396449
中越パルプ工業,2019,Q4,-6.917822338019808
中越パルプ工業,2020,Q1,-6.157266761072808
中越パルプ工業,2020,Q2,-8.5453222843094
中越パルプ工業,2020,Q3,-11.14976674835715
中越パルプ工業,2020,Q4,-11.80532230126361
中部飼料,2018,Q1,19.50833327240414
中部飼料,2018,Q2,19.572499924235874
中部飼料,2018,Q3,19.563333259688484
中部飼料,2018,Q4,19.754166616333855
中部飼料,2019,Q1,20.43722222910987
中部飼料,2019,Q2,21.12444449795617
中部飼料,2019,Q3,21.855000058809917
中部飼料,2019,Q4,22.77027780479855
中部飼料,2020,Q1,23.922500054041546
中部飼料,2020,Q2,24.636944545639885
中部飼料,2020,Q3,24.776388976309036
中部飼料,2020,Q4,25.415555596351624
中電工,2018,Q1,24.515000126841997
中電工,2018,Q2,24.986111225767267
中電工,2018,Q3,26.119722322043444
中電工,2018,Q4,26.68527789455321
中電工,2019,Q1,27.890000087105566
中電工,2019,Q2,28.57333343103528
中電工,2019,Q3,29.533333429445822
中電工,2019,Q4,29.151666752166218
中電工,2020,Q1,29.703333382805187
中電工,2020,Q2,30.517500061127876
中電工,2020,Q3,32.62250002721945
中電工,2020,Q4,34.5863888843192
丸一鋼管,2018,Q1,34.03694442907969
丸一鋼管,2018,Q2,35.02361112170749
丸一鋼管,2018,Q3,36.00694449742635
丸一鋼管,2018,Q4,36.335000091128876
丸一鋼管,2019,Q1,36.470277839236786
丸一鋼管,2019,Q2,36.42111115985446
丸一鋼管,2019,Q3,36.03833341598511
丸一鋼管,2019,Q4,36.40888902876112
丸一鋼管,2020,Q1,35.330277893278335
丸一鋼管,2020,Q2,35.16500009430779
丸一鋼管,2020,Q3,35.59416672918532
丸一鋼管,2020,Q4,37.20444448788961
丸井グループ,2018,Q1,9.999444420138994
丸井グループ,2018,Q2,10.689166660110155
丸井グループ,2018,Q3,11.523611108462015
丸井グループ,2018,Q4,12.171666661898294
丸井グループ,2019,Q1,12.704166637526619
丸井グループ,2019,Q2,13.320833305517832
丸井グループ,2019,Q3,14.29583328962326
丸井グループ,2019,Q4,14.9588888419999
丸井グループ,2020,Q1,18.36861101124022
丸井グループ,2020,Q2,18.363055460982853
丸井グループ,2020,Q3,19.40944438510471
丸井グループ,2020,Q4,19.781111028459335
丸全昭和運輸,2018,Q1,8.909166624148687
丸全昭和運輸,2018,Q2,9.278611067268583
丸全昭和運輸,2018,Q3,9.454715851280424
丸全昭和運輸,2018,Q4,11.570271376106474
丸全昭和運輸,2019,Q1,13.41582695974244
丸全昭和運輸,2019,Q2,18.090549101432163
丸全昭和運輸,2019,Q3,19.79416013095114
丸全昭和運輸,2019,Q4,21.738049113088184
丸全昭和運輸,2020,Q1,23.860826856560177
丸全昭和運輸,2020,Q2,25.941382401519352
丸全昭和運輸,2020,Q3,27.561382353305817
丸全昭和運輸,2020,Q4,29.666104667716557
丸大食品,2018,Q1,5.147777821454737
丸大食品,2018,Q2,5.001388933095667
丸大食品,2018,Q3,4.84299869587024
丸大食品,2018,Q4,5.475776439739598
丸大食品,2019,Q1,5.5113319878776865
丸大食品,2019,Q2,6.473831977281305
丸大食品,2019,Q3,6.51244309792916
丸大食品,2019,Q4,6.707998625934124
丸大食品,2020,Q1,6.509943040708701
丸大食品,2020,Q2,5.969387484093507
丸大食品,2020,Q3,6.198554177251127
丸大食品,2020,Q4,6.5171653222706585
丸文,2018,Q1,13.293055613421732
丸文,2018,Q2,13.615555603884989
丸文,2018,Q3,13.732222265253464
丸文,2018,Q4,14.51638897218638
丸文,2019,Q1,14.551111194408602
丸文,2019,Q2,14.774722304195166
丸文,2019,Q3,14.381388968477646
丸文,2019,Q4,14.084444529066483
丸文,2020,Q1,13.857222298367155
丸文,2020,Q2,13.871111187256044
丸文,2020,Q3,13.648055612627003
丸文,2020,Q4,11.151388942781422
丸紅建材リース,2018,Q1,3.580000004834599
丸紅建材リース,2018,Q2,3.812222220831447
丸紅建材リース,2018,Q3,4.0317673865291805
丸紅建材リース,2018,Q4,6.564545106556681
丸紅建材リース,2019,Q1,8.201489506496323
丸紅建材リース,2019,Q2,9.18343392552601
丸紅建材リース,2019,Q3,10.69565610960126
丸紅建材リース,2019,Q4,13.338989425450563
丸紅建材リース,2020,Q1,15.835378284669584
丸紅建材リース,2020,Q2,18.217600420531298
丸紅建材リース,2020,Q3,19.087322641164064
丸紅建材リース,2020,Q4,22.55676706880331
丸運,2018,Q1,4.996944434112972
丸運,2018,Q2,4.858333316114214
丸運,2018,Q3,4.855833311875661
丸運,2018,Q4,5.235555536217159
丸運,2019,Q1,5.321111102898915
丸運,2019,Q2,5.296666655275557
丸運,2019,Q3,5.309166649977366
丸運,2019,Q4,5.364722205532922
丸運,2020,Q1,5.5680555337005195
丸運,2020,Q2,5.3527777509556875
丸運,2020,Q3,5.255555532044834
丸運,2020,Q4,5.268611095017857
九電工,2018,Q1,37.36694472365909
九電工,2018,Q2,38.13972250620524
九電工,2018,Q3,39.918611420525444
九電工,2018,Q4,41.531944804721405
九電工,2019,Q1,46.2569448682997
九電工,2019,Q2,47.88833371798197
九電工,2019,Q3,50.37916694747077
九電工,2019,Q4,51.793611427148186
九電工,2020,Q1,55.10611132118437
九電工,2020,Q2,56.41055573357476
九電工,2020,Q3,58.34305580457052
九電工,2020,Q4,60.913333627912735
亀田製菓,2018,Q1,33.831944631205666
亀田製菓,2018,Q2,33.55083352327347
亀田製菓,2018,Q3,34.564722372425926
亀田製菓,2018,Q4,35.804722249507904
亀田製菓,2019,Q1,36.9683333436648
亀田製菓,2019,Q2,36.964444445239174
亀田製菓,2019,Q3,38.035000032848785
亀田製菓,2019,Q4,39.463333421283295
亀田製菓,2020,Q1,40.126388947168984
亀田製菓,2020,Q2,40.043055613835655
亀田製菓,2020,Q3,40.850000063578285
亀田製菓,2020,Q4,42.48805570602417
五洋建設,2018,Q1,5.731944414890474
五洋建設,2018,Q2,6.438888880527681
五洋建設,2018,Q3,6.805833326031764
五洋建設,2018,Q4,6.831388883706596
五洋建設,2019,Q1,7.374166657113367
五洋建設,2019,Q2,7.94166665068931
五洋建設,2019,Q3,8.47861108639174
五洋建設,2019,Q4,8.933055521299442
五洋建設,2020,Q1,9.40972216385934
五洋建設,2020,Q2,9.93194440462523
五洋建設,2020,Q3,10.343055511100424
五洋建設,2020,Q4,10.831944410585695
井村屋グループ,2018,Q1,5.741647034883499
井村屋グループ,2018,Q2,6.262480381462309
井村屋グループ,2018,Q3,7.469980362388823
井村屋グループ,2018,Q4,7.953869266642465
井村屋グループ,2019,Q1,8.186091485950682
井村屋グループ,2019,Q2,8.24664702349239
井村屋グループ,2019,Q3,8.341369214985106
井村屋グループ,2019,Q4,8.282480329275131
井村屋グループ,2020,Q1,8.245535873704487
井村屋グループ,2020,Q2,7.857480310731464
井村屋グループ,2020,Q3,8.574424793322882
井村屋グループ,2020,Q4,9.717758102549446
京セラ,2018,Q1,87.74497148725722
京セラ,2018,Q2,91.04469373491075
京セラ,2018,Q3,92.4269159105089
京セラ,2018,Q4,91.02941592534383
京セラ,2019,Q1,89.5846938557095
京セラ,2019,Q2,87.51997158262465
京セラ,2019,Q3,84.77969355053372
京セラ,2019,Q4,83.16497119267781
京セラ,2020,Q1,79.31108236312866
京セラ,2020,Q2,77.27108229531183
京セラ,2020,Q3,74.86330440309312
京セラ,2020,Q4,73.29247098498874
京三製作所,2018,Q1,5.070555541250441
京三製作所,2018,Q2,4.941111101044549
京三製作所,2018,Q3,4.844166656335195
京三製作所,2018,Q4,4.93499998582734
京三製作所,2019,Q1,5.5822221868568
京三製作所,2019,Q2,5.3513888683584
