企業名,会計年度,四半期,y_hat_mmlp
双葉電子工業,2019,Q1,-3.550615
双葉電子工業,2019,Q2,-5.8906965
双葉電子工業,2019,Q3,-21.381126
双葉電子工業,2019,Q4,-253.53912
双葉電子工業,2020,Q1,-163.55074
双葉電子工業,2020,Q2,-18.43335
双葉電子工業,2020,Q3,-113.206345
双葉電子工業,2020,Q4,-1.065742
古河機械金属,2018,Q1,19.503946
古河機械金属,2018,Q2,35.860893
古河機械金属,2018,Q3,18.624794
古河機械金属,2018,Q4,19.277435
古河機械金属,2019,Q1,20.328182
古河機械金属,2019,Q2,28.546888
古河機械金属,2019,Q3,29.432829
古河機械金属,2019,Q4,31.174519
古河機械金属,2020,Q1,31.908497
古河機械金属,2020,Q2,27.133953
古河機械金属,2020,Q3,34.668747
古河機械金属,2020,Q4,31.092354
古河電気工業,2018,Q1,8.00712
古河電気工業,2018,Q2,39.694065
古河電気工業,2018,Q3,71.37461
古河電気工業,2018,Q4,88.10243
古河電気工業,2019,Q1,83.980446
古河電気工業,2019,Q2,94.31153
古河電気工業,2019,Q3,127.351875
古河電気工業,2019,Q4,135.03253
古河電気工業,2020,Q1,86.06348
古河電気工業,2020,Q2,77.00109
古河電気工業,2020,Q3,19.636673
古河電気工業,2020,Q4,142.52641
古河電池,2018,Q1,6.7354555
古河電池,2018,Q2,3.279575
古河電池,2018,Q3,25.428558
古河電池,2018,Q4,20.72269
古河電池,2019,Q1,4.5361133
古河電池,2019,Q2,18.748816
古河電池,2019,Q3,23.984535
古河電池,2019,Q4,31.001068
古河電池,2020,Q1,11.735168
古河電池,2020,Q2,8.139626
古河電池,2020,Q3,24.913248
古河電池,2020,Q4,25.00177
合同製鉄,2018,Q1,92.93693
合同製鉄,2018,Q2,100.74768
合同製鉄,2018,Q3,87.46969
合同製鉄,2018,Q4,78.50861
合同製鉄,2019,Q1,82.5544
合同製鉄,2019,Q2,68.845695
合同製鉄,2019,Q3,93.10789
合同製鉄,2019,Q4,105.89227
合同製鉄,2020,Q1,128.17574
合同製鉄,2020,Q2,91.28681
合同製鉄,2020,Q3,64.87324
合同製鉄,2020,Q4,138.2975
名古屋鉄道,2018,Q1,11.508865
名古屋鉄道,2018,Q2,32.690247
名古屋鉄道,2018,Q3,37.145184
名古屋鉄道,2018,Q4,49.857224
名古屋鉄道,2019,Q1,43.102646
名古屋鉄道,2019,Q2,40.907845
名古屋鉄道,2019,Q3,44.31142
名古屋鉄道,2019,Q4,42.57713
名古屋鉄道,2020,Q1,28.21916
名古屋鉄道,2020,Q2,43.30933
名古屋鉄道,2020,Q3,8.324992
名古屋鉄道,2020,Q4,-2.138171
名村造船所,2018,Q1,-74.17019
名村造船所,2018,Q2,-6.3336687
名村造船所,2018,Q3,-68.09161
名村造船所,2018,Q4,-12.813281
名村造船所,2019,Q1,-20.675375
名村造船所,2019,Q2,-43.045612
名村造船所,2019,Q3,1.3070046
名村造船所,2019,Q4,-0.07858795
名村造船所,2020,Q1,-17.633648
名村造船所,2020,Q2,-57.79393
名村造船所,2020,Q3,-23.547659
名村造船所,2020,Q4,-115.16087
名糖産業,2018,Q1,15.7114105
名糖産業,2018,Q2,9.011377
名糖産業,2018,Q3,24.742552
名糖産業,2018,Q4,-3.768902
名糖産業,2019,Q1,25.672358
名糖産業,2019,Q2,8.330047
名糖産業,2019,Q3,10.976409
名糖産業,2019,Q4,7.278627
名糖産業,2020,Q1,20.953096
名糖産業,2020,Q2,8.705446
名糖産業,2020,Q3,13.93523
名糖産業,2020,Q4,16.670748
味の素,2018,Q1,29.86669
味の素,2018,Q2,24.54564
味の素,2018,Q3,46.469482
味の素,2018,Q4,44.311836
味の素,2019,Q1,30.504143
味の素,2019,Q2,35.915245
味の素,2019,Q3,12.869206
味の素,2019,Q4,13.074394
味の素,2020,Q1,18.017803
味の素,2020,Q2,29.96112
味の素,2020,Q3,24.063776
味の素,2020,Q4,8.7821455
品川リフラクトリーズ,2018,Q1,33.861645
品川リフラクトリーズ,2018,Q2,122.50825
品川リフラクトリーズ,2018,Q3,173.14091
品川リフラクトリーズ,2018,Q4,208.81451
品川リフラクトリーズ,2019,Q1,153.61899
品川リフラクトリーズ,2019,Q2,138.90182
品川リフラクトリーズ,2019,Q3,126.586
品川リフラクトリーズ,2019,Q4,146.62447
品川リフラクトリーズ,2020,Q1,144.60857
品川リフラクトリーズ,2020,Q2,165.15233
品川リフラクトリーズ,2020,Q3,-30.523737
品川リフラクトリーズ,2020,Q4,123.634544
商船三井,2018,Q1,-135.24303
商船三井,2018,Q2,-3.9161828
商船三井,2018,Q3,-29.260056
商船三井,2018,Q4,-11.927641
商船三井,2019,Q1,95.34175
商船三井,2019,Q2,93.98618
商船三井,2019,Q3,100.068115
商船三井,2019,Q4,115.42405
商船三井,2020,Q1,80.86755
商船三井,2020,Q2,131.45381
商船三井,2020,Q3,134.46074
商船三井,2020,Q4,9.174589
四国化成工業,2018,Q1,27.462421
四国化成工業,2018,Q2,22.09614
四国化成工業,2018,Q3,38.709003
四国化成工業,2018,Q4,29.395964
四国化成工業,2019,Q1,39.70988
四国化成工業,2019,Q2,36.63053
四国化成工業,2019,Q3,34.429333
四国化成工業,2019,Q4,36.19207
四国化成工業,2020,Q1,35.333214
四国化成工業,2020,Q2,32.33236
四国化成工業,2020,Q3,31.355
四国化成工業,2020,Q4,15.649859
四電工,2018,Q1,82.5938
四電工,2018,Q2,67.796585
四電工,2018,Q3,71.35069
四電工,2018,Q4,75.07077
四電工,2019,Q1,91.490776
四電工,2019,Q2,80.53049
四電工,2019,Q3,77.217445
四電工,2019,Q4,119.99696
四電工,2020,Q1,74.3201
四電工,2020,Q2,29.531578
四電工,2020,Q3,94.50947
四電工,2020,Q4,99.465485
因幡電機産業,2018,Q1,50.38068
因幡電機産業,2018,Q2,119.91889
因幡電機産業,2018,Q3,120.454315
因幡電機産業,2018,Q4,122.41287
因幡電機産業,2019,Q1,126.135086
因幡電機産業,2019,Q2,131.74796
因幡電機産業,2019,Q3,129.81097
因幡電機産業,2019,Q4,122.41522
因幡電機産業,2020,Q1,21.272112
因幡電機産業,2020,Q2,88.991295
因幡電機産業,2020,Q3,54.540874
因幡電機産業,2020,Q4,43.646313
図研,2018,Q1,17.701374
図研,2018,Q2,18.596342
図研,2018,Q3,19.357555
図研,2018,Q4,41.214256
図研,2019,Q1,17.322578
図研,2019,Q2,25.167252
図研,2019,Q3,19.1911
図研,2019,Q4,36.284595
図研,2020,Q1,12.087653
図研,2020,Q2,51.41906
図研,2020,Q3,13.996173
図研,2020,Q4,40.40223
堺化学工業,2018,Q1,39.554058
堺化学工業,2018,Q2,17.652412
堺化学工業,2018,Q3,8.538975
堺化学工業,2018,Q4,56.99943
堺化学工業,2019,Q1,2.3901317
堺化学工業,2019,Q2,52.16483
堺化学工業,2019,Q3,43.440727
堺化学工業,2019,Q4,46.366665
堺化学工業,2020,Q1,37.276745
堺化学工業,2020,Q2,28.60956
堺化学工業,2020,Q3,24.716269
堺化学工業,2020,Q4,33.052704
塩水港精糖,2018,Q1,6.322185
塩水港精糖,2018,Q2,0.7486954
塩水港精糖,2018,Q3,21.357876
塩水港精糖,2018,Q4,-1.9892985
塩水港精糖,2019,Q1,-4.0006857
塩水港精糖,2019,Q2,15.980177
塩水港精糖,2019,Q3,21.833925
塩水港精糖,2019,Q4,10.912478
塩水港精糖,2020,Q1,16.056057
塩水港精糖,2020,Q2,10.57596
塩水港精糖,2020,Q3,17.171183
塩水港精糖,2020,Q4,5.348678
塩野義製薬,2018,Q1,55.89124
塩野義製薬,2018,Q2,97.955444
塩野義製薬,2018,Q3,102.917175
塩野義製薬,2018,Q4,91.08307
塩野義製薬,2019,Q1,60.295376
塩野義製薬,2019,Q2,38.43351
塩野義製薬,2019,Q3,73.22152
塩野義製薬,2019,Q4,45.756245
塩野義製薬,2020,Q1,84.60192
塩野義製薬,2020,Q2,81.86856
塩野義製薬,2020,Q3,91.15742
塩野義製薬,2020,Q4,98.02223
大同メタル工業,2018,Q1,19.189241
大同メタル工業,2018,Q2,21.410301
大同メタル工業,2018,Q3,13.31773
大同メタル工業,2018,Q4,15.896232
大同メタル工業,2019,Q1,14.809603
大同メタル工業,2019,Q2,15.015393
大同メタル工業,2019,Q3,25.244652
大同メタル工業,2019,Q4,17.947958
大同メタル工業,2020,Q1,17.85858
大同メタル工業,2020,Q2,20.023872
大同メタル工業,2020,Q3,1.6561276
大同メタル工業,2020,Q4,6.224704
大同工業,2018,Q1,-18.19555
大同工業,2018,Q2,22.953867
大同工業,2018,Q3,27.10129
大同工業,2018,Q4,5.317227
大同工業,2019,Q1,9.685234
大同工業,2019,Q2,7.4661436
大同工業,2019,Q3,22.652657
大同工業,2019,Q4,15.796155
大同工業,2020,Q1,-25.734547
大同工業,2020,Q2,-36.94213
大同工業,2020,Q3,-119.57391
大同工業,2020,Q4,18.98274
大同特殊鋼,2018,Q1,104.11937
大同特殊鋼,2018,Q2,137.43004
大同特殊鋼,2018,Q3,76.46001
大同特殊鋼,2018,Q4,133.9965
大同特殊鋼,2019,Q1,114.7467
大同特殊鋼,2019,Q2,146.01714
大同特殊鋼,2019,Q3,124.6644
大同特殊鋼,2019,Q4,115.30144
大同特殊鋼,2020,Q1,85.70009
大同特殊鋼,2020,Q2,19.66359
大同特殊鋼,2020,Q3,20.685143
大同特殊鋼,2020,Q4,125.28661
大和ハウス工業,2018,Q1,35.504883
大和ハウス工業,2018,Q2,45.711716
大和ハウス工業,2018,Q3,45.913162
大和ハウス工業,2018,Q4,86.90012
大和ハウス工業,2019,Q1,87.42751
大和ハウス工業,2019,Q2,115.0556
大和ハウス工業,2019,Q3,52.70905
大和ハウス工業,2019,Q4,83.32576
大和ハウス工業,2020,Q1,95.26365
大和ハウス工業,2020,Q2,86.2276
大和ハウス工業,2020,Q3,70.47702
大和ハウス工業,2020,Q4,73.286514
大和工業,2018,Q1,53.720196
大和工業,2018,Q2,60.559273
大和工業,2018,Q3,64.04504
大和工業,2018,Q4,59.30689
大和工業,2019,Q1,53.069645
大和工業,2019,Q2,44.72766
大和工業,2019,Q3,43.93662
大和工業,2019,Q4,41.98907
大和工業,2020,Q1,57.850616
大和工業,2020,Q2,86.44932
大和工業,2020,Q3,75.84108
大和工業,2020,Q4,-24.986923
大崎電気工業,2018,Q1,12.869127
大崎電気工業,2018,Q2,10.638851
大崎電気工業,2018,Q3,20.160732
大崎電気工業,2018,Q4,12.009116
大崎電気工業,2019,Q1,11.107971
大崎電気工業,2019,Q2,6.769414
大崎電気工業,2019,Q3,8.224375
大崎電気工業,2019,Q4,16.231739
大崎電気工業,2020,Q1,14.208031
大崎電気工業,2020,Q2,1.5697012
大崎電気工業,2020,Q3,4.3600035
大崎電気工業,2020,Q4,-3.7259634
大平洋金属,2018,Q1,40.100258
大平洋金属,2018,Q2,-7.979759
大平洋金属,2018,Q3,72.11561
大平洋金属,2018,Q4,-45.98959
大平洋金属,2019,Q1,-22.497772
大平洋金属,2019,Q2,-3.717081
大平洋金属,2019,Q3,-15.689574
大平洋金属,2019,Q4,30.69234
大平洋金属,2020,Q1,26.31689
大平洋金属,2020,Q2,15.241106
大平洋金属,2020,Q3,18.29892
大平洋金属,2020,Q4,-1.1273332
大建工業,2018,Q1,57.25
大建工業,2018,Q2,59.56397
大建工業,2018,Q3,53.74505
大建工業,2018,Q4,53.502144
大建工業,2019,Q1,46.227825
大建工業,2019,Q2,43.445526
大建工業,2019,Q3,47.193195
大建工業,2019,Q4,21.924093
大建工業,2020,Q1,42.41717
大建工業,2020,Q2,49.031357
大建工業,2020,Q3,48.764606
大建工業,2020,Q4,50.195637
大成ラミック,2018,Q1,66.66231
大成ラミック,2018,Q2,56.554237
大成ラミック,2018,Q3,29.700947
大成ラミック,2018,Q4,53.361027
大成ラミック,2019,Q1,69.583786
大成ラミック,2019,Q2,151.48624
大成ラミック,2019,Q3,32.78418
大成ラミック,2019,Q4,48.18784
大成ラミック,2020,Q1,41.876884
大成ラミック,2020,Q2,60.06391
大成ラミック,2020,Q3,53.926746
大成ラミック,2020,Q4,65.51837
大成建設,2018,Q1,99.91723
大成建設,2018,Q2,67.62214
大成建設,2018,Q3,141.56198
大成建設,2018,Q4,131.57506
大成建設,2019,Q1,143.09451
大成建設,2019,Q2,102.35733
大成建設,2019,Q3,95.17159
大成建設,2019,Q4,138.45241
大成建設,2020,Q1,121.842224
大成建設,2020,Q2,84.6263
大成建設,2020,Q3,106.24017
大成建設,2020,Q4,230.1738
大日本住友製薬,2018,Q1,17.452015
大日本住友製薬,2018,Q2,57.531086
大日本住友製薬,2018,Q3,35.491825
大日本住友製薬,2018,Q4,21.33026
大日本住友製薬,2019,Q1,35.519363
大日本住友製薬,2019,Q2,28.663363
大日本住友製薬,2019,Q3,39.67012
大日本住友製薬,2019,Q4,18.875977
大日本住友製薬,2020,Q1,9.845634
大日本住友製薬,2020,Q2,28.822836
大日本住友製薬,2020,Q3,14.315994
大日本住友製薬,2020,Q4,3.3453212
大日本印刷,2018,Q1,54.030357
大日本印刷,2018,Q2,57.22173
大日本印刷,2018,Q3,9.779219
大日本印刷,2018,Q4,28.296732
大日本印刷,2019,Q1,-57.008877
大日本印刷,2019,Q2,-137.9663
大日本印刷,2019,Q3,-162.80281
大日本印刷,2019,Q4,72.492714
大日本印刷,2020,Q1,-36.26282
大日本印刷,2020,Q2,19.425858
大日本印刷,2020,Q3,42.700687
大日本印刷,2020,Q4,-28.988605
大日本塗料,2018,Q1,26.264652
大日本塗料,2018,Q2,19.423029
大日本塗料,2018,Q3,19.324999
大日本塗料,2018,Q4,40.116898
大日本塗料,2019,Q1,29.460403
大日本塗料,2019,Q2,33.115757
大日本塗料,2019,Q3,31.456701
大日本塗料,2019,Q4,32.717403
大日本塗料,2020,Q1,21.811121
大日本塗料,2020,Q2,25.569687
大日本塗料,2020,Q3,30.20465
大日本塗料,2020,Q4,33.33898
大日精化工業,2018,Q1,29.895313
大日精化工業,2018,Q2,85.51283
大日精化工業,2018,Q3,79.36328
大日精化工業,2018,Q4,119.12692
大日精化工業,2019,Q1,48.130753
大日精化工業,2019,Q2,51.653454
大日精化工業,2019,Q3,53.258278
大日精化工業,2019,Q4,52.50821
大日精化工業,2020,Q1,13.928071
大日精化工業,2020,Q2,28.490982
大日精化工業,2020,Q3,0.050662458
大日精化工業,2020,Q4,38.652023
大末建設,2018,Q1,49.722275
大末建設,2018,Q2,51.383404
大末建設,2018,Q3,82.38082
大末建設,2018,Q4,77.50391
大末建設,2019,Q1,55.357475
大末建設,2019,Q2,70.15551
大末建設,2019,Q3,53.86213
大末建設,2019,Q4,75.752144
大末建設,2020,Q1,46.9386
大末建設,2020,Q2,23.715456
大末建設,2020,Q3,49.404587
大末建設,2020,Q4,43.490433
大東建託,2018,Q1,206.38724
大東建託,2018,Q2,337.89374
大東建託,2018,Q3,287.81042
大東建託,2018,Q4,125.94708
大東建託,2019,Q1,350.5725
大東建託,2019,Q2,373.03876
大東建託,2019,Q3,314.94144
大東建託,2019,Q4,223.00662
大東建託,2020,Q1,311.5897
大東建託,2020,Q2,351.79532
大東建託,2020,Q3,293.93613
大東建託,2020,Q4,362.63153
大林組,2018,Q1,16.071215
大林組,2018,Q2,38.460434
大林組,2018,Q3,43.021782
大林組,2018,Q4,32.462204
大林組,2019,Q1,38.86113
大林組,2019,Q2,41.809273
大林組,2019,Q3,37.620823
大林組,2019,Q4,25.721169
大林組,2020,Q1,25.447973
大林組,2020,Q2,25.043228
大林組,2020,Q3,45.76448
大林組,2020,Q4,23.405561
大気社,2018,Q1,54.822613
大気社,2018,Q2,58.53017
大気社,2018,Q3,36.62394
大気社,2018,Q4,76.6268
大気社,2019,Q1,58.253197
大気社,2019,Q2,60.330933
大気社,2019,Q3,70.91621
大気社,2019,Q4,68.523415
大気社,2020,Q1,3.6686552
大気社,2020,Q2,29.301908
大気社,2020,Q3,68.24355
大気社,2020,Q4,85.70774
大王製紙,2018,Q1,-9.142003
大王製紙,2018,Q2,15.724142
大王製紙,2018,Q3,-19.503664
大王製紙,2018,Q4,-27.98722
大王製紙,2019,Q1,-13.731398
大王製紙,2019,Q2,12.253607
大王製紙,2019,Q3,8.684661
大王製紙,2019,Q4,23.851105
大王製紙,2020,Q1,-2.2027671
大王製紙,2020,Q2,74.50942
大王製紙,2020,Q3,34.464775
大王製紙,2020,Q4,16.771849
大真空,2018,Q1,-80.48655
大真空,2018,Q2,-19.428307
大真空,2018,Q3,-76.89464
大真空,2018,Q4,-52.020893
大真空,2019,Q1,-7.2397857
大真空,2019,Q2,-15.49405
大真空,2019,Q3,-20.337467
大真空,2019,Q4,-86.119316
大真空,2020,Q1,13.775164
大真空,2020,Q2,-119.313644
大真空,2020,Q3,-51.272003
大真空,2020,Q4,30.50632
大紀アルミニウム工業所,2018,Q1,23.396307
大紀アルミニウム工業所,2018,Q2,10.823827
大紀アルミニウム工業所,2018,Q3,28.15413
大紀アルミニウム工業所,2018,Q4,28.181349
大紀アルミニウム工業所,2019,Q1,14.921538
大紀アルミニウム工業所,2019,Q2,31.997107
大紀アルミニウム工業所,2019,Q3,36.32765
大紀アルミニウム工業所,2019,Q4,16.687029
大紀アルミニウム工業所,2020,Q1,37.690273
大紀アルミニウム工業所,2020,Q2,22.22046
大紀アルミニウム工業所,2020,Q3,21.633207
大紀アルミニウム工業所,2020,Q4,25.799578
大豊工業,2018,Q1,22.969015
大豊工業,2018,Q2,47.126442
大豊工業,2018,Q3,19.621613
大豊工業,2018,Q4,19.311989
大豊工業,2019,Q1,25.538795
大豊工業,2019,Q2,43.949753
大豊工業,2019,Q3,20.963043
大豊工業,2019,Q4,12.038885
大豊工業,2020,Q1,24.109787
大豊工業,2020,Q2,10.342749
大豊工業,2020,Q3,7.026183
大豊工業,2020,Q4,7.6364174
大阪ガス,2018,Q1,11.942558
大阪ガス,2018,Q2,23.980896
大阪ガス,2018,Q3,9.271185
大阪ガス,2018,Q4,5.026579
大阪ガス,2019,Q1,42.12322
大阪ガス,2019,Q2,20.77967
大阪ガス,2019,Q3,25.287683
大阪ガス,2019,Q4,57.900333
大阪ガス,2020,Q1,43.745567
大阪ガス,2020,Q2,12.534104
大阪ガス,2020,Q3,-0.012010571
大阪ガス,2020,Q4,61.75706
大阪ソーダ,2018,Q1,14.252878
大阪ソーダ,2018,Q2,13.921685
大阪ソーダ,2018,Q3,45.044746
大阪ソーダ,2018,Q4,74.83203
大阪ソーダ,2019,Q1,68.11677
大阪ソーダ,2019,Q2,69.82972
大阪ソーダ,2019,Q3,69.12476
大阪ソーダ,2019,Q4,65.48267
大阪ソーダ,2020,Q1,73.77124
大阪ソーダ,2020,Q2,57.48006
大阪ソーダ,2020,Q3,48.67454
大阪ソーダ,2020,Q4,68.704956
大阪製鉄,2018,Q1,16.338203
大阪製鉄,2018,Q2,39.575333
大阪製鉄,2018,Q3,48.691933
大阪製鉄,2018,Q4,16.537941
大阪製鉄,2019,Q1,52.40484
大阪製鉄,2019,Q2,27.716654
大阪製鉄,2019,Q3,45.74738
大阪製鉄,2019,Q4,31.331123
大阪製鉄,2020,Q1,33.307472
大阪製鉄,2020,Q2,3.7793598
大阪製鉄,2020,Q3,60.537563
大阪製鉄,2020,Q4,20.805895
天馬,2018,Q1,17.133474
天馬,2018,Q2,9.459393
天馬,2018,Q3,9.831742
天馬,2018,Q4,0.7182603
天馬,2019,Q1,33.326355
天馬,2019,Q2,18.691103
天馬,2019,Q3,46.38032
天馬,2019,Q4,23.689415
天馬,2020,Q1,10.7078285
天馬,2020,Q2,15.225756
天馬,2020,Q3,23.295542
天馬,2020,Q4,20.745907
太平洋セメント,2018,Q1,16.821583
太平洋セメント,2018,Q2,45.599155
太平洋セメント,2018,Q3,47.575726
太平洋セメント,2018,Q4,118.45135
太平洋セメント,2019,Q1,98.56909
太平洋セメント,2019,Q2,78.74002
太平洋セメント,2019,Q3,82.35142
太平洋セメント,2019,Q4,90.06734
太平洋セメント,2020,Q1,82.63938
太平洋セメント,2020,Q2,88.68627
太平洋セメント,2020,Q3,117.718605
太平洋セメント,2020,Q4,67.89699
太平洋工業,2018,Q1,28.815384
太平洋工業,2018,Q2,23.053453
太平洋工業,2018,Q3,32.25055
太平洋工業,2018,Q4,22.318268
太平洋工業,2019,Q1,22.174076
太平洋工業,2019,Q2,22.337816
太平洋工業,2019,Q3,36.78276
太平洋工業,2019,Q4,24.134548
太平洋工業,2020,Q1,25.40679
太平洋工業,2020,Q2,34.209496
太平洋工業,2020,Q3,38.72854
太平洋工業,2020,Q4,45.25678
太平洋興発,2018,Q1,20.487137
太平洋興発,2018,Q2,16.76446
太平洋興発,2018,Q3,7.862488
太平洋興発,2018,Q4,21.14516
太平洋興発,2019,Q1,3.097018
太平洋興発,2019,Q2,6.129894
太平洋興発,2019,Q3,7.212799
太平洋興発,2019,Q4,-13.194482
太平洋興発,2020,Q1,23.192936
太平洋興発,2020,Q2,24.656143
太平洋興発,2020,Q3,-12.657956
太平洋興発,2020,Q4,13.724546
太平電業,2018,Q1,29.842524
太平電業,2018,Q2,42.618523
太平電業,2018,Q3,38.58588
太平電業,2018,Q4,29.73894
太平電業,2019,Q1,23.47658
太平電業,2019,Q2,26.180233
太平電業,2019,Q3,59.31947
太平電業,2019,Q4,27.50281
太平電業,2020,Q1,44.254707
太平電業,2020,Q2,51.43177
太平電業,2020,Q3,57.50301
太平電業,2020,Q4,49.16159
太陽ホールディングス,2018,Q1,65.12505
太陽ホールディングス,2018,Q2,88.65218
太陽ホールディングス,2018,Q3,79.548805
太陽ホールディングス,2018,Q4,62.244762
太陽ホールディングス,2019,Q1,69.721375
太陽ホールディングス,2019,Q2,87.63579
太陽ホールディングス,2019,Q3,63.84416
太陽ホールディングス,2019,Q4,58.16591
太陽ホールディングス,2020,Q1,12.402827
太陽ホールディングス,2020,Q2,71.11994
太陽ホールディングス,2020,Q3,48.75027
