企業名,会計年度,四半期,y_hat
シスメックス,2020,Q4,29.951910069020208
シチズン時計,2018,Q1,7.085768450292516
シチズン時計,2018,Q2,11.084477912374297
シチズン時計,2018,Q3,18.960607311622212
シチズン時計,2018,Q4,-7.149996919400156
シチズン時計,2019,Q1,2.9397350587220714
シチズン時計,2019,Q2,6.387534607423952
シチズン時計,2019,Q3,5.06518116376634
シチズン時計,2019,Q4,-23.39008642698318
シチズン時計,2020,Q1,-30.128968268548935
シチズン時計,2020,Q2,-304.81528643779984
シチズン時計,2020,Q3,-25.12560525009578
シチズン時計,2020,Q4,-22.327827612514135
シップヘルスケアホールディング,2018,Q1,17.755619084434784
シップヘルスケアホールディング,2018,Q2,105.23039649336039
シップヘルスケアホールディング,2018,Q3,119.84046485565727
シップヘルスケアホールディング,2018,Q4,78.66627708349642
シップヘルスケアホールディング,2019,Q1,86.49624571738377
シップヘルスケアホールディング,2019,Q2,70.75989497362517
シップヘルスケアホールディング,2019,Q3,41.19242812664228
シップヘルスケアホールディング,2019,Q4,77.69164348883419
シップヘルスケアホールディング,2020,Q1,32.11389287948373
シップヘルスケアホールディング,2020,Q2,54.63643748444879
シップヘルスケアホールディング,2020,Q3,89.54345945284376
シップヘルスケアホールディング,2020,Q4,88.34738051314976
シモジマ,2018,Q1,4.676072692824121
シモジマ,2018,Q2,0.5805641280729805
シモジマ,2018,Q3,23.30877468403365
シモジマ,2018,Q4,-6.261377240646762
シモジマ,2019,Q1,4.573452379717359
シモジマ,2019,Q2,3.992185387410659
シモジマ,2019,Q3,20.16358070751211
シモジマ,2019,Q4,-6.432806340506634
シモジマ,2020,Q1,9.949975126736522
シモジマ,2020,Q2,-2.8002225622670878
シモジマ,2020,Q3,22.288921672898255
シモジマ,2020,Q4,-5.176624268413661
シャープ,2018,Q1,-180.86246777130285
シャープ,2018,Q2,335.5340332517996
シャープ,2018,Q3,163.748271811827
シャープ,2018,Q4,-19.422696309342427
シャープ,2019,Q1,-27.65809353493114
シャープ,2019,Q2,-6.726904741135513
シャープ,2019,Q3,-51.938187028247384
シャープ,2019,Q4,-154.90421983208034
シャープ,2020,Q1,88.64594250371083
シャープ,2020,Q2,95.49942808460297
シャープ,2020,Q3,3.8593857614570446
シャープ,2020,Q4,18.608891913343307
シンニッタン,2018,Q1,7.594210086182777
シンニッタン,2018,Q2,9.011772762928336
シンニッタン,2018,Q3,6.510340521744698
シンニッタン,2018,Q4,-2.336499345863995
シンニッタン,2019,Q1,12.410939993112112
シンニッタン,2019,Q2,6.958982583319307
シンニッタン,2019,Q3,8.673177133417013
シンニッタン,2019,Q4,7.089787315925927
シンニッタン,2020,Q1,-88.38745909296286
シンニッタン,2020,Q2,28.99597707692938
シンニッタン,2020,Q3,56.95742791953759
シンニッタン,2020,Q4,66.45331994279073
シンフォニア　テクノロジー,2018,Q1,-2.049475609423048
シンフォニア　テクノロジー,2018,Q2,10.490169623928866
シンフォニア　テクノロジー,2018,Q3,-1.6094977419208796
シンフォニア　テクノロジー,2018,Q4,78.48062050400792
シンフォニア　テクノロジー,2019,Q1,-37.72388372571345
シンフォニア　テクノロジー,2019,Q2,-29.686362168200795
シンフォニア　テクノロジー,2019,Q3,-28.934444913329806
シンフォニア　テクノロジー,2019,Q4,72.23043698040703
シンフォニア　テクノロジー,2020,Q1,-16.848029603245983
シンフォニア　テクノロジー,2020,Q2,32.82950747079043
シンフォニア　テクノロジー,2020,Q3,-5.9533887590769305
シンフォニア　テクノロジー,2020,Q4,75.6915123672606
シーティーエス,2018,Q1,18.489604352355016
シーティーエス,2018,Q2,12.39727078891061
シーティーエス,2018,Q3,4.776101393324097
シーティーエス,2018,Q4,6.443469332131516
シーティーエス,2019,Q1,9.93913710625247
シーティーエス,2019,Q2,16.61836360894371
シーティーエス,2019,Q3,10.647847838530272
シーティーエス,2019,Q4,7.38329364323994
シーティーエス,2020,Q1,7.957620347027856
シーティーエス,2020,Q2,10.240372741946938
シーティーエス,2020,Q3,8.12513808494208
シーティーエス,2020,Q4,7.468298749072273
シード,2018,Q1,34.293222136118736
シード,2018,Q2,-2.4179413568436168
シード,2018,Q3,47.17308664677793
シード,2018,Q4,45.721842017413884
シード,2019,Q1,17.07852837641026
シード,2019,Q2,3.834589536346993
シード,2019,Q3,-8.345757180975951
シード,2019,Q4,13.686610850948767
シード,2020,Q1,-13.036990053361933
シード,2020,Q2,26.358324855922547
シード,2020,Q3,13.011967266185529
シード,2020,Q4,-15.521288161568517
ジェイテクト,2018,Q1,32.97278119249631
ジェイテクト,2018,Q2,26.060836583592366
ジェイテクト,2018,Q3,7.342028188857213
ジェイテクト,2018,Q4,47.10470439732053
ジェイテクト,2019,Q1,-25.502374293318567
ジェイテクト,2019,Q2,35.15433298147554
ジェイテクト,2019,Q3,55.19479355512328
ジェイテクト,2019,Q4,7.217521236991388
ジェイテクト,2020,Q1,-48.854586402907756
ジェイテクト,2020,Q2,-71.19670716734356
ジェイテクト,2020,Q3,14.43722410736462
ジェイテクト,2020,Q4,-13.464881584338883
ジェコス,2018,Q1,22.657895270445884
ジェコス,2018,Q2,39.64738481418387
ジェコス,2018,Q3,9.105465086712911
ジェコス,2018,Q4,32.622381082423885
ジェコス,2019,Q1,25.07093420678726
ジェコス,2019,Q2,24.699482085734246
ジェコス,2019,Q3,40.99071449818541
ジェコス,2019,Q4,36.3331764161951
ジェコス,2020,Q1,30.630876137908274
ジェコス,2020,Q2,12.300284229628602
ジェコス,2020,Q3,32.03023613648472
ジェコス,2020,Q4,32.530326122346224
ジャストシステム,2018,Q1,23.589401504756378
ジャストシステム,2018,Q2,29.347877765269054
ジャストシステム,2018,Q3,14.71915577129667
ジャストシステム,2018,Q4,11.97251609540896
ジャストシステム,2019,Q1,46.59178989714106
ジャストシステム,2019,Q2,46.893976844699225
ジャストシステム,2019,Q3,37.529698642580584
ジャストシステム,2019,Q4,49.012176924565914
ジャストシステム,2020,Q1,45.86414263101362
ジャストシステム,2020,Q2,48.350751532616655
ジャストシステム,2020,Q3,37.986791901347715
ジャストシステム,2020,Q4,37.38133634395953
ジャパンフーズ,2018,Q1,54.22391098332963
ジャパンフーズ,2018,Q2,80.0633173514837
ジャパンフーズ,2018,Q3,-72.621920610421
ジャパンフーズ,2018,Q4,-2.231241666217798
ジャパンフーズ,2019,Q1,117.90203300112648
ジャパンフーズ,2019,Q2,-29.595865353119137
ジャパンフーズ,2019,Q3,-50.702962315515535
ジャパンフーズ,2019,Q4,-16.105063385136315
ジャパンフーズ,2020,Q1,47.82425491596109
ジャパンフーズ,2020,Q2,34.780508975202736
ジャパンフーズ,2020,Q3,-127.38782889851424
ジャパンフーズ,2020,Q4,-77.54813501632232
ジーエス・ユアサ　コーポレーシ,2018,Q1,3.873902069831445
ジーエス・ユアサ　コーポレーシ,2018,Q2,5.726335281839548
ジーエス・ユアサ　コーポレーシ,2018,Q3,35.143232731754324
ジーエス・ユアサ　コーポレーシ,2018,Q4,61.61648744416379
ジーエス・ユアサ　コーポレーシ,2019,Q1,15.17929821566785
ジーエス・ユアサ　コーポレーシ,2019,Q2,32.623776239069336
ジーエス・ユアサ　コーポレーシ,2019,Q3,-41.166641981132486
ジーエス・ユアサ　コーポレーシ,2019,Q4,51.08272527185571
ジーエス・ユアサ　コーポレーシ,2020,Q1,28.297712890815827
ジーエス・ユアサ　コーポレーシ,2020,Q2,39.708666229850756
ジーエス・ユアサ　コーポレーシ,2020,Q3,56.28429131867227
ジーエス・ユアサ　コーポレーシ,2020,Q4,80.40398591933047
ジーテクト,2018,Q1,65.3746998781362
ジーテクト,2018,Q2,23.217960732842386
ジーテクト,2018,Q3,13.044174941380987
ジーテクト,2018,Q4,83.18278540962768
ジーテクト,2019,Q1,160.1223055336004
ジーテクト,2019,Q2,144.47805871877517
ジーテクト,2019,Q3,12.34085180314878
ジーテクト,2019,Q4,69.78845629255784
ジーテクト,2020,Q1,-32.99141409058939
ジーテクト,2020,Q2,41.69936880185969
ジーテクト,2020,Q3,43.8874866682108
ジーテクト,2020,Q4,31.55408786776103
スカパーＪＳＡＴホールディング,2018,Q1,187.42933609181887
スカパーＪＳＡＴホールディング,2018,Q2,111.40102183262206
スカパーＪＳＡＴホールディング,2018,Q3,151.53270531776303
スカパーＪＳＡＴホールディング,2018,Q4,42.39223989289371
スカパーＪＳＡＴホールディング,2019,Q1,37.0562753907041
スカパーＪＳＡＴホールディング,2019,Q2,23.281955896253294
スカパーＪＳＡＴホールディング,2019,Q3,17.559711195075124
スカパーＪＳＡＴホールディング,2019,Q4,41.66765913354948
スカパーＪＳＡＴホールディング,2020,Q1,-12.818716251361138
スカパーＪＳＡＴホールディング,2020,Q2,-16.877398120262107
スカパーＪＳＡＴホールディング,2020,Q3,-27.976923797488027
スカパーＪＳＡＴホールディング,2020,Q4,-11.443775585335423
スクウェア・エニックス・ホール,2018,Q1,21.676473881576474
スクウェア・エニックス・ホール,2018,Q2,52.15623697262845
スクウェア・エニックス・ホール,2018,Q3,39.83904845501873
スクウェア・エニックス・ホール,2018,Q4,29.596856552946157
スクウェア・エニックス・ホール,2019,Q1,89.57744503151079
スクウェア・エニックス・ホール,2019,Q2,105.87558669520389
スクウェア・エニックス・ホール,2019,Q3,68.51532952108907
スクウェア・エニックス・ホール,2019,Q4,27.06629182152414
スクウェア・エニックス・ホール,2020,Q1,129.25774846345013
スクウェア・エニックス・ホール,2020,Q2,40.90023588222509
スクウェア・エニックス・ホール,2020,Q3,63.173822110995424
スクウェア・エニックス・ホール,2020,Q4,45.85534844574838
スクロール,2018,Q1,16.76651413918892
スクロール,2018,Q2,-10.141213252545029
スクロール,2018,Q3,-10.950232124897255
スクロール,2018,Q4,-4.052933430012146
スクロール,2019,Q1,18.37642068371039
スクロール,2019,Q2,2.591205451193545
スクロール,2019,Q3,7.316714325223497
スクロール,2019,Q4,-11.147091162452462
スクロール,2020,Q1,54.137494407397334
スクロール,2020,Q2,11.197608916074376
スクロール,2020,Q3,33.32517091048226
スクロール,2020,Q4,34.65289815456033
スズキ,2018,Q1,185.44175408968715
スズキ,2018,Q2,105.38180828216161
スズキ,2018,Q3,166.36648422485257
スズキ,2018,Q4,45.92997419513556
スズキ,2019,Q1,114.46659181206178
スズキ,2019,Q2,19.224037413431688
スズキ,2019,Q3,77.19601002532511
スズキ,2019,Q4,31.23316773309189
スズキ,2020,Q1,51.05979765160443
スズキ,2020,Q2,9.572661958066035
スズキ,2020,Q3,37.81834290259228
スズキ,2020,Q4,76.32895914060114
スズケン,2018,Q1,16.008835924389885
スズケン,2018,Q2,80.15095327740784
スズケン,2018,Q3,101.64409007391583
スズケン,2018,Q4,95.15781649814727
スズケン,2019,Q1,9.664067964264618
スズケン,2019,Q2,87.9895541691447
スズケン,2019,Q3,65.42046994103464
スズケン,2019,Q4,45.03848585711478
スズケン,2020,Q1,4.0887134711034605
スズケン,2020,Q2,7.527797964346547
スズケン,2020,Q3,65.10791787350931
スズケン,2020,Q4,-11.870161325607626
スズデン,2018,Q1,21.611520223932878
スズデン,2018,Q2,23.087471773932535
スズデン,2018,Q3,21.81675882595728
スズデン,2018,Q4,21.22788335699039
スズデン,2019,Q1,18.600693186789794
スズデン,2019,Q2,26.02214694595864
スズデン,2019,Q3,14.071666296051035
スズデン,2019,Q4,21.93875017960353
スズデン,2020,Q1,14.479535788032424
スズデン,2020,Q2,19.781681411600893
スズデン,2020,Q3,15.800548129874404
スズデン,2020,Q4,32.1446564376617
スタンレー電気,2018,Q1,56.120160762453686
スタンレー電気,2018,Q2,48.70571206746915
スタンレー電気,2018,Q3,63.10055219453449
スタンレー電気,2018,Q4,55.493403523028555
スタンレー電気,2019,Q1,53.662994303717426
スタンレー電気,2019,Q2,40.2932473743627
スタンレー電気,2019,Q3,47.54019153012478
スタンレー電気,2019,Q4,-14.430073192931019
スタンレー電気,2020,Q1,-0.7715173515890683
スタンレー電気,2020,Q2,26.940266227507024
スタンレー電気,2020,Q3,53.41109572621332
スタンレー電気,2020,Q4,61.111162499336245
スターゼン,2018,Q1,126.70824875001222
スターゼン,2018,Q2,106.74487941541034
スターゼン,2018,Q3,136.3341036215204
スターゼン,2018,Q4,87.6579966078684
スターゼン,2019,Q1,127.21715543449119
スターゼン,2019,Q2,75.75396750193408
スターゼン,2019,Q3,187.76807656220623
スターゼン,2019,Q4,41.88346327723353
スターゼン,2020,Q1,-110.65393835969462
スターゼン,2020,Q2,7.783169824755312
スターゼン,2020,Q3,49.15433034769808
スターゼン,2020,Q4,248.7585722411391
スターツコーポレーション,2018,Q1,84.12771941855348
スターツコーポレーション,2018,Q2,93.97501878483803
スターツコーポレーション,2018,Q3,53.51180302969061
スターツコーポレーション,2018,Q4,104.02866831692654
スターツコーポレーション,2019,Q1,47.09049588809427
スターツコーポレーション,2019,Q2,96.76941728566226
スターツコーポレーション,2019,Q3,51.20303477155723
スターツコーポレーション,2019,Q4,117.27794128895545
スターツコーポレーション,2020,Q1,95.94897449059036
スターツコーポレーション,2020,Q2,103.54852677589213
スターツコーポレーション,2020,Q3,82.2848705639997
スターツコーポレーション,2020,Q4,92.46935782638201
ステラ　ケミファ,2018,Q1,-4.932480625681279
ステラ　ケミファ,2018,Q2,104.890830175058
ステラ　ケミファ,2018,Q3,44.504868273268656
ステラ　ケミファ,2018,Q4,30.76038945803279
ステラ　ケミファ,2019,Q1,43.48674171525079
ステラ　ケミファ,2019,Q2,19.813639807679266
ステラ　ケミファ,2019,Q3,45.347581952117935
ステラ　ケミファ,2019,Q4,55.197568166237616
ステラ　ケミファ,2020,Q1,77.78269664130339
ステラ　ケミファ,2020,Q2,32.703387499698906
ステラ　ケミファ,2020,Q3,70.47601436602021
ステラ　ケミファ,2020,Q4,62.23452887907266
セイコーエプソン,2018,Q1,29.83199111060319
セイコーエプソン,2018,Q2,33.68840115169892
セイコーエプソン,2018,Q3,38.6248390505249
セイコーエプソン,2018,Q4,49.898871478188084
セイコーエプソン,2019,Q1,-49.4364757936051
セイコーエプソン,2019,Q2,23.843224182973685
セイコーエプソン,2019,Q3,20.06383113056671
セイコーエプソン,2019,Q4,-25.343660831119166
セイコーエプソン,2020,Q1,-29.29202059728513
セイコーエプソン,2020,Q2,-14.81185337271333
セイコーエプソン,2020,Q3,102.12622473127567
セイコーエプソン,2020,Q4,-29.838018445914145
セイコーホールディングス,2018,Q1,124.4524483327848
セイコーホールディングス,2018,Q2,332.8857856711906
セイコーホールディングス,2018,Q3,115.74936183267414
セイコーホールディングス,2018,Q4,-15.765414918522417
