企業名,会計年度,四半期,y_hat_mraf,best_hyparam
アルインコ,2019,Q4,29.22620000000001,[100 10]
アルインコ,2020,Q1,23.850199999999997,[100 10]
アルインコ,2020,Q2,34.938699999999955,[100 10]
アルインコ,2020,Q3,30.056299999999982,[100 10]
アルインコ,2020,Q4,10.273199999999983,[100 10]
アルコニックス,2018,Q1,79.08312674089454,[100 100]
アルコニックス,2018,Q2,70.45080000000006,[100 100]
アルコニックス,2018,Q3,72.52950000000001,[100 100]
アルコニックス,2018,Q4,27.84270000000001,[100 100]
アルコニックス,2019,Q1,58.7774,[100 100]
アルコニックス,2019,Q2,47.367700000000006,[100 100]
アルコニックス,2019,Q3,65.76679999999999,[100 100]
アルコニックス,2019,Q4,21.82950000000001,[100 100]
アルコニックス,2020,Q1,44.72099999999998,[100 100]
アルコニックス,2020,Q2,39.55449999999998,[100 100]
アルコニックス,2020,Q3,43.59299999999997,[100 100]
アルコニックス,2020,Q4,40.06849999999997,[100 100]
アルゴグラフィックス,2018,Q1,62.396360000000016,[500 10]
アルゴグラフィックス,2018,Q2,66.26363999999995,[500 10]
アルゴグラフィックス,2018,Q3,68.30615999999982,[500 10]
アルゴグラフィックス,2018,Q4,79.31451999999983,[500 10]
アルゴグラフィックス,2019,Q1,47.77984461483398,[500 10]
アルゴグラフィックス,2019,Q2,50.28594179475693,[500 10]
アルゴグラフィックス,2019,Q3,47.38599743580552,[500 10]
アルゴグラフィックス,2019,Q4,49.99915051265965,[500 10]
アルゴグラフィックス,2020,Q1,39.573440000000026,[500 10]
アルゴグラフィックス,2020,Q2,40.465840000000085,[500 10]
アルゴグラフィックス,2020,Q3,40.23046000000005,[500 10]
アルゴグラフィックス,2020,Q4,39.23258000000004,[500 10]
アルファ,2018,Q1,33.67447999999995,[1000 10]
アルファ,2018,Q2,62.47197000000022,[1000 10]
アルファ,2018,Q3,67.39057000000017,[1000 10]
アルファ,2018,Q4,71.76951000000021,[1000 10]
アルファ,2019,Q1,57.57776000000053,[1000 10]
アルファ,2019,Q2,59.97186000000046,[1000 10]
アルファ,2019,Q3,14.032739999999976,[1000 10]
アルファ,2019,Q4,64.78690000000016,[1000 10]
アルファ,2020,Q1,47.10242833333351,[1000 10]
アルファ,2020,Q2,16.092674999999925,[1000 10]
アルファ,2020,Q3,11.03989666666667,[1000 10]
アルファ,2020,Q4,48.874691666666784,[1000 10]
アルファシステムズ,2018,Q1,31.729799999999976,[100 10]
アルファシステムズ,2018,Q2,37.19216393098152,[100 10]
アルファシステムズ,2018,Q3,35.274527861963065,[100 10]
アルファシステムズ,2018,Q4,43.16105572392614,[100 10]
アルファシステムズ,2019,Q1,33.02065572392612,[100 10]
アルファシステムズ,2019,Q2,39.15047375843537,[100 10]
アルファシステムズ,2019,Q3,37.97199179294461,[100 10]
アルファシステムズ,2019,Q4,42.68126393098154,[100 10]
アルファシステムズ,2020,Q1,33.23456393098155,[100 10]
アルファシステムズ,2020,Q2,42.092881965490754,[100 10]
アルファシステムズ,2020,Q3,20.82266393098153,[100 10]
アルファシステムズ,2020,Q4,44.69857375843535,[100 10]
アルフレッサ　ホールディングス,2018,Q1,39.580190988506125,[500 10]
アルフレッサ　ホールディングス,2018,Q2,35.79956599999987,[500 10]
アルフレッサ　ホールディングス,2018,Q3,49.94216392282474,[500 10]
アルフレッサ　ホールディングス,2018,Q4,52.68712144972499,[500 10]
アルフレッサ　ホールディングス,2019,Q1,50.06419461106348,[500 10]
アルフレッサ　ホールディングス,2019,Q2,42.05858331272155,[500 10]
アルフレッサ　ホールディングス,2019,Q3,50.16495721911555,[500 10]
アルフレッサ　ホールディングス,2019,Q4,44.87690832097007,[500 10]
アルフレッサ　ホールディングス,2020,Q1,38.84437447264897,[500 10]
アルフレッサ　ホールディングス,2020,Q2,33.048725653433685,[500 10]
アルフレッサ　ホールディングス,2020,Q3,44.10293359258187,[500 10]
アルフレッサ　ホールディングス,2020,Q4,37.57496679629083,[500 10]
アルプスアルパイン,2018,Q1,38.148600000000016,[100 100]
アルプスアルパイン,2018,Q2,90.66849999999994,[100 100]
アルプスアルパイン,2018,Q3,81.69999999999997,[100 100]
アルプスアルパイン,2018,Q4,17.305099999999996,[100 100]
アルプスアルパイン,2019,Q1,15.717200000000002,[100 100]
アルプスアルパイン,2019,Q2,67.51479999999997,[100 100]
アルプスアルパイン,2019,Q3,28.755800000000004,[100 100]
アルプスアルパイン,2019,Q4,-3.7731,[100 100]
アルプスアルパイン,2020,Q1,-14.928200000000013,[100 100]
アルプスアルパイン,2020,Q2,5.7144,[100 100]
アルプスアルパイン,2020,Q3,36.590899999999976,[100 100]
アルプスアルパイン,2020,Q4,4.8217,[100 100]
アルプス物流,2018,Q1,17.328000000000014,[100 10]
アルプス物流,2018,Q2,18.525800000000004,[100 10]
アルプス物流,2018,Q3,19.657500000000013,[100 10]
アルプス物流,2018,Q4,19.514,[100 10]
アルプス物流,2019,Q1,16.426300000000012,[100 10]
アルプス物流,2019,Q2,19.10430000000002,[100 10]
アルプス物流,2019,Q3,20.696000000000005,[100 10]
アルプス物流,2019,Q4,18.326800000000013,[100 10]
アルプス物流,2020,Q1,16.746200000000005,[100 10]
アルプス物流,2020,Q2,16.187099999999997,[100 10]
アルプス物流,2020,Q3,20.72940000000002,[100 10]
アルプス物流,2020,Q4,23.392199999999992,[100 10]
アンリツ,2018,Q1,8.397907093173627,[2000 100]
アンリツ,2018,Q2,10.73309924431141,[2000 100]
アンリツ,2018,Q3,12.718817713612864,[2000 100]
アンリツ,2018,Q4,16.708694748822357,[2000 100]
アンリツ,2019,Q1,12.532852752255526,[2000 100]
アンリツ,2019,Q2,16.362400581796514,[2000 100]
アンリツ,2019,Q3,19.59876705453099,[2000 100]
アンリツ,2019,Q4,18.78120308287462,[2000 100]
アンリツ,2020,Q1,17.150786880638854,[2000 100]
アンリツ,2020,Q2,22.49803343065877,[2000 100]
アンリツ,2020,Q3,20.068567848862354,[2000 100]
アンリツ,2020,Q4,29.99366637612788,[2000 100]
アートネイチャー,2018,Q1,-2.994,[100 10]
アートネイチャー,2018,Q2,8.075700000000003,[100 10]
アートネイチャー,2018,Q3,14.113999999999995,[100 10]
アートネイチャー,2018,Q4,8.238100000000005,[100 10]
アートネイチャー,2019,Q1,10.188800000000004,[100 10]
アートネイチャー,2019,Q2,13.635200000000006,[100 10]
アートネイチャー,2019,Q3,13.972025000000004,[100 10]
アートネイチャー,2019,Q4,6.6508,[100 10]
アートネイチャー,2020,Q1,7.830900000000002,[100 10]
アートネイチャー,2020,Q2,6.503999999999999,[100 10]
アートネイチャー,2020,Q3,8.286842857142853,[100 10]
アートネイチャー,2020,Q4,1.1780999999999993,[100 10]
イエローハット,2018,Q1,63.37129999999999,[100 10]
イエローハット,2018,Q2,53.12489999999998,[100 10]
イエローハット,2018,Q3,84.98199999999997,[100 10]
イエローハット,2018,Q4,55.581275000000026,[100 10]
イエローハット,2019,Q1,50.71438904291759,[100 10]
イエローハット,2019,Q2,49.98455029852487,[100 10]
イエローハット,2019,Q3,89.65865029852483,[100 10]
イエローハット,2019,Q4,64.25225029852484,[100 10]
イエローハット,2020,Q1,41.00961666666666,[100 10]
イエローハット,2020,Q2,43.786075,[100 10]
イエローハット,2020,Q3,59.44281676617496,[100 10]
イエローハット,2020,Q4,40.4038,[100 10]
イソライト工業,2018,Q1,20.014560000000017,[500 10]
イソライト工業,2018,Q2,21.812000000000022,[500 10]
イソライト工業,2018,Q3,22.51330000000006,[500 10]
イソライト工業,2018,Q4,22.805680000000088,[500 10]
イソライト工業,2019,Q1,9.69376000000008,[500 10]
イソライト工業,2019,Q2,19.607580000000038,[500 10]
イソライト工業,2019,Q3,20.585840000000044,[500 10]
イソライト工業,2019,Q4,16.793660000000006,[500 10]
イソライト工業,2020,Q1,17.31411999999998,[500 10]
イソライト工業,2020,Q2,13.273440000000027,[500 10]
イソライト工業,2020,Q3,15.561540000000026,[500 10]
イソライト工業,2020,Q4,18.324439999999967,[500 10]
イチカワ,2018,Q1,3.341738250000044,[2000 10]
イチカワ,2018,Q2,2.624105000000043,[2000 10]
イチカワ,2018,Q3,2.8216039181417423,[2000 10]
イチカワ,2018,Q4,11.634802165288814,[2000 10]
イチカワ,2019,Q1,-2.1396428177883764,[2000 10]
イチカワ,2019,Q2,7.900551306571537,[2000 10]
イチカワ,2019,Q3,3.312231512789411,[2000 10]
イチカワ,2019,Q4,16.063149673750193,[2000 10]
イチカワ,2020,Q1,15.032419347500513,[2000 10]
イチカワ,2020,Q2,11.088254949231652,[2000 10]
イチカワ,2020,Q3,15.65042936442327,[2000 10]
イチカワ,2020,Q4,17.768599364423363,[2000 10]
イチケン,2018,Q1,108.47068878542544,[2000 100]
イチケン,2018,Q2,94.79407346706095,[2000 100]
イチケン,2018,Q3,132.6919569363242,[2000 100]
イチケン,2018,Q4,142.26190670518884,[2000 100]
イチケン,2019,Q1,131.77256841037672,[2000 100]
イチケン,2019,Q2,118.70877170518663,[2000 100]
イチケン,2019,Q3,118.68777999999924,[2000 100]
イチケン,2019,Q4,115.81311500000074,[2000 100]
イチケン,2020,Q1,106.55155000000018,[2000 100]
イチケン,2020,Q2,112.38500170519036,[2000 100]
イチケン,2020,Q3,123.89492499999966,[2000 100]
イチケン,2020,Q4,81.626360346707,[2000 100]
イチネンホールディングス,2018,Q1,38.81955999999997,[500 100]
イチネンホールディングス,2018,Q2,35.92541999999999,[500 100]
イチネンホールディングス,2018,Q3,51.676119999999926,[500 100]
イチネンホールディングス,2018,Q4,60.31593999999981,[500 100]
イチネンホールディングス,2019,Q1,41.50912000000012,[500 100]
イチネンホールディングス,2019,Q2,48.26542000000003,[500 100]
イチネンホールディングス,2019,Q3,45.901559999999975,[500 100]
イチネンホールディングス,2019,Q4,52.36329999999995,[500 100]
イチネンホールディングス,2020,Q1,43.241679999999945,[500 100]
イチネンホールディングス,2020,Q2,54.20537999999984,[500 100]
イチネンホールディングス,2020,Q3,24.693960000000057,[500 100]
イチネンホールディングス,2020,Q4,26.23838000000003,[500 100]
イノテック,2018,Q1,11.648139999999964,[500 10]
イノテック,2018,Q2,14.457519999999931,[500 10]
イノテック,2018,Q3,20.89609999999994,[500 10]
イノテック,2018,Q4,28.098012000000075,[500 10]
イノテック,2019,Q1,23.752672000000064,[500 10]
イノテック,2019,Q2,27.764590000000062,[500 10]
イノテック,2019,Q3,28.00012000000004,[500 10]
イノテック,2019,Q4,25.80420000000004,[500 10]
イノテック,2020,Q1,16.483960000000067,[500 10]
イノテック,2020,Q2,24.13176000000004,[500 10]
イノテック,2020,Q3,28.239040000000024,[500 10]
イノテック,2020,Q4,33.9026200000001,[500 10]
イビデン,2018,Q1,2.6355499999999994,[100 10]
イビデン,2018,Q2,-23.790400000000027,[100 10]
イビデン,2018,Q3,-49.56110000000002,[100 10]
イビデン,2018,Q4,-28.73360000000001,[100 10]
イビデン,2019,Q1,11.577999999999998,[100 10]
イビデン,2019,Q2,-23.768400000000007,[100 10]
イビデン,2019,Q3,27.89128,[100 10]
イビデン,2019,Q4,26.54479999999999,[100 10]
イビデン,2020,Q1,22.49319999999999,[100 10]
イビデン,2020,Q2,32.55986666666666,[100 10]
イビデン,2020,Q3,23.99789999999999,[100 10]
イビデン,2020,Q4,36.59139999999997,[100 10]
イフジ産業,2018,Q1,15.99123875492134,[1000 10]
イフジ産業,2018,Q2,16.987901262180042,[1000 10]
イフジ産業,2018,Q3,19.29063914457944,[1000 10]
イフジ産業,2018,Q4,17.59095487716186,[1000 10]
イフジ産業,2019,Q1,16.745201797015547,[1000 10]
イフジ産業,2019,Q2,17.393872640592004,[1000 10]
イフジ産業,2019,Q3,21.57254367957321,[1000 10]
イフジ産業,2019,Q4,15.201087549066134,[1000 10]
イフジ産業,2020,Q1,14.92760580225321,[1000 10]
イフジ産業,2020,Q2,16.86109155805918,[1000 10]
イフジ産業,2020,Q3,25.230257379780483,[1000 10]
イフジ産業,2020,Q4,18.84278397529408,[1000 10]
イリソ電子工業,2018,Q1,46.12148000000018,[1000 10]
イリソ電子工業,2018,Q2,50.08634000000031,[1000 10]
イリソ電子工業,2018,Q3,50.654239999999966,[1000 10]
イリソ電子工業,2018,Q4,46.05352000000033,[1000 10]
イリソ電子工業,2019,Q1,30.752830000000387,[1000 10]
イリソ電子工業,2019,Q2,38.843369999999965,[1000 10]
イリソ電子工業,2019,Q3,36.308706666666566,[1000 10]
イリソ電子工業,2019,Q4,34.38508000000004,[1000 10]
イリソ電子工業,2020,Q1,31.7861500000002,[1000 10]
イリソ電子工業,2020,Q2,30.65045000000007,[1000 10]
イリソ電子工業,2020,Q3,28.67102000000016,[1000 10]
イリソ電子工業,2020,Q4,36.09861,[1000 10]
インフォコム,2018,Q1,39.9594,[100 100]
インフォコム,2018,Q2,58.32930000000003,[100 100]
インフォコム,2018,Q3,46.70600000000003,[100 100]
インフォコム,2018,Q4,43.07140000000002,[100 100]
インフォコム,2019,Q1,34.763700000000014,[100 100]
インフォコム,2019,Q2,29.896300000000025,[100 100]
インフォコム,2019,Q3,28.02929999999998,[100 100]
インフォコム,2019,Q4,27.412999999999997,[100 100]
インフォコム,2020,Q1,23.591000000000005,[100 100]
インフォコム,2020,Q2,26.92189999999999,[100 100]
インフォコム,2020,Q3,27.07449999999998,[100 100]
インフォコム,2020,Q4,29.297000000000008,[100 100]
インプレスホールディングス,2018,Q1,-1.4932299999999945,[1000 10]
インプレスホールディングス,2018,Q2,4.289316666666684,[1000 10]
インプレスホールディングス,2018,Q3,6.664599999999991,[1000 10]
インプレスホールディングス,2018,Q4,-10.683610000000012,[1000 10]
インプレスホールディングス,2019,Q1,4.125609999999998,[1000 10]
インプレスホールディングス,2019,Q2,4.730650000000007,[1000 10]
インプレスホールディングス,2019,Q3,-9.47292000000001,[1000 10]
インプレスホールディングス,2019,Q4,-9.19128000000003,[1000 10]
インプレスホールディングス,2020,Q1,4.546840000000033,[1000 10]
インプレスホールディングス,2020,Q2,6.031280000000001,[1000 10]
インプレスホールディングス,2020,Q3,13.462560000000188,[1000 10]
インプレスホールディングス,2020,Q4,-9.431890000000047,[1000 10]
イーグル工業,2018,Q1,63.271199999999936,[100 10]
イーグル工業,2018,Q2,35.88480000000001,[100 10]
イーグル工業,2018,Q3,39.268999999999984,[100 10]
イーグル工業,2018,Q4,35.2901,[100 10]
イーグル工業,2019,Q1,33.7091,[100 10]
イーグル工業,2019,Q2,32.4027,[100 10]
イーグル工業,2019,Q3,28.66389999999999,[100 10]
イーグル工業,2019,Q4,30.3857,[100 10]
イーグル工業,2020,Q1,18.414100000000023,[100 10]
イーグル工業,2020,Q2,13.1314,[100 10]
イーグル工業,2020,Q3,20.041400000000007,[100 10]
イーグル工業,2020,Q4,27.329,[100 10]
ウシオ電機,2018,Q1,25.69058999999991,[500 10]
ウシオ電機,2018,Q2,17.319139999999994,[500 10]
ウシオ電機,2018,Q3,25.146619999999917,[500 10]
ウシオ電機,2018,Q4,10.839703333333318,[500 10]
ウシオ電機,2019,Q1,23.845900000000015,[500 10]
ウシオ電機,2019,Q2,24.815335000000054,[500 10]
ウシオ電機,2019,Q3,21.34578,[500 10]
ウシオ電機,2019,Q4,29.140760000000085,[500 10]
ウシオ電機,2020,Q1,26.35642000000002,[500 10]
ウシオ電機,2020,Q2,20.526539999999983,[500 10]
ウシオ電機,2020,Q3,15.166939999999949,[500 10]
ウシオ電機,2020,Q4,21.217649999999978,[500 10]
ウッドワン,2018,Q1,3.3477790813573813,[1000 10]
ウッドワン,2018,Q2,-4.268074593212937,[1000 10]
ウッドワン,2018,Q3,-10.493095459321244,[1000 10]
ウッドワン,2018,Q4,8.85422000000002,[1000 10]
ウッドワン,2019,Q1,11.965314540678722,[1000 10]
ウッドワン,2019,Q2,6.502896955369452,[1000 10]
ウッドワン,2019,Q3,16.25478908135732,[1000 10]
ウッドワン,2019,Q4,19.037203622036127,[1000 10]
ウッドワン,2020,Q1,18.93319908135739,[1000 10]
ウッドワン,2020,Q2,21.674524540678654,[1000 10]
ウッドワン,2020,Q3,26.685049081357345,[1000 10]
ウッドワン,2020,Q4,28.411438162714862,[1000 10]
エア・ウォーター,2018,Q1,28.74243999999994,[500 100]
エア・ウォーター,2018,Q2,32.064499999999924,[500 100]
エア・ウォーター,2018,Q3,33.27653999999989,[500 100]
エア・ウォーター,2018,Q4,37.617299999999965,[500 100]
エア・ウォーター,2019,Q1,38.4886994558397,[500 100]
エア・ウォーター,2019,Q2,34.92154964235366,[500 100]
エア・ウォーター,2019,Q3,37.81269463466275,[500 100]
エア・ウォーター,2019,Q4,32.06240076208192,[500 100]
エア・ウォーター,2020,Q1,29.391149175746826,[500 100]
エア・ウォーター,2020,Q2,30.192689175746743,[500 100]
エア・ウォーター,2020,Q3,39.31221069991054,[500 100]
エア・ウォーター,2020,Q4,31.066319409050248,[500 100]
エイチワン,2018,Q1,30.631080765774044,[100 10]
エイチワン,2018,Q2,25.17381659411118,[100 10]
エイチワン,2018,Q3,62.9661721427786,[100 10]
エイチワン,2018,Q4,48.86242270641706,[100 10]
エイチワン,2019,Q1,22.147097194110028,[100 10]
エイチワン,2019,Q2,24.59878658287945,[100 10]
エイチワン,2019,Q3,40.50130614865583,[100 10]
エイチワン,2019,Q4,26.281333667372987,[100 10]
エイチワン,2020,Q1,-27.47774337224621,[100 10]
エイチワン,2020,Q2,32.16867214277869,[100 10]
エイチワン,2020,Q3,63.64089353101501,[100 10]
エイチワン,2020,Q4,42.50415039786319,[100 10]
エイベックス,2018,Q1,6.87564999999999,[1000 10]
エイベックス,2018,Q2,43.633220000000186,[1000 10]
エイベックス,2018,Q3,54.107450000000256,[1000 10]
エイベックス,2018,Q4,4.395819999999997,[1000 10]
エイベックス,2019,Q1,3.776979999999998,[1000 10]
エイベックス,2019,Q2,19.24615999999989,[1000 10]
エイベックス,2019,Q3,48.72128000000005,[1000 10]
エイベックス,2019,Q4,2.5581700000000063,[1000 10]
エイベックス,2020,Q1,-4.649579999999997,[1000 10]
エイベックス,2020,Q2,-20.36950000000012,[1000 10]
エイベックス,2020,Q3,-21.57942000000015,[1000 10]
エイベックス,2020,Q4,-2.319699999999988,[1000 10]
エクセディ,2018,Q1,72.88803700583937,[500 100]
エクセディ,2018,Q2,79.33469035948295,[500 100]
エクセディ,2018,Q3,81.92848971656358,[500 100]
