企業名,会計年度,四半期,y_hat_men,best_hyparam
アドヴァングループ,2020,Q3,23.27134692014809,[1. 0.]
アドヴァングループ,2020,Q4,23.632389696225864,[1. 0.]
アマダ,2018,Q1,14.465105766834444,[100.    0.2]
アマダ,2018,Q2,21.751070741557925,[100.    0.2]
アマダ,2018,Q3,16.214458248597136,[100.    0.2]
アマダ,2018,Q4,25.73517961762641,[100.    0.2]
アマダ,2019,Q1,17.072780448684725,[100.    0.2]
アマダ,2019,Q2,21.733317180735305,[100.    0.2]
アマダ,2019,Q3,15.237205723807492,[100.    0.2]
アマダ,2019,Q4,23.17891561854166,[100.    0.2]
アマダ,2020,Q1,10.84480194526774,[100.    0.2]
アマダ,2020,Q2,15.572523247838191,[100.    0.2]
アマダ,2020,Q3,10.297745285061595,[100.    0.2]
アマダ,2020,Q4,17.22474882118823,[100.    0.2]
アマノ,2018,Q1,14.525393829644429,[10.   0.3]
アマノ,2018,Q2,35.70773010439918,[10.   0.3]
アマノ,2018,Q3,31.152802685711386,[10.   0.3]
アマノ,2018,Q4,51.885966720235324,[10.   0.3]
アマノ,2019,Q1,18.5693650312557,[10.   0.3]
アマノ,2019,Q2,37.615247240900686,[10.   0.3]
アマノ,2019,Q3,28.57536244636871,[10.   0.3]
アマノ,2019,Q4,46.31357429964982,[10.   0.3]
アマノ,2020,Q1,4.1314163107244894,[10.   0.3]
アマノ,2020,Q2,23.898075450249323,[10.   0.3]
アマノ,2020,Q3,22.278040711177987,[10.   0.3]
アマノ,2020,Q4,38.89352657307121,[10.   0.3]
アミューズ,2018,Q1,34.48622474161115,[1.e+03 4.e-01]
アミューズ,2018,Q2,14.457756217670273,[1.e+03 4.e-01]
アミューズ,2018,Q3,31.300005726426654,[1.e+03 4.e-01]
アミューズ,2018,Q4,75.04219146890962,[1.e+03 4.e-01]
アミューズ,2019,Q1,82.35262448244984,[1.e+03 4.e-01]
アミューズ,2019,Q2,37.12615506401087,[1.e+03 4.e-01]
アミューズ,2019,Q3,61.58247843975965,[1.e+03 4.e-01]
アミューズ,2019,Q4,12.260658809090707,[1.e+03 4.e-01]
アミューズ,2020,Q1,24.03399370126452,[1.e+03 4.e-01]
アミューズ,2020,Q2,57.164450367116146,[1.e+03 4.e-01]
アミューズ,2020,Q3,53.90434796190601,[1.e+03 4.e-01]
アミューズ,2020,Q4,14.000885266588313,[1.e+03 4.e-01]
アリアケジャパン,2018,Q1,39.69669145828969,[1.e+03 9.e-01]
アリアケジャパン,2018,Q2,42.9973016891565,[1.e+03 9.e-01]
アリアケジャパン,2018,Q3,46.56146346839125,[1.e+03 9.e-01]
アリアケジャパン,2018,Q4,41.74811877733067,[1.e+03 9.e-01]
アリアケジャパン,2019,Q1,69.6428044124338,[1.e+03 9.e-01]
アリアケジャパン,2019,Q2,65.06324188143864,[1.e+03 9.e-01]
アリアケジャパン,2019,Q3,62.08169698235906,[1.e+03 9.e-01]
アリアケジャパン,2019,Q4,80.73665650397385,[1.e+03 9.e-01]
アリアケジャパン,2020,Q1,60.8864629105061,[1.e+03 9.e-01]
アリアケジャパン,2020,Q2,52.82223721712761,[1.e+03 9.e-01]
アリアケジャパン,2020,Q3,58.7249997268837,[1.e+03 9.e-01]
アリアケジャパン,2020,Q4,74.20974325017207,[1.e+03 9.e-01]
アルインコ,2018,Q1,2.5583371293252632,[0.1 0.8]
アルインコ,2018,Q2,33.60782367699005,[0.1 0.8]
アルインコ,2018,Q3,30.651501102968766,[0.1 0.8]
アルインコ,2018,Q4,6.739122371055423,[0.1 0.8]
アルインコ,2019,Q1,30.99417387185819,[0.1 0.8]
アルインコ,2019,Q2,34.06261663834951,[0.1 0.8]
アルインコ,2019,Q3,41.11222770048933,[0.1 0.8]
アルインコ,2019,Q4,10.495306253110556,[0.1 0.8]
アルインコ,2020,Q1,3.7534601363762903,[0.1 0.8]
アルインコ,2020,Q2,4.431871857765994,[0.1 0.8]
アルインコ,2020,Q3,20.401655890682857,[0.1 0.8]
アルインコ,2020,Q4,19.08190977468485,[0.1 0.8]
アルコニックス,2018,Q1,85.4334067774441,[100.   0.]
アルコニックス,2018,Q2,43.8669168117468,[100.   0.]
アルコニックス,2018,Q3,63.947351770031304,[100.   0.]
アルコニックス,2018,Q4,52.24018959152413,[100.   0.]
アルコニックス,2019,Q1,51.29603917722946,[100.   0.]
アルコニックス,2019,Q2,51.62063990358288,[100.   0.]
アルコニックス,2019,Q3,-7.73490658129357,[100.   0.]
アルコニックス,2019,Q4,14.083398450294993,[100.   0.]
アルコニックス,2020,Q1,18.2401049944486,[100.   0.]
アルコニックス,2020,Q2,45.347710053435826,[100.   0.]
アルコニックス,2020,Q3,45.32761330726865,[100.   0.]
アルコニックス,2020,Q4,17.627599316734113,[100.   0.]
アルゴグラフィックス,2018,Q1,46.548115774967265,[1.e+03 9.e-01]
アルゴグラフィックス,2018,Q2,53.30072006087285,[1.e+03 9.e-01]
アルゴグラフィックス,2018,Q3,60.33579573216069,[1.e+03 9.e-01]
アルゴグラフィックス,2018,Q4,73.1369818015689,[1.e+03 9.e-01]
アルゴグラフィックス,2019,Q1,34.81293417905849,[1.e+03 9.e-01]
アルゴグラフィックス,2019,Q2,39.42382315507922,[1.e+03 9.e-01]
アルゴグラフィックス,2019,Q3,21.464963947283536,[1.e+03 9.e-01]
アルゴグラフィックス,2019,Q4,39.928245045403195,[1.e+03 9.e-01]
アルゴグラフィックス,2020,Q1,24.25447196152585,[1.e+03 9.e-01]
アルゴグラフィックス,2020,Q2,25.070761127290865,[1.e+03 9.e-01]
アルゴグラフィックス,2020,Q3,30.241965941242437,[1.e+03 9.e-01]
アルゴグラフィックス,2020,Q4,38.78093205445194,[1.e+03 9.e-01]
アルビス,2018,Q1,55.187460988830225,[100.   0.]
アルビス,2018,Q2,62.62144353766277,[100.   0.]
アルビス,2018,Q3,44.07781895951095,[100.   0.]
アルビス,2018,Q4,55.98737921020343,[100.   0.]
アルビス,2019,Q1,16.946366607235923,[100.   0.]
アルビス,2019,Q2,76.58474937880476,[100.   0.]
アルビス,2019,Q3,12.46720910311468,[100.   0.]
アルビス,2019,Q4,4.129835436234131,[100.   0.]
アルビス,2020,Q1,63.414244221071236,[100.   0.]
アルビス,2020,Q2,82.41323770740567,[100.   0.]
アルビス,2020,Q3,71.25966276538767,[100.   0.]
アルビス,2020,Q4,31.61429926717068,[100.   0.]
アルファ,2018,Q1,30.77067700266225,[1.e+03 9.e-01]
アルファ,2018,Q2,29.671878079251478,[1.e+03 9.e-01]
アルファ,2018,Q3,36.164943940776794,[1.e+03 9.e-01]
アルファ,2018,Q4,44.908277402163776,[1.e+03 9.e-01]
アルファ,2019,Q1,41.50074424061414,[1.e+03 9.e-01]
アルファ,2019,Q2,36.26855832850228,[1.e+03 9.e-01]
アルファ,2019,Q3,35.60837066684351,[1.e+03 9.e-01]
アルファ,2019,Q4,33.8319463395502,[1.e+03 9.e-01]
アルファ,2020,Q1,6.256610697710471,[1.e+03 9.e-01]
アルファ,2020,Q2,-5.678833858622056,[1.e+03 9.e-01]
アルファ,2020,Q3,-1.3508309387989215,[1.e+03 9.e-01]
アルファ,2020,Q4,31.259921944582416,[1.e+03 9.e-01]
アルファシステムズ,2018,Q1,39.6930103657962,[100.    0.3]
アルファシステムズ,2018,Q2,41.43531023733202,[100.    0.3]
アルファシステムズ,2018,Q3,32.13418884236823,[100.    0.3]
アルファシステムズ,2018,Q4,41.54107763363073,[100.    0.3]
アルファシステムズ,2019,Q1,34.68697503616983,[100.    0.3]
アルファシステムズ,2019,Q2,37.70250159646053,[100.    0.3]
アルファシステムズ,2019,Q3,31.439498213235368,[100.    0.3]
アルファシステムズ,2019,Q4,47.77099956751178,[100.    0.3]
アルファシステムズ,2020,Q1,31.850112136755843,[100.    0.3]
アルファシステムズ,2020,Q2,38.85083698590684,[100.    0.3]
アルファシステムズ,2020,Q3,36.36751420014465,[100.    0.3]
アルファシステムズ,2020,Q4,55.43797260810392,[100.    0.3]
アルフレッサ　ホールディングス,2018,Q1,39.54124586432513,[100.   1.]
アルフレッサ　ホールディングス,2018,Q2,38.47509950488065,[100.   1.]
アルフレッサ　ホールディングス,2018,Q3,61.53914584650897,[100.   1.]
アルフレッサ　ホールディングス,2018,Q4,33.92153387508313,[100.   1.]
アルフレッサ　ホールディングス,2019,Q1,42.198717229043325,[100.   1.]
アルフレッサ　ホールディングス,2019,Q2,50.41894651085829,[100.   1.]
アルフレッサ　ホールディングス,2019,Q3,42.49603312558121,[100.   1.]
アルフレッサ　ホールディングス,2019,Q4,46.94560176465641,[100.   1.]
アルフレッサ　ホールディングス,2020,Q1,28.19508955384577,[100.   1.]
アルフレッサ　ホールディングス,2020,Q2,32.44391140558404,[100.   1.]
アルフレッサ　ホールディングス,2020,Q3,33.7071428628808,[100.   1.]
アルフレッサ　ホールディングス,2020,Q4,21.78688771022452,[100.   1.]
アルプスアルパイン,2018,Q1,37.559192957604296,[100.   1.]
アルプスアルパイン,2018,Q2,74.31895297998679,[100.   1.]
アルプスアルパイン,2018,Q3,69.94969383749739,[100.   1.]
アルプスアルパイン,2018,Q4,-26.253078507640474,[100.   1.]
アルプスアルパイン,2019,Q1,5.924981288289658,[100.   1.]
アルプスアルパイン,2019,Q2,59.99633908433947,[100.   1.]
アルプスアルパイン,2019,Q3,22.22380635060614,[100.   1.]
アルプスアルパイン,2019,Q4,-29.502321938797195,[100.   1.]
アルプスアルパイン,2020,Q1,-31.21906989159818,[100.   1.]
アルプスアルパイン,2020,Q2,-2.6476380798096386,[100.   1.]
アルプスアルパイン,2020,Q3,20.23034659734222,[100.   1.]
アルプスアルパイン,2020,Q4,-9.457245789615154,[100.   1.]
アルプス物流,2018,Q1,16.380481285425162,[10.   0.5]
アルプス物流,2018,Q2,15.956569977567643,[10.   0.5]
アルプス物流,2018,Q3,25.289477615712155,[10.   0.5]
アルプス物流,2018,Q4,17.10438271047342,[10.   0.5]
アルプス物流,2019,Q1,15.105798909314792,[10.   0.5]
アルプス物流,2019,Q2,15.547734377539818,[10.   0.5]
アルプス物流,2019,Q3,22.37617932402961,[10.   0.5]
アルプス物流,2019,Q4,11.593104225699303,[10.   0.5]
アルプス物流,2020,Q1,9.359546058793256,[10.   0.5]
アルプス物流,2020,Q2,12.64263444922332,[10.   0.5]
アルプス物流,2020,Q3,22.963249323907295,[10.   0.5]
アルプス物流,2020,Q4,21.991308921105418,[10.   0.5]
アンリツ,2018,Q1,5.868730990021369,[10.   0.4]
アンリツ,2018,Q2,8.95004435929394,[10.   0.4]
アンリツ,2018,Q3,16.538898282085256,[10.   0.4]
アンリツ,2018,Q4,15.046491323034155,[10.   0.4]
アンリツ,2019,Q1,10.592032801771833,[10.   0.4]
アンリツ,2019,Q2,16.616889691832522,[10.   0.4]
アンリツ,2019,Q3,19.28744165122025,[10.   0.4]
アンリツ,2019,Q4,24.38893313380786,[10.   0.4]
アンリツ,2020,Q1,20.050000239023433,[10.   0.4]
アンリツ,2020,Q2,21.81129933793919,[10.   0.4]
アンリツ,2020,Q3,24.64373286793855,[10.   0.4]
アンリツ,2020,Q4,32.777654686965256,[10.   0.4]
アートネイチャー,2018,Q1,4.841934850016063,[10.   0.1]
アートネイチャー,2018,Q2,11.50705179645708,[10.   0.1]
アートネイチャー,2018,Q3,13.109932783796097,[10.   0.1]
アートネイチャー,2018,Q4,12.810793530696316,[10.   0.1]
アートネイチャー,2019,Q1,6.661677068006977,[10.   0.1]
アートネイチャー,2019,Q2,42.9107676254026,[10.   0.1]
アートネイチャー,2019,Q3,-9.741639091801392,[10.   0.1]
アートネイチャー,2019,Q4,10.835989360547336,[10.   0.1]
アートネイチャー,2020,Q1,-32.26579637180647,[10.   0.1]
アートネイチャー,2020,Q2,25.081289308338057,[10.   0.1]
アートネイチャー,2020,Q3,31.717533320898344,[10.   0.1]
アートネイチャー,2020,Q4,9.908180646108457,[10.   0.1]
イエローハット,2018,Q1,47.49341531552418,[10.   0.6]
イエローハット,2018,Q2,65.20696248211271,[10.   0.6]
イエローハット,2018,Q3,180.00707698568016,[10.   0.6]
イエローハット,2018,Q4,73.27103008835374,[10.   0.6]
イエローハット,2019,Q1,-3.6200663184700517,[10.   0.6]
イエローハット,2019,Q2,43.14265901642371,[10.   0.6]
イエローハット,2019,Q3,60.09848241936268,[10.   0.6]
イエローハット,2019,Q4,7.564293079469564,[10.   0.6]
イエローハット,2020,Q1,40.39177887487428,[10.   0.6]
イエローハット,2020,Q2,57.64427182934258,[10.   0.6]
イエローハット,2020,Q3,120.06978057117762,[10.   0.6]
イエローハット,2020,Q4,41.13397224834734,[10.   0.6]
イソライト工業,2018,Q1,32.27833418466011,[0.01 0.8 ]
イソライト工業,2018,Q2,23.50455255214777,[0.01 0.8 ]
イソライト工業,2018,Q3,18.360073181582777,[0.01 0.8 ]
イソライト工業,2018,Q4,-3.15818916744992,[0.01 0.8 ]
イソライト工業,2019,Q1,15.811960721603139,[0.01 0.8 ]
イソライト工業,2019,Q2,33.605967595666044,[0.01 0.8 ]
イソライト工業,2019,Q3,18.32729151825282,[0.01 0.8 ]
イソライト工業,2019,Q4,34.283947911064,[0.01 0.8 ]
イソライト工業,2020,Q1,9.56216105592829,[0.01 0.8 ]
イソライト工業,2020,Q2,9.078834119169363,[0.01 0.8 ]
イソライト工業,2020,Q3,17.4998301081669,[0.01 0.8 ]
イソライト工業,2020,Q4,2.136677723588335,[0.01 0.8 ]
イチカワ,2018,Q1,1.2019444444444447,[1000.    1.]
イチカワ,2018,Q2,2.8036111111111115,[1000.    1.]
イチカワ,2018,Q3,3.032690913462579,[1000.    1.]
イチカワ,2018,Q4,3.970746469018135,[1000.    1.]
イチカワ,2019,Q1,4.4326909134625785,[1000.    1.]
イチカワ,2019,Q2,4.973524246795912,[1000.    1.]
イチカワ,2019,Q3,4.928524246795913,[1000.    1.]
イチカワ,2019,Q4,5.809635357907023,[1000.    1.]
イチカワ,2020,Q1,6.497968691240356,[1000.    1.]
イチカワ,2020,Q2,7.372752569231204,[1000.    1.]
イチカワ,2020,Q3,9.286814822049735,[1000.    1.]
イチカワ,2020,Q4,7.589077863040853,[1000.    1.]
イチケン,2018,Q1,30.516782053576303,[10.   0.7]
イチケン,2018,Q2,190.2918413042257,[10.   0.7]
イチケン,2018,Q3,159.2021102855349,[10.   0.7]
イチケン,2018,Q4,107.05750533204547,[10.   0.7]
イチケン,2019,Q1,90.34558728505286,[10.   0.7]
イチケン,2019,Q2,78.30528743738947,[10.   0.7]
イチケン,2019,Q3,125.18655540435782,[10.   0.7]
イチケン,2019,Q4,135.4965194524256,[10.   0.7]
イチケン,2020,Q1,91.4264723750983,[10.   0.7]
イチケン,2020,Q2,58.53028220462795,[10.   0.7]
イチケン,2020,Q3,166.81911537648585,[10.   0.7]
イチケン,2020,Q4,60.94630126351815,[10.   0.7]
イチネンホールディングス,2018,Q1,31.969770056831937,[1000.    1.]
イチネンホールディングス,2018,Q2,34.17685577579961,[1000.    1.]
イチネンホールディングス,2018,Q3,39.38079793629767,[1000.    1.]
イチネンホールディングス,2018,Q4,41.26191050100504,[1000.    1.]
イチネンホールディングス,2019,Q1,39.403986233102856,[1000.    1.]
イチネンホールディングス,2019,Q2,39.45433469043756,[1000.    1.]
イチネンホールディングス,2019,Q3,47.69340281210695,[1000.    1.]
イチネンホールディングス,2019,Q4,52.07275193908154,[1000.    1.]
イチネンホールディングス,2020,Q1,47.98242521546486,[1000.    1.]
イチネンホールディングス,2020,Q2,45.07303912934708,[1000.    1.]
イチネンホールディングス,2020,Q3,42.46031333498035,[1000.    1.]
イチネンホールディングス,2020,Q4,44.619057946315166,[1000.    1.]
イノテック,2018,Q1,20.716322919316795,[0.1 0. ]
イノテック,2018,Q2,52.23407063925488,[0.1 0. ]
イノテック,2018,Q3,26.476962793247864,[0.1 0. ]
イノテック,2018,Q4,-10.055446486784701,[0.1 0. ]
イノテック,2019,Q1,8.798614339522796,[0.1 0. ]
イノテック,2019,Q2,28.77815216836094,[0.1 0. ]
イノテック,2019,Q3,14.117665449096656,[0.1 0. ]
イノテック,2019,Q4,37.08056258194359,[0.1 0. ]
イノテック,2020,Q1,23.602073618883082,[0.1 0. ]
イノテック,2020,Q2,24.162170530892183,[0.1 0. ]
イノテック,2020,Q3,58.154575719469015,[0.1 0. ]
イノテック,2020,Q4,23.178944665561545,[0.1 0. ]
イビデン,2018,Q1,11.226673830443021,[1.e+03 6.e-01]
イビデン,2018,Q2,8.704888364266992,[1.e+03 6.e-01]
イビデン,2018,Q3,13.8477576730053,[1.e+03 6.e-01]
イビデン,2018,Q4,-6.667269634422109,[1.e+03 6.e-01]
イビデン,2019,Q1,7.174070240200505,[1.e+03 6.e-01]
イビデン,2019,Q2,4.064720921688339,[1.e+03 6.e-01]
イビデン,2019,Q3,9.606526807046771,[1.e+03 6.e-01]
イビデン,2019,Q4,13.202345153811827,[1.e+03 6.e-01]
イビデン,2020,Q1,12.806050836924243,[1.e+03 6.e-01]
イビデン,2020,Q2,14.417824281229038,[1.e+03 6.e-01]
イビデン,2020,Q3,45.88324768893612,[1.e+03 6.e-01]
イビデン,2020,Q4,73.51972162194764,[1.e+03 6.e-01]
イフジ産業,2018,Q1,16.166359272564442,[10.  1.]
イフジ産業,2018,Q2,14.808825334182524,[10.  1.]
イフジ産業,2018,Q3,19.277768631392966,[10.  1.]
イフジ産業,2018,Q4,15.164017839224512,[10.  1.]
イフジ産業,2019,Q1,19.90963801117094,[10.  1.]
イフジ産業,2019,Q2,20.894258593681464,[10.  1.]
イフジ産業,2019,Q3,27.095236964313553,[10.  1.]
イフジ産業,2019,Q4,10.145107348072198,[10.  1.]
イフジ産業,2020,Q1,13.186411371393078,[10.  1.]
イフジ産業,2020,Q2,20.33635491506646,[10.  1.]
イフジ産業,2020,Q3,32.97350733323981,[10.  1.]
イフジ産業,2020,Q4,19.733075770434034,[10.  1.]
イリソ電子工業,2018,Q1,77.05221723951848,[0.1 0.9]
イリソ電子工業,2018,Q2,-4.675956455102465,[0.1 0.9]
イリソ電子工業,2018,Q3,83.39027920717848,[0.1 0.9]
イリソ電子工業,2018,Q4,2.6514801463442,[0.1 0.9]
イリソ電子工業,2019,Q1,2.192775678449781,[0.1 0.9]
イリソ電子工業,2019,Q2,8.124616148701431,[0.1 0.9]
イリソ電子工業,2019,Q3,42.319813991502386,[0.1 0.9]
イリソ電子工業,2019,Q4,31.173538497203417,[0.1 0.9]
イリソ電子工業,2020,Q1,13.156616692159524,[0.1 0.9]
イリソ電子工業,2020,Q2,-2.8202334503925925,[0.1 0.9]
イリソ電子工業,2020,Q3,82.45814496583193,[0.1 0.9]
イリソ電子工業,2020,Q4,23.7806649325262,[0.1 0.9]
インフォコム,2018,Q1,-6.916590247757988,[1000.    1.]
インフォコム,2018,Q2,24.91795469001289,[1000.    1.]
インフォコム,2018,Q3,6.018800646731463,[1000.    1.]
インフォコム,2018,Q4,-0.7731043059785865,[1000.    1.]
インフォコム,2019,Q1,10.196375622498126,[1000.    1.]
インフォコム,2019,Q2,21.934649969968824,[1000.    1.]
インフォコム,2019,Q3,18.837482585397083,[1000.    1.]
インフォコム,2019,Q4,40.96111001311132,[1000.    1.]
インフォコム,2020,Q1,17.715856104333696,[1000.    1.]
インフォコム,2020,Q2,22.113140561399668,[1000.    1.]
インフォコム,2020,Q3,17.147511685444528,[1000.    1.]
インフォコム,2020,Q4,31.23742066906185,[1000.    1.]
インプレスホールディングス,2018,Q1,-3.9702411021647457,[10.  0.]
インプレスホールディングス,2018,Q2,2.6516326084314663,[10.  0.]
インプレスホールディングス,2018,Q3,9.927677084549547,[10.  0.]
インプレスホールディングス,2018,Q4,-12.728458339768428,[10.  0.]
インプレスホールディングス,2019,Q1,1.2021112119302764,[10.  0.]
インプレスホールディングス,2019,Q2,2.138279727018702,[10.  0.]
インプレスホールディングス,2019,Q3,14.540037439111284,[10.  0.]
インプレスホールディングス,2019,Q4,-15.362459585871381,[10.  0.]
インプレスホールディングス,2020,Q1,6.190495432809495,[10.  0.]
インプレスホールディングス,2020,Q2,6.242567099008429,[10.  0.]
インプレスホールディングス,2020,Q3,20.01887370817276,[10.  0.]
インプレスホールディングス,2020,Q4,-14.229373569604764,[10.  0.]
イーグル工業,2018,Q1,64.97881468842533,[10.   0.2]
イーグル工業,2018,Q2,32.16428488957038,[10.   0.2]
イーグル工業,2018,Q3,78.76405670929228,[10.   0.2]
イーグル工業,2018,Q4,27.179549087512015,[10.   0.2]
イーグル工業,2019,Q1,10.37867794424534,[10.   0.2]
イーグル工業,2019,Q2,26.47937729756576,[10.   0.2]
イーグル工業,2019,Q3,2.461868159635344,[10.   0.2]
イーグル工業,2019,Q4,38.34104520463305,[10.   0.2]
イーグル工業,2020,Q1,-51.13823088730311,[10.   0.2]
イーグル工業,2020,Q2,5.671655699685914,[10.   0.2]
イーグル工業,2020,Q3,68.90514596561744,[10.   0.2]
