企業名,会計年度,四半期,y_hat_ml1_i_tuned_fine,best_hyparam
ソトー,2019,Q1,9.74303235032622,[12.49404993]
ソトー,2019,Q2,7.653940898143627,[12.49404993]
ソトー,2019,Q3,1.2777567259591134,[12.49404993]
ソトー,2019,Q4,-1.8354327574980278,[12.49404993]
ソトー,2020,Q1,-3.3026609607248325,[12.49404993]
ソトー,2020,Q2,-11.853696918754926,[12.49404993]
ソトー,2020,Q3,-11.460083171315924,[12.49404993]
ソトー,2020,Q4,-13.674201293551052,[12.49404993]
ソニーグループ,2018,Q1,-10.545277777777773,[8021.6465871]
ソニーグループ,2018,Q2,-4.555833333333334,[8021.6465871]
ソニーグループ,2018,Q3,-0.03916666666666657,[8021.6465871]
ソニーグループ,2018,Q4,13.86622319828578,[8021.6465871]
ソニーグループ,2019,Q1,26.778332004409542,[8021.6465871]
ソニーグループ,2019,Q2,36.350679274687266,[8021.6465871]
ソニーグループ,2019,Q3,38.2823484072203,[8021.6465871]
ソニーグループ,2019,Q4,31.814931059965915,[8021.6465871]
ソニーグループ,2020,Q1,36.090109726353546,[8021.6465871]
ソニーグループ,2020,Q2,51.81595900046472,[8021.6465871]
ソニーグループ,2020,Q3,81.53448324197409,[8021.6465871]
ソニーグループ,2020,Q4,75.7291247199498,[8021.6465871]
ソネック,2018,Q1,12.038207543992625,[0.9039239]
ソネック,2018,Q2,24.83569069519628,[0.9039239]
ソネック,2018,Q3,37.31646929538464,[0.9039239]
ソネック,2018,Q4,14.391367396845997,[0.9039239]
ソネック,2019,Q1,18.7150769201317,[0.9039239]
ソネック,2019,Q2,21.11245534491974,[0.9039239]
ソネック,2019,Q3,13.980193243054616,[0.9039239]
ソネック,2019,Q4,29.08041979969901,[0.9039239]
ソネック,2020,Q1,16.640108281857408,[0.9039239]
ソネック,2020,Q2,21.25820743348339,[0.9039239]
ソネック,2020,Q3,35.71571004645368,[0.9039239]
ソネック,2020,Q4,44.03167698128228,[0.9039239]
ソフトクリエイトホールディング,2018,Q1,29.30857660426983,[0.00473139]
ソフトクリエイトホールディング,2018,Q2,26.237520520750678,[0.00473139]
ソフトクリエイトホールディング,2018,Q3,40.006468787377585,[0.00473139]
ソフトクリエイトホールディング,2018,Q4,5.276386458745208,[0.00473139]
ソフトクリエイトホールディング,2019,Q1,28.708421075882796,[0.00473139]
ソフトクリエイトホールディング,2019,Q2,57.41291937602648,[0.00473139]
ソフトクリエイトホールディング,2019,Q3,30.585356301665797,[0.00473139]
ソフトクリエイトホールディング,2019,Q4,24.333015934423926,[0.00473139]
ソフトクリエイトホールディング,2020,Q1,28.025872532396875,[0.00473139]
ソフトクリエイトホールディング,2020,Q2,42.79359795158592,[0.00473139]
ソフトクリエイトホールディング,2020,Q3,37.206987057077015,[0.00473139]
ソフトクリエイトホールディング,2020,Q4,10.71262454201269,[0.00473139]
ソースネクスト,2018,Q1,10.536224292429317,[141.10368144]
ソースネクスト,2018,Q2,12.82045053745738,[141.10368144]
ソースネクスト,2018,Q3,8.993837374805656,[141.10368144]
ソースネクスト,2018,Q4,8.245796885107445,[141.10368144]
ソースネクスト,2019,Q1,4.360745451142264,[141.10368144]
ソースネクスト,2019,Q2,4.937434828164269,[141.10368144]
ソースネクスト,2019,Q3,3.5441831586922534,[141.10368144]
ソースネクスト,2019,Q4,-4.940344470770663,[141.10368144]
ソースネクスト,2020,Q1,-3.0241045261673536,[141.10368144]
ソースネクスト,2020,Q2,-0.9803163277713014,[141.10368144]
ソースネクスト,2020,Q3,1.291069463249924,[141.10368144]
ソースネクスト,2020,Q4,1.293717639006303,[141.10368144]
ソーダニッカ,2018,Q1,12.980682350840283,[0.04366043]
ソーダニッカ,2018,Q2,13.100603686689539,[0.04366043]
ソーダニッカ,2018,Q3,11.699696776088523,[0.04366043]
ソーダニッカ,2018,Q4,8.171730522267715,[0.04366043]
ソーダニッカ,2019,Q1,9.950900904663591,[0.04366043]
ソーダニッカ,2019,Q2,8.483133316235225,[0.04366043]
ソーダニッカ,2019,Q3,12.730811501332916,[0.04366043]
ソーダニッカ,2019,Q4,3.154432927823663,[0.04366043]
ソーダニッカ,2020,Q1,7.276366019900401,[0.04366043]
ソーダニッカ,2020,Q2,4.289036241352196,[0.04366043]
ソーダニッカ,2020,Q3,7.901679848431726,[0.04366043]
ソーダニッカ,2020,Q4,4.746188932899088,[0.04366043]
タイガースポリマー,2018,Q1,26.002157138299452,[1.35395549]
タイガースポリマー,2018,Q2,24.393172733262833,[1.35395549]
タイガースポリマー,2018,Q3,28.3817715728628,[1.35395549]
タイガースポリマー,2018,Q4,36.04626401258486,[1.35395549]
タイガースポリマー,2019,Q1,17.962903550379934,[1.35395549]
タイガースポリマー,2019,Q2,15.787687863356487,[1.35395549]
タイガースポリマー,2019,Q3,9.25853431298586,[1.35395549]
タイガースポリマー,2019,Q4,0.17814837528315763,[1.35395549]
タイガースポリマー,2020,Q1,1.8722210454724433,[1.35395549]
タイガースポリマー,2020,Q2,-26.05117974163503,[1.35395549]
タイガースポリマー,2020,Q3,11.721824019247212,[1.35395549]
タイガースポリマー,2020,Q4,-1.7256859207844855,[1.35395549]
タカノ,2018,Q1,17.407245404344557,[5.56875615]
タカノ,2018,Q2,13.828444408633132,[5.56875615]
タカノ,2018,Q3,7.824112361718175,[5.56875615]
タカノ,2018,Q4,35.44355860402688,[5.56875615]
タカノ,2019,Q1,10.655799024800515,[5.56875615]
タカノ,2019,Q2,11.666506680182188,[5.56875615]
タカノ,2019,Q3,11.337316129419166,[5.56875615]
タカノ,2019,Q4,32.097020138965476,[5.56875615]
タカノ,2020,Q1,-24.464208936771076,[5.56875615]
タカノ,2020,Q2,0.15280630435445053,[5.56875615]
タカノ,2020,Q3,3.588810012832721,[5.56875615]
タカノ,2020,Q4,38.61429896379333,[5.56875615]
タカミヤ,2018,Q1,4.93025060176675,[1.10628782]
タカミヤ,2018,Q2,12.191403857086035,[1.10628782]
タカミヤ,2018,Q3,14.344059292998091,[1.10628782]
タカミヤ,2018,Q4,15.61376468609886,[1.10628782]
タカミヤ,2019,Q1,7.202833016059697,[1.10628782]
タカミヤ,2019,Q2,13.556819642812947,[1.10628782]
タカミヤ,2019,Q3,9.588847611134865,[1.10628782]
タカミヤ,2019,Q4,12.427051795889078,[1.10628782]
タカミヤ,2020,Q1,0.5042826103253795,[1.10628782]
タカミヤ,2020,Q2,3.3927688345017923,[1.10628782]
タカミヤ,2020,Q3,11.791459019980728,[1.10628782]
タカミヤ,2020,Q4,1.279779478963583,[1.10628782]
タカラスタンダード,2018,Q1,31.415019749162504,[0.01299183]
タカラスタンダード,2018,Q2,40.274165488762804,[0.01299183]
タカラスタンダード,2018,Q3,47.41889746911632,[0.01299183]
タカラスタンダード,2018,Q4,18.156262050080528,[0.01299183]
タカラスタンダード,2019,Q1,29.29069989254719,[0.01299183]
タカラスタンダード,2019,Q2,43.99604893613586,[0.01299183]
タカラスタンダード,2019,Q3,39.44972936476847,[0.01299183]
タカラスタンダード,2019,Q4,-1.7272345070690296,[0.01299183]
タカラスタンダード,2020,Q1,17.508873196564032,[0.01299183]
タカラスタンダード,2020,Q2,19.66732337458732,[0.01299183]
タカラスタンダード,2020,Q3,42.46380322998016,[0.01299183]
タカラスタンダード,2020,Q4,11.928338404143126,[0.01299183]
タカラトミー,2018,Q1,-4.708796512864992,[474.19382974]
タカラトミー,2018,Q2,20.33453046514935,[474.19382974]
タカラトミー,2018,Q3,20.95549451187655,[474.19382974]
タカラトミー,2018,Q4,-4.532734386562315,[474.19382974]
タカラトミー,2019,Q1,6.177516296306302,[474.19382974]
タカラトミー,2019,Q2,21.798166416246442,[474.19382974]
タカラトミー,2019,Q3,20.532783093857375,[474.19382974]
タカラトミー,2019,Q4,-13.461016148276293,[474.19382974]
タカラトミー,2020,Q1,-2.929953393969658,[474.19382974]
タカラトミー,2020,Q2,10.838787762610227,[474.19382974]
タカラトミー,2020,Q3,23.39882947422533,[474.19382974]
タカラトミー,2020,Q4,-15.167540677407727,[474.19382974]
タカラバイオ,2018,Q1,-5.282378424538093,[0.32919299]
タカラバイオ,2018,Q2,0.5822131990019352,[0.32919299]
タカラバイオ,2018,Q3,7.366897534949706,[0.32919299]
タカラバイオ,2018,Q4,10.061219580816031,[0.32919299]
タカラバイオ,2019,Q1,-1.1615240763565629,[0.32919299]
タカラバイオ,2019,Q2,-0.727435319421785,[0.32919299]
タカラバイオ,2019,Q3,-2.865002672529971,[0.32919299]
タカラバイオ,2019,Q4,8.11755087093672,[0.32919299]
タカラバイオ,2020,Q1,2.6443799446035414,[0.32919299]
タカラバイオ,2020,Q2,14.94669842780404,[0.32919299]
タカラバイオ,2020,Q3,24.73131015448342,[0.32919299]
タカラバイオ,2020,Q4,30.06075920811385,[0.32919299]
タカラレーベン,2018,Q1,4.472388186806253,[0.14672548]
タカラレーベン,2018,Q2,4.831453882245867,[0.14672548]
タカラレーベン,2018,Q3,1.233041530088574,[0.14672548]
タカラレーベン,2018,Q4,38.55936580733487,[0.14672548]
タカラレーベン,2019,Q1,-1.932402761180973,[0.14672548]
タカラレーベン,2019,Q2,35.242089458925136,[0.14672548]
タカラレーベン,2019,Q3,6.4703420992599145,[0.14672548]
タカラレーベン,2019,Q4,26.314112375770947,[0.14672548]
タカラレーベン,2020,Q1,3.4227508934058477,[0.14672548]
タカラレーベン,2020,Q2,10.883044150779686,[0.14672548]
タカラレーベン,2020,Q3,14.814530257643774,[0.14672548]
タカラレーベン,2020,Q4,16.84220859861595,[0.14672548]
タキロンシーアイ,2018,Q1,9.781666666666666,[580.35289817]
タキロンシーアイ,2018,Q2,10.16861111111111,[580.35289817]
タキロンシーアイ,2018,Q3,10.702777777777776,[580.35289817]
タキロンシーアイ,2018,Q4,10.945833333333333,[580.35289817]
タキロンシーアイ,2019,Q1,11.152777777777777,[580.35289817]
タキロンシーアイ,2019,Q2,11.067499999999999,[580.35289817]
タキロンシーアイ,2019,Q3,11.343611111111109,[580.35289817]
タキロンシーアイ,2019,Q4,13.753611111111109,[580.35289817]
タキロンシーアイ,2020,Q1,13.944444444444443,[580.35289817]
タキロンシーアイ,2020,Q2,14.037777777777777,[580.35289817]
タキロンシーアイ,2020,Q3,14.162777777777778,[580.35289817]
タキロンシーアイ,2020,Q4,14.524444444444445,[580.35289817]
タクマ,2018,Q1,16.515996754571518,[18.71439342]
タクマ,2018,Q2,22.433410486841588,[18.71439342]
タクマ,2018,Q3,36.59144555738619,[18.71439342]
タクマ,2018,Q4,43.047395482950876,[18.71439342]
タクマ,2019,Q1,16.579964166221394,[18.71439342]
タクマ,2019,Q2,20.578855728736098,[18.71439342]
タクマ,2019,Q3,27.7145334923171,[18.71439342]
タクマ,2019,Q4,32.57799607036376,[18.71439342]
タクマ,2020,Q1,15.846287041146283,[18.71439342]
タクマ,2020,Q2,30.44764123760133,[18.71439342]
タクマ,2020,Q3,24.154430134830253,[18.71439342]
タクマ,2020,Q4,22.552776652727218,[18.71439342]
タケエイ,2018,Q1,9.522366164928714,[76.97143226]
タケエイ,2018,Q2,11.318473449332974,[76.97143226]
タケエイ,2018,Q3,12.75379618761626,[76.97143226]
タケエイ,2018,Q4,11.865216531807508,[76.97143226]
タケエイ,2019,Q1,7.343403679255189,[76.97143226]
タケエイ,2019,Q2,20.19584494788571,[76.97143226]
タケエイ,2019,Q3,19.47768808194175,[76.97143226]
タケエイ,2019,Q4,17.88142857847728,[76.97143226]
タケエイ,2020,Q1,10.647545701159256,[76.97143226]
タケエイ,2020,Q2,14.151778286491407,[76.97143226]
タケエイ,2020,Q3,13.373127559132826,[76.97143226]
タケエイ,2020,Q4,22.29398686220275,[76.97143226]
タダノ,2018,Q1,21.470622310161048,[4.55011049]
タダノ,2018,Q2,16.857094061680655,[4.55011049]
タダノ,2018,Q3,18.832393899939735,[4.55011049]
タダノ,2018,Q4,25.12798959327798,[4.55011049]
タダノ,2019,Q1,18.7876681820093,[4.55011049]
タダノ,2019,Q2,52.78267859484486,[4.55011049]
タダノ,2019,Q3,10.355346258512181,[4.55011049]
タダノ,2019,Q4,23.804676469790387,[4.55011049]
タダノ,2020,Q1,-15.120851631002015,[4.55011049]
タダノ,2020,Q2,-21.746268657861314,[4.55011049]
タダノ,2020,Q3,-19.193840441022157,[4.55011049]
タダノ,2020,Q4,-38.10875862381891,[4.55011049]
タチエス,2018,Q1,47.37105233635568,[62.89169635]
タチエス,2018,Q2,19.444247896841752,[62.89169635]
タチエス,2018,Q3,34.96444033041799,[62.89169635]
タチエス,2018,Q4,60.26134245054706,[62.89169635]
タチエス,2019,Q1,-6.274431203974316,[62.89169635]
タチエス,2019,Q2,-24.63214777358371,[62.89169635]
タチエス,2019,Q3,-3.634661332310813,[62.89169635]
タチエス,2019,Q4,17.016697958899353,[62.89169635]
タチエス,2020,Q1,-147.2357666125497,[62.89169635]
タチエス,2020,Q2,-93.86706710052707,[62.89169635]
タチエス,2020,Q3,-5.046723608825339,[62.89169635]
タチエス,2020,Q4,41.90347761408546,[62.89169635]
タツタ電線,2018,Q1,7.2172237825173795,[0.02914845]
タツタ電線,2018,Q2,15.651994413235201,[0.02914845]
タツタ電線,2018,Q3,18.95974102588275,[0.02914845]
タツタ電線,2018,Q4,8.967738343926325,[0.02914845]
タツタ電線,2019,Q1,8.35843643928983,[0.02914845]
タツタ電線,2019,Q2,16.6166879533754,[0.02914845]
タツタ電線,2019,Q3,12.065322266230169,[0.02914845]
タツタ電線,2019,Q4,15.098031240456852,[0.02914845]
タツタ電線,2020,Q1,11.909080297511208,[0.02914845]
タツタ電線,2020,Q2,13.669990986472433,[0.02914845]
タツタ電線,2020,Q3,13.042074703522195,[0.02914845]
タツタ電線,2020,Q4,6.254814909468989,[0.02914845]
タナベ経営,2018,Q1,19.55647687696198,[0.21977488]
タナベ経営,2018,Q2,24.37757207156082,[0.21977488]
タナベ経営,2018,Q3,39.09131706957075,[0.21977488]
タナベ経営,2018,Q4,8.449163471684724,[0.21977488]
タナベ経営,2019,Q1,6.177135722973734,[0.21977488]
タナベ経営,2019,Q2,20.36669294457976,[0.21977488]
タナベ経営,2019,Q3,32.33107716815332,[0.21977488]
タナベ経営,2019,Q4,21.073585339620564,[0.21977488]
タナベ経営,2020,Q1,4.329402768840584,[0.21977488]
タナベ経営,2020,Q2,10.368554984111075,[0.21977488]
タナベ経営,2020,Q3,26.972330755450372,[0.21977488]
タナベ経営,2020,Q4,17.13178087605172,[0.21977488]
タムラ製作所,2018,Q1,7.045982839120694,[28.03162489]
タムラ製作所,2018,Q2,7.936193608342653,[28.03162489]
タムラ製作所,2018,Q3,7.756781219253156,[28.03162489]
タムラ製作所,2018,Q4,9.171878785728264,[28.03162489]
タムラ製作所,2019,Q1,6.181734983256945,[28.03162489]
タムラ製作所,2019,Q2,7.556714275383115,[28.03162489]
タムラ製作所,2019,Q3,7.470693077806638,[28.03162489]
タムラ製作所,2019,Q4,7.231929197458481,[28.03162489]
タムラ製作所,2020,Q1,2.524465818937397,[28.03162489]
タムラ製作所,2020,Q2,5.147539741799587,[28.03162489]
タムラ製作所,2020,Q3,6.5205642552459615,[28.03162489]
タムラ製作所,2020,Q4,5.770799454654654,[28.03162489]
ダイオーズ,2018,Q1,19.796939685968702,[0.00315876]
ダイオーズ,2018,Q2,18.3665461237473,[0.00315876]
ダイオーズ,2018,Q3,38.53254344272011,[0.00315876]
ダイオーズ,2018,Q4,10.507411372550223,[0.00315876]
ダイオーズ,2019,Q1,15.600565365558055,[0.00315876]
ダイオーズ,2019,Q2,25.540894384831745,[0.00315876]
ダイオーズ,2019,Q3,33.33895982600177,[0.00315876]
ダイオーズ,2019,Q4,30.781964830429402,[0.00315876]
ダイオーズ,2020,Q1,-1.6217557975685324,[0.00315876]
ダイオーズ,2020,Q2,-14.148986591445947,[0.00315876]
ダイオーズ,2020,Q3,-2.44235963028283,[0.00315876]
ダイオーズ,2020,Q4,-32.14304950756036,[0.00315876]
ダイキン工業,2018,Q1,177.87495604650672,[0.49308648]
ダイキン工業,2018,Q2,168.13625291280306,[0.49308648]
ダイキン工業,2018,Q3,149.23869418716131,[0.49308648]
ダイキン工業,2018,Q4,145.59876871324957,[0.49308648]
ダイキン工業,2019,Q1,231.9739105173664,[0.49308648]
ダイキン工業,2019,Q2,189.8693795494814,[0.49308648]
ダイキン工業,2019,Q3,108.19548312976445,[0.49308648]
ダイキン工業,2019,Q4,88.51166977844727,[0.49308648]
ダイキン工業,2020,Q1,130.55679883952695,[0.49308648]
ダイキン工業,2020,Q2,185.84475541019754,[0.49308648]
ダイキン工業,2020,Q3,121.0696173146027,[0.49308648]
ダイキン工業,2020,Q4,56.90431849430712,[0.49308648]
ダイコク電機,2018,Q1,31.31850636922473,[5.56875615]
ダイコク電機,2018,Q2,9.689683351677736,[5.56875615]
ダイコク電機,2018,Q3,38.81327046668386,[5.56875615]
ダイコク電機,2018,Q4,-5.780854273791256,[5.56875615]
