企業名,会計年度,四半期,y_hat_mraf_part3,best_hyparam
新日本空調,2020,Q3,42.154070198412704,[500   5]
新日本空調,2020,Q4,83.849120139194,[500   5]
新晃工業,2018,Q1,16.087508857142844,[250   5]
新晃工業,2018,Q2,38.51212066666667,[250   5]
新晃工業,2018,Q3,47.85046666666675,[250   5]
新晃工業,2018,Q4,53.82877733333339,[250   5]
新晃工業,2019,Q1,44.16612228571431,[250   5]
新晃工業,2019,Q2,47.63189333333342,[250   5]
新晃工業,2019,Q3,56.77530200000012,[250   5]
新晃工業,2019,Q4,60.58604819047622,[250   5]
新晃工業,2020,Q1,25.13075187301587,[250   5]
新晃工業,2020,Q2,47.96124066666677,[250   5]
新晃工業,2020,Q3,55.61247019047627,[250   5]
新晃工業,2020,Q4,56.143602000000044,[250   5]
新東工業,2018,Q1,21.159472544024602,[100   5]
新東工業,2018,Q2,20.477211450771442,[100   5]
新東工業,2018,Q3,27.63633582610372,[100   5]
新東工業,2018,Q4,28.94390835858585,[100   5]
新東工業,2019,Q1,23.18810461038961,[100   5]
新東工業,2019,Q2,29.19483829004326,[100   5]
新東工業,2019,Q3,21.7212580952381,[100   5]
新東工業,2019,Q4,19.64284271520147,[100   5]
新東工業,2020,Q1,14.120877023809525,[100   5]
新東工業,2020,Q2,17.481937094800628,[100   5]
新東工業,2020,Q3,25.334018229476914,[100   5]
新東工業,2020,Q4,18.500762673160175,[100   5]
新電元工業,2018,Q1,90.70625297223114,[500  15]
新電元工業,2018,Q2,68.73786169841765,[500  15]
新電元工業,2018,Q3,105.36742000000041,[500  15]
新電元工業,2018,Q4,94.17012084920886,[500  15]
新電元工業,2019,Q1,59.45103212302177,[500  15]
新電元工業,2019,Q2,61.04051042460434,[500  15]
新電元工業,2019,Q3,43.70411127381313,[500  15]
新電元工業,2019,Q4,45.32477042460436,[500  15]
新電元工業,2020,Q1,-117.37363999999982,[500  15]
新電元工業,2020,Q2,-49.04722872618657,[500  15]
新電元工業,2020,Q3,-248.74159999999958,[500  15]
新電元工業,2020,Q4,-198.07336957539505,[500  15]
日亜鋼業,2018,Q1,4.054776000000016,[500  10]
日亜鋼業,2018,Q2,1.7720333333333347,[500  10]
日亜鋼業,2018,Q3,4.956180000000008,[500  10]
日亜鋼業,2018,Q4,0.013530000000000104,[500  10]
日亜鋼業,2019,Q1,6.2529199999999925,[500  10]
