企業名,会計年度,四半期,y_hat_sarima_br
五洋建設,2019,Q1,18.88386452358179
五洋建設,2019,Q2,19.80166636247625
五洋建設,2019,Q3,9.81502207222767
五洋建設,2019,Q4,20.695223871748276
五洋建設,2020,Q1,20.24176400353535
五洋建設,2020,Q2,20.610333232376114
五洋建設,2020,Q3,14.873051036996863
五洋建設,2020,Q4,18.09908935212816
井村屋グループ,2018,Q1,-0.35444397833040153
井村屋グループ,2018,Q2,98.82551992782714
井村屋グループ,2018,Q3,29.05016840437226
井村屋グループ,2018,Q4,-8.165924296154401
井村屋グループ,2019,Q1,6.034102886752393
井村屋グループ,2019,Q2,60.41618025080516
井村屋グループ,2019,Q3,26.631916010721525
井村屋グループ,2019,Q4,12.570852037423045
井村屋グループ,2020,Q1,-5.811185950169362
井村屋グループ,2020,Q2,5.063998970375486
井村屋グループ,2020,Q3,18.038212634734478
井村屋グループ,2020,Q4,4.4807391204843094
京セラ,2018,Q1,6.219598306405246
京セラ,2018,Q2,81.70026016614995
京セラ,2018,Q3,87.00970207649343
京セラ,2018,Q4,55.3748163062282
京セラ,2019,Q1,92.89026620266088
京セラ,2019,Q2,82.99706525447647
京セラ,2019,Q3,51.26653412440281
京セラ,2019,Q4,81.17358984658769
京セラ,2020,Q1,91.26504084426537
京セラ,2020,Q2,79.7796497789601
京セラ,2020,Q3,74.59603839689447
京セラ,2020,Q4,54.152609349013126
京三製作所,2018,Q1,-12.78978986210894
京三製作所,2018,Q2,-10.44305758896475
京三製作所,2018,Q3,12.430753788160384
京三製作所,2018,Q4,56.16587885471769
京三製作所,2019,Q1,-13.36009192961785
京三製作所,2019,Q2,-8.34722793989613
京三製作所,2019,Q3,7.079422977461411
京三製作所,2019,Q4,50.46140822852949
京三製作所,2020,Q1,-14.525683209894993
京三製作所,2020,Q2,-8.149378571284004
京三製作所,2020,Q3,7.759333295563756
京三製作所,2020,Q4,49.60507308511221
京成電鉄,2018,Q1,44.94848430250815
京成電鉄,2018,Q2,60.161255071837516
京成電鉄,2018,Q3,68.72584235274148
京成電鉄,2018,Q4,32.07544308770424
京成電鉄,2019,Q1,65.56497509425267
京成電鉄,2019,Q2,61.78613065010125
京成電鉄,2019,Q3,71.24449620661142
京成電鉄,2019,Q4,34.13494109993024
京成電鉄,2020,Q1,28.18058030294052
京成電鉄,2020,Q2,-167.36208564981646
京成電鉄,2020,Q3,5.242654276536683
京成電鉄,2020,Q4,-51.60587609336544
京浜急行電鉄,2018,Q1,11.648443005500022
京浜急行電鉄,2018,Q2,9.427082909353764
京浜急行電鉄,2018,Q3,11.53826544322364
京浜急行電鉄,2018,Q4,-13.70938344647993
京浜急行電鉄,2019,Q1,16.089952902863907
京浜急行電鉄,2019,Q2,18.0013462912967
京浜急行電鉄,2019,Q3,21.151790965005674
京浜急行電鉄,2019,Q4,-1.82833670031036
京浜急行電鉄,2020,Q1,22.32151340809857
京浜急行電鉄,2020,Q2,22.976505601866098
京浜急行電鉄,2020,Q3,-2.2984560266190712
京浜急行電鉄,2020,Q4,-11.831751104003278
京王電鉄,2018,Q1,18.22296140070207
京王電鉄,2018,Q2,44.233198578948716
京王電鉄,2018,Q3,73.35536680643324
京王電鉄,2018,Q4,30.950269680123398
京王電鉄,2019,Q1,57.21572648862585
京王電鉄,2019,Q2,55.65764965433743
京王電鉄,2019,Q3,73.79422433775868
京王電鉄,2019,Q4,32.81111282952735
京王電鉄,2020,Q1,12.169056285860378
京王電鉄,2020,Q2,-113.440212151011
京王電鉄,2020,Q3,6.717470073823634
京王電鉄,2020,Q4,-52.6437190942841
京都きもの友禅,2018,Q1,9.519154807545199
京都きもの友禅,2018,Q2,0.7317803170279362
京都きもの友禅,2018,Q3,9.102113091025817
京都きもの友禅,2018,Q4,-15.873237201112198
京都きもの友禅,2019,Q1,6.6222959179027825
京都きもの友禅,2019,Q2,2.2196346813383236
京都きもの友禅,2019,Q3,7.973017007289073
京都きもの友禅,2019,Q4,-29.113871485137253
京都きもの友禅,2020,Q1,5.83036992696163
京都きもの友禅,2020,Q2,-1.0148501634829241
京都きもの友禅,2020,Q3,5.750650649450641
京都きもの友禅,2020,Q4,-30.232063754844464
京阪ホールディングス,2018,Q1,46.76414040366867
京阪ホールディングス,2018,Q2,64.578361718488
京阪ホールディングス,2018,Q3,71.5689428588991
京阪ホールディングス,2018,Q4,33.3490063714185
京阪ホールディングス,2019,Q1,63.165457815899764
京阪ホールディングス,2019,Q2,62.27206097777999
京阪ホールディングス,2019,Q3,72.89020528989897
京阪ホールディングス,2019,Q4,53.06487566565519
京阪ホールディングス,2020,Q1,14.757037099995443
京阪ホールディングス,2020,Q2,-32.135489701810286
京阪ホールディングス,2020,Q3,-12.786952667723646
京阪ホールディングス,2020,Q4,22.6600382825929
今仙電機製作所,2018,Q1,41.487411884987566
今仙電機製作所,2018,Q2,23.78306628415794
今仙電機製作所,2018,Q3,42.21111185178627
今仙電機製作所,2018,Q4,37.18417241224679
今仙電機製作所,2019,Q1,23.975315729372305
今仙電機製作所,2019,Q2,15.232982057978154
今仙電機製作所,2019,Q3,44.58074880289237
今仙電機製作所,2019,Q4,19.161052196287756
今仙電機製作所,2020,Q1,6.2986982667190325
今仙電機製作所,2020,Q2,-36.61454344188028
今仙電機製作所,2020,Q3,16.438237620811517
今仙電機製作所,2020,Q4,-4.200212516190973
任天堂,2018,Q1,80.92528812966223
任天堂,2018,Q2,369.1848470706724
任天堂,2018,Q3,567.6905423188232
任天堂,2018,Q4,114.08752306537569
任天堂,2019,Q1,271.38903506004846
任天堂,2019,Q2,266.00912568961303
任天堂,2019,Q3,786.591402059536
任天堂,2019,Q4,224.4413925031928
任天堂,2020,Q1,283.0797652700522
任天堂,2020,Q2,734.4527552640238
任天堂,2020,Q3,1314.6386040694858
任天堂,2020,Q4,605.070564802858
伊藤忠エネクス,2018,Q1,18.715407225766157
伊藤忠エネクス,2018,Q2,14.810292155595029
伊藤忠エネクス,2018,Q3,41.159433005166555
伊藤忠エネクス,2018,Q4,18.75988890061612
伊藤忠エネクス,2019,Q1,18.64941147425359
伊藤忠エネクス,2019,Q2,21.263006169125127
伊藤忠エネクス,2019,Q3,27.937784129085742
伊藤忠エネクス,2019,Q4,26.449140200873433
伊藤忠エネクス,2020,Q1,22.310565401479348
伊藤忠エネクス,2020,Q2,20.824816676877106
伊藤忠エネクス,2020,Q3,32.599560887265426
伊藤忠エネクス,2020,Q4,26.400846281484544
伊藤忠テクノソリューションズ,2018,Q1,2.780868852209096
伊藤忠テクノソリューションズ,2018,Q2,51.01991853502528
伊藤忠テクノソリューションズ,2018,Q3,29.553067423144384
伊藤忠テクノソリューションズ,2018,Q4,103.28456402380628
伊藤忠テクノソリューションズ,2019,Q1,-12.738833331340693
伊藤忠テクノソリューションズ,2019,Q2,35.39712866553124
伊藤忠テクノソリューションズ,2019,Q3,26.852307463662534
伊藤忠テクノソリューションズ,2019,Q4,74.52065351639186
伊藤忠テクノソリューションズ,2020,Q1,6.335051218723467
伊藤忠テクノソリューションズ,2020,Q2,31.270061083183684
伊藤忠テクノソリューションズ,2020,Q3,24.15655164287199
伊藤忠テクノソリューションズ,2020,Q4,58.208586427874216
伯東,2018,Q1,26.525817108527363
伯東,2018,Q2,29.879018739711917
伯東,2018,Q3,31.189990929639528
伯東,2018,Q4,22.92810471886756
伯東,2019,Q1,33.17442092366196
伯東,2019,Q2,22.89889347550652
伯東,2019,Q3,31.27469981082824
伯東,2019,Q4,25.139193976183204
伯東,2020,Q1,19.6171062797628
伯東,2020,Q2,26.74887796476913
伯東,2020,Q3,26.588088558138708
伯東,2020,Q4,24.21436409266336
住友ベークライト,2018,Q1,17.670003745148914
住友ベークライト,2018,Q2,13.601957134257447
住友ベークライト,2018,Q3,13.628803050926027
住友ベークライト,2018,Q4,19.514938076060094
住友ベークライト,2019,Q1,107.6273801341294
住友ベークライト,2019,Q2,75.34670611939796
住友ベークライト,2019,Q3,149.23278838968042
住友ベークライト,2019,Q4,53.144108107696624
住友ベークライト,2020,Q1,-9.643666599321605
住友ベークライト,2020,Q2,30.54152850325046
住友ベークライト,2020,Q3,33.964178504202366
住友ベークライト,2020,Q4,92.21789359987567
住友不動産,2018,Q1,85.92041554743031
住友不動産,2018,Q2,65.81322306455294
住友不動産,2018,Q3,72.14007910821455
住友不動産,2018,Q4,23.653040044498244
住友不動産,2019,Q1,93.2810333659429
住友不動産,2019,Q2,64.38411700373658
住友不動産,2019,Q3,42.580746445136064
住友不動産,2019,Q4,63.865354794433706
住友不動産,2020,Q1,116.21867097815912
住友不動産,2020,Q2,77.05172410391786
住友不動産,2020,Q3,42.706319423811294
住友不動産,2020,Q4,56.11618769883755
住友倉庫,2018,Q1,13.58687459817504
住友倉庫,2018,Q2,10.002592085663556
住友倉庫,2018,Q3,4.027217345880148
住友倉庫,2018,Q4,5.197337916647217
住友倉庫,2019,Q1,14.611185116731289
住友倉庫,2019,Q2,-3.4817157923135866
住友倉庫,2019,Q3,27.436017363389873
住友倉庫,2019,Q4,24.849545248918254
住友倉庫,2020,Q1,21.82996142174109
住友倉庫,2020,Q2,12.597041552514007
住友倉庫,2020,Q3,25.059394734126123
住友倉庫,2020,Q4,28.474353377550614
住友化学,2018,Q1,19.482172366465058
住友化学,2018,Q2,19.365577908521338
住友化学,2018,Q3,19.053446726189396
住友化学,2018,Q4,12.56839482873901
住友化学,2019,Q1,18.449072287708432
住友化学,2019,Q2,13.571113513325571
住友化学,2019,Q3,12.633275950520385
住友化学,2019,Q4,8.13104067355706
住友化学,2020,Q1,0.297808097594368
住友化学,2020,Q2,2.410636328791507
住友化学,2020,Q3,3.6044574796735755
住友化学,2020,Q4,6.319267751024823
住友大阪セメント,2018,Q1,8.038993387714031
住友大阪セメント,2018,Q2,7.792479832932756
住友大阪セメント,2018,Q3,3.5229423739272425
住友大阪セメント,2018,Q4,-72.80250531346911
住友大阪セメント,2019,Q1,64.56357879586852
住友大阪セメント,2019,Q2,45.87348257867291
住友大阪セメント,2019,Q3,83.59154895286375
住友大阪セメント,2019,Q4,77.88191727625437
住友大阪セメント,2020,Q1,71.6156641410059
住友大阪セメント,2020,Q2,50.02749450659158
住友大阪セメント,2020,Q3,87.8753327892404
住友大阪セメント,2020,Q4,91.29409578466841
住友理工,2018,Q1,3.1269444414897594
住友理工,2018,Q2,8.778165562229397
住友理工,2018,Q3,13.515451985165306
住友理工,2018,Q4,12.675767186724059
住友理工,2019,Q1,-18.081573357704947
住友理工,2019,Q2,-3.238594331785739
住友理工,2019,Q3,10.566729738013521
住友理工,2019,Q4,-31.49646523822971
住友理工,2020,Q1,6.344115523607611
住友理工,2020,Q2,-5.557943267270724
住友理工,2020,Q3,-11.90884168536264
住友理工,2020,Q4,-4.683544814491896
住友精化,2018,Q1,100.11106186380832
住友精化,2018,Q2,123.25364487967391
住友精化,2018,Q3,133.24892685584564
住友精化,2018,Q4,60.75447016231163
住友精化,2019,Q1,-156.30286536268642
住友精化,2019,Q2,76.80481253700083
住友精化,2019,Q3,111.50138699588433
住友精化,2019,Q4,-136.97092313836353
住友精化,2020,Q1,101.61031584029732
住友精化,2020,Q2,89.3104323953418
住友精化,2020,Q3,118.49917616438104
住友精化,2020,Q4,-13.057413365160201
住友金属鉱山,2018,Q1,53.33063780012818
住友金属鉱山,2018,Q2,60.853376822081934
住友金属鉱山,2018,Q3,58.518152160819994
住友金属鉱山,2018,Q4,36.11969490236136
住友金属鉱山,2019,Q1,27.951719088043745
住友金属鉱山,2019,Q2,44.250668969376285
住友金属鉱山,2019,Q3,29.35680655651533
住友金属鉱山,2019,Q4,51.705953285189764
住友金属鉱山,2020,Q1,45.01330644915532
住友金属鉱山,2020,Q2,26.724686711475528
住友金属鉱山,2020,Q3,35.55595304828448
住友金属鉱山,2020,Q4,54.796599640473616
住友電気工業,2018,Q1,34.88343669594368
住友電気工業,2018,Q2,26.91006607471708
住友電気工業,2018,Q3,39.38665193849233
住友電気工業,2018,Q4,44.59247523799107
住友電気工業,2019,Q1,27.109163798773412
住友電気工業,2019,Q2,25.480209445977128
住友電気工業,2019,Q3,38.13285260702213
住友電気工業,2019,Q4,42.90782213566182
住友電気工業,2020,Q1,15.672436940449932
住友電気工業,2020,Q2,-1.8050412716432724
住友電気工業,2020,Q3,21.64695728529673
住友電気工業,2020,Q4,43.73483096034708
住友電設,2018,Q1,26.424921596395464
住友電設,2018,Q2,50.50410613128305
住友電設,2018,Q3,46.16259013756973
住友電設,2018,Q4,60.1170706154731
住友電設,2019,Q1,29.905453681809274
住友電設,2019,Q2,56.109555155177
住友電設,2019,Q3,54.83114205208855
住友電設,2019,Q4,-3.0642029478969253
住友電設,2020,Q1,53.72133222851225
住友電設,2020,Q2,52.802237186133326
住友電設,2020,Q3,47.05739694629523
住友電設,2020,Q4,48.52090590736759
佐田建設,2018,Q1,0.19742729581280294
佐田建設,2018,Q2,11.054069778517496
佐田建設,2018,Q3,22.306048993084215
佐田建設,2018,Q4,32.51840857839797
佐田建設,2019,Q1,-10.67325892286882
佐田建設,2019,Q2,15.772135273567084
佐田建設,2019,Q3,19.49513268850388
佐田建設,2019,Q4,11.01042741643815
佐田建設,2020,Q1,-4.30976407814693
佐田建設,2020,Q2,14.731703183212067
佐田建設,2020,Q3,14.799947771306783
佐田建設,2020,Q4,35.02880468887315
信越ポリマー,2018,Q1,15.74161417312486
信越ポリマー,2018,Q2,16.016221469939282
信越ポリマー,2018,Q3,20.35021069793242
信越ポリマー,2018,Q4,16.569500851450893
信越ポリマー,2019,Q1,17.533241491874268
信越ポリマー,2019,Q2,18.059475030427166
信越ポリマー,2019,Q3,22.894046972327004
信越ポリマー,2019,Q4,15.589738071293327
信越ポリマー,2020,Q1,20.14164187682494
信越ポリマー,2020,Q2,18.765481361127208
信越ポリマー,2020,Q3,11.83381472247028
信越ポリマー,2020,Q4,13.55213691879108
信越化学工業,2018,Q1,299.0557712873058
信越化学工業,2018,Q2,163.03325457972574
信越化学工業,2018,Q3,197.62381170864631
信越化学工業,2018,Q4,203.51151173269423
信越化学工業,2019,Q1,168.7832762432357
信越化学工業,2019,Q2,200.7096052119524
信越化学工業,2019,Q3,190.62333675097238
信越化学工業,2019,Q4,185.4164587492891
信越化学工業,2020,Q1,176.089383480293
信越化学工業,2020,Q2,167.26675707321718
信越化学工業,2020,Q3,167.37336538444544
信越化学工業,2020,Q4,162.85925074182663
元気寿司,2018,Q1,12.3981350809637
元気寿司,2018,Q2,37.918785999009636
元気寿司,2018,Q3,24.313197259189973
元気寿司,2018,Q4,-24.83656406902829
元気寿司,2019,Q1,96.95547715377516
元気寿司,2019,Q2,55.22555712607098
元気寿司,2019,Q3,44.363848653391685
元気寿司,2019,Q4,17.836249997808068
元気寿司,2020,Q1,3.955067469824499
元気寿司,2020,Q2,-16.01407342120494
元気寿司,2020,Q3,7.253137425166674
元気寿司,2020,Q4,-5.663436585506318
光通信,2018,Q1,224.68969635118012
光通信,2018,Q2,172.947066772752
光通信,2018,Q3,211.1779072903906
光通信,2018,Q4,275.3798340905745
光通信,2019,Q1,263.88043476128166
光通信,2019,Q2,171.54148077343157
光通信,2019,Q3,320.88380013790555
光通信,2019,Q4,310.46209616379775
光通信,2020,Q1,201.52026677752082
光通信,2020,Q2,242.36734158608877
光通信,2020,Q3,299.5059976436376
光通信,2020,Q4,224.51385351086464
八洲電機,2018,Q1,11.067546698490965
八洲電機,2018,Q2,-8.757773012022785
八洲電機,2018,Q3,8.027962781888503
八洲電機,2018,Q4,54.31183511289005
八洲電機,2019,Q1,11.665520112624169
八洲電機,2019,Q2,-6.35771242867086
八洲電機,2019,Q3,13.66549506489078
八洲電機,2019,Q4,54.767280842620664
八洲電機,2020,Q1,8.564302134564723
八洲電機,2020,Q2,-3.8426673718478397
八洲電機,2020,Q3,7.286891043153429
八洲電機,2020,Q4,57.22169294978173
共同印刷,2018,Q1,38.769048881634994
共同印刷,2018,Q2,6.242318343476896
共同印刷,2018,Q3,51.205799210295346
共同印刷,2018,Q4,41.633772871762986
共同印刷,2019,Q1,10.399219352553203
共同印刷,2019,Q2,13.601161386105527
共同印刷,2019,Q3,69.6412435938077
共同印刷,2019,Q4,52.66248392113242
共同印刷,2020,Q1,24.43522729414307
共同印刷,2020,Q2,0.0328907198781323
共同印刷,2020,Q3,73.6219908185092
共同印刷,2020,Q4,45.841113620639355
共和レザー,2018,Q1,14.72873768648414
共和レザー,2018,Q2,15.288632310452709
共和レザー,2018,Q3,17.923970399407118
共和レザー,2018,Q4,19.04311264808335
共和レザー,2019,Q1,12.426748764915526
共和レザー,2019,Q2,8.991793535832802
共和レザー,2019,Q3,23.285330577282185
共和レザー,2019,Q4,21.43688837691989
共和レザー,2020,Q1,7.524482608231597
共和レザー,2020,Q2,4.772237327144069
共和レザー,2020,Q3,23.052762874619365
共和レザー,2020,Q4,21.981981036282846
共栄タンカー,2018,Q1,0.018927731599472253
共栄タンカー,2018,Q2,-5.770071425183527
共栄タンカー,2018,Q3,25.483721921059377
共栄タンカー,2018,Q4,114.45462747144856
共栄タンカー,2019,Q1,25.23419957000333
共栄タンカー,2019,Q2,104.94702911864646
共栄タンカー,2019,Q3,218.84082717546622
共栄タンカー,2019,Q4,-27.115736805921465
共栄タンカー,2020,Q1,-7.5263011091194585
共栄タンカー,2020,Q2,38.16572739467822
共栄タンカー,2020,Q3,63.827403308591855
共栄タンカー,2020,Q4,26.692505043460528
共立メンテナンス,2018,Q1,30.930844457039463
共立メンテナンス,2018,Q2,69.40980391329599
共立メンテナンス,2018,Q3,56.45530868772227
共立メンテナンス,2018,Q4,58.768940058499304
共立メンテナンス,2019,Q1,37.25841354952868
共立メンテナンス,2019,Q2,101.59277557146248
共立メンテナンス,2019,Q3,71.26507236917793
共立メンテナンス,2019,Q4,35.91321436829498
共立メンテナンス,2020,Q1,30.327815140663414
共立メンテナンス,2020,Q2,-89.90166816941431
共立メンテナンス,2020,Q3,-49.04577238422853
共立メンテナンス,2020,Q4,-60.21736492388756
共立印刷,2018,Q1,6.228213802491293
