企業名,会計年度,四半期,y_hat_umlp
ダイジェット工業,2020,Q1,-0.5430618
ダイジェット工業,2020,Q2,-5.3175406
ダイジェット工業,2020,Q3,-41.722366
ダイジェット工業,2020,Q4,-68.62603
ダイセル,2018,Q1,28.40954
ダイセル,2018,Q2,26.468405
ダイセル,2018,Q3,25.590792
ダイセル,2018,Q4,15.873492
ダイセル,2019,Q1,23.911757
ダイセル,2019,Q2,13.0825
ダイセル,2019,Q3,8.967359
ダイセル,2019,Q4,2.9813108
ダイセル,2020,Q1,3.4701455
ダイセル,2020,Q2,15.436418
ダイセル,2020,Q3,8.3849535
ダイセル,2020,Q4,7.597686
ダイダン,2018,Q1,16.334917
ダイダン,2018,Q2,20.480844
ダイダン,2018,Q3,61.84383
ダイダン,2018,Q4,33.98325
ダイダン,2019,Q1,46.48086
ダイダン,2019,Q2,70.42141
ダイダン,2019,Q3,61.928776
ダイダン,2019,Q4,43.60724
ダイダン,2020,Q1,40.632866
ダイダン,2020,Q2,58.66583
ダイダン,2020,Q3,45.872066
ダイダン,2020,Q4,26.822296
ダイトウボウ,2018,Q1,3.8733172
ダイトウボウ,2018,Q2,0.64017856
ダイトウボウ,2018,Q3,-2.6800709
ダイトウボウ,2018,Q4,-8.046785
ダイトウボウ,2019,Q1,1.4371494
ダイトウボウ,2019,Q2,9.934203
ダイトウボウ,2019,Q3,-3.306321
ダイトウボウ,2019,Q4,6.063275
ダイトウボウ,2020,Q1,1.4741395
ダイトウボウ,2020,Q2,-0.0057485253
ダイトウボウ,2020,Q3,4.6546197
ダイトウボウ,2020,Q4,1.9352342
ダイドーリミテッド,2018,Q1,16.132902
ダイドーリミテッド,2018,Q2,-1.8752522
ダイドーリミテッド,2018,Q3,-0.7415452
ダイドーリミテッド,2018,Q4,11.245334
ダイドーリミテッド,2019,Q1,-2.634633
ダイドーリミテッド,2019,Q2,1.0238019
ダイドーリミテッド,2019,Q3,-5.9240355
ダイドーリミテッド,2019,Q4,-25.558737
ダイドーリミテッド,2020,Q1,-6.7447424
ダイドーリミテッド,2020,Q2,3.368524
ダイドーリミテッド,2020,Q3,14.101242
ダイドーリミテッド,2020,Q4,5.137891
ダイニチ工業,2018,Q1,-27.28903
ダイニチ工業,2018,Q2,15.861453
ダイニチ工業,2018,Q3,87.63721
ダイニチ工業,2018,Q4,-38.994156
ダイニチ工業,2019,Q1,-33.66324
ダイニチ工業,2019,Q2,21.61597
ダイニチ工業,2019,Q3,63.085407
ダイニチ工業,2019,Q4,-43.56768
ダイニチ工業,2020,Q1,-35.90006
ダイニチ工業,2020,Q2,17.952568
ダイニチ工業,2020,Q3,88.05649
ダイニチ工業,2020,Q4,-46.91052
ダイニック,2018,Q1,14.768208
ダイニック,2018,Q2,9.140658
ダイニック,2018,Q3,-2.6788423
ダイニック,2018,Q4,8.827268
ダイニック,2019,Q1,35.44627
ダイニック,2019,Q2,-1.0253017
ダイニック,2019,Q3,11.929664
ダイニック,2019,Q4,9.380907
ダイニック,2020,Q1,17.18881
ダイニック,2020,Q2,0.24024779
ダイニック,2020,Q3,8.596006
ダイニック,2020,Q4,28.193323
ダイビル,2018,Q1,12.690378
ダイビル,2018,Q2,14.947841
ダイビル,2018,Q3,17.463415
ダイビル,2018,Q4,9.634193
ダイビル,2019,Q1,12.939415
ダイビル,2019,Q2,11.441231
ダイビル,2019,Q3,22.262217
ダイビル,2019,Q4,12.023868
ダイビル,2020,Q1,20.739902
ダイビル,2020,Q2,15.486781
ダイビル,2020,Q3,23.214651
ダイビル,2020,Q4,16.000738
ダイフク,2018,Q1,45.224922
ダイフク,2018,Q2,82.06196
ダイフク,2018,Q3,64.19916
ダイフク,2018,Q4,68.534904
ダイフク,2019,Q1,43.40634
ダイフク,2019,Q2,39.48184
ダイフク,2019,Q3,51.070507
ダイフク,2019,Q4,37.19993
ダイフク,2020,Q1,26.91752
ダイフク,2020,Q2,60.879444
ダイフク,2020,Q3,55.53543
ダイフク,2020,Q4,61.077988
ダイヘン,2018,Q1,6.755925
ダイヘン,2018,Q2,12.522966
ダイヘン,2018,Q3,6.3374815
ダイヘン,2018,Q4,10.836619
ダイヘン,2019,Q1,75.65103
ダイヘン,2019,Q2,16.365898
ダイヘン,2019,Q3,33.921494
ダイヘン,2019,Q4,23.10224
ダイヘン,2020,Q1,48.2333
ダイヘン,2020,Q2,38.204464
ダイヘン,2020,Q3,47.63434
ダイヘン,2020,Q4,24.084175
ダイワボウホールディングス,2018,Q1,38.060265
ダイワボウホールディングス,2018,Q2,10.048148
ダイワボウホールディングス,2018,Q3,144.42946
ダイワボウホールディングス,2018,Q4,42.996746
ダイワボウホールディングス,2019,Q1,155.67282
ダイワボウホールディングス,2019,Q2,150.46567
ダイワボウホールディングス,2019,Q3,196.48495
ダイワボウホールディングス,2019,Q4,204.55276
ダイワボウホールディングス,2020,Q1,262.0702
ダイワボウホールディングス,2020,Q2,243.5246
ダイワボウホールディングス,2020,Q3,252.10713
ダイワボウホールディングス,2020,Q4,291.35803
ダスキン,2018,Q1,12.767854
ダスキン,2018,Q2,33.283215
ダスキン,2018,Q3,47.95481
ダスキン,2018,Q4,5.046513
ダスキン,2019,Q1,19.196712
ダスキン,2019,Q2,27.583214
ダスキン,2019,Q3,11.67811
ダスキン,2019,Q4,-6.475205
ダスキン,2020,Q1,19.109583
ダスキン,2020,Q2,27.593882
ダスキン,2020,Q3,46.36165
ダスキン,2020,Q4,9.986829
チノー,2018,Q1,-12.8416605
チノー,2018,Q2,16.065098
チノー,2018,Q3,18.22124
チノー,2018,Q4,37.95726
チノー,2019,Q1,-3.7646956
チノー,2019,Q2,31.926413
チノー,2019,Q3,16.47653
チノー,2019,Q4,50.425602
チノー,2020,Q1,6.6195745
チノー,2020,Q2,43.540134
チノー,2020,Q3,-6.099402
チノー,2020,Q4,11.88869
ツカモトコーポレーション,2018,Q1,-11.202788
ツカモトコーポレーション,2018,Q2,2.6148336
ツカモトコーポレーション,2018,Q3,5.4730186
ツカモトコーポレーション,2018,Q4,-1.2681793
ツカモトコーポレーション,2019,Q1,-12.581805
ツカモトコーポレーション,2019,Q2,43.073853
ツカモトコーポレーション,2019,Q3,-5.073621
ツカモトコーポレーション,2019,Q4,58.647316
ツカモトコーポレーション,2020,Q1,-16.419977
ツカモトコーポレーション,2020,Q2,60.51954
ツカモトコーポレーション,2020,Q3,13.400799
ツカモトコーポレーション,2020,Q4,21.365154
ツガミ,2018,Q1,7.811201
ツガミ,2018,Q2,15.076364
ツガミ,2018,Q3,22.705397
ツガミ,2018,Q4,27.61667
ツガミ,2019,Q1,37.60912
ツガミ,2019,Q2,11.231909
ツガミ,2019,Q3,12.344486
ツガミ,2019,Q4,1.4738544
ツガミ,2020,Q1,1.6991313
ツガミ,2020,Q2,16.360325
ツガミ,2020,Q3,17.452265
ツガミ,2020,Q4,5.385848
ツツミ,2018,Q1,7.0461125
ツツミ,2018,Q2,-18.737701
ツツミ,2018,Q3,24.632303
ツツミ,2018,Q4,13.448595
ツツミ,2019,Q1,7.1573877
ツツミ,2019,Q2,31.19016
ツツミ,2019,Q3,-94.26305
ツツミ,2019,Q4,6.6948466
ツツミ,2020,Q1,-8.247198
ツツミ,2020,Q2,-13.198672
ツツミ,2020,Q3,-4.924243
ツツミ,2020,Q4,-40.132725
ツムラ,2018,Q1,41.406635
ツムラ,2018,Q2,39.77858
ツムラ,2018,Q3,70.072845
ツムラ,2018,Q4,33.51914
ツムラ,2019,Q1,46.616882
ツムラ,2019,Q2,35.466675
ツムラ,2019,Q3,82.71263
ツムラ,2019,Q4,39.806293
ツムラ,2020,Q1,49.231365
ツムラ,2020,Q2,45.21189
ツムラ,2020,Q3,51.69731
ツムラ,2020,Q4,35.30488
ティアック,2018,Q1,-6.8842554
ティアック,2018,Q2,0.41186473
ティアック,2018,Q3,-0.32089555
ティアック,2018,Q4,2.8105547
ティアック,2019,Q1,6.6851273
ティアック,2019,Q2,-1.2638516
ティアック,2019,Q3,-14.489954
ティアック,2019,Q4,-5.916663
ティアック,2020,Q1,6.8363514
ティアック,2020,Q2,1.6734939
ティアック,2020,Q3,3.1096509
ティアック,2020,Q4,16.559626
ティーガイア,2018,Q1,109.46656
ティーガイア,2018,Q2,315.75494
ティーガイア,2018,Q3,644.1092
ティーガイア,2018,Q4,701.99384
ティーガイア,2019,Q1,634.5705
ティーガイア,2019,Q2,386.72638
ティーガイア,2019,Q3,195.52168
ティーガイア,2019,Q4,699.2716
ティーガイア,2020,Q1,355.57565
ティーガイア,2020,Q2,191.29706
ティーガイア,2020,Q3,101.50897
ティーガイア,2020,Q4,-20.715273
テイカ,2018,Q1,-3.733857
テイカ,2018,Q2,21.594881
テイカ,2018,Q3,22.432072
テイカ,2018,Q4,22.15751
テイカ,2019,Q1,13.383341
テイカ,2019,Q2,26.968569
テイカ,2019,Q3,36.050133
テイカ,2019,Q4,32.494663
テイカ,2020,Q1,30.258593
テイカ,2020,Q2,49.883312
テイカ,2020,Q3,31.923866
テイカ,2020,Q4,-2.0789788
テイクアンドギヴ・ニーズ,2018,Q1,-197.08386
テイクアンドギヴ・ニーズ,2018,Q2,35.45926
テイクアンドギヴ・ニーズ,2018,Q3,78.17363
テイクアンドギヴ・ニーズ,2018,Q4,-24.027222
テイクアンドギヴ・ニーズ,2019,Q1,75.0565
テイクアンドギヴ・ニーズ,2019,Q2,108.638504
テイクアンドギヴ・ニーズ,2019,Q3,43.175644
テイクアンドギヴ・ニーズ,2019,Q4,-30.30342
テイクアンドギヴ・ニーズ,2020,Q1,323.81952
テイクアンドギヴ・ニーズ,2020,Q2,266.07425
テイクアンドギヴ・ニーズ,2020,Q3,-87.6119
テイクアンドギヴ・ニーズ,2020,Q4,93.61455
テイ・エス　テック,2018,Q1,57.06847
テイ・エス　テック,2018,Q2,30.796513
テイ・エス　テック,2018,Q3,103.58498
テイ・エス　テック,2018,Q4,66.71454
テイ・エス　テック,2019,Q1,88.55784
テイ・エス　テック,2019,Q2,114.62984
テイ・エス　テック,2019,Q3,72.245766
テイ・エス　テック,2019,Q4,101.77864
テイ・エス　テック,2020,Q1,-1.7442496
テイ・エス　テック,2020,Q2,-20.720217
テイ・エス　テック,2020,Q3,93.94814
テイ・エス　テック,2020,Q4,51.987255
テクノメディカ,2018,Q1,514.97955
テクノメディカ,2018,Q2,563.81006
テクノメディカ,2018,Q3,553.9004
テクノメディカ,2018,Q4,-111.408035
テクノメディカ,2019,Q1,299.886
テクノメディカ,2019,Q2,442.3171
テクノメディカ,2019,Q3,49.868034
テクノメディカ,2019,Q4,278.39636
テクノメディカ,2020,Q1,-369.13208
テクノメディカ,2020,Q2,-587.6267
テクノメディカ,2020,Q3,-777.46533
テクノメディカ,2020,Q4,-1098.8729
テクマトリックス,2018,Q1,31.30617
テクマトリックス,2018,Q2,99.391815
テクマトリックス,2018,Q3,145.9253
テクマトリックス,2018,Q4,43.242817
テクマトリックス,2019,Q1,267.4496
テクマトリックス,2019,Q2,126.69297
テクマトリックス,2019,Q3,190.65634
テクマトリックス,2019,Q4,426.1996
テクマトリックス,2020,Q1,-95.732635
テクマトリックス,2020,Q2,83.45634
テクマトリックス,2020,Q3,-114.59589
テクマトリックス,2020,Q4,-42.64365
テルモ,2018,Q1,1.6365812
テルモ,2018,Q2,38.00641
テルモ,2018,Q3,42.269306
テルモ,2018,Q4,45.797
テルモ,2019,Q1,41.69401
テルモ,2019,Q2,53.519394
テルモ,2019,Q3,40.10468
テルモ,2019,Q4,53.86411
テルモ,2020,Q1,40.164993
テルモ,2020,Q2,28.781462
テルモ,2020,Q3,22.382753
テルモ,2020,Q4,44.5302
テレビ朝日ホールディングス,2018,Q1,173.02759
テレビ朝日ホールディングス,2018,Q2,-163.67113
テレビ朝日ホールディングス,2018,Q3,400.0604
テレビ朝日ホールディングス,2018,Q4,20.546234
テレビ朝日ホールディングス,2019,Q1,333.30267
テレビ朝日ホールディングス,2019,Q2,156.06181
テレビ朝日ホールディングス,2019,Q3,48.22906
テレビ朝日ホールディングス,2019,Q4,378.28372
テレビ朝日ホールディングス,2020,Q1,1355.874
テレビ朝日ホールディングス,2020,Q2,46.792946
テレビ朝日ホールディングス,2020,Q3,640.5699
テレビ朝日ホールディングス,2020,Q4,-59.00536
テンアライド,2018,Q1,2.394277
テンアライド,2018,Q2,-4.990598
テンアライド,2018,Q3,7.8074465
テンアライド,2018,Q4,-7.784561
テンアライド,2019,Q1,13.526699
テンアライド,2019,Q2,-3.822099
テンアライド,2019,Q3,6.6512103
テンアライド,2019,Q4,-10.004703
テンアライド,2020,Q1,-4.544147
テンアライド,2020,Q2,-3.9474804
テンアライド,2020,Q3,-2.2279642
テンアライド,2020,Q4,-14.013338
テーオーシー,2018,Q1,-18.028824
テーオーシー,2018,Q2,104.999245
テーオーシー,2018,Q3,172.85828
テーオーシー,2018,Q4,-2.7129498
テーオーシー,2019,Q1,130.82848
テーオーシー,2019,Q2,9.823708
テーオーシー,2019,Q3,44.831615
テーオーシー,2019,Q4,108.823524
テーオーシー,2020,Q1,155.34622
テーオーシー,2020,Q2,187.3415
テーオーシー,2020,Q3,9.558052
テーオーシー,2020,Q4,23.770119
ディスコ,2018,Q1,171.55208
ディスコ,2018,Q2,174.95207
ディスコ,2018,Q3,216.80237
ディスコ,2018,Q4,226.33562
ディスコ,2019,Q1,145.93057
ディスコ,2019,Q2,180.12538
ディスコ,2019,Q3,233.75864
ディスコ,2019,Q4,202.77066
ディスコ,2020,Q1,211.54446
ディスコ,2020,Q2,215.15074
ディスコ,2020,Q3,231.23972
ディスコ,2020,Q4,168.9609
ディーブイエックス,2018,Q1,4.780613
ディーブイエックス,2018,Q2,23.310677
ディーブイエックス,2018,Q3,26.2782
ディーブイエックス,2018,Q4,20.994417
ディーブイエックス,2019,Q1,8.933134
ディーブイエックス,2019,Q2,21.869184
ディーブイエックス,2019,Q3,24.720404
ディーブイエックス,2019,Q4,10.633568
ディーブイエックス,2020,Q1,34.27108
ディーブイエックス,2020,Q2,17.141256
ディーブイエックス,2020,Q3,31.729227
ディーブイエックス,2020,Q4,31.965223
デサント,2018,Q1,15.035462
デサント,2018,Q2,22.580414
デサント,2018,Q3,20.563356
デサント,2018,Q4,27.179829
デサント,2019,Q1,12.45647
デサント,2019,Q2,24.16423
デサント,2019,Q3,19.581821
デサント,2019,Q4,28.10469
デサント,2020,Q1,-22.49741
デサント,2020,Q2,0.4880496
デサント,2020,Q3,7.381144
デサント,2020,Q4,11.734274
デリカフーズホールディングス,2018,Q1,118.17816
デリカフーズホールディングス,2018,Q2,-13.360224
デリカフーズホールディングス,2018,Q3,-366.8461
デリカフーズホールディングス,2018,Q4,295.33798
デリカフーズホールディングス,2019,Q1,421.9499
デリカフーズホールディングス,2019,Q2,205.08942
デリカフーズホールディングス,2019,Q3,-167.90019
デリカフーズホールディングス,2019,Q4,-38.586536
デリカフーズホールディングス,2020,Q1,-1148.2068
デリカフーズホールディングス,2020,Q2,-1538.5654
デリカフーズホールディングス,2020,Q3,-2338.661
デリカフーズホールディングス,2020,Q4,-227.58653
デンカ,2018,Q1,27.962545
デンカ,2018,Q2,2.1112988
デンカ,2018,Q3,86.752174
デンカ,2018,Q4,20.455553
デンカ,2019,Q1,4.7875547
デンカ,2019,Q2,22.769281
デンカ,2019,Q3,12.136297
デンカ,2019,Q4,77.187004
デンカ,2020,Q1,40.860058
デンカ,2020,Q2,22.474974
デンカ,2020,Q3,47.46011
デンカ,2020,Q4,85.49493
デンソー,2018,Q1,87.23594
デンソー,2018,Q2,67.64071
デンソー,2018,Q3,66.910446
デンソー,2018,Q4,64.393265
デンソー,2019,Q1,62.707657
デンソー,2019,Q2,71.44661
デンソー,2019,Q3,114.321
デンソー,2019,Q4,56.91278
デンソー,2020,Q1,37.744003
デンソー,2020,Q2,-14.763456
デンソー,2020,Q3,40.560623
デンソー,2020,Q4,219.91777
デンヨー,2018,Q1,27.921793
デンヨー,2018,Q2,33.64528
デンヨー,2018,Q3,33.43584
デンヨー,2018,Q4,66.29618
デンヨー,2019,Q1,26.588491
デンヨー,2019,Q2,41.799706
デンヨー,2019,Q3,41.07532
デンヨー,2019,Q4,51.905285
デンヨー,2020,Q1,30.869791
デンヨー,2020,Q2,26.78851
デンヨー,2020,Q3,22.665548
デンヨー,2020,Q4,51.007744
トクヤマ,2018,Q1,85.61327
トクヤマ,2018,Q2,-11.399829
トクヤマ,2018,Q3,-197.13449
トクヤマ,2018,Q4,-25.40338
トクヤマ,2019,Q1,-45.817974
トクヤマ,2019,Q2,40.846554
トクヤマ,2019,Q3,-6.711348
トクヤマ,2019,Q4,111.27072
トクヤマ,2020,Q1,136.64415
トクヤマ,2020,Q2,-51.179325
トクヤマ,2020,Q3,15.782536
トクヤマ,2020,Q4,54.987873
トッパン・フォームズ,2018,Q1,7.348311
トッパン・フォームズ,2018,Q2,9.431309
トッパン・フォームズ,2018,Q3,5.7690086
トッパン・フォームズ,2018,Q4,9.194592
トッパン・フォームズ,2019,Q1,9.64534
トッパン・フォームズ,2019,Q2,7.7926083
トッパン・フォームズ,2019,Q3,14.284739
トッパン・フォームズ,2019,Q4,10.112683
トッパン・フォームズ,2020,Q1,24.079597
トッパン・フォームズ,2020,Q2,47.988815
トッパン・フォームズ,2020,Q3,28.21252
トッパン・フォームズ,2020,Q4,66.69581
トナミホールディングス,2018,Q1,-51.1714
トナミホールディングス,2018,Q2,6.6147623
トナミホールディングス,2018,Q3,108.52059
トナミホールディングス,2018,Q4,-2.5306783
トナミホールディングス,2019,Q1,3.7465098
トナミホールディングス,2019,Q2,49.511776
トナミホールディングス,2019,Q3,153.73705
トナミホールディングス,2019,Q4,29.899603
トナミホールディングス,2020,Q1,58.070744
トナミホールディングス,2020,Q2,24.164755
トナミホールディングス,2020,Q3,71.88062
トナミホールディングス,2020,Q4,25.181606
トピー工業,2018,Q1,39.205692
トピー工業,2018,Q2,46.68769
トピー工業,2018,Q3,69.81859
トピー工業,2018,Q4,33.077106
トピー工業,2019,Q1,48.76974
トピー工業,2019,Q2,48.496563
トピー工業,2019,Q3,113.43826
トピー工業,2019,Q4,57.442024
トピー工業,2020,Q1,-166.28046
トピー工業,2020,Q2,-12.755645
トピー工業,2020,Q3,-42.209816
トピー工業,2020,Q4,133.33682
トプコン,2018,Q1,15.757717
