企業名,会計年度,四半期,y_hat_srw
新家工業,2018,Q4,59.51
新家工業,2019,Q1,69.88
新家工業,2019,Q2,49.4
新家工業,2019,Q3,83.4
新家工業,2019,Q4,69.06
新家工業,2020,Q1,33.69
新家工業,2020,Q2,32.54
新家工業,2020,Q3,52.1
新家工業,2020,Q4,8.55
新日本建設,2018,Q1,24.8
新日本建設,2018,Q2,37.05
新日本建設,2018,Q3,46.73
新日本建設,2018,Q4,44.18
新日本建設,2019,Q1,28.26
新日本建設,2019,Q2,40.82
新日本建設,2019,Q3,61.07
新日本建設,2019,Q4,42.05
新日本建設,2020,Q1,20.57
新日本建設,2020,Q2,59.94
新日本建設,2020,Q3,38.36
新日本建設,2020,Q4,61.42
新日本科学,2018,Q1,-14.51
新日本科学,2018,Q2,-25.12
新日本科学,2018,Q3,-6.99
新日本科学,2018,Q4,-38.78
新日本科学,2019,Q1,9.25
新日本科学,2019,Q2,12.66
新日本科学,2019,Q3,15.69
新日本科学,2019,Q4,9.24
新日本科学,2020,Q1,-0.99
新日本科学,2020,Q2,22.06
新日本科学,2020,Q3,17.49
新日本科学,2020,Q4,22.69
新日本空調,2018,Q1,-7.77
新日本空調,2018,Q2,26.4
新日本空調,2018,Q3,33.77
新日本空調,2018,Q4,88.52
新日本空調,2019,Q1,-10.22
新日本空調,2019,Q2,31.02
新日本空調,2019,Q3,35.49
新日本空調,2019,Q4,75.63
新日本空調,2020,Q1,7.88
新日本空調,2020,Q2,34.08
新日本空調,2020,Q3,30.68
新日本空調,2020,Q4,124.69
新晃工業,2018,Q1,21.75
新晃工業,2018,Q2,28.1
新晃工業,2018,Q3,44.79
新晃工業,2018,Q4,54.5
新晃工業,2019,Q1,13.63
新晃工業,2019,Q2,31.1
新晃工業,2019,Q3,56.6
新晃工業,2019,Q4,58.17
新晃工業,2020,Q1,43.95
新晃工業,2020,Q2,69.02
新晃工業,2020,Q3,64.89
新晃工業,2020,Q4,52.19
新東工業,2018,Q1,34.24
新東工業,2018,Q2,21.74
新東工業,2018,Q3,19.09
新東工業,2018,Q4,38.62
新東工業,2019,Q1,10.38
新東工業,2019,Q2,42.67
新東工業,2019,Q3,20.13
新東工業,2019,Q4,28.47
新東工業,2020,Q1,14.33
新東工業,2020,Q2,24.57
新東工業,2020,Q3,14.48
新東工業,2020,Q4,0.71
新電元工業,2018,Q1,20.73
新電元工業,2018,Q2,13.715212302201106
新電元工業,2018,Q3,135.79
新電元工業,2018,Q4,33.14
新電元工業,2019,Q1,130.24
新電元工業,2019,Q2,95.48
新電元工業,2019,Q3,118.71
新電元工業,2019,Q4,31.98
新電元工業,2020,Q1,70.63
新電元工業,2020,Q2,17.43
新電元工業,2020,Q3,69.81
新電元工業,2020,Q4,-561.31
日亜鋼業,2018,Q1,4.48
日亜鋼業,2018,Q2,4.13
日亜鋼業,2018,Q3,4.94
日亜鋼業,2018,Q4,2.25
日亜鋼業,2019,Q1,4.56
日亜鋼業,2019,Q2,-1.47
日亜鋼業,2019,Q3,9.21
日亜鋼業,2019,Q4,7.93
日亜鋼業,2020,Q1,3.05
日亜鋼業,2020,Q2,5.89
日亜鋼業,2020,Q3,10.04
日亜鋼業,2020,Q4,-11.03
日伝,2018,Q1,56.08
日伝,2018,Q2,77.40074013673713
日伝,2018,Q3,40.26
日伝,2018,Q4,31.08
日伝,2019,Q1,37.33
日伝,2019,Q2,38.02
日伝,2019,Q3,42.93
日伝,2019,Q4,26.54
日伝,2020,Q1,24.14
日伝,2020,Q2,29.81
日伝,2020,Q3,31.69
日伝,2020,Q4,24.77
日工,2018,Q1,23.47
日工,2018,Q2,73.0
日工,2018,Q3,40.25
日工,2018,Q4,57.29
日工,2019,Q1,17.09
日工,2019,Q2,56.58
日工,2019,Q3,-0.18
日工,2019,Q4,102.09
日工,2020,Q1,35.27
日工,2020,Q2,91.625
日工,2020,Q3,-0.83
日工,2020,Q4,16.02
日揮ホールディングス,2018,Q1,22.17
日揮ホールディングス,2018,Q2,27.01
日揮ホールディングス,2018,Q3,29.5
日揮ホールディングス,2018,Q4,-12.92
日揮ホールディングス,2019,Q1,10.47
日揮ホールディングス,2019,Q2,17.48
日揮ホールディングス,2019,Q3,11.43
日揮ホールディングス,2019,Q4,55.76
日揮ホールディングス,2020,Q1,8.32
日揮ホールディングス,2020,Q2,9.41
日揮ホールディングス,2020,Q3,1.23
日揮ホールディングス,2020,Q4,-2.64
日新,2018,Q1,20.18
日新,2018,Q2,12.598180222956412
日新,2018,Q3,44.54
日新,2018,Q4,56.01
日新,2019,Q1,63.99
日新,2019,Q2,47.48
日新,2019,Q3,56.58
日新,2019,Q4,55.9
日新,2020,Q1,34.45
日新,2020,Q2,39.21
日新,2020,Q3,46.38
日新,2020,Q4,16.97
日新電機,2018,Q1,30.09
日新電機,2018,Q2,22.13
日新電機,2018,Q3,23.09
日新電機,2018,Q4,35.47
日新電機,2019,Q1,-0.27
日新電機,2019,Q2,15.89
日新電機,2019,Q3,33.35
日新電機,2019,Q4,67.48
日新電機,2020,Q1,6.29
日新電機,2020,Q2,12.81
日新電機,2020,Q3,21.1
日新電機,2020,Q4,38.71
日本カーバイド工業,2018,Q1,10.05
日本カーバイド工業,2018,Q2,7.578688571525576
日本カーバイド工業,2018,Q3,119.36
日本カーバイド工業,2018,Q4,42.83
日本カーバイド工業,2019,Q1,94.55
日本カーバイド工業,2019,Q2,87.61
日本カーバイド工業,2019,Q3,57.65
日本カーバイド工業,2019,Q4,-19.86
日本カーバイド工業,2020,Q1,33.43
日本カーバイド工業,2020,Q2,57.2
日本カーバイド工業,2020,Q3,78.63
日本カーバイド工業,2020,Q4,43.36
日本ガイシ,2018,Q1,35.07
日本ガイシ,2018,Q2,26.46
日本ガイシ,2018,Q3,42.8
日本ガイシ,2018,Q4,38.09
日本ガイシ,2019,Q1,36.7
日本ガイシ,2019,Q2,40.08
日本ガイシ,2019,Q3,33.03
日本ガイシ,2019,Q4,0.54
日本ガイシ,2020,Q1,35.47
日本ガイシ,2020,Q2,30.55
日本ガイシ,2020,Q3,31.32
日本ガイシ,2020,Q4,-13.08
日本ギア工業,2018,Q1,1.14
日本ギア工業,2018,Q2,-5.29
日本ギア工業,2018,Q3,8.92
日本ギア工業,2018,Q4,10.57
日本ギア工業,2019,Q1,1.35
日本ギア工業,2019,Q2,-4.06
日本ギア工業,2019,Q3,11.15
日本ギア工業,2019,Q4,13.91
日本ギア工業,2020,Q1,3.59
日本ギア工業,2020,Q2,0.96
日本ギア工業,2020,Q3,11.63
日本ギア工業,2020,Q4,11.65
日本ケミコン,2018,Q1,5.63
日本ケミコン,2018,Q2,6.086485688539118
日本ケミコン,2018,Q3,-85.31
日本ケミコン,2018,Q4,-1018.53
日本ケミコン,2019,Q1,86.35
日本ケミコン,2019,Q2,-93.01
日本ケミコン,2019,Q3,56.77
日本ケミコン,2019,Q4,6.24
日本ケミコン,2020,Q1,-79.23
日本ケミコン,2020,Q2,-73.4
日本ケミコン,2020,Q3,-53.31
日本ケミコン,2020,Q4,-158.03
日本ケミファ,2018,Q1,107.09
日本ケミファ,2018,Q2,87.37
日本ケミファ,2018,Q3,153.19
日本ケミファ,2018,Q4,-34.55
日本ケミファ,2019,Q1,79.37
日本ケミファ,2019,Q2,57.2
日本ケミファ,2019,Q3,94.63
日本ケミファ,2019,Q4,13.91
日本ケミファ,2020,Q1,116.89
日本ケミファ,2020,Q2,-26.06
日本ケミファ,2020,Q3,94.85
日本ケミファ,2020,Q4,-64.26
日本コンクリート工業,2018,Q1,6.75
日本コンクリート工業,2018,Q2,7.49
日本コンクリート工業,2018,Q3,5.9
日本コンクリート工業,2018,Q4,4.02
日本コンクリート工業,2019,Q1,6.98
日本コンクリート工業,2019,Q2,7.83
日本コンクリート工業,2019,Q3,2.82
日本コンクリート工業,2019,Q4,7.71
日本コンクリート工業,2020,Q1,1.64
日本コンクリート工業,2020,Q2,-5.19
日本コンクリート工業,2020,Q3,0.13
日本コンクリート工業,2020,Q4,2.79
日本コークス工業,2018,Q1,4.56
日本コークス工業,2018,Q2,8.06
日本コークス工業,2018,Q3,1.34
日本コークス工業,2018,Q4,2.01
日本コークス工業,2019,Q1,2.17
日本コークス工業,2019,Q2,2.07
日本コークス工業,2019,Q3,4.18
日本コークス工業,2019,Q4,2.4
日本コークス工業,2020,Q1,1.82
日本コークス工業,2020,Q2,-3.98
日本コークス工業,2020,Q3,1.0
日本コークス工業,2020,Q4,1.26
日本システムウエア,2018,Q1,23.25
日本システムウエア,2018,Q2,38.06
日本システムウエア,2018,Q3,29.78
日本システムウエア,2018,Q4,47.56
日本システムウエア,2019,Q1,18.12
日本システムウエア,2019,Q2,45.91
日本システムウエア,2019,Q3,41.19
日本システムウエア,2019,Q4,48.25
日本システムウエア,2020,Q1,31.49
日本システムウエア,2020,Q2,56.41
日本システムウエア,2020,Q3,39.12
日本システムウエア,2020,Q4,52.05
日本システム技術,2018,Q1,-0.55
日本システム技術,2018,Q2,12.1
日本システム技術,2018,Q3,0.87
日本システム技術,2018,Q4,97.94
日本システム技術,2019,Q1,18.93
日本システム技術,2019,Q2,14.52
日本システム技術,2019,Q3,-9.55
日本システム技術,2019,Q4,36.67
日本システム技術,2020,Q1,-42.14
日本システム技術,2020,Q2,-62.03
日本システム技術,2020,Q3,-5.85
日本システム技術,2020,Q4,103.17
日本ゼオン,2018,Q1,31.56
日本ゼオン,2018,Q2,33.04
日本ゼオン,2018,Q3,-35.88
日本ゼオン,2018,Q4,30.09
日本ゼオン,2019,Q1,29.97
日本ゼオン,2019,Q2,36.01
日本ゼオン,2019,Q3,-8.79
日本ゼオン,2019,Q4,26.88
日本ゼオン,2020,Q1,27.76
日本ゼオン,2020,Q2,25.1
日本ゼオン,2020,Q3,23.42
日本ゼオン,2020,Q4,16.17
日本テレビホールディングス,2018,Q1,39.61
日本テレビホールディングス,2018,Q2,1.73
日本テレビホールディングス,2018,Q3,49.4
日本テレビホールディングス,2018,Q4,56.8
日本テレビホールディングス,2019,Q1,39.58
日本テレビホールディングス,2019,Q2,28.04
日本テレビホールディングス,2019,Q3,45.48
日本テレビホールディングス,2019,Q4,38.97
日本テレビホールディングス,2020,Q1,33.05
日本テレビホールディングス,2020,Q2,20.37
日本テレビホールディングス,2020,Q3,41.12
日本テレビホールディングス,2020,Q4,25.13
日本トムソン,2018,Q1,9.78
日本トムソン,2018,Q2,4.74
日本トムソン,2018,Q3,4.06
日本トムソン,2018,Q4,4.78
日本トムソン,2019,Q1,16.52
日本トムソン,2019,Q2,12.35
日本トムソン,2019,Q3,8.14
日本トムソン,2019,Q4,14.94
日本トムソン,2020,Q1,6.79
日本トムソン,2020,Q2,-2.64
日本トムソン,2020,Q3,2.46
日本トムソン,2020,Q4,-9.18
日本トランスシティ,2018,Q1,4.93
日本トランスシティ,2018,Q2,10.44
日本トランスシティ,2018,Q3,14.03
日本トランスシティ,2018,Q4,3.14
日本トランスシティ,2019,Q1,12.36
日本トランスシティ,2019,Q2,11.07
日本トランスシティ,2019,Q3,11.04
日本トランスシティ,2019,Q4,6.97
日本トランスシティ,2020,Q1,10.56
日本トランスシティ,2020,Q2,11.25
日本トランスシティ,2020,Q3,14.36
日本トランスシティ,2020,Q4,11.15
日本トリム,2018,Q1,54.84
日本トリム,2018,Q2,25.07
日本トリム,2018,Q3,44.08
日本トリム,2018,Q4,19.05
日本トリム,2019,Q1,59.35
日本トリム,2019,Q2,43.68
日本トリム,2019,Q3,34.09
日本トリム,2019,Q4,19.45
日本トリム,2020,Q1,52.44
日本トリム,2020,Q2,74.52
日本トリム,2020,Q3,25.7
日本トリム,2020,Q4,-125.02
日本ハム,2018,Q1,50.0365872715881
日本ハム,2018,Q2,48.74405447823074
日本ハム,2018,Q3,72.66757562354539
日本ハム,2018,Q4,5.53509974428816
日本ハム,2019,Q1,103.32
日本ハム,2019,Q2,48.98
日本ハム,2019,Q3,71.43
日本ハム,2019,Q4,-40.52
日本ハム,2020,Q1,84.06
日本ハム,2020,Q2,16.33
日本ハム,2020,Q3,132.13
日本ハム,2020,Q4,-45.81
日本パーカライジング,2018,Q1,24.36
日本パーカライジング,2018,Q2,28.14
日本パーカライジング,2018,Q3,33.24
日本パーカライジング,2018,Q4,19.1
日本パーカライジング,2019,Q1,23.32
日本パーカライジング,2019,Q2,26.24
日本パーカライジング,2019,Q3,31.08
日本パーカライジング,2019,Q4,13.53
日本パーカライジング,2020,Q1,28.46
日本パーカライジング,2020,Q2,20.41
日本パーカライジング,2020,Q3,19.87
日本パーカライジング,2020,Q4,9.99
日本ヒューム,2018,Q1,14.71
日本ヒューム,2018,Q2,19.6
日本ヒューム,2018,Q3,9.14
日本ヒューム,2018,Q4,22.59
日本ヒューム,2019,Q1,28.14
日本ヒューム,2019,Q2,22.88
日本ヒューム,2019,Q3,16.85
日本ヒューム,2019,Q4,14.88
日本ヒューム,2020,Q1,31.51
日本ヒューム,2020,Q2,21.08
日本ヒューム,2020,Q3,16.98
日本ヒューム,2020,Q4,16.21
日本ピストンリング,2018,Q1,84.45
日本ピストンリング,2018,Q2,56.05
日本ピストンリング,2018,Q3,117.37
日本ピストンリング,2018,Q4,20.1
日本ピストンリング,2019,Q1,105.02
日本ピストンリング,2019,Q2,40.17
日本ピストンリング,2019,Q3,64.61
日本ピストンリング,2019,Q4,19.84
日本ピストンリング,2020,Q1,-18.92
日本ピストンリング,2020,Q2,23.96
日本ピストンリング,2020,Q3,56.02
日本ピストンリング,2020,Q4,-0.87
日本ピラー工業,2018,Q1,34.37
日本ピラー工業,2018,Q2,28.63
日本ピラー工業,2018,Q3,36.08
日本ピラー工業,2018,Q4,40.91
日本ピラー工業,2019,Q1,49.2
日本ピラー工業,2019,Q2,45.45
日本ピラー工業,2019,Q3,34.03
日本ピラー工業,2019,Q4,23.45
日本ピラー工業,2020,Q1,23.32
日本ピラー工業,2020,Q2,30.72
日本ピラー工業,2020,Q3,26.95
日本ピラー工業,2020,Q4,27.61
日本プラスト,2018,Q1,37.17
日本プラスト,2018,Q2,24.97
日本プラスト,2018,Q3,17.29
日本プラスト,2018,Q4,38.99
日本プラスト,2019,Q1,54.96
日本プラスト,2019,Q2,22.1
日本プラスト,2019,Q3,50.86
日本プラスト,2019,Q4,72.31
日本プラスト,2020,Q1,27.42
日本プラスト,2020,Q2,33.17
日本プラスト,2020,Q3,45.54
日本プラスト,2020,Q4,15.42
日本ユニシス,2018,Q1,13.35
日本ユニシス,2018,Q2,33.74
日本ユニシス,2018,Q3,20.56
日本ユニシス,2018,Q4,51.46
日本ユニシス,2019,Q1,14.04
日本ユニシス,2019,Q2,47.68
日本ユニシス,2019,Q3,28.23
日本ユニシス,2019,Q4,51.96
日本ユニシス,2020,Q1,26.33
日本ユニシス,2020,Q2,52.68
日本ユニシス,2020,Q3,39.4
日本ユニシス,2020,Q4,62.78
日本リーテック,2018,Q1,1.73
日本リーテック,2018,Q2,28.02
日本リーテック,2018,Q3,29.94
日本リーテック,2018,Q4,94.18
日本リーテック,2019,Q1,-1.08
日本リーテック,2019,Q2,25.31
日本リーテック,2019,Q3,45.85
日本リーテック,2019,Q4,63.11
日本リーテック,2020,Q1,6.09
日本リーテック,2020,Q2,22.04
日本リーテック,2020,Q3,27.18
日本リーテック,2020,Q4,89.21
日本信号,2018,Q1,-21.1
日本信号,2018,Q2,7.54
日本信号,2018,Q3,-14.04
日本信号,2018,Q4,59.05
日本信号,2019,Q1,-5.11
日本信号,2019,Q2,11.61
日本信号,2019,Q3,9.23
日本信号,2019,Q4,65.55
日本信号,2020,Q1,-2.11
日本信号,2020,Q2,32.53
日本信号,2020,Q3,11.66
日本信号,2020,Q4,62.25
日本光電,2018,Q1,0.19
日本光電,2018,Q2,29.48
日本光電,2018,Q3,20.1
日本光電,2018,Q4,57.15
日本光電,2019,Q1,6.33
日本光電,2019,Q2,39.66
日本光電,2019,Q3,12.57
日本光電,2019,Q4,72.87
日本光電,2020,Q1,-5.86
日本光電,2020,Q2,52.17
日本光電,2020,Q3,10.44
日本光電,2020,Q4,58.97
日本冶金工業,2018,Q1,6.46
日本冶金工業,2018,Q2,-8.26
日本冶金工業,2018,Q3,15.5
日本冶金工業,2018,Q4,15.88
日本冶金工業,2019,Q1,16.61
日本冶金工業,2019,Q2,13.79
日本冶金工業,2019,Q3,9.84
日本冶金工業,2019,Q4,9.47
日本冶金工業,2020,Q1,3.22
日本冶金工業,2020,Q2,8.982190213906343
日本冶金工業,2020,Q3,116.52
日本冶金工業,2020,Q4,110.06
日本化学工業,2018,Q1,6.25
日本化学工業,2018,Q2,6.007099472580029
日本化学工業,2018,Q3,86.09
日本化学工業,2018,Q4,105.84
日本化学工業,2019,Q1,83.71
日本化学工業,2019,Q2,65.24
日本化学工業,2019,Q3,48.84
日本化学工業,2019,Q4,47.12
日本化学工業,2020,Q1,65.55
日本化学工業,2020,Q2,61.97
日本化学工業,2020,Q3,47.93
日本化学工業,2020,Q4,35.76
日本山村硝子,2018,Q1,6.36
日本山村硝子,2018,Q2,-9.97
日本山村硝子,2018,Q3,7.74
日本山村硝子,2018,Q4,-2.89
日本山村硝子,2019,Q1,1.36
日本山村硝子,2019,Q2,2.960902786078524
日本山村硝子,2019,Q3,-0.82
日本山村硝子,2019,Q4,-28.25
日本山村硝子,2020,Q1,32.21
日本山村硝子,2020,Q2,8.79
日本山村硝子,2020,Q3,-64.57
日本山村硝子,2020,Q4,9.26
日本新薬,2018,Q1,58.78
日本新薬,2018,Q2,45.13
日本新薬,2018,Q3,69.21
日本新薬,2018,Q4,19.19
日本新薬,2019,Q1,58.85
日本新薬,2019,Q2,30.79
日本新薬,2019,Q3,98.89
日本新薬,2019,Q4,53.52
日本新薬,2020,Q1,73.51
日本新薬,2020,Q2,49.59
日本新薬,2020,Q3,53.37
日本新薬,2020,Q4,73.95
日本曹達,2018,Q1,9.41
日本曹達,2018,Q2,7.72
日本曹達,2018,Q3,5.68
日本曹達,2018,Q4,19.46
日本曹達,2019,Q1,12.39
日本曹達,2019,Q2,4.041467512753352
日本曹達,2019,Q3,13.31
日本曹達,2019,Q4,96.99
日本曹達,2020,Q1,33.54
日本曹達,2020,Q2,22.27
日本曹達,2020,Q3,38.44
日本曹達,2020,Q4,130.25
日本板硝子,2018,Q1,20.96
日本板硝子,2018,Q2,21.77
日本板硝子,2018,Q3,-76.46
日本板硝子,2018,Q4,81.59
日本板硝子,2019,Q1,53.79
日本板硝子,2019,Q2,36.36
日本板硝子,2019,Q3,7.97
日本板硝子,2019,Q4,17.05
日本板硝子,2020,Q1,18.55
日本板硝子,2020,Q2,-15.42
日本板硝子,2020,Q3,-12.01
日本板硝子,2020,Q4,-227.07
日本水産,2018,Q1,16.58
日本水産,2018,Q2,13.27
日本水産,2018,Q3,22.72
日本水産,2018,Q4,2.91
日本水産,2019,Q1,16.81
日本水産,2019,Q2,5.41
日本水産,2019,Q3,26.85
日本水産,2019,Q4,0.34
日本水産,2020,Q1,11.63
日本水産,2020,Q2,13.53
日本水産,2020,Q3,22.38
日本水産,2020,Q4,-0.07
日本特殊塗料,2018,Q1,41.47
日本特殊塗料,2018,Q2,41.85
日本特殊塗料,2018,Q3,47.92
日本特殊塗料,2018,Q4,47.88
日本特殊塗料,2019,Q1,34.05
日本特殊塗料,2019,Q2,24.32
日本特殊塗料,2019,Q3,37.54
日本特殊塗料,2019,Q4,30.86
日本特殊塗料,2020,Q1,24.81
日本特殊塗料,2020,Q2,35.64
日本特殊塗料,2020,Q3,23.68
日本特殊塗料,2020,Q4,21.2
日本特殊陶業,2018,Q1,52.53
日本特殊陶業,2018,Q2,53.24
日本特殊陶業,2018,Q3,57.5
日本特殊陶業,2018,Q4,46.09
日本特殊陶業,2019,Q1,65.97
日本特殊陶業,2019,Q2,50.85
日本特殊陶業,2019,Q3,53.58
日本特殊陶業,2019,Q4,24.45569223746353
日本特殊陶業,2020,Q1,50.45
日本特殊陶業,2020,Q2,39.66
日本特殊陶業,2020,Q3,50.73
日本特殊陶業,2020,Q4,13.47
日本瓦斯,2018,Q1,38.56
日本瓦斯,2018,Q2,-13.09
日本瓦斯,2018,Q3,48.3
日本瓦斯,2018,Q4,108.86
日本瓦斯,2019,Q1,23.83
日本瓦斯,2019,Q2,-14.86
日本瓦斯,2019,Q3,14.21
日本瓦斯,2019,Q4,89.81
日本瓦斯,2020,Q1,51.9
日本瓦斯,2020,Q2,-3.36
日本瓦斯,2020,Q3,30.19
日本瓦斯,2020,Q4,112.81
日本甜菜製糖,2018,Q1,61.73
日本甜菜製糖,2018,Q2,20.39
日本甜菜製糖,2018,Q3,-40.92
日本甜菜製糖,2018,Q4,45.29
日本甜菜製糖,2019,Q1,21.82
日本甜菜製糖,2019,Q2,12.49
日本甜菜製糖,2019,Q3,-44.31
日本甜菜製糖,2019,Q4,103.37
日本甜菜製糖,2020,Q1,45.88
日本甜菜製糖,2020,Q2,23.42
日本甜菜製糖,2020,Q3,-0.26
日本甜菜製糖,2020,Q4,25.42
日本石油輸送,2018,Q1,27.02
日本石油輸送,2018,Q2,41.83
日本石油輸送,2018,Q3,91.33
日本石油輸送,2018,Q4,153.33
日本石油輸送,2019,Q1,60.06
日本石油輸送,2019,Q2,15.53
日本石油輸送,2019,Q3,101.0
日本石油輸送,2019,Q4,74.85
日本石油輸送,2020,Q1,61.42
日本石油輸送,2020,Q2,36.57
日本石油輸送,2020,Q3,125.27
日本石油輸送,2020,Q4,114.05
日本空港ビルデング,2018,Q1,32.5
日本空港ビルデング,2018,Q2,43.75
日本空港ビルデング,2018,Q3,41.41
日本空港ビルデング,2018,Q4,27.31
日本空港ビルデング,2019,Q1,306.35
日本空港ビルデング,2019,Q2,40.85
日本空港ビルデング,2019,Q3,40.23
日本空港ビルデング,2019,Q4,18.89
日本空港ビルデング,2020,Q1,37.95
日本空港ビルデング,2020,Q2,35.25
日本空港ビルデング,2020,Q3,27.3
日本空港ビルデング,2020,Q4,-38.78
日本空調サービス,2018,Q1,3.47
日本空調サービス,2018,Q2,18.92
日本空調サービス,2018,Q3,8.43
日本空調サービス,2018,Q4,13.73
日本空調サービス,2019,Q1,5.63
日本空調サービス,2019,Q2,17.3
日本空調サービス,2019,Q3,15.62
日本空調サービス,2019,Q4,12.56
日本空調サービス,2020,Q1,9.26
日本空調サービス,2020,Q2,21.45
日本空調サービス,2020,Q3,9.97
日本空調サービス,2020,Q4,13.35
日本管財,2018,Q1,24.54
日本管財,2018,Q2,37.37
日本管財,2018,Q3,37.88
日本管財,2018,Q4,29.54
日本管財,2019,Q1,26.81
日本管財,2019,Q2,28.3
日本管財,2019,Q3,42.64
日本管財,2019,Q4,27.39
日本管財,2020,Q1,26.24
日本管財,2020,Q2,32.46
日本管財,2020,Q3,33.78
日本管財,2020,Q4,24.71
日本精化,2018,Q1,21.74
日本精化,2018,Q2,20.75
日本精化,2018,Q3,24.81
日本精化,2018,Q4,17.51
日本精化,2019,Q1,28.0
日本精化,2019,Q2,17.03
日本精化,2019,Q3,30.84
日本精化,2019,Q4,21.09
日本精化,2020,Q1,25.87
日本精化,2020,Q2,23.65
日本精化,2020,Q3,33.44
日本精化,2020,Q4,27.39
日本精工,2018,Q1,31.31
日本精工,2018,Q2,22.4
日本精工,2018,Q3,37.28
日本精工,2018,Q4,40.16
日本精工,2019,Q1,33.49
日本精工,2019,Q2,25.26
日本精工,2019,Q3,30.88
日本精工,2019,Q4,17.64
