企業名,会計年度,四半期,y_hat_umlp
サンマルクホールディングス,2018,Q3,58.433083
サンマルクホールディングス,2018,Q4,51.91637
サンマルクホールディングス,2019,Q1,57.925434
サンマルクホールディングス,2019,Q2,91.431076
サンマルクホールディングス,2019,Q3,86.21162
サンマルクホールディングス,2019,Q4,86.59173
サンマルクホールディングス,2020,Q1,64.77286
サンマルクホールディングス,2020,Q2,-156.49657
サンマルクホールディングス,2020,Q3,-57.060627
サンマルクホールディングス,2020,Q4,-2.9981248
サンリオ,2018,Q1,35.08689
サンリオ,2018,Q2,33.07835
サンリオ,2018,Q3,31.038633
サンリオ,2018,Q4,34.172115
サンリオ,2019,Q1,33.398388
サンリオ,2019,Q2,25.661024
サンリオ,2019,Q3,24.87737
サンリオ,2019,Q4,24.418207
サンリオ,2020,Q1,8.318752
サンリオ,2020,Q2,7.9085636
サンリオ,2020,Q3,-48.8144
サンリオ,2020,Q4,-20.648518
サンリツ,2018,Q1,11.671149
サンリツ,2018,Q2,-4.303219
サンリツ,2018,Q3,-46.309124
サンリツ,2018,Q4,11.207106
サンリツ,2019,Q1,22.202793
サンリツ,2019,Q2,6.5738606
サンリツ,2019,Q3,29.23079
サンリツ,2019,Q4,21.091282
サンリツ,2020,Q1,20.808084
サンリツ,2020,Q2,22.29202
サンリツ,2020,Q3,8.626267
サンリツ,2020,Q4,19.121443
サンワテクノス,2018,Q1,35.25512
サンワテクノス,2018,Q2,45.893536
サンワテクノス,2018,Q3,33.57444
サンワテクノス,2018,Q4,40.5536
サンワテクノス,2019,Q1,7.3080645
サンワテクノス,2019,Q2,48.656063
サンワテクノス,2019,Q3,34.38908
サンワテクノス,2019,Q4,47.302956
サンワテクノス,2020,Q1,44.132004
サンワテクノス,2020,Q2,38.92779
サンワテクノス,2020,Q3,41.10377
サンワテクノス,2020,Q4,45.037315
シキボウ,2018,Q1,8.47409
シキボウ,2018,Q2,5.0363164
シキボウ,2018,Q3,31.211023
シキボウ,2018,Q4,48.489895
シキボウ,2019,Q1,-76.512474
シキボウ,2019,Q2,28.509205
シキボウ,2019,Q3,3.7375557
シキボウ,2019,Q4,16.29737
シキボウ,2020,Q1,-14.203164
シキボウ,2020,Q2,-104.93593
シキボウ,2020,Q3,-71.3497
シキボウ,2020,Q4,30.765383
システムリサーチ,2018,Q1,22.539942
システムリサーチ,2018,Q2,42.166626
システムリサーチ,2018,Q3,41.881832
システムリサーチ,2018,Q4,64.14183
システムリサーチ,2019,Q1,18.671465
システムリサーチ,2019,Q2,49.89647
システムリサーチ,2019,Q3,51.667965
システムリサーチ,2019,Q4,61.125195
システムリサーチ,2020,Q1,32.182526
システムリサーチ,2020,Q2,30.52542
システムリサーチ,2020,Q3,35.840557
システムリサーチ,2020,Q4,84.86992
シスメックス,2018,Q1,69.59669
シスメックス,2018,Q2,72.60953
シスメックス,2018,Q3,47.986668
シスメックス,2018,Q4,50.435364
シスメックス,2019,Q1,45.25129
シスメックス,2019,Q2,65.756836
シスメックス,2019,Q3,68.04051
シスメックス,2019,Q4,70.64212
シスメックス,2020,Q1,72.17006
シスメックス,2020,Q2,34.007362
シスメックス,2020,Q3,34.975582
シスメックス,2020,Q4,32.387646
シチズン時計,2018,Q1,4.7096996
シチズン時計,2018,Q2,19.090405
シチズン時計,2018,Q3,22.964474
シチズン時計,2018,Q4,-5.277812
シチズン時計,2019,Q1,12.220931
シチズン時計,2019,Q2,23.067894
シチズン時計,2019,Q3,19.735191
シチズン時計,2019,Q4,2.0311255
シチズン時計,2020,Q1,34.699898
シチズン時計,2020,Q2,41.17093
シチズン時計,2020,Q3,-24.21989
シチズン時計,2020,Q4,-15.578282
シップヘルスケアホールディング,2018,Q1,441.69055
シップヘルスケアホールディング,2018,Q2,429.71002
シップヘルスケアホールディング,2018,Q3,359.47958
シップヘルスケアホールディング,2018,Q4,316.26212
シップヘルスケアホールディング,2019,Q1,204.27776
シップヘルスケアホールディング,2019,Q2,190.4114
シップヘルスケアホールディング,2019,Q3,77.09101
シップヘルスケアホールディング,2019,Q4,85.21688
シップヘルスケアホールディング,2020,Q1,36.9918
シップヘルスケアホールディング,2020,Q2,84.28637
シップヘルスケアホールディング,2020,Q3,43.114155
シップヘルスケアホールディング,2020,Q4,59.964504
シモジマ,2018,Q1,14.732926
シモジマ,2018,Q2,8.671124
シモジマ,2018,Q3,15.967507
シモジマ,2018,Q4,1.3995392
シモジマ,2019,Q1,1.0402042
シモジマ,2019,Q2,0.008831084
シモジマ,2019,Q3,17.871363
シモジマ,2019,Q4,-6.1478734
シモジマ,2020,Q1,8.268454
シモジマ,2020,Q2,6.050053
シモジマ,2020,Q3,-13.099807
シモジマ,2020,Q4,11.7954445
シャープ,2018,Q1,14.375941
シャープ,2018,Q2,14.6698265
シャープ,2018,Q3,0.49006718
シャープ,2018,Q4,14.070484
シャープ,2019,Q1,-1.0954359
シャープ,2019,Q2,3.310997
シャープ,2019,Q3,11.227716
シャープ,2019,Q4,26.279371
シャープ,2020,Q1,-66.48975
シャープ,2020,Q2,2.5911565
シャープ,2020,Q3,-5.2540607
シャープ,2020,Q4,11.983549
シンニッタン,2018,Q1,9.972991
シンニッタン,2018,Q2,13.315932
シンニッタン,2018,Q3,23.682663
シンニッタン,2018,Q4,14.367705
シンニッタン,2019,Q1,9.206971
シンニッタン,2019,Q2,14.626021
シンニッタン,2019,Q3,15.025934
シンニッタン,2019,Q4,13.912201
シンニッタン,2020,Q1,10.8882
シンニッタン,2020,Q2,19.916317
シンニッタン,2020,Q3,2.740172
シンニッタン,2020,Q4,3.28981
シンフォニア　テクノロジー,2018,Q1,1.0968412
シンフォニア　テクノロジー,2018,Q2,3.0530322
シンフォニア　テクノロジー,2018,Q3,6.379437
シンフォニア　テクノロジー,2018,Q4,22.879633
シンフォニア　テクノロジー,2019,Q1,4.722915
シンフォニア　テクノロジー,2019,Q2,5.4714108
シンフォニア　テクノロジー,2019,Q3,9.490043
シンフォニア　テクノロジー,2019,Q4,21.89015
シンフォニア　テクノロジー,2020,Q1,-3.0150816
シンフォニア　テクノロジー,2020,Q2,11.94476
シンフォニア　テクノロジー,2020,Q3,21.009308
シンフォニア　テクノロジー,2020,Q4,31.58738
シーティーエス,2018,Q1,439.6845
シーティーエス,2018,Q2,380.2677
シーティーエス,2018,Q3,147.61484
シーティーエス,2018,Q4,274.86047
シーティーエス,2019,Q1,255.96509
シーティーエス,2019,Q2,235.52214
シーティーエス,2019,Q3,277.32443
シーティーエス,2019,Q4,154.97688
シーティーエス,2020,Q1,160.5487
シーティーエス,2020,Q2,39.034355
シーティーエス,2020,Q3,38.198433
シーティーエス,2020,Q4,44.285793
シード,2018,Q1,27.475529
シード,2018,Q2,7.8753076
シード,2018,Q3,26.285875
シード,2018,Q4,5.69479
シード,2019,Q1,32.400684
シード,2019,Q2,14.896102
シード,2019,Q3,14.033188
シード,2019,Q4,47.66107
シード,2020,Q1,23.678295
シード,2020,Q2,22.703094
シード,2020,Q3,6.0864654
シード,2020,Q4,10.4330435
ジェイテクト,2018,Q1,36.605297
ジェイテクト,2018,Q2,0.24735211
ジェイテクト,2018,Q3,44.59197
ジェイテクト,2018,Q4,23.782665
ジェイテクト,2019,Q1,26.344664
ジェイテクト,2019,Q2,27.509127
ジェイテクト,2019,Q3,20.382639
ジェイテクト,2019,Q4,24.347548
ジェイテクト,2020,Q1,31.636866
ジェイテクト,2020,Q2,-49.401943
ジェイテクト,2020,Q3,1.3753979
ジェイテクト,2020,Q4,15.52505
ジェコス,2018,Q1,34.05807
ジェコス,2018,Q2,25.644646
ジェコス,2018,Q3,31.126686
ジェコス,2018,Q4,37.028378
ジェコス,2019,Q1,26.662222
ジェコス,2019,Q2,20.822687
ジェコス,2019,Q3,33.61583
ジェコス,2019,Q4,33.12484
ジェコス,2020,Q1,30.920872
ジェコス,2020,Q2,34.47358
ジェコス,2020,Q3,47.05757
ジェコス,2020,Q4,48.413857
ジャストシステム,2018,Q1,15.866737
ジャストシステム,2018,Q2,20.108864
ジャストシステム,2018,Q3,9.636733
ジャストシステム,2018,Q4,10.207583
ジャストシステム,2019,Q1,10.54445
ジャストシステム,2019,Q2,24.95383
ジャストシステム,2019,Q3,31.841301
ジャストシステム,2019,Q4,13.276789
ジャストシステム,2020,Q1,32.14846
ジャストシステム,2020,Q2,22.158894
ジャストシステム,2020,Q3,39.255123
ジャストシステム,2020,Q4,34.85187
ジャパンフーズ,2018,Q1,132.43369
ジャパンフーズ,2018,Q2,67.58465
ジャパンフーズ,2018,Q3,-85.725655
ジャパンフーズ,2018,Q4,-24.046883
ジャパンフーズ,2019,Q1,83.03635
ジャパンフーズ,2019,Q2,63.78515
ジャパンフーズ,2019,Q3,-91.82376
ジャパンフーズ,2019,Q4,-46.908226
ジャパンフーズ,2020,Q1,140.87671
ジャパンフーズ,2020,Q2,81.82152
ジャパンフーズ,2020,Q3,-101.73149
ジャパンフーズ,2020,Q4,-62.98501
ジーエス・ユアサ　コーポレーシ,2018,Q1,5.192139
ジーエス・ユアサ　コーポレーシ,2018,Q2,4.197871
ジーエス・ユアサ　コーポレーシ,2018,Q3,7.9476466
ジーエス・ユアサ　コーポレーシ,2018,Q4,14.3436775
ジーエス・ユアサ　コーポレーシ,2019,Q1,15.594389
ジーエス・ユアサ　コーポレーシ,2019,Q2,10.823145
ジーエス・ユアサ　コーポレーシ,2019,Q3,41.67554
ジーエス・ユアサ　コーポレーシ,2019,Q4,15.835213
ジーエス・ユアサ　コーポレーシ,2020,Q1,14.195087
ジーエス・ユアサ　コーポレーシ,2020,Q2,-5.642589
ジーエス・ユアサ　コーポレーシ,2020,Q3,20.01199
ジーエス・ユアサ　コーポレーシ,2020,Q4,42.914337
ジーテクト,2018,Q1,80.32127
ジーテクト,2018,Q2,81.530685
ジーテクト,2018,Q3,60.621944
ジーテクト,2018,Q4,85.65232
ジーテクト,2019,Q1,85.09322
ジーテクト,2019,Q2,65.82579
ジーテクト,2019,Q3,67.448006
ジーテクト,2019,Q4,70.95048
ジーテクト,2020,Q1,67.32835
ジーテクト,2020,Q2,105.98944
ジーテクト,2020,Q3,175.23764
ジーテクト,2020,Q4,99.03353
スカパーＪＳＡＴホールディング,2018,Q1,-11.892805
スカパーＪＳＡＴホールディング,2018,Q2,302.54663
スカパーＪＳＡＴホールディング,2018,Q3,68.56039
スカパーＪＳＡＴホールディング,2018,Q4,73.14191
スカパーＪＳＡＴホールディング,2019,Q1,-41.866505
スカパーＪＳＡＴホールディング,2019,Q2,-11.953563
スカパーＪＳＡＴホールディング,2019,Q3,-25.345041
スカパーＪＳＡＴホールディング,2019,Q4,-40.407127
スカパーＪＳＡＴホールディング,2020,Q1,-2.8941507
スカパーＪＳＡＴホールディング,2020,Q2,6.7394614
スカパーＪＳＡＴホールディング,2020,Q3,158.0388
スカパーＪＳＡＴホールディング,2020,Q4,33.190678
スクウェア・エニックス・ホール,2018,Q1,22.757408
スクウェア・エニックス・ホール,2018,Q2,42.839184
スクウェア・エニックス・ホール,2018,Q3,47.103756
スクウェア・エニックス・ホール,2018,Q4,14.168124
スクウェア・エニックス・ホール,2019,Q1,25.683908
スクウェア・エニックス・ホール,2019,Q2,32.822544
スクウェア・エニックス・ホール,2019,Q3,30.361889
スクウェア・エニックス・ホール,2019,Q4,46.465984
スクウェア・エニックス・ホール,2020,Q1,54.00919
スクウェア・エニックス・ホール,2020,Q2,12.571191
スクウェア・エニックス・ホール,2020,Q3,49.588028
スクウェア・エニックス・ホール,2020,Q4,29.353197
スクロール,2018,Q1,-16.977785
スクロール,2018,Q2,-7.5627365
スクロール,2018,Q3,5.285444
スクロール,2018,Q4,-19.51313
スクロール,2019,Q1,22.399944
スクロール,2019,Q2,9.661359
スクロール,2019,Q3,13.771039
スクロール,2019,Q4,-27.109102
スクロール,2020,Q1,22.524408
スクロール,2020,Q2,2.9513454
スクロール,2020,Q3,0.6728171
スクロール,2020,Q4,-12.685627
スズキ,2018,Q1,50.063816
スズキ,2018,Q2,65.762375
スズキ,2018,Q3,66.07115
スズキ,2018,Q4,53.67633
スズキ,2019,Q1,44.49365
スズキ,2019,Q2,73.17314
スズキ,2019,Q3,87.70981
スズキ,2019,Q4,29.789953
スズキ,2020,Q1,62.066185
スズキ,2020,Q2,83.19235
スズキ,2020,Q3,71.33562
スズキ,2020,Q4,76.20948
スズケン,2018,Q1,30.427336
スズケン,2018,Q2,58.77681
スズケン,2018,Q3,59.287083
スズケン,2018,Q4,56.012665
スズケン,2019,Q1,33.4713
スズケン,2019,Q2,62.6812
スズケン,2019,Q3,110.15567
スズケン,2019,Q4,23.376581
スズケン,2020,Q1,34.43306
スズケン,2020,Q2,60.493504
スズケン,2020,Q3,50.33183
スズケン,2020,Q4,70.19343
スズデン,2018,Q1,24.804585
スズデン,2018,Q2,20.453152
スズデン,2018,Q3,19.711203
スズデン,2018,Q4,22.4841
スズデン,2019,Q1,9.82244
スズデン,2019,Q2,20.038742
スズデン,2019,Q3,7.1959753
スズデン,2019,Q4,12.09201
スズデン,2020,Q1,16.921703
スズデン,2020,Q2,26.767181
スズデン,2020,Q3,4.769681
スズデン,2020,Q4,26.898817
スタンレー電気,2018,Q1,44.2103
スタンレー電気,2018,Q2,37.833984
スタンレー電気,2018,Q3,37.73363
スタンレー電気,2018,Q4,42.836018
スタンレー電気,2019,Q1,33.214844
スタンレー電気,2019,Q2,36.322613
スタンレー電気,2019,Q3,37.40774
スタンレー電気,2019,Q4,40.5295
スタンレー電気,2020,Q1,45.211395
スタンレー電気,2020,Q2,-25.507631
スタンレー電気,2020,Q3,21.796965
スタンレー電気,2020,Q4,31.85345
スターゼン,2018,Q1,133.73894
スターゼン,2018,Q2,107.2634
スターゼン,2018,Q3,141.34378
スターゼン,2018,Q4,76.7191
スターゼン,2019,Q1,102.31566
スターゼン,2019,Q2,73.15391
スターゼン,2019,Q3,169.104
スターゼン,2019,Q4,86.56554
スターゼン,2020,Q1,17.156685
スターゼン,2020,Q2,35.791924
スターゼン,2020,Q3,118.24591
スターゼン,2020,Q4,63.64094
スターツコーポレーション,2018,Q1,43.13828
スターツコーポレーション,2018,Q2,51.090046
スターツコーポレーション,2018,Q3,48.81675
スターツコーポレーション,2018,Q4,32.910275
スターツコーポレーション,2019,Q1,43.879925
スターツコーポレーション,2019,Q2,62.37499
スターツコーポレーション,2019,Q3,46.833344
スターツコーポレーション,2019,Q4,53.679153
スターツコーポレーション,2020,Q1,50.26316
スターツコーポレーション,2020,Q2,61.80323
スターツコーポレーション,2020,Q3,56.63376
スターツコーポレーション,2020,Q4,59.473427
ステラ　ケミファ,2018,Q1,38.037834
ステラ　ケミファ,2018,Q2,40.850895
ステラ　ケミファ,2018,Q3,37.39877
ステラ　ケミファ,2018,Q4,41.62696
ステラ　ケミファ,2019,Q1,38.39917
ステラ　ケミファ,2019,Q2,42.333088
ステラ　ケミファ,2019,Q3,10.764187
ステラ　ケミファ,2019,Q4,32.22963
ステラ　ケミファ,2020,Q1,31.187048
ステラ　ケミファ,2020,Q2,26.218601
ステラ　ケミファ,2020,Q3,22.953453
ステラ　ケミファ,2020,Q4,24.681908
セイコーエプソン,2018,Q1,51.020275
セイコーエプソン,2018,Q2,68.90373
セイコーエプソン,2018,Q3,29.736294
セイコーエプソン,2018,Q4,106.65932
セイコーエプソン,2019,Q1,96.68749
セイコーエプソン,2019,Q2,56.028492
セイコーエプソン,2019,Q3,134.54193
セイコーエプソン,2019,Q4,70.36344
セイコーエプソン,2020,Q1,54.91996
セイコーエプソン,2020,Q2,68.81945
セイコーエプソン,2020,Q3,25.946886
セイコーエプソン,2020,Q4,22.74815
セイコーホールディングス,2018,Q1,74.164795
セイコーホールディングス,2018,Q2,16.582413
セイコーホールディングス,2018,Q3,37.973137
セイコーホールディングス,2018,Q4,-6.1129794
セイコーホールディングス,2019,Q1,9.566946
セイコーホールディングス,2019,Q2,3.9178276
セイコーホールディングス,2019,Q3,31.319363
セイコーホールディングス,2019,Q4,-2.8603153
セイコーホールディングス,2020,Q1,10.168205
セイコーホールディングス,2020,Q2,57.666725
セイコーホールディングス,2020,Q3,37.40178
セイコーホールディングス,2020,Q4,13.547007
セイノーホールディングス,2018,Q1,20.399343
セイノーホールディングス,2018,Q2,18.986996
セイノーホールディングス,2018,Q3,34.1286
セイノーホールディングス,2018,Q4,21.660112
セイノーホールディングス,2019,Q1,31.088264
セイノーホールディングス,2019,Q2,32.569942
セイノーホールディングス,2019,Q3,8.048886
セイノーホールディングス,2019,Q4,17.198442
セイノーホールディングス,2020,Q1,16.901806
セイノーホールディングス,2020,Q2,15.138358
セイノーホールディングス,2020,Q3,0.67142165
セイノーホールディングス,2020,Q4,21.413067
セガサミーホールディングス,2018,Q1,14.314657
セガサミーホールディングス,2018,Q2,25.897753
セガサミーホールディングス,2018,Q3,24.89579
セガサミーホールディングス,2018,Q4,34.142742
セガサミーホールディングス,2019,Q1,19.88508
セガサミーホールディングス,2019,Q2,18.458025
セガサミーホールディングス,2019,Q3,4.191838
セガサミーホールディングス,2019,Q4,-7.3776703
セガサミーホールディングス,2020,Q1,36.28475
セガサミーホールディングス,2020,Q2,29.607939
セガサミーホールディングス,2020,Q3,-0.7540653
セガサミーホールディングス,2020,Q4,49.80219
セコム,2018,Q1,82.276985
セコム,2018,Q2,76.518135
セコム,2018,Q3,86.15981
セコム,2018,Q4,86.838196
セコム,2019,Q1,71.57896
セコム,2019,Q2,85.382935
セコム,2019,Q3,91.010994
セコム,2019,Q4,79.35839
セコム,2020,Q1,79.7023
セコム,2020,Q2,115.29271
セコム,2020,Q3,155.629
セコム,2020,Q4,91.02617
センコーグループホールディング,2018,Q1,16.346159
センコーグループホールディング,2018,Q2,17.746748
センコーグループホールディング,2018,Q3,20.847595
センコーグループホールディング,2018,Q4,14.499574
センコーグループホールディング,2019,Q1,15.520825
センコーグループホールディング,2019,Q2,17.833725
センコーグループホールディング,2019,Q3,24.181175
センコーグループホールディング,2019,Q4,11.392051
センコーグループホールディング,2020,Q1,13.382237
センコーグループホールディング,2020,Q2,15.920926
センコーグループホールディング,2020,Q3,21.07527
センコーグループホールディング,2020,Q4,11.330559
セントケア・ホールディング,2018,Q1,930.2374
セントケア・ホールディング,2018,Q2,932.2473
セントケア・ホールディング,2018,Q3,769.4945
セントケア・ホールディング,2018,Q4,522.1627
セントケア・ホールディング,2019,Q1,506.43777
セントケア・ホールディング,2019,Q2,264.50696
セントケア・ホールディング,2019,Q3,175.58043
セントケア・ホールディング,2019,Q4,381.55325
セントケア・ホールディング,2020,Q1,251.81128
セントケア・ホールディング,2020,Q2,126.68454
セントケア・ホールディング,2020,Q3,65.401115
セントケア・ホールディング,2020,Q4,57.09981
セントラルスポーツ,2018,Q1,44.47631
セントラルスポーツ,2018,Q2,26.120705
セントラルスポーツ,2018,Q3,30.996746
セントラルスポーツ,2018,Q4,35.9812
セントラルスポーツ,2019,Q1,40.735474
セントラルスポーツ,2019,Q2,46.986637
セントラルスポーツ,2019,Q3,39.32928
セントラルスポーツ,2019,Q4,52.967167
セントラルスポーツ,2020,Q1,52.341072
セントラルスポーツ,2020,Q2,102.34473
セントラルスポーツ,2020,Q3,-36.809155
セントラルスポーツ,2020,Q4,28.632318
セントラル硝子,2018,Q1,5.760258
セントラル硝子,2018,Q2,5.8960342
セントラル硝子,2018,Q3,16.974989
セントラル硝子,2018,Q4,13.954173
セントラル硝子,2019,Q1,15.236047
セントラル硝子,2019,Q2,17.351007
セントラル硝子,2019,Q3,24.883078
セントラル硝子,2019,Q4,17.63698
セントラル硝子,2020,Q1,42.367195
セントラル硝子,2020,Q2,19.742773
セントラル硝子,2020,Q3,19.783178
セントラル硝子,2020,Q4,28.310776
セーレン,2018,Q1,29.683014
セーレン,2018,Q2,23.571424
セーレン,2018,Q3,33.835243
セーレン,2018,Q4,26.818285
セーレン,2019,Q1,36.401604
セーレン,2019,Q2,19.337872
セーレン,2019,Q3,39.911366
セーレン,2019,Q4,22.916142
セーレン,2020,Q1,28.077303
セーレン,2020,Q2,28.46456
セーレン,2020,Q3,29.635689
セーレン,2020,Q4,28.302279
ゼビオホールディングス,2018,Q1,39.98813
ゼビオホールディングス,2018,Q2,17.148697
ゼビオホールディングス,2018,Q3,25.870077
ゼビオホールディングス,2018,Q4,-30.067364
ゼビオホールディングス,2019,Q1,46.271145
ゼビオホールディングス,2019,Q2,9.892729
ゼビオホールディングス,2019,Q3,26.124859
ゼビオホールディングス,2019,Q4,-17.892466
ゼビオホールディングス,2020,Q1,33.07985
ゼビオホールディングス,2020,Q2,-20.628803
ゼビオホールディングス,2020,Q3,13.055534
ゼビオホールディングス,2020,Q4,1.6367356
ゼンショーホールディングス,2018,Q1,15.937144
ゼンショーホールディングス,2018,Q2,28.051247
ゼンショーホールディングス,2018,Q3,12.532544
ゼンショーホールディングス,2018,Q4,12.551927
ゼンショーホールディングス,2019,Q1,16.36307
ゼンショーホールディングス,2019,Q2,13.813728
ゼンショーホールディングス,2019,Q3,7.5885153
ゼンショーホールディングス,2019,Q4,-2.9090326
ゼンショーホールディングス,2020,Q1,8.082877
ゼンショーホールディングス,2020,Q2,-11.65296
ゼンショーホールディングス,2020,Q3,20.514668
ゼンショーホールディングス,2020,Q4,-27.616673
ゼンリン,2018,Q1,-10.868934
ゼンリン,2018,Q2,9.110385
ゼンリン,2018,Q3,-1.456959
ゼンリン,2018,Q4,37.991787
ゼンリン,2019,Q1,2.4989142
ゼンリン,2019,Q2,0.57443064
ゼンリン,2019,Q3,8.084816
ゼンリン,2019,Q4,54.02282
ゼンリン,2020,Q1,-9.107971
ゼンリン,2020,Q2,4.0126495
ゼンリン,2020,Q3,3.3901646
ゼンリン,2020,Q4,2.7084527
ソトー,2018,Q1,9.455646
ソトー,2018,Q2,21.438269
ソトー,2018,Q3,2.9485233
ソトー,2018,Q4,6.6869116
ソトー,2019,Q1,11.768797
ソトー,2019,Q2,15.440377
ソトー,2019,Q3,4.37134
ソトー,2019,Q4,0.8253595
ソトー,2020,Q1,12.602567
ソトー,2020,Q2,-6.158581
ソトー,2020,Q3,-0.9797322
ソトー,2020,Q4,1.0509965
ソニーグループ,2018,Q1,21.551733
ソニーグループ,2018,Q2,39.09085
ソニーグループ,2018,Q3,53.43934
ソニーグループ,2018,Q4,-21.878784
ソニーグループ,2019,Q1,62.190712
ソニーグループ,2019,Q2,80.54521
ソニーグループ,2019,Q3,317.74817
ソニーグループ,2019,Q4,174.01544
ソニーグループ,2020,Q1,120.36032
ソニーグループ,2020,Q2,137.63165
ソニーグループ,2020,Q3,124.6598
ソニーグループ,2020,Q4,91.189865
ソネック,2018,Q1,15.655822
ソネック,2018,Q2,18.071943
ソネック,2018,Q3,18.650887
ソネック,2018,Q4,13.175351
ソネック,2019,Q1,18.173332
ソネック,2019,Q2,16.583706
ソネック,2019,Q3,29.04297
ソネック,2019,Q4,20.389135
ソネック,2020,Q1,18.39488
ソネック,2020,Q2,21.948832
ソネック,2020,Q3,20.31561
ソネック,2020,Q4,17.29764
ソフトクリエイトホールディング,2018,Q1,20.065504
ソフトクリエイトホールディング,2018,Q2,19.517212
ソフトクリエイトホールディング,2018,Q3,21.153305
ソフトクリエイトホールディング,2018,Q4,26.600021
ソフトクリエイトホールディング,2019,Q1,27.078476
ソフトクリエイトホールディング,2019,Q2,27.460629
ソフトクリエイトホールディング,2019,Q3,27.396975
ソフトクリエイトホールディング,2019,Q4,25.839663
ソフトクリエイトホールディング,2020,Q1,25.264002
ソフトクリエイトホールディング,2020,Q2,26.894632
ソフトクリエイトホールディング,2020,Q3,18.906965
ソフトクリエイトホールディング,2020,Q4,24.887392
ソースネクスト,2018,Q1,98.70177
ソースネクスト,2018,Q2,2.4859319
ソースネクスト,2018,Q3,21.843594
ソースネクスト,2018,Q4,-11.311441
ソースネクスト,2019,Q1,53.235218
ソースネクスト,2019,Q2,6.998769
ソースネクスト,2019,Q3,30.008009
ソースネクスト,2019,Q4,-41.3892
ソースネクスト,2020,Q1,3.93033
ソースネクスト,2020,Q2,61.36121
ソースネクスト,2020,Q3,31.116156
ソースネクスト,2020,Q4,38.19493
ソーダニッカ,2018,Q1,7.461331
ソーダニッカ,2018,Q2,6.5516458
ソーダニッカ,2018,Q3,7.3623037
ソーダニッカ,2018,Q4,7.737255
ソーダニッカ,2019,Q1,14.692003
ソーダニッカ,2019,Q2,15.186579
ソーダニッカ,2019,Q3,6.731323
ソーダニッカ,2019,Q4,15.20493
ソーダニッカ,2020,Q1,7.298697
ソーダニッカ,2020,Q2,7.7570105
ソーダニッカ,2020,Q3,11.25194
ソーダニッカ,2020,Q4,11.339897
タイガースポリマー,2018,Q1,26.695004
タイガースポリマー,2018,Q2,25.397545
タイガースポリマー,2018,Q3,11.333578
タイガースポリマー,2018,Q4,22.185247
タイガースポリマー,2019,Q1,18.76733
タイガースポリマー,2019,Q2,18.822836
タイガースポリマー,2019,Q3,23.118654
タイガースポリマー,2019,Q4,13.757206
タイガースポリマー,2020,Q1,22.24691
タイガースポリマー,2020,Q2,15.0871935
タイガースポリマー,2020,Q3,9.750348
タイガースポリマー,2020,Q4,11.375534
タカノ,2018,Q1,2.0294673
タカノ,2018,Q2,14.373772
タカノ,2018,Q3,2.4754908
タカノ,2018,Q4,30.230392
タカノ,2019,Q1,9.2197
タカノ,2019,Q2,13.6338005
タカノ,2019,Q3,1.9552119
タカノ,2019,Q4,36.771393
タカノ,2020,Q1,0.69876796
タカノ,2020,Q2,-5.587621
タカノ,2020,Q3,2.431213
タカノ,2020,Q4,5.8159714
タカミヤ,2018,Q1,11.20682
タカミヤ,2018,Q2,11.556521
タカミヤ,2018,Q3,13.1222515
タカミヤ,2018,Q4,16.719309
タカミヤ,2019,Q1,10.010836
タカミヤ,2019,Q2,18.324356
タカミヤ,2019,Q3,9.190419
タカミヤ,2019,Q4,3.988729
タカミヤ,2020,Q1,12.466974
タカミヤ,2020,Q2,6.2868123
タカミヤ,2020,Q3,18.139563
タカミヤ,2020,Q4,12.376781
タカラスタンダード,2018,Q1,30.931812
タカラスタンダード,2018,Q2,15.062013
タカラスタンダード,2018,Q3,33.07823
タカラスタンダード,2018,Q4,4.0904474
タカラスタンダード,2019,Q1,33.5871
タカラスタンダード,2019,Q2,26.174477
タカラスタンダード,2019,Q3,49.953827
タカラスタンダード,2019,Q4,7.798258
タカラスタンダード,2020,Q1,15.556035
タカラスタンダード,2020,Q2,5.6428223
タカラスタンダード,2020,Q3,29.672762
タカラスタンダード,2020,Q4,12.144996
タカラトミー,2018,Q1,15.11449
タカラトミー,2018,Q2,36.58325
タカラトミー,2018,Q3,48.849895
タカラトミー,2018,Q4,-7.7576137
タカラトミー,2019,Q1,10.207674
タカラトミー,2019,Q2,25.464815
タカラトミー,2019,Q3,25.07225
タカラトミー,2019,Q4,-10.311606
タカラトミー,2020,Q1,-22.863256
タカラトミー,2020,Q2,11.2394
タカラトミー,2020,Q3,-9.784944
タカラトミー,2020,Q4,-43.13231
タカラバイオ,2018,Q1,5.589303
タカラバイオ,2018,Q2,13.214455
タカラバイオ,2018,Q3,18.998373
タカラバイオ,2018,Q4,105.9514
タカラバイオ,2019,Q1,17.397947
タカラバイオ,2019,Q2,44.158607
タカラバイオ,2019,Q3,1.2329385
タカラバイオ,2019,Q4,5.099468
タカラバイオ,2020,Q1,9.826938
タカラバイオ,2020,Q2,3.0063028
タカラバイオ,2020,Q3,5.739679
タカラバイオ,2020,Q4,-4.31355
タカラレーベン,2018,Q1,21.951092
タカラレーベン,2018,Q2,-22.909262
タカラレーベン,2018,Q3,22.961056
タカラレーベン,2018,Q4,35.014355
タカラレーベン,2019,Q1,11.019405
タカラレーベン,2019,Q2,30.681112
タカラレーベン,2019,Q3,17.521072
タカラレーベン,2019,Q4,45.5058
