企業名,会計年度,四半期,y_hat_sarima_g
アルプス物流,2019,Q3,27.428694842569666
アルプス物流,2019,Q4,13.113648430162822
アルプス物流,2020,Q1,11.90939295631642
アルプス物流,2020,Q2,11.086268388803337
アルプス物流,2020,Q3,20.66718011873443
アルプス物流,2020,Q4,14.885155116552315
アンリツ,2018,Q1,-0.4582856873075283
アンリツ,2018,Q2,10.220151267193511
アンリツ,2018,Q3,12.01144844885059
アンリツ,2018,Q4,18.121040200011596
アンリツ,2019,Q1,13.280027441085146
アンリツ,2019,Q2,16.508727529675475
アンリツ,2019,Q3,22.4434815722314
アンリツ,2019,Q4,24.008549230089056
アンリツ,2020,Q1,24.614980661638533
アンリツ,2020,Q2,29.726946286236966
アンリツ,2020,Q3,34.93399504228117
アンリツ,2020,Q4,33.61016102736429
アートネイチャー,2018,Q1,-1.1847614130995168
アートネイチャー,2018,Q2,10.449853590320387
アートネイチャー,2018,Q3,14.631012508698555
アートネイチャー,2018,Q4,0.8879994019673565
アートネイチャー,2019,Q1,9.814158676372115
アートネイチャー,2019,Q2,17.514114410495324
アートネイチャー,2019,Q3,28.058478007003043
アートネイチャー,2019,Q4,10.100287086464931
アートネイチャー,2020,Q1,6.10659342840555
アートネイチャー,2020,Q2,3.210580122802426
アートネイチャー,2020,Q3,-3.518530728670406
アートネイチャー,2020,Q4,3.5624922914845314
アーレスティ,2018,Q1,40.14289571030685
アーレスティ,2018,Q2,17.214473742825025
アーレスティ,2018,Q3,25.279254775659822
アーレスティ,2018,Q4,66.21978700155378
アーレスティ,2019,Q1,22.936025553374158
アーレスティ,2019,Q2,10.187956857008295
アーレスティ,2019,Q3,-9.330306794878645
アーレスティ,2019,Q4,56.05712971409139
アーレスティ,2020,Q1,-9.889831373435982
アーレスティ,2020,Q2,-89.18424626666683
アーレスティ,2020,Q3,-57.83311032925212
アーレスティ,2020,Q4,2.3253939347729116
イエローハット,2018,Q1,69.82855539195128
イエローハット,2018,Q2,60.60463708096019
イエローハット,2018,Q3,111.72621795037887
イエローハット,2018,Q4,69.21578428688983
イエローハット,2019,Q1,64.10242263522917
イエローハット,2019,Q2,54.8208456900271
イエローハット,2019,Q3,142.57009438167626
イエローハット,2019,Q4,46.041481306140824
イエローハット,2020,Q1,32.10592677452476
イエローハット,2020,Q2,31.71677088797656
イエローハット,2020,Q3,89.9394209359757
イエローハット,2020,Q4,19.876722970053915
イソライト工業,2018,Q1,24.166243794639026
イソライト工業,2018,Q2,22.16004775213953
イソライト工業,2018,Q3,24.06711930442018
イソライト工業,2018,Q4,24.175658093142925
イソライト工業,2019,Q1,3.604212812071249
イソライト工業,2019,Q2,19.150305257937337
イソライト工業,2019,Q3,22.031463329650183
イソライト工業,2019,Q4,2.04428131034879
イソライト工業,2020,Q1,22.193724129755132
イソライト工業,2020,Q2,21.75941537919763
イソライト工業,2020,Q3,17.835904275689586
イソライト工業,2020,Q4,6.002709604162285
イチカワ,2018,Q1,0.6221533676233708
イチカワ,2018,Q2,8.36030395770621
イチカワ,2018,Q3,6.101549204365426
イチカワ,2018,Q4,9.475730449388912
イチカワ,2019,Q1,5.21680014520674
イチカワ,2019,Q2,10.560535855761296
イチカワ,2019,Q3,27.566865683185398
イチカワ,2019,Q4,-14.569106427714498
イチカワ,2020,Q1,20.461200084562982
イチカワ,2020,Q2,17.55744148979601
イチカワ,2020,Q3,32.74208252128232
イチカワ,2020,Q4,10.62521759505789
イチケン,2018,Q1,120.5014586274535
イチケン,2018,Q2,43.07237794586632
イチケン,2018,Q3,178.64172664479287
イチケン,2018,Q4,128.2950416345809
イチケン,2019,Q1,92.5771919832298
イチケン,2019,Q2,134.1212554326505
イチケン,2019,Q3,167.41419014472552
イチケン,2019,Q4,117.56207115424765
イチケン,2020,Q1,89.71724655932798
イチケン,2020,Q2,112.23231082635054
イチケン,2020,Q3,145.25344987160034
イチケン,2020,Q4,136.51507940049228
イチネンホールディングス,2018,Q1,40.9611731036695
イチネンホールディングス,2018,Q2,54.161409031002
イチネンホールディングス,2018,Q3,47.63006898480427
イチネンホールディングス,2018,Q4,48.47222753213527
イチネンホールディングス,2019,Q1,47.96333175957238
イチネンホールディングス,2019,Q2,70.52558694885273
イチネンホールディングス,2019,Q3,45.18660919210208
イチネンホールディングス,2019,Q4,50.48548640137816
イチネンホールディングス,2020,Q1,46.90680037134971
イチネンホールディングス,2020,Q2,61.07899926862579
イチネンホールディングス,2020,Q3,38.15935217251424
イチネンホールディングス,2020,Q4,46.61986693173
イノテック,2018,Q1,9.940757619013304
イノテック,2018,Q2,18.831339885043516
イノテック,2018,Q3,11.03572269927577
イノテック,2018,Q4,21.161332717256084
イノテック,2019,Q1,14.571302878816796
イノテック,2019,Q2,25.783150271893497
イノテック,2019,Q3,23.743164688249138
イノテック,2019,Q4,11.248035702728185
イノテック,2020,Q1,14.06496544986392
イノテック,2020,Q2,30.48650414629895
イノテック,2020,Q3,23.108106990501714
イノテック,2020,Q4,22.662979214391186
イビデン,2018,Q1,25.783705895763497
イビデン,2018,Q2,-0.2448793207538955
イビデン,2018,Q3,40.756215419319844
イビデン,2018,Q4,-9.774083323071803
イビデン,2019,Q1,10.378547063058644
イビデン,2019,Q2,-9.328408305064013
イビデン,2019,Q3,20.039476345795563
イビデン,2019,Q4,25.430358838751957
イビデン,2020,Q1,25.775479733892208
イビデン,2020,Q2,2.4157557110757146
イビデン,2020,Q3,48.77460837507135
イビデン,2020,Q4,58.13663341994403
イフジ産業,2018,Q1,21.07982661690467
イフジ産業,2018,Q2,15.805390815359162
イフジ産業,2018,Q3,22.502052277643656
イフジ産業,2018,Q4,13.058581393934638
イフジ産業,2019,Q1,16.17187835365032
イフジ産業,2019,Q2,16.8891340339671
イフジ産業,2019,Q3,24.845582996349304
イフジ産業,2019,Q4,18.235071147242856
イフジ産業,2020,Q1,16.405119324809167
イフジ産業,2020,Q2,15.05122172141568
イフジ産業,2020,Q3,34.43646721091933
イフジ産業,2020,Q4,28.957265487701946
イリソ電子工業,2018,Q1,53.26267434849241
イリソ電子工業,2018,Q2,56.47182546366767
イリソ電子工業,2018,Q3,68.71357712582993
イリソ電子工業,2018,Q4,24.232829833549566
イリソ電子工業,2019,Q1,13.900368830237468
イリソ電子工業,2019,Q2,32.79863526728266
イリソ電子工業,2019,Q3,36.21864865902557
イリソ電子工業,2019,Q4,22.971565605116783
イリソ電子工業,2020,Q1,42.43498310005026
イリソ電子工業,2020,Q2,-19.305340058465163
イリソ電子工業,2020,Q3,21.942804620470618
イリソ電子工業,2020,Q4,21.564959277379845
インターネットイニシアティブ,2018,Q1,-401.2281802160226
インターネットイニシアティブ,2018,Q2,69.03613218158256
インターネットイニシアティブ,2018,Q3,-92.12894885258494
インターネットイニシアティブ,2018,Q4,68.42154497204724
インターネットイニシアティブ,2019,Q1,-376.50801505397146
インターネットイニシアティブ,2019,Q2,165.2960005995181
インターネットイニシアティブ,2019,Q3,-60.32347777212034
インターネットイニシアティブ,2019,Q4,117.43065336344907
インターネットイニシアティブ,2020,Q1,-143.50844941392728
インターネットイニシアティブ,2020,Q2,21.973876385712146
インターネットイニシアティブ,2020,Q3,-26.78607611304848
インターネットイニシアティブ,2020,Q4,56.94306196120029
インフォコム,2018,Q1,-9.676421104372306
インフォコム,2018,Q2,38.55419535847235
インフォコム,2018,Q3,3.104779081680308
インフォコム,2018,Q4,36.843406556860614
インフォコム,2019,Q1,3.9569222952216228
インフォコム,2019,Q2,42.84624231606605
インフォコム,2019,Q3,13.743697128987499
インフォコム,2019,Q4,27.756603124845054
インフォコム,2020,Q1,-0.8063468499157578
インフォコム,2020,Q2,-187.3051331864342
インフォコム,2020,Q3,-250.38905288086997
インフォコム,2020,Q4,13.096583657633545
インプレスホールディングス,2018,Q1,6.69929802191026
インプレスホールディングス,2018,Q2,10.982991058897651
インプレスホールディングス,2018,Q3,15.683300883735516
インプレスホールディングス,2018,Q4,-8.626892515597794
インプレスホールディングス,2019,Q1,6.4244283169583065
インプレスホールディングス,2019,Q2,5.979724901492735
インプレスホールディングス,2019,Q3,16.029714972370613
インプレスホールディングス,2019,Q4,-9.136095183396808
インプレスホールディングス,2020,Q1,5.1412854959732055
インプレスホールディングス,2020,Q2,8.034699871961774
インプレスホールディングス,2020,Q3,15.280399011409187
インプレスホールディングス,2020,Q4,-10.013261379183401
イーグル工業,2018,Q1,60.423796242189326
イーグル工業,2018,Q2,37.02676226441586
イーグル工業,2018,Q3,72.4777031779727
イーグル工業,2018,Q4,35.334154452130335
イーグル工業,2019,Q1,46.66375378262284
イーグル工業,2019,Q2,27.28945602511591
イーグル工業,2019,Q3,45.20915065796238
イーグル工業,2019,Q4,9.725775888831215
イーグル工業,2020,Q1,19.752196179778423
イーグル工業,2020,Q2,-12.288003196185073
イーグル工業,2020,Q3,0.7931701917823197
イーグル工業,2020,Q4,15.891110798571333
ウシオ電機,2018,Q1,25.43808310339866
ウシオ電機,2018,Q2,19.780585932248368
ウシオ電機,2018,Q3,25.131407247439487
ウシオ電機,2018,Q4,17.79006756359438
ウシオ電機,2019,Q1,22.694421338574795
ウシオ電機,2019,Q2,17.396657299394086
ウシオ電機,2019,Q3,23.266613903925872
ウシオ電機,2019,Q4,22.275610559909822
ウシオ電機,2020,Q1,20.401911181244095
ウシオ電機,2020,Q2,15.04590156276993
ウシオ電機,2020,Q3,22.357274999540596
ウシオ電機,2020,Q4,11.952250091105
ウッドワン,2018,Q1,-10.32449146329674
ウッドワン,2018,Q2,-9.933384539014046
ウッドワン,2018,Q3,-5.067017062239631
ウッドワン,2018,Q4,-31.744689423318977
ウッドワン,2019,Q1,-8.278912372478771
ウッドワン,2019,Q2,-3.5933191747942743
ウッドワン,2019,Q3,27.78457951668163
ウッドワン,2019,Q4,22.746906061445742
ウッドワン,2020,Q1,14.890035678009923
ウッドワン,2020,Q2,15.075684485254714
ウッドワン,2020,Q3,39.5341724258991
ウッドワン,2020,Q4,29.977314189149407
エア・ウォーター,2018,Q1,33.916297176509104
エア・ウォーター,2018,Q2,29.31575804573034
エア・ウォーター,2018,Q3,41.55863169561589
エア・ウォーター,2018,Q4,26.933905042035
エア・ウォーター,2019,Q1,38.13056916960567
エア・ウォーター,2019,Q2,33.76403281845164
エア・ウォーター,2019,Q3,43.67721122663308
エア・ウォーター,2019,Q4,31.74537255485182
エア・ウォーター,2020,Q1,40.52133207329291
エア・ウォーター,2020,Q2,33.10892271839043
エア・ウォーター,2020,Q3,48.550215906899886
エア・ウォーター,2020,Q4,35.03076724295235
エイチワン,2018,Q1,45.69658202788443
エイチワン,2018,Q2,71.60221225162229
エイチワン,2018,Q3,59.429656755935696
エイチワン,2018,Q4,11.893521046532321
エイチワン,2019,Q1,28.48512386828559
エイチワン,2019,Q2,42.83874748801595
エイチワン,2019,Q3,42.1932148218814
エイチワン,2019,Q4,-10.201967368004585
エイチワン,2020,Q1,-2.959486588190007
エイチワン,2020,Q2,-51.23141742297579
エイチワン,2020,Q3,23.3117997185921
エイチワン,2020,Q4,-18.64272956064788
エイチ・ツー・オー　リテイリン,2018,Q1,38.41110839683207
エイチ・ツー・オー　リテイリン,2018,Q2,19.88454903738549
エイチ・ツー・オー　リテイリン,2018,Q3,72.39948846518443
エイチ・ツー・オー　リテイリン,2018,Q4,-0.5843448700874312
エイチ・ツー・オー　リテイリン,2019,Q1,11.180449700287454
エイチ・ツー・オー　リテイリン,2019,Q2,2.3167587131976086
エイチ・ツー・オー　リテイリン,2019,Q3,52.34828813719613
エイチ・ツー・オー　リテイリン,2019,Q4,-35.27587979094897
エイチ・ツー・オー　リテイリン,2020,Q1,-28.432496815866926
エイチ・ツー・オー　リテイリン,2020,Q2,-50.6692824471553
エイチ・ツー・オー　リテイリン,2020,Q3,-20.009590007151647
エイチ・ツー・オー　リテイリン,2020,Q4,-120.79113393947576
エイベックス,2018,Q1,-2.2659307408450715
エイベックス,2018,Q2,-6.824056209148964
エイベックス,2018,Q3,32.01413074949656
エイベックス,2018,Q4,20.51510633270008
エイベックス,2019,Q1,0.9232458778316968
エイベックス,2019,Q2,14.330021691928902
エイベックス,2019,Q3,16.663858639040754
エイベックス,2019,Q4,8.977503975051347
エイベックス,2020,Q1,-12.48850362872873
エイベックス,2020,Q2,-5.227356791153703
エイベックス,2020,Q3,9.29501526698348
エイベックス,2020,Q4,-6.18159545729327
エクセディ,2018,Q1,87.43827177152193
エクセディ,2018,Q2,88.4056618977323
エクセディ,2018,Q3,96.04749149697264
エクセディ,2018,Q4,78.47775734480308
エクセディ,2019,Q1,44.331086345314446
エクセディ,2019,Q2,38.61309220363941
エクセディ,2019,Q3,65.17893197966981
エクセディ,2019,Q4,53.82478035445398
エクセディ,2020,Q1,35.07128342069631
エクセディ,2020,Q2,-37.58320049358103
エクセディ,2020,Q3,46.06848123806753
エクセディ,2020,Q4,4.093990981983612
エステー,2018,Q1,26.03557582768379
エステー,2018,Q2,56.96560172269206
エステー,2018,Q3,11.771067516592682
エステー,2018,Q4,17.48603626074203
エステー,2019,Q1,15.308934819389005
エステー,2019,Q2,55.21510596257934
エステー,2019,Q3,12.205324725397146
エステー,2019,Q4,18.36371426732129
エステー,2020,Q1,16.471599389159444
エステー,2020,Q2,63.33856867001261
エステー,2020,Q3,18.11856460145006
エステー,2020,Q4,15.798802113568966
エステールホールディングス,2018,Q1,-25.76525009669889
エステールホールディングス,2018,Q2,28.445182195051903
エステールホールディングス,2018,Q3,33.770025511768026
エステールホールディングス,2018,Q4,33.008906101061044
エステールホールディングス,2019,Q1,-25.087644739879597
エステールホールディングス,2019,Q2,18.596486259237416
エステールホールディングス,2019,Q3,38.50193834354798
エステールホールディングス,2019,Q4,32.90781421082569
エステールホールディングス,2020,Q1,-21.014659406192507
エステールホールディングス,2020,Q2,21.71483605420587
エステールホールディングス,2020,Q3,21.891702660201126
エステールホールディングス,2020,Q4,21.616389929570776
エスペック,2018,Q1,10.935563703602384
エスペック,2018,Q2,38.78141461272608
エスペック,2018,Q3,45.43858902208861
エスペック,2018,Q4,54.16509591401109
エスペック,2019,Q1,33.82751290670271
エスペック,2019,Q2,64.33802762630411
エスペック,2019,Q3,42.74923811614964
エスペック,2019,Q4,78.21842540659196
エスペック,2020,Q1,13.388256958879204
エスペック,2020,Q2,42.649138213220716
エスペック,2020,Q3,29.19155622041652
エスペック,2020,Q4,44.8638039313296
エスライン,2018,Q1,15.086669409171304
エスライン,2018,Q2,26.676566023997907
エスライン,2018,Q3,40.921120083081064
エスライン,2018,Q4,22.046628420270455
エスライン,2019,Q1,16.599456266195656
エスライン,2019,Q2,14.568788831229693
エスライン,2019,Q3,24.268388595632672
エスライン,2019,Q4,8.89010783144574
エスライン,2020,Q1,228.12898067761407
エスライン,2020,Q2,15.641702916793712
エスライン,2020,Q3,25.712395210659807
エスライン,2020,Q4,406.00039463704627
エスリード,2018,Q1,44.36425069000295
エスリード,2018,Q2,65.03136961131254
エスリード,2018,Q3,40.73133939990329
エスリード,2018,Q4,114.18091147495882
