企業名,会計年度,四半期,y_hat_comb_uall
東邦チタニウム,2018,Q1,8.137975850990909
東邦チタニウム,2018,Q2,9.178960261823779
東邦チタニウム,2018,Q3,14.923825240880182
東邦チタニウム,2018,Q4,12.221216828275647
東邦チタニウム,2019,Q1,23.14532527349092
東邦チタニウム,2019,Q2,16.75370473209947
東邦チタニウム,2019,Q3,9.058616125394924
東邦チタニウム,2019,Q4,21.286729704396567
東邦チタニウム,2020,Q1,5.039406102234372
東邦チタニウム,2020,Q2,0.989414316717698
東邦チタニウム,2020,Q3,0.8628576557654334
東邦チタニウム,2020,Q4,6.958943549919543
東邦ホールディングス,2018,Q1,43.50217414285613
東邦ホールディングス,2018,Q2,41.457289360335665
東邦ホールディングス,2018,Q3,56.6279806023613
東邦ホールディングス,2018,Q4,63.55787312565002
東邦ホールディングス,2019,Q1,43.15012578457385
東邦ホールディングス,2019,Q2,41.60594761490597
東邦ホールディングス,2019,Q3,60.46920928302425
東邦ホールディングス,2019,Q4,60.861116919363326
東邦ホールディングス,2020,Q1,46.549751678651305
東邦ホールディングス,2020,Q2,44.314554079226646
東邦ホールディングス,2020,Q3,48.16496790499576
東邦ホールディングス,2020,Q4,54.90694875227673
東邦亜鉛,2018,Q1,41.034775241778746
東邦亜鉛,2018,Q2,79.4768596020204
東邦亜鉛,2018,Q3,112.21182696145168
東邦亜鉛,2018,Q4,-24.738173270514658
東邦亜鉛,2019,Q1,30.81479067631036
東邦亜鉛,2019,Q2,-115.72849079141653
東邦亜鉛,2019,Q3,-124.28035357772129
東邦亜鉛,2019,Q4,-193.66731503783768
東邦亜鉛,2020,Q1,-475.10167985427677
東邦亜鉛,2020,Q2,-93.6925487874255
東邦亜鉛,2020,Q3,27.012771949451242
東邦亜鉛,2020,Q4,-149.87286607296204
東邦瓦斯,2018,Q1,30.59898595948448
東邦瓦斯,2018,Q2,26.173319269599027
東邦瓦斯,2018,Q3,4.952261755096312
東邦瓦斯,2018,Q4,21.27693380177133
東邦瓦斯,2019,Q1,52.71234493633053
東邦瓦斯,2019,Q2,25.695706940240918
東邦瓦斯,2019,Q3,9.653686360853474
東邦瓦斯,2019,Q4,63.54086299566592
東邦瓦斯,2020,Q1,31.40551858119383
東邦瓦斯,2020,Q2,31.298707486629564
東邦瓦斯,2020,Q3,25.667647995921236
東邦瓦斯,2020,Q4,11.201489398098603
東都水産,2018,Q1,49.8335764910088
東都水産,2018,Q2,49.12278258141846
東都水産,2018,Q3,44.07457672157911
東都水産,2018,Q4,66.8399662720822
東都水産,2019,Q1,74.86095762285092
東都水産,2019,Q2,48.71873122343207
東都水産,2019,Q3,54.053025130118634
東都水産,2019,Q4,116.40456324449758
東都水産,2020,Q1,61.194690449844686
東都水産,2020,Q2,30.612769180113276
東都水産,2020,Q3,107.60762203918186
東都水産,2020,Q4,127.53500393523828
東鉄工業,2018,Q1,49.58114069437665
東鉄工業,2018,Q2,51.148812321108004
東鉄工業,2018,Q3,64.67806669126317
東鉄工業,2018,Q4,119.16489409019236
東鉄工業,2019,Q1,28.893986788832848
東鉄工業,2019,Q2,56.91058013245707
東鉄工業,2019,Q3,72.45500675976349
東鉄工業,2019,Q4,110.15332896448017
東鉄工業,2020,Q1,43.6177274878274
東鉄工業,2020,Q2,59.66296679223335
東鉄工業,2020,Q3,83.40394697991937
東鉄工業,2020,Q4,131.04706570069598
東陽倉庫,2018,Q1,5.441813788517679
東陽倉庫,2018,Q2,4.820616879138841
東陽倉庫,2018,Q3,6.713815353267847
東陽倉庫,2018,Q4,3.6547316073780025
東陽倉庫,2019,Q1,6.816083543051846
東陽倉庫,2019,Q2,4.887209722302196
東陽倉庫,2019,Q3,6.662926379615337
東陽倉庫,2019,Q4,4.684645884115474
東陽倉庫,2020,Q1,5.9073703970804745
東陽倉庫,2020,Q2,6.8160147714696295
東陽倉庫,2020,Q3,7.654114236588988
東陽倉庫,2020,Q4,6.170038775201198
松井建設,2018,Q1,26.263524404436414
松井建設,2018,Q2,32.201750247557
松井建設,2018,Q3,31.968324475287915
松井建設,2018,Q4,28.21353054298195
松井建設,2019,Q1,33.39561176627235
松井建設,2019,Q2,24.425551500980802
松井建設,2019,Q3,16.766763056452895
松井建設,2019,Q4,27.543747918138486
松井建設,2020,Q1,21.83376962529315
松井建設,2020,Q2,19.17493908723496
松井建設,2020,Q3,23.701575857851626
松井建設,2020,Q4,17.61330331719479
松屋フーズホールディングス,2018,Q1,21.079158593731677
松屋フーズホールディングス,2018,Q2,26.433948557512487
松屋フーズホールディングス,2018,Q3,33.79045395356902
松屋フーズホールディングス,2018,Q4,27.95600452784355
松屋フーズホールディングス,2019,Q1,20.720974032662987
松屋フーズホールディングス,2019,Q2,33.040174030926465
松屋フーズホールディングス,2019,Q3,47.000143345011836
松屋フーズホールディングス,2019,Q4,24.821617563146244
松屋フーズホールディングス,2020,Q1,20.71263221708104
松屋フーズホールディングス,2020,Q2,-23.630238404242444
松屋フーズホールディングス,2020,Q3,-5.454300668184911
松屋フーズホールディングス,2020,Q4,16.69524279844378
松田産業,2018,Q1,27.694215983761943
松田産業,2018,Q2,32.65930392982457
松田産業,2018,Q3,38.54818291918097
松田産業,2018,Q4,23.265693395665384
松田産業,2019,Q1,32.746701497681855
松田産業,2019,Q2,34.01476987503276
松田産業,2019,Q3,34.318974650343335
松田産業,2019,Q4,36.98476727709119
松田産業,2020,Q1,30.79858560133697
松田産業,2020,Q2,37.16253391360878
松田産業,2020,Q3,42.04384933031229
松田産業,2020,Q4,34.542698111828585
松風,2018,Q1,12.225644403463209
松風,2018,Q2,15.947704489877026
松風,2018,Q3,14.901339725668953
松風,2018,Q4,6.663663732420102
松風,2019,Q1,13.694450423472507
松風,2019,Q2,15.054430329047367
松風,2019,Q3,17.657868087124523
松風,2019,Q4,15.84471623934634
松風,2020,Q1,11.348021445740539
松風,2020,Q2,21.03728786566426
松風,2020,Q3,20.180089188515204
松風,2020,Q4,-3.8734002457972103
林兼産業,2018,Q1,10.476550798971392
林兼産業,2018,Q2,19.48414514384021
林兼産業,2018,Q3,37.5247268990305
林兼産業,2018,Q4,-1.4522156169887697
林兼産業,2019,Q1,17.08469253510772
林兼産業,2019,Q2,22.70945588390972
林兼産業,2019,Q3,48.37123031270038
林兼産業,2019,Q4,0.21621150819046608
林兼産業,2020,Q1,11.965071791026904
林兼産業,2020,Q2,24.78965031259377
林兼産業,2020,Q3,52.71877684449747
林兼産業,2020,Q4,7.646465164415754
栄研化学,2018,Q1,32.94479311159003
栄研化学,2018,Q2,35.82109050064558
栄研化学,2018,Q3,33.22010697686285
栄研化学,2018,Q4,24.829050220323214
栄研化学,2019,Q1,25.13837926481551
栄研化学,2019,Q2,30.942519261874754
栄研化学,2019,Q3,30.9369487050915
栄研化学,2019,Q4,22.061883433083786
栄研化学,2020,Q1,27.765740514770066
栄研化学,2020,Q2,29.18875547096664
栄研化学,2020,Q3,27.61796126269933
栄研化学,2020,Q4,20.40610117917783
栗本鉄工所,2018,Q1,38.31608805620239
栗本鉄工所,2018,Q2,11.894142256804303
栗本鉄工所,2018,Q3,28.646441975674435
栗本鉄工所,2018,Q4,37.131815017938344
栗本鉄工所,2019,Q1,24.734596343459593
栗本鉄工所,2019,Q2,14.302984177916926
栗本鉄工所,2019,Q3,51.828802177181714
栗本鉄工所,2019,Q4,80.30167079896414
栗本鉄工所,2020,Q1,5.873904671796958
栗本鉄工所,2020,Q2,54.447202343656315
栗本鉄工所,2020,Q3,85.45558091971691
栗本鉄工所,2020,Q4,62.0331816630626
栗田工業,2018,Q1,28.41092021266281
栗田工業,2018,Q2,35.200496015430105
栗田工業,2018,Q3,40.038886734636385
栗田工業,2018,Q4,30.759577057445437
栗田工業,2019,Q1,22.368862547185095
栗田工業,2019,Q2,39.36704793389016
栗田工業,2019,Q3,32.53910428116399
栗田工業,2019,Q4,34.52768893368895
栗田工業,2020,Q1,35.76601122673486
栗田工業,2020,Q2,36.69722452545286
栗田工業,2020,Q3,38.48180440700809
栗田工業,2020,Q4,26.60628182096043
森永乳業,2018,Q1,25.581694826522348
森永乳業,2018,Q2,22.64266726159559
森永乳業,2018,Q3,83.34187065932682
森永乳業,2018,Q4,9.127160240048822
森永乳業,2019,Q1,89.90604874761164
森永乳業,2019,Q2,104.64433022847291
森永乳業,2019,Q3,89.74399782163218
森永乳業,2019,Q4,29.8337911368913
森永乳業,2020,Q1,107.58740389049815
森永乳業,2020,Q2,116.13746935524341
森永乳業,2020,Q3,115.14921895613979
森永乳業,2020,Q4,91.48323254971015
森永製菓,2018,Q1,52.043723234689196
森永製菓,2018,Q2,52.25727827797122
森永製菓,2018,Q3,58.964917627672534
森永製菓,2018,Q4,-2.59336874528034
森永製菓,2019,Q1,49.51900592306116
森永製菓,2019,Q2,78.28544013045459
森永製菓,2019,Q3,79.7628691117007
森永製菓,2019,Q4,20.927555565668918
森永製菓,2020,Q1,53.462172629174894
森永製菓,2020,Q2,79.34340284576098
森永製菓,2020,Q3,73.32518974802396
森永製菓,2020,Q4,-13.316869713780127
植木組,2018,Q1,30.048336099855412
植木組,2018,Q2,21.104675411517853
植木組,2018,Q3,149.93150038408862
植木組,2018,Q4,59.81947858547251
植木組,2019,Q1,31.74108666059618
植木組,2019,Q2,64.63830776988446
植木組,2019,Q3,113.2589141357553
植木組,2019,Q4,117.9176070275652
植木組,2020,Q1,58.50294479970405
植木組,2020,Q2,84.81271560602984
植木組,2020,Q3,163.49457397494183
植木組,2020,Q4,112.02565313638365
椿本チエイン,2018,Q1,16.595472664630506
椿本チエイン,2018,Q2,20.05257879059987
椿本チエイン,2018,Q3,20.542674954509145
椿本チエイン,2018,Q4,59.05088277202606
椿本チエイン,2019,Q1,27.60381990509098
椿本チエイン,2019,Q2,39.71989840575167
椿本チエイン,2019,Q3,101.363970757853
椿本チエイン,2019,Q4,44.65784480108036
椿本チエイン,2020,Q1,64.53343899203817
椿本チエイン,2020,Q2,51.66616853828327
椿本チエイン,2020,Q3,63.15624181334347
椿本チエイン,2020,Q4,51.94630418760723
椿本興業,2018,Q1,64.76720634027852
椿本興業,2018,Q2,66.57884040462756
椿本興業,2018,Q3,204.87508910056144
椿本興業,2018,Q4,161.86500589166087
椿本興業,2019,Q1,160.68016344205768
椿本興業,2019,Q2,147.38381619712644
椿本興業,2019,Q3,164.3667911220958
椿本興業,2019,Q4,164.70351497132637
椿本興業,2020,Q1,110.75974190997104
椿本興業,2020,Q2,124.14758116615594
椿本興業,2020,Q3,117.66665742634264
椿本興業,2020,Q4,97.73931188906066
極東開発工業,2018,Q1,40.49437868786748
極東開発工業,2018,Q2,43.718170864169274
極東開発工業,2018,Q3,38.706839340248
極東開発工業,2018,Q4,39.62486172537159
極東開発工業,2019,Q1,33.49936839130494
極東開発工業,2019,Q2,36.7432121904733
極東開発工業,2019,Q3,31.964813329425148
極東開発工業,2019,Q4,51.42124859417667
極東開発工業,2020,Q1,29.252647805038244
極東開発工業,2020,Q2,41.65348558151844
極東開発工業,2020,Q3,31.160219906172916
極東開発工業,2020,Q4,47.453864144058535
極洋,2018,Q1,61.04347567716466
極洋,2018,Q2,55.74332908565333
極洋,2018,Q3,55.68835564123822
極洋,2018,Q4,44.56396471882927
極洋,2019,Q1,49.93237423420358
極洋,2019,Q2,43.549485424134765
極洋,2019,Q3,94.39031588761499
極洋,2019,Q4,36.66532581864969
極洋,2020,Q1,48.5433903006609
極洋,2020,Q2,29.332487876877984
極洋,2020,Q3,83.76129455174848
極洋,2020,Q4,54.408533927275116
横河ブリッジホールディングス,2018,Q1,47.00087524025086
横河ブリッジホールディングス,2018,Q2,35.28618395547058
横河ブリッジホールディングス,2018,Q3,47.81665350139201
横河ブリッジホールディングス,2018,Q4,57.924645668499565
横河ブリッジホールディングス,2019,Q1,39.452652092966275
横河ブリッジホールディングス,2019,Q2,39.82280464294301
横河ブリッジホールディングス,2019,Q3,45.98674630870987
横河ブリッジホールディングス,2019,Q4,51.40817585911119
横河ブリッジホールディングス,2020,Q1,41.64549174773358
横河ブリッジホールディングス,2020,Q2,43.47468079562044
横河ブリッジホールディングス,2020,Q3,66.27617529353452
横河ブリッジホールディングス,2020,Q4,61.66524205851996
横河電機,2018,Q1,15.020664700043914
横河電機,2018,Q2,19.87454865488042
横河電機,2018,Q3,7.324134492508243
横河電機,2018,Q4,36.242321974323765
横河電機,2019,Q1,17.103992616293368
横河電機,2019,Q2,22.288659577687515
横河電機,2019,Q3,22.332739476530044
横河電機,2019,Q4,25.64734455073683
横河電機,2020,Q1,9.929166588264504
横河電機,2020,Q2,22.034881185478092
横河電機,2020,Q3,16.303142516659513
横河電機,2020,Q4,20.20085367091294
橋本総業ホールディングス,2018,Q1,27.407668267883942
橋本総業ホールディングス,2018,Q2,49.7516829820584
橋本総業ホールディングス,2018,Q3,47.520436207538445
橋本総業ホールディングス,2018,Q4,58.43047873973535
橋本総業ホールディングス,2019,Q1,35.584345868785114
橋本総業ホールディングス,2019,Q2,48.348359517721676
橋本総業ホールディングス,2019,Q3,50.19169869483263
橋本総業ホールディングス,2019,Q4,56.001419610713995
橋本総業ホールディングス,2020,Q1,38.403143762025465
橋本総業ホールディングス,2020,Q2,50.94395051380922
橋本総業ホールディングス,2020,Q3,53.672592571987
橋本総業ホールディングス,2020,Q4,59.206159845620654
武田薬品工業,2018,Q1,117.31463745019099
武田薬品工業,2018,Q2,36.5748444175385
武田薬品工業,2018,Q3,66.75569634601769
武田薬品工業,2018,Q4,-59.75406350606604
武田薬品工業,2019,Q1,77.34386802611203
武田薬品工業,2019,Q2,38.97676512762357
武田薬品工業,2019,Q3,42.6254400793933
武田薬品工業,2019,Q4,-35.03914301710995
武田薬品工業,2020,Q1,18.836199115011137
武田薬品工業,2020,Q2,32.11374017914993
武田薬品工業,2020,Q3,-2.869420022210601
武田薬品工業,2020,Q4,2.485476498727548
武蔵精密工業,2018,Q1,84.3816538052758
武蔵精密工業,2018,Q2,67.48961168645694
武蔵精密工業,2018,Q3,82.82762031640159
武蔵精密工業,2018,Q4,64.25074794476049
武蔵精密工業,2019,Q1,50.80014329783857
武蔵精密工業,2019,Q2,40.042460611066176
武蔵精密工業,2019,Q3,31.964861406736777
武蔵精密工業,2019,Q4,32.90687738250129
武蔵精密工業,2020,Q1,-52.959097138703875
武蔵精密工業,2020,Q2,-27.312090414371333
武蔵精密工業,2020,Q3,18.934524963547435
武蔵精密工業,2020,Q4,-29.206743938561345
永大産業,2018,Q1,3.628308114031774
永大産業,2018,Q2,7.587925253982538
永大産業,2018,Q3,2.2769881131898098
永大産業,2018,Q4,-6.761095025240681
永大産業,2019,Q1,-25.92887844333356
永大産業,2019,Q2,-23.92214162489588
永大産業,2019,Q3,-9.59976191027938
永大産業,2019,Q4,-9.769916615895344
永大産業,2020,Q1,2.0665183286067865
永大産業,2020,Q2,-4.120121652001653
永大産業,2020,Q3,1.120435977192838
永大産業,2020,Q4,12.486142052052381
永谷園ホールディングス,2018,Q1,5.743850356093473
永谷園ホールディングス,2018,Q2,10.686449865538018
永谷園ホールディングス,2018,Q3,40.39510625122419
永谷園ホールディングス,2018,Q4,-11.316575299426157
永谷園ホールディングス,2019,Q1,16.896726000745044
永谷園ホールディングス,2019,Q2,9.843400217280054
永谷園ホールディングス,2019,Q3,32.179809476481985
永谷園ホールディングス,2019,Q4,-24.812910975025424
永谷園ホールディングス,2020,Q1,11.197058322084512
永谷園ホールディングス,2020,Q2,9.643154652132344
永谷園ホールディングス,2020,Q3,54.64747855456513
永谷園ホールディングス,2020,Q4,-13.005644634480081
池上通信機,2018,Q1,-6.360499973556232
池上通信機,2018,Q2,-3.0405752731227507
池上通信機,2018,Q3,1.950064677141374
池上通信機,2018,Q4,16.255305789500163
池上通信機,2019,Q1,8.015553030000097
池上通信機,2019,Q2,9.968956029299433
池上通信機,2019,Q3,-4.039469259603953
池上通信機,2019,Q4,68.9051997068677
池上通信機,2020,Q1,-12.288734420706215
池上通信機,2020,Q2,23.20259075534806
池上通信機,2020,Q3,-25.07789173428202
池上通信機,2020,Q4,114.76579638770833
沢藤電機,2018,Q1,6.180119032536693
沢藤電機,2018,Q2,9.133427591528552
沢藤電機,2018,Q3,43.581514218347856
沢藤電機,2018,Q4,12.014479781911845
沢藤電機,2019,Q1,24.79062227244159
沢藤電機,2019,Q2,20.213124946696823
沢藤電機,2019,Q3,18.73383840417982
沢藤電機,2019,Q4,6.657917422718889
沢藤電機,2020,Q1,5.548144424553163
沢藤電機,2020,Q2,27.874105481846613
沢藤電機,2020,Q3,-15.173693340490257
沢藤電機,2020,Q4,18.502776023146062
河合楽器製作所,2018,Q1,20.32168797724995
河合楽器製作所,2018,Q2,67.67191597452597
河合楽器製作所,2018,Q3,87.87038839103593
河合楽器製作所,2018,Q4,41.19275244650402
河合楽器製作所,2019,Q1,42.91975346957067
河合楽器製作所,2019,Q2,61.54313332319923
河合楽器製作所,2019,Q3,84.48733790097704
河合楽器製作所,2019,Q4,53.58530495542999
河合楽器製作所,2020,Q1,32.503516949778195
河合楽器製作所,2020,Q2,-10.705857655242507
河合楽器製作所,2020,Q3,79.13015156048081
河合楽器製作所,2020,Q4,35.28854670947145
河西工業,2018,Q1,47.64529983652281
河西工業,2018,Q2,51.84524176316197
河西工業,2018,Q3,27.54445221246819
河西工業,2018,Q4,29.57142915827331
河西工業,2019,Q1,41.35581237610551
河西工業,2019,Q2,23.664976586568166
河西工業,2019,Q3,17.63329623435608
河西工業,2019,Q4,24.146711802410465
河西工業,2020,Q1,-26.588408494827224
河西工業,2020,Q2,-84.09561522947902
河西工業,2020,Q3,-152.14649105072004
河西工業,2020,Q4,-105.8677462793265
油研工業,2018,Q1,56.90307649137035
油研工業,2018,Q2,41.43298614931621
