企業名,会計年度,四半期,y_hat_comb_uml
愛三工業,2018,Q3,9.557414698862233
愛三工業,2018,Q4,13.600880498645925
愛三工業,2019,Q1,11.351497970270882
愛三工業,2019,Q2,3.7457539254033403
愛三工業,2019,Q3,8.42902153003223
愛三工業,2019,Q4,17.660438382251755
愛三工業,2020,Q1,-25.863961029053023
愛三工業,2020,Q2,-8.404320803375168
愛三工業,2020,Q3,9.797367695836378
愛三工業,2020,Q4,50.070157498527266
愛眼,2018,Q1,-7.346044475280787
愛眼,2018,Q2,-4.236515304908885
愛眼,2018,Q3,-1.5461967648779102
愛眼,2018,Q4,-10.257541517933241
愛眼,2019,Q1,-2.9085562213797505
愛眼,2019,Q2,0.8855143641157417
愛眼,2019,Q3,2.2786094712000464
愛眼,2019,Q4,-5.247616035528324
愛眼,2020,Q1,-7.0345022697634
愛眼,2020,Q2,-9.945424337838416
愛眼,2020,Q3,-6.094444357204184
愛眼,2020,Q4,-3.7292117282695925
愛知時計電機,2018,Q1,113.37358477121434
愛知時計電機,2018,Q2,107.65267707791108
愛知時計電機,2018,Q3,102.16727664809136
愛知時計電機,2018,Q4,142.4343080470571
愛知時計電機,2019,Q1,130.85171033038463
愛知時計電機,2019,Q2,106.79792374229172
愛知時計電機,2019,Q3,99.22672229759416
愛知時計電機,2019,Q4,141.94587009952573
愛知時計電機,2020,Q1,77.3469403752351
愛知時計電機,2020,Q2,138.13288544723196
愛知時計電機,2020,Q3,65.33690648634523
愛知時計電機,2020,Q4,152.60363660215893
愛知製鋼,2018,Q1,9.75319927305293
愛知製鋼,2018,Q2,35.71513159967502
愛知製鋼,2018,Q3,45.125737872454614
愛知製鋼,2018,Q4,47.078354200504506
愛知製鋼,2019,Q1,50.82591512245793
愛知製鋼,2019,Q2,53.48331754931641
愛知製鋼,2019,Q3,63.19893732740911
愛知製鋼,2019,Q4,91.78747003854247
愛知製鋼,2020,Q1,69.75682874969598
愛知製鋼,2020,Q2,-16.83709120595974
愛知製鋼,2020,Q3,42.098579519253065
愛知製鋼,2020,Q4,64.30752821958431
戸田工業,2018,Q1,6.875129721402608
戸田工業,2018,Q2,-3.1625681690732987
戸田工業,2018,Q3,5.430362302379983
戸田工業,2018,Q4,2.2445469690545243
戸田工業,2019,Q1,1.436118337217455
戸田工業,2019,Q2,-9.016128081498387
戸田工業,2019,Q3,-10.299186109102505
戸田工業,2019,Q4,-6.719316027250164
戸田工業,2020,Q1,-18.45499800748839
戸田工業,2020,Q2,-258.1607901785389
戸田工業,2020,Q3,-587.6052225597284
戸田工業,2020,Q4,-290.0110838926943
戸田建設,2018,Q1,14.074868906137507
戸田建設,2018,Q2,11.669792966086762
戸田建設,2018,Q3,10.217133045292456
戸田建設,2018,Q4,11.28744531961281
戸田建設,2019,Q1,12.31057107278624
戸田建設,2019,Q2,14.533628783656077
戸田建設,2019,Q3,7.7245870758716535
戸田建設,2019,Q4,16.20063266617144
戸田建設,2020,Q1,13.21461080494862
戸田建設,2020,Q2,9.72902356936208
戸田建設,2020,Q3,8.047578213433226
戸田建設,2020,Q4,13.211726506910416
扶桑化学工業,2018,Q1,54.03084361412595
扶桑化学工業,2018,Q2,57.53672712133341
扶桑化学工業,2018,Q3,79.69676634287521
扶桑化学工業,2018,Q4,49.36212198693768
扶桑化学工業,2019,Q1,44.63031635300294
扶桑化学工業,2019,Q2,45.11618570137948
扶桑化学工業,2019,Q3,50.15644720719454
扶桑化学工業,2019,Q4,55.208444085556714
扶桑化学工業,2020,Q1,50.971096405314974
扶桑化学工業,2020,Q2,40.301344339399705
扶桑化学工業,2020,Q3,46.855962498709516
扶桑化学工業,2020,Q4,56.43360634668915
扶桑薬品工業,2018,Q1,29.408860067931023
扶桑薬品工業,2018,Q2,4.518858018883424
扶桑薬品工業,2018,Q3,47.6844102162201
扶桑薬品工業,2018,Q4,14.684779989023955
扶桑薬品工業,2019,Q1,18.330413758596762
扶桑薬品工業,2019,Q2,22.332729302450844
扶桑薬品工業,2019,Q3,33.07438405422547
扶桑薬品工業,2019,Q4,6.165435010440033
扶桑薬品工業,2020,Q1,34.72420143509074
扶桑薬品工業,2020,Q2,2.966507306564993
扶桑薬品工業,2020,Q3,45.36726361423239
扶桑薬品工業,2020,Q4,20.04087315427998
持田製薬,2018,Q1,182.14089465255336
持田製薬,2018,Q2,58.47627055176981
持田製薬,2018,Q3,200.7329297387535
持田製薬,2018,Q4,31.28126607565292
持田製薬,2019,Q1,266.6592173044194
持田製薬,2019,Q2,61.22774063752665
持田製薬,2019,Q3,120.81536541717752
持田製薬,2019,Q4,15.119930385550031
持田製薬,2020,Q1,81.77565595043251
持田製薬,2020,Q2,30.734965895518346
持田製薬,2020,Q3,86.38977859991735
持田製薬,2020,Q4,-6.640943126705307
文化シヤッター,2018,Q1,8.58036972519431
文化シヤッター,2018,Q2,9.027374990254247
文化シヤッター,2018,Q3,12.378808378127426
文化シヤッター,2018,Q4,27.274924933521607
文化シヤッター,2019,Q1,8.895399952425807
文化シヤッター,2019,Q2,18.930815067505844
文化シヤッター,2019,Q3,23.110676374184973
文化シヤッター,2019,Q4,44.195010714776046
文化シヤッター,2020,Q1,-0.7017524839269591
文化シヤッター,2020,Q2,23.652690809138228
文化シヤッター,2020,Q3,22.59215578391754
文化シヤッター,2020,Q4,41.47666760219999
新京成電鉄,2018,Q1,15.449748223806777
新京成電鉄,2018,Q2,34.39160373635949
新京成電鉄,2018,Q3,63.114623525114354
新京成電鉄,2018,Q4,37.50341067021873
新京成電鉄,2019,Q1,49.05494320056388
新京成電鉄,2019,Q2,49.275494458391705
新京成電鉄,2019,Q3,61.965007228723806
新京成電鉄,2019,Q4,49.30461979584124
新京成電鉄,2020,Q1,40.45128364136868
新京成電鉄,2020,Q2,-1.8180640547553617
新京成電鉄,2020,Q3,-2.2115124182272474
新京成電鉄,2020,Q4,-10.186128737445426
新光商事,2018,Q1,21.076002146662287
新光商事,2018,Q2,20.744809689931714
新光商事,2018,Q3,17.84046109225049
新光商事,2018,Q4,23.65512494601078
新光商事,2019,Q1,17.266565764158173
新光商事,2019,Q2,16.474214570597823
新光商事,2019,Q3,20.183015796842252
新光商事,2019,Q4,14.698433129962925
新光商事,2020,Q1,18.718856679262252
新光商事,2020,Q2,16.46423082968807
新光商事,2020,Q3,18.259361823286753
新光商事,2020,Q4,12.815102488301035
新光電気工業,2018,Q1,2.59353339386775
新光電気工業,2018,Q2,5.653781361356513
新光電気工業,2018,Q3,7.807465986214412
新光電気工業,2018,Q4,6.246974926981014
新光電気工業,2019,Q1,6.3242549989482235
新光電気工業,2019,Q2,3.5720184817764795
新光電気工業,2019,Q3,4.729956938650078
新光電気工業,2019,Q4,8.942301440327139
新光電気工業,2020,Q1,9.3486665291572
新光電気工業,2020,Q2,10.7314213753438
新光電気工業,2020,Q3,7.95391007750304
新光電気工業,2020,Q4,18.48531339525545
新家工業,2018,Q1,21.573404545418672
新家工業,2018,Q2,21.306967217785992
新家工業,2018,Q3,53.47185839281704
新家工業,2018,Q4,44.834535125032886
新家工業,2019,Q1,44.14298329204148
新家工業,2019,Q2,41.543886062029685
新家工業,2019,Q3,27.76630048565169
新家工業,2019,Q4,42.44334313285752
新家工業,2020,Q1,23.30287143335417
新家工業,2020,Q2,18.98289081307791
新家工業,2020,Q3,36.73854096207699
新家工業,2020,Q4,25.239806843803308
新日本建設,2018,Q1,37.73804418824011
新日本建設,2018,Q2,30.901176163827714
新日本建設,2018,Q3,30.550727721014105
新日本建設,2018,Q4,36.241084273226384
新日本建設,2019,Q1,32.92217992225451
新日本建設,2019,Q2,33.916329690284684
新日本建設,2019,Q3,34.46683561711613
新日本建設,2019,Q4,27.436378025197968
新日本建設,2020,Q1,37.764102216687064
新日本建設,2020,Q2,32.506038210260975
新日本建設,2020,Q3,37.49249239164322
新日本建設,2020,Q4,31.143459855693294
新日本科学,2018,Q1,-1.3602780954218918
新日本科学,2018,Q2,-5.306195119581023
新日本科学,2018,Q3,-2.569390702952891
新日本科学,2018,Q4,-3.0750119814740753
新日本科学,2019,Q1,-13.52191137448061
新日本科学,2019,Q2,-3.1075233323710947
新日本科学,2019,Q3,-16.48203670126357
新日本科学,2019,Q4,0.43853581344500814
新日本科学,2020,Q1,1.947507307807792
新日本科学,2020,Q2,0.5995206579705792
新日本科学,2020,Q3,6.975193354249498
新日本科学,2020,Q4,3.6471632408953054
新日本空調,2018,Q1,-0.6758996913159517
新日本空調,2018,Q2,17.45152954569828
新日本空調,2018,Q3,28.279979356046
新日本空調,2018,Q4,71.65178490331299
新日本空調,2019,Q1,-4.347168810074921
新日本空調,2019,Q2,28.189453414605314
新日本空調,2019,Q3,31.195973390083267
新日本空調,2019,Q4,61.74066537850982
新日本空調,2020,Q1,9.406816598025936
新日本空調,2020,Q2,35.57091158427076
新日本空調,2020,Q3,30.898604115625517
新日本空調,2020,Q4,108.79654172007925
新晃工業,2018,Q1,24.00465481055746
新晃工業,2018,Q2,23.160400000976864
新晃工業,2018,Q3,35.155797918586096
新晃工業,2018,Q4,44.668666631291615
新晃工業,2019,Q1,19.649948139546183
新晃工業,2019,Q2,30.63740088468343
新晃工業,2019,Q3,45.489272086116415
新晃工業,2019,Q4,51.68299320841764
新晃工業,2020,Q1,46.436852004885864
新晃工業,2020,Q2,48.87873402606587
新晃工業,2020,Q3,51.32843532480096
新晃工業,2020,Q4,47.970452942817325
新東工業,2018,Q1,13.275796260944412
新東工業,2018,Q2,16.080770399517846
新東工業,2018,Q3,16.88021302168423
新東工業,2018,Q4,23.497020619507175
新東工業,2019,Q1,18.894591908713345
新東工業,2019,Q2,23.88390076802783
新東工業,2019,Q3,16.863749489482768
新東工業,2019,Q4,21.178539700509504
新東工業,2020,Q1,13.354284373167127
新東工業,2020,Q2,15.02227553277476
新東工業,2020,Q3,9.892457832751855
新東工業,2020,Q4,20.69984287191651
新電元工業,2018,Q1,29.157295641145485
新電元工業,2018,Q2,11.255740960902394
新電元工業,2018,Q3,40.64661176205184
新電元工業,2018,Q4,67.83333832878961
新電元工業,2019,Q1,42.76658645981642
新電元工業,2019,Q2,30.9871822261816
新電元工業,2019,Q3,31.143381811192793
新電元工業,2019,Q4,28.74361581697262
新電元工業,2020,Q1,57.53769034318226
新電元工業,2020,Q2,-250.17761847785837
新電元工業,2020,Q3,9.12605168197637
新電元工業,2020,Q4,-194.14314332310306
日亜鋼業,2018,Q1,3.353013728701038
日亜鋼業,2018,Q2,2.9855988799691264
日亜鋼業,2018,Q3,3.6397299489722075
日亜鋼業,2018,Q4,2.0889513766313423
日亜鋼業,2019,Q1,2.316339855988922
日亜鋼業,2019,Q2,3.3474414821622664
日亜鋼業,2019,Q3,2.07607635153786
日亜鋼業,2019,Q4,3.336383207328748
日亜鋼業,2020,Q1,3.202336768859105
日亜鋼業,2020,Q2,2.2791789709656753
日亜鋼業,2020,Q3,5.892988750882834
日亜鋼業,2020,Q4,0.9788916637730773
日伝,2018,Q1,29.896019547052177
日伝,2018,Q2,37.892450601552284
日伝,2018,Q3,43.931636485421755
日伝,2018,Q4,40.65758127415395
日伝,2019,Q1,41.40147288335693
日伝,2019,Q2,29.091495400280028
日伝,2019,Q3,33.19602929652042
日伝,2019,Q4,36.657200590468456
日伝,2020,Q1,32.0624781481562
日伝,2020,Q2,20.245972591824792
日伝,2020,Q3,19.98334894396685
日伝,2020,Q4,26.256696707486988
日工,2018,Q1,19.824301598774692
日工,2018,Q2,16.364900248830303
日工,2018,Q3,13.18042943475167
日工,2018,Q4,20.431167475775858
日工,2019,Q1,10.857929243184614
日工,2019,Q2,47.79889457447327
日工,2019,Q3,23.093064758819875
日工,2019,Q4,57.17238641552409
日工,2020,Q1,-3.7370777132789312
日工,2020,Q2,21.885951260073565
日工,2020,Q3,23.717003083989887
日工,2020,Q4,9.884279603874326
日揮ホールディングス,2018,Q1,29.374848428839506
日揮ホールディングス,2018,Q2,14.977725762139059
日揮ホールディングス,2018,Q3,22.56504928127893
日揮ホールディングス,2018,Q4,13.128038773252698
日揮ホールディングス,2019,Q1,26.50304408361884
日揮ホールディングス,2019,Q2,28.838184304355085
日揮ホールディングス,2019,Q3,26.74199075063883
日揮ホールディングス,2019,Q4,19.67695535106103
日揮ホールディングス,2020,Q1,16.30111401934081
日揮ホールディングス,2020,Q2,17.50047367062991
日揮ホールディングス,2020,Q3,19.671060479672136
日揮ホールディングス,2020,Q4,15.570866408438803
日新,2018,Q1,23.39055334746615
日新,2018,Q2,36.498757290134634
日新,2018,Q3,44.38501365208083
日新,2018,Q4,42.31057620792042
日新,2019,Q1,45.29678932390878
日新,2019,Q2,36.2483421368947
日新,2019,Q3,35.3557483867243
日新,2019,Q4,37.14078143495101
日新,2020,Q1,27.428049232236233
日新,2020,Q2,3.996825028864639
日新,2020,Q3,13.517559035967352
日新,2020,Q4,41.855750445278886
日新電機,2018,Q1,18.520058491482274
日新電機,2018,Q2,17.350699773503713
日新電機,2018,Q3,17.64613776822096
日新電機,2018,Q4,23.238094548053596
日新電機,2019,Q1,16.280472725033675
日新電機,2019,Q2,17.344609229588187
日新電機,2019,Q3,22.126021590196586
日新電機,2019,Q4,33.16739914982359
日新電機,2020,Q1,15.37672805093199
日新電機,2020,Q2,15.850805314235533
日新電機,2020,Q3,21.98232093051328
日新電機,2020,Q4,28.63160946421899
日本カーバイド工業,2018,Q1,27.447333264786085
日本カーバイド工業,2018,Q2,25.1100376803482
日本カーバイド工業,2018,Q3,42.825118441378955
日本カーバイド工業,2018,Q4,30.375880817772114
日本カーバイド工業,2019,Q1,1.8316923288765228
日本カーバイド工業,2019,Q2,9.707584146572508
日本カーバイド工業,2019,Q3,17.4503122305424
日本カーバイド工業,2019,Q4,32.79476896182715
日本カーバイド工業,2020,Q1,26.03243132001841
日本カーバイド工業,2020,Q2,23.77767378363822
日本カーバイド工業,2020,Q3,13.872261478960372
日本カーバイド工業,2020,Q4,28.793796648775732
日本ガイシ,2018,Q1,24.752731109614466
日本ガイシ,2018,Q2,24.45380022471231
日本ガイシ,2018,Q3,28.538031033494434
日本ガイシ,2018,Q4,17.67245699552175
日本ガイシ,2019,Q1,12.11611667364485
日本ガイシ,2019,Q2,23.030818195645104
日本ガイシ,2019,Q3,35.77151774433338
日本ガイシ,2019,Q4,25.62611646953949
日本ガイシ,2020,Q1,23.917419080108086
日本ガイシ,2020,Q2,7.996471066930161
日本ガイシ,2020,Q3,20.46151256545368
日本ガイシ,2020,Q4,15.710996665871471
日本ギア工業,2018,Q1,5.823353852411811
日本ギア工業,2018,Q2,2.90006086726341
日本ギア工業,2018,Q3,10.634676982943063
日本ギア工業,2018,Q4,6.532173608984174
日本ギア工業,2019,Q1,0.9437906096016206
日本ギア工業,2019,Q2,-1.2478960202605716
日本ギア工業,2019,Q3,11.485004496664716
日本ギア工業,2019,Q4,7.322070762946456
日本ギア工業,2020,Q1,2.3998386282288497
日本ギア工業,2020,Q2,2.5279252298489405
日本ギア工業,2020,Q3,9.69112322012008
日本ギア工業,2020,Q4,11.074932424922835
日本ケミコン,2018,Q1,-2636.002378038739
日本ケミコン,2018,Q2,351.5684817922137
日本ケミコン,2018,Q3,75.51069542617093
日本ケミコン,2018,Q4,324.9834879403765
日本ケミコン,2019,Q1,-48.689786286481166
日本ケミコン,2019,Q2,-24.969079480756367
日本ケミコン,2019,Q3,-19.16660196646157
日本ケミコン,2019,Q4,-1.8757055827829632
日本ケミコン,2020,Q1,-32.08437654597509
日本ケミコン,2020,Q2,-46.47384477308324
日本ケミコン,2020,Q3,15.544539578565203
日本ケミコン,2020,Q4,-24.708311795162658
日本ケミファ,2018,Q1,37.75556246286155
日本ケミファ,2018,Q2,31.25039951996581
日本ケミファ,2018,Q3,41.26138489665409
日本ケミファ,2018,Q4,32.8441447314307
日本ケミファ,2019,Q1,36.50019677314609
日本ケミファ,2019,Q2,35.4155807916807
日本ケミファ,2019,Q3,57.82866986415284
日本ケミファ,2019,Q4,23.931225436758645
日本ケミファ,2020,Q1,69.55422509635262
日本ケミファ,2020,Q2,19.359259130264647
日本ケミファ,2020,Q3,28.56058734384025
日本ケミファ,2020,Q4,1.406582267639394
日本コンクリート工業,2018,Q1,3.3183587346712677
日本コンクリート工業,2018,Q2,5.4361687283628655
日本コンクリート工業,2018,Q3,4.368983823583436
日本コンクリート工業,2018,Q4,4.632863706985194
日本コンクリート工業,2019,Q1,5.718041198157788
日本コンクリート工業,2019,Q2,5.348189547763798
日本コンクリート工業,2019,Q3,4.159373421961467
日本コンクリート工業,2019,Q4,3.932092233462863
日本コンクリート工業,2020,Q1,3.3313542528394504
日本コンクリート工業,2020,Q2,3.587371410297158
日本コンクリート工業,2020,Q3,3.5976582310955667
日本コンクリート工業,2020,Q4,2.965831383422139
日本コークス工業,2018,Q1,5.321748225258153
日本コークス工業,2018,Q2,2.9652515620313453
日本コークス工業,2018,Q3,2.4801479081017304
日本コークス工業,2018,Q4,3.506948064068842
日本コークス工業,2019,Q1,2.2128426731564987
日本コークス工業,2019,Q2,2.58038897091236
日本コークス工業,2019,Q3,-0.7916252697982026
日本コークス工業,2019,Q4,0.002098447077562904
日本コークス工業,2020,Q1,1.543984616644472
日本コークス工業,2020,Q2,3.801262619284632
日本コークス工業,2020,Q3,4.361776762710303
日本コークス工業,2020,Q4,2.6298757285032996
日本システムウエア,2018,Q1,28.178998913094233
日本システムウエア,2018,Q2,34.31896918369051
日本システムウエア,2018,Q3,26.82482074842137
日本システムウエア,2018,Q4,46.87433993486031
日本システムウエア,2019,Q1,26.539099212934275
日本システムウエア,2019,Q2,45.46224606763138
日本システムウエア,2019,Q3,40.889504691652675
日本システムウエア,2019,Q4,52.27721200877464
日本システムウエア,2020,Q1,33.94056819143565
日本システムウエア,2020,Q2,49.269857548378624
