企業名,会計年度,四半期,y_hat_comb_uts
イソライト工業,2019,Q1,5.247781867273989
イソライト工業,2019,Q2,22.577425161559127
イソライト工業,2019,Q3,24.189853411762808
イソライト工業,2019,Q4,2.6355886526542975
イソライト工業,2020,Q1,20.995421824678292
イソライト工業,2020,Q2,20.637615672527993
イソライト工業,2020,Q3,18.370419886850136
イソライト工業,2020,Q4,10.326500770454068
イチカワ,2018,Q1,0.08686167206377828
イチカワ,2018,Q2,7.87724993826779
イチカワ,2018,Q3,6.373113110630984
イチカワ,2018,Q4,7.348960789691762
イチカワ,2019,Q1,0.636301606989757
イチカワ,2019,Q2,9.928703612255914
イチカワ,2019,Q3,22.74864503262402
イチカワ,2019,Q4,-5.261578638126288
イチカワ,2020,Q1,15.949601352499897
イチカワ,2020,Q2,11.800101373224829
イチカワ,2020,Q3,29.279281526030154
イチカワ,2020,Q4,11.54595231319368
イチケン,2018,Q1,88.51639570001869
イチケン,2018,Q2,19.709775538163463
イチケン,2018,Q3,179.91186947426087
イチケン,2018,Q4,120.74655188473677
イチケン,2019,Q1,59.96070929241644
イチケン,2019,Q2,124.54898752220579
イチケン,2019,Q3,143.03953092801825
イチケン,2019,Q4,105.80718359949552
イチケン,2020,Q1,79.5006077766287
イチケン,2020,Q2,103.65957299238826
イチケン,2020,Q3,128.40993015034854
イチケン,2020,Q4,130.57838551613165
イチネンホールディングス,2018,Q1,37.24142448577845
イチネンホールディングス,2018,Q2,44.9993787243284
イチネンホールディングス,2018,Q3,48.82149980470024
イチネンホールディングス,2018,Q4,44.90461053667451
イチネンホールディングス,2019,Q1,38.618478253469895
イチネンホールディングス,2019,Q2,72.66232712615536
イチネンホールディングス,2019,Q3,41.00364645337949
イチネンホールディングス,2019,Q4,39.91028321442931
イチネンホールディングス,2020,Q1,42.711073744049195
イチネンホールディングス,2020,Q2,52.34458066039576
イチネンホールディングス,2020,Q3,26.730490620998758
イチネンホールディングス,2020,Q4,51.43527590904025
イノテック,2018,Q1,7.3590566270396085
イノテック,2018,Q2,13.710508554836792
イノテック,2018,Q3,14.706987963948
イノテック,2018,Q4,21.542309367761206
イノテック,2019,Q1,9.763295300754802
イノテック,2019,Q2,21.749205894665643
イノテック,2019,Q3,32.51548409124193
イノテック,2019,Q4,11.175253801238146
イノテック,2020,Q1,10.160385660168103
イノテック,2020,Q2,23.78739118885186
イノテック,2020,Q3,20.279883046808898
イノテック,2020,Q4,29.419367524171633
イビデン,2018,Q1,23.395716120350578
イビデン,2018,Q2,15.505631671453084
イビデン,2018,Q3,22.568719926533426
イビデン,2018,Q4,-8.381808759193806
イビデン,2019,Q1,19.857233381076888
イビデン,2019,Q2,8.62856075481306
イビデン,2019,Q3,-10.078228050367747
イビデン,2019,Q4,31.863327511657822
イビデン,2020,Q1,20.86537545969039
イビデン,2020,Q2,9.368207666883043
イビデン,2020,Q3,41.84051213457981
イビデン,2020,Q4,43.37292214132956
イフジ産業,2018,Q1,17.009360040897832
イフジ産業,2018,Q2,15.833574575186912
イフジ産業,2018,Q3,19.574895929451184
イフジ産業,2018,Q4,16.283352600836185
イフジ産業,2019,Q1,15.328177658060657
イフジ産業,2019,Q2,17.117991393411263
イフジ産業,2019,Q3,21.885493731064958
イフジ産業,2019,Q4,17.850095930988267
イフジ産業,2020,Q1,17.575303820747486
イフジ産業,2020,Q2,15.997367928587625
イフジ産業,2020,Q3,28.706201274468402
イフジ産業,2020,Q4,23.670193538801925
イリソ電子工業,2018,Q1,69.98417832194338
イリソ電子工業,2018,Q2,53.00258865871812
イリソ電子工業,2018,Q3,66.31755683121219
イリソ電子工業,2018,Q4,33.77249137804315
イリソ電子工業,2019,Q1,27.454785660470712
イリソ電子工業,2019,Q2,42.77295432549955
イリソ電子工業,2019,Q3,34.79642547157583
イリソ電子工業,2019,Q4,18.21476619918152
イリソ電子工業,2020,Q1,41.70129992663167
イリソ電子工業,2020,Q2,-2.822550337451704
イリソ電子工業,2020,Q3,32.26431474237892
イリソ電子工業,2020,Q4,28.66642598244435
インフォコム,2018,Q1,15.62428131714621
インフォコム,2018,Q2,58.156901143299706
インフォコム,2018,Q3,24.74881173827685
インフォコム,2018,Q4,42.14111340324792
インフォコム,2019,Q1,17.740433301769357
インフォコム,2019,Q2,42.29880362867765
インフォコム,2019,Q3,25.050219638507215
インフォコム,2019,Q4,32.846047131791344
インフォコム,2020,Q1,13.89122454540188
インフォコム,2020,Q2,-12.006602448568339
インフォコム,2020,Q3,-27.15911049761247
インフォコム,2020,Q4,25.801984277932274
インプレスホールディングス,2018,Q1,-0.49453938687948257
インプレスホールディングス,2018,Q2,7.1404712579377705
インプレスホールディングス,2018,Q3,11.754659691513757
インプレスホールディングス,2018,Q4,-3.2324696351841142
インプレスホールディングス,2019,Q1,2.4946305670355375
インプレスホールディングス,2019,Q2,3.5709063547694404
インプレスホールディングス,2019,Q3,14.216996155242034
インプレスホールディングス,2019,Q4,-5.2828721183402525
インプレスホールディングス,2020,Q1,-0.8458685807584512
インプレスホールディングス,2020,Q2,7.725333109813002
インプレスホールディングス,2020,Q3,14.53560086349147
インプレスホールディングス,2020,Q4,-7.616302994163116
イーグル工業,2018,Q1,53.46244109387737
イーグル工業,2018,Q2,27.105216244871237
イーグル工業,2018,Q3,79.24589854593141
イーグル工業,2018,Q4,24.407754498064335
イーグル工業,2019,Q1,43.71589839186968
イーグル工業,2019,Q2,31.253551691948076
イーグル工業,2019,Q3,30.293648036261523
イーグル工業,2019,Q4,19.105006653211994
イーグル工業,2020,Q1,21.952227246585846
イーグル工業,2020,Q2,-0.2207180324766206
イーグル工業,2020,Q3,2.0622547177672375
イーグル工業,2020,Q4,30.54027171234526
ウシオ電機,2018,Q1,33.88096661860918
ウシオ電機,2018,Q2,15.639834974286359
ウシオ電機,2018,Q3,11.7693264210992
ウシオ電機,2018,Q4,18.00999961073715
ウシオ電機,2019,Q1,24.15549354750276
ウシオ電機,2019,Q2,12.616128207928607
ウシオ電機,2019,Q3,18.679308531689067
ウシオ電機,2019,Q4,35.062262980698385
ウシオ電機,2020,Q1,13.707013923340336
ウシオ電機,2020,Q2,10.543420295893068
ウシオ電機,2020,Q3,27.005859979759634
ウシオ電機,2020,Q4,7.221809453258464
ウッドワン,2018,Q1,-7.534673265745818
ウッドワン,2018,Q2,-4.31135416963497
ウッドワン,2018,Q3,0.6539022950230609
ウッドワン,2018,Q4,-13.959547253029058
ウッドワン,2019,Q1,4.185625768687144
ウッドワン,2019,Q2,-10.462655815256323
ウッドワン,2019,Q3,30.24661904913067
ウッドワン,2019,Q4,23.543497262546527
ウッドワン,2020,Q1,9.488756992119301
ウッドワン,2020,Q2,14.27436550663287
ウッドワン,2020,Q3,37.0287740483672
ウッドワン,2020,Q4,28.045439922101593
エア・ウォーター,2018,Q1,28.515393321531963
エア・ウォーター,2018,Q2,30.681987224376222
エア・ウォーター,2018,Q3,38.51296084720066
エア・ウォーター,2018,Q4,31.43794550858841
エア・ウォーター,2019,Q1,36.582941263467085
エア・ウォーター,2019,Q2,33.29722706464851
エア・ウォーター,2019,Q3,37.912150949619296
エア・ウォーター,2019,Q4,42.03799047931782
エア・ウォーター,2020,Q1,36.17916600920283
エア・ウォーター,2020,Q2,25.887116611327798
エア・ウォーター,2020,Q3,46.65334935020035
エア・ウォーター,2020,Q4,35.45089545882068
エイチワン,2018,Q1,26.5147776073042
エイチワン,2018,Q2,81.46317078029783
エイチワン,2018,Q3,55.00205999849593
エイチワン,2018,Q4,21.497122396766454
エイチワン,2019,Q1,30.496678600294494
エイチワン,2019,Q2,34.379915609742135
エイチワン,2019,Q3,43.84978262560446
エイチワン,2019,Q4,8.024215753989017
エイチワン,2020,Q1,0.2485180150227883
エイチワン,2020,Q2,-34.90194233409229
エイチワン,2020,Q3,45.991861155919175
エイチワン,2020,Q4,-2.3143829103744245
エイベックス,2018,Q1,5.99923384815712
エイベックス,2018,Q2,-11.333026824589771
エイベックス,2018,Q3,48.72147926902213
エイベックス,2018,Q4,17.323838754993233
エイベックス,2019,Q1,0.37671977020657244
エイベックス,2019,Q2,21.821859263326527
エイベックス,2019,Q3,10.532341589653162
エイベックス,2019,Q4,13.314003203219821
エイベックス,2020,Q1,-11.12617086587402
エイベックス,2020,Q2,-21.904547226589028
エイベックス,2020,Q3,17.36113028052157
エイベックス,2020,Q4,-17.351324146716752
エクセディ,2018,Q1,77.40002658809439
エクセディ,2018,Q2,84.24103271759557
エクセディ,2018,Q3,90.22535060430639
エクセディ,2018,Q4,79.80518899237077
エクセディ,2019,Q1,49.657724134631266
エクセディ,2019,Q2,49.8182124555005
エクセディ,2019,Q3,73.61475171566987
エクセディ,2019,Q4,46.76717196442992
エクセディ,2020,Q1,33.231771695483985
エクセディ,2020,Q2,-5.863867710191165
エクセディ,2020,Q3,65.25443813854025
エクセディ,2020,Q4,34.71934765665021
エステー,2018,Q1,23.34192642552186
エステー,2018,Q2,45.563280677789365
エステー,2018,Q3,19.66955340267615
エステー,2018,Q4,18.120342257885987
エステー,2019,Q1,10.599551682225117
エステー,2019,Q2,45.67471994352561
エステー,2019,Q3,20.49004429720395
エステー,2019,Q4,15.311945061583344
エステー,2020,Q1,12.264282043962993
エステー,2020,Q2,56.13683557237746
エステー,2020,Q3,26.362525686698767
エステー,2020,Q4,12.48055081441921
エステールホールディングス,2018,Q1,-18.737241063960234
エステールホールディングス,2018,Q2,22.766206338754245
エステールホールディングス,2018,Q3,34.49176624271072
エステールホールディングス,2018,Q4,28.34014180968702
エステールホールディングス,2019,Q1,-11.91727337799493
エステールホールディングス,2019,Q2,11.301915602128378
エステールホールディングス,2019,Q3,36.98122036999049
エステールホールディングス,2019,Q4,31.141427396885735
エステールホールディングス,2020,Q1,-9.900292188671909
エステールホールディングス,2020,Q2,10.374795991336981
エステールホールディングス,2020,Q3,20.896363269344164
エステールホールディングス,2020,Q4,20.37888250729446
エスペック,2018,Q1,15.389262749190701
エスペック,2018,Q2,32.3266107186962
エスペック,2018,Q3,46.54639640193915
エスペック,2018,Q4,46.64619727790874
エスペック,2019,Q1,36.594067203641046
エスペック,2019,Q2,47.19156396044375
エスペック,2019,Q3,35.416385936102685
エスペック,2019,Q4,79.33754935634985
エスペック,2020,Q1,12.398185052334021
エスペック,2020,Q2,27.878543461795893
エスペック,2020,Q3,36.23264109276484
エスペック,2020,Q4,34.18941366463464
エスライン,2018,Q1,13.663696000329278
エスライン,2018,Q2,25.967249174598216
エスライン,2018,Q3,33.854491933652994
エスライン,2018,Q4,18.429948425575805
エスライン,2019,Q1,21.35570932622494
エスライン,2019,Q2,17.11075979990062
エスライン,2019,Q3,21.885275969963146
エスライン,2019,Q4,12.585844889588888
エスライン,2020,Q1,86.72110347048337
エスライン,2020,Q2,14.78393501029601
エスライン,2020,Q3,21.081154911463763
エスライン,2020,Q4,212.68482559012278
エスリード,2018,Q1,70.80292784787092
エスリード,2018,Q2,51.393319001000336
エスリード,2018,Q3,37.751158613234395
エスリード,2018,Q4,104.86688665953697
エスリード,2019,Q1,36.31299074827303
エスリード,2019,Q2,64.97896238634777
エスリード,2019,Q3,86.07598334220759
エスリード,2019,Q4,107.97488418116765
エスリード,2020,Q1,40.19078116991143
エスリード,2020,Q2,99.89475342464763
エスリード,2020,Q3,63.49507332229725
エスリード,2020,Q4,100.83477678044162
エス・エム・エス,2018,Q1,32.925393134354316
エス・エム・エス,2018,Q2,-62.86593176627732
エス・エム・エス,2018,Q3,-77.52476086210667
エス・エム・エス,2018,Q4,-60.730621747826525
エス・エム・エス,2019,Q1,-27.674131193914114
エス・エム・エス,2019,Q2,-24.851321756515354
エス・エム・エス,2019,Q3,-41.762508306167305
エス・エム・エス,2019,Q4,-42.927706160096484
エス・エム・エス,2020,Q1,-35.070838892144934
エス・エム・エス,2020,Q2,-56.32296341976858
エス・エム・エス,2020,Q3,-4.827404284361082
エス・エム・エス,2020,Q4,17.39099177342777
エディオン,2018,Q1,-2.0763173354098625
エディオン,2018,Q2,51.39725255003084
エディオン,2018,Q3,32.049323021098544
エディオン,2018,Q4,4.825026599350838
エディオン,2019,Q1,9.557865159409195
エディオン,2019,Q2,38.93853301624249
エディオン,2019,Q3,48.3167248779972
エディオン,2019,Q4,12.409814894878622
エディオン,2020,Q1,-8.766790854954822
エディオン,2020,Q2,86.21032519228231
エディオン,2020,Q3,23.640247393939003
エディオン,2020,Q4,17.54430538039731
エヌ・ティ・ティ・データ,2018,Q1,-129.3953220153258
エヌ・ティ・ティ・データ,2018,Q2,-134.25902462979406
エヌ・ティ・ティ・データ,2018,Q3,0.9665523317261858
エヌ・ティ・ティ・データ,2018,Q4,189.59236873607838
エヌ・ティ・ティ・データ,2019,Q1,-130.7992805109646
エヌ・ティ・ティ・データ,2019,Q2,-83.422428278161
エヌ・ティ・ティ・データ,2019,Q3,19.323843525421026
エヌ・ティ・ティ・データ,2019,Q4,86.21083430286475
エヌ・ティ・ティ・データ,2020,Q1,-110.10209122433669
エヌ・ティ・ティ・データ,2020,Q2,-67.28473070773109
エヌ・ティ・ティ・データ,2020,Q3,26.388176822714293
エヌ・ティ・ティ・データ,2020,Q4,34.673406830763575
エノモト,2018,Q1,92.7469761977126
エノモト,2018,Q2,80.34126668820228
エノモト,2018,Q3,36.109934566593594
エノモト,2018,Q4,30.76857105798055
エノモト,2019,Q1,23.743089060555214
エノモト,2019,Q2,42.13362936876139
エノモト,2019,Q3,28.588441851860324
エノモト,2019,Q4,29.273299241521432
エノモト,2020,Q1,36.51943379789704
エノモト,2020,Q2,26.12873793698642
エノモト,2020,Q3,41.83268869095109
エノモト,2020,Q4,52.89261459189788
エバラ食品工業,2018,Q1,25.43734876579803
エバラ食品工業,2018,Q2,29.242697069622928
エバラ食品工業,2018,Q3,63.57968468395942
エバラ食品工業,2018,Q4,18.898074012578356
エバラ食品工業,2019,Q1,22.94271757002658
エバラ食品工業,2019,Q2,40.96387185931348
エバラ食品工業,2019,Q3,76.77964621885835
エバラ食品工業,2019,Q4,8.774187947374239
エバラ食品工業,2020,Q1,21.997326041528517
エバラ食品工業,2020,Q2,55.398302467335384
エバラ食品工業,2020,Q3,72.30466353606445
エバラ食品工業,2020,Q4,29.4568145540236
エフテック,2018,Q1,51.26897754945081
エフテック,2018,Q2,61.47552350908876
エフテック,2018,Q3,58.670894506077936
エフテック,2018,Q4,59.976340366284816
エフテック,2019,Q1,37.97984647022356
エフテック,2019,Q2,29.34594416236043
エフテック,2019,Q3,18.049410095601228
エフテック,2019,Q4,19.791884634324088
エフテック,2020,Q1,31.715605575943833
エフテック,2020,Q2,-56.294488663805076
エフテック,2020,Q3,-23.874844081540605
エフテック,2020,Q4,58.96710700773316
エフピコ,2018,Q1,41.39613980849818
エフピコ,2018,Q2,55.16692509280428
エフピコ,2018,Q3,81.12490379600811
エフピコ,2018,Q4,54.810319962779545
エフピコ,2019,Q1,38.13406314666232
エフピコ,2019,Q2,63.310342902406035
エフピコ,2019,Q3,98.07707489804929
エフピコ,2019,Q4,40.76307580655642
エフピコ,2020,Q1,53.73482124671858
エフピコ,2020,Q2,73.77390137295814
エフピコ,2020,Q3,95.4988658135275
エフピコ,2020,Q4,33.47356508552285
