企業名,会計年度,四半期,end_month_date,end_month_price
日亜鋼業,2019,Q4,2020-02-28,271.0
日亜鋼業,2020,Q1,2020-05-29,275.0
日亜鋼業,2020,Q2,2020-08-31,276.0
日亜鋼業,2020,Q3,2020-11-30,308.0
日亜鋼業,2020,Q4,2021-02-26,289.0
日伝,2018,Q1,2018-05-31,2104.0
日伝,2018,Q2,2018-08-31,1972.0
日伝,2018,Q3,2018-11-30,1828.0
日伝,2018,Q4,2019-02-28,1582.0
日伝,2019,Q1,2019-05-31,1658.0
日伝,2019,Q2,2019-08-30,1929.0
日伝,2019,Q3,2019-11-29,2081.0
日伝,2019,Q4,2020-02-28,1712.0
日伝,2020,Q1,2020-05-29,2289.0
日伝,2020,Q2,2020-08-31,1982.0
日伝,2020,Q3,2020-11-30,2358.0
日伝,2020,Q4,2021-02-26,2108.0
日工,2018,Q1,2018-05-31,2545.0
日工,2018,Q2,2018-08-31,2423.0
日工,2018,Q3,2018-11-30,2505.0
日工,2018,Q4,2019-02-28,2332.0
日工,2019,Q1,2019-05-31,2589.0
日工,2019,Q2,2019-08-30,3315.0
日工,2019,Q3,2019-11-29,742.0
日工,2019,Q4,2020-02-28,658.0
日工,2020,Q1,2020-05-29,658.0
日工,2020,Q2,2020-08-31,641.0
日工,2020,Q3,2020-11-30,663.0
日工,2020,Q4,2021-02-26,708.0
日揮ホールディングス,2018,Q1,2018-05-31,2273.0
日揮ホールディングス,2018,Q2,2018-08-31,2238.0
日揮ホールディングス,2018,Q3,2018-11-30,1658.0
日揮ホールディングス,2018,Q4,2019-02-28,1619.0
日揮ホールディングス,2019,Q1,2019-05-31,1450.0
日揮ホールディングス,2019,Q2,2019-08-30,1235.0
日揮ホールディングス,2019,Q3,2019-11-29,1591.0
日揮ホールディングス,2019,Q4,2020-02-28,1325.0
日揮ホールディングス,2020,Q1,2020-05-29,1159.0
日揮ホールディングス,2020,Q2,2020-08-31,1171.0
日揮ホールディングス,2020,Q3,2020-11-30,935.0
日揮ホールディングス,2020,Q4,2021-02-26,1367.0
日新,2018,Q1,2018-05-31,2628.0
日新,2018,Q2,2018-08-31,2328.0
日新,2018,Q3,2018-11-30,1956.0
日新,2018,Q4,2019-02-28,1926.0
日新,2019,Q1,2019-05-31,1749.0
日新,2019,Q2,2019-08-30,1465.0
日新,2019,Q3,2019-11-29,1735.0
日新,2019,Q4,2020-02-28,1480.0
日新,2020,Q1,2020-05-29,1595.0
日新,2020,Q2,2020-08-31,1609.0
日新,2020,Q3,2020-11-30,1212.0
日新,2020,Q4,2021-02-26,1350.0
日新電機,2018,Q1,2018-05-31,1025.0
日新電機,2018,Q2,2018-08-31,984.0
日新電機,2018,Q3,2018-11-30,951.0
日新電機,2018,Q4,2019-02-28,1004.0
日新電機,2019,Q1,2019-05-31,1052.0
日新電機,2019,Q2,2019-08-30,1256.0
日新電機,2019,Q3,2019-11-29,1148.0
日新電機,2019,Q4,2020-02-28,1032.0
日新電機,2020,Q1,2020-05-29,1122.0
日新電機,2020,Q2,2020-08-31,1126.0
日新電機,2020,Q3,2020-11-30,1165.0
日新電機,2020,Q4,2021-02-26,1240.0
日本カーバイド工業,2018,Q1,2018-05-31,1989.0
日本カーバイド工業,2018,Q2,2018-08-31,1762.0
日本カーバイド工業,2018,Q3,2018-11-30,1937.0
日本カーバイド工業,2018,Q4,2019-02-28,1553.0
日本カーバイド工業,2019,Q1,2019-05-31,1313.0
日本カーバイド工業,2019,Q2,2019-08-30,1177.0
日本カーバイド工業,2019,Q3,2019-11-29,1462.0
日本カーバイド工業,2019,Q4,2020-02-28,1143.0
日本カーバイド工業,2020,Q1,2020-05-29,1421.0
日本カーバイド工業,2020,Q2,2020-08-31,1171.0
日本カーバイド工業,2020,Q3,2020-11-30,1309.0
日本カーバイド工業,2020,Q4,2021-02-26,1303.0
日本ガイシ,2018,Q1,2018-05-31,1987.0
日本ガイシ,2018,Q2,2018-08-31,1810.0
日本ガイシ,2018,Q3,2018-11-30,1683.0
日本ガイシ,2018,Q4,2019-02-28,1699.0
日本ガイシ,2019,Q1,2019-05-31,1474.0
日本ガイシ,2019,Q2,2019-08-30,1426.0
日本ガイシ,2019,Q3,2019-11-29,1805.0
日本ガイシ,2019,Q4,2020-02-28,1697.0
日本ガイシ,2020,Q1,2020-05-29,1579.0
日本ガイシ,2020,Q2,2020-08-31,1507.0
日本ガイシ,2020,Q3,2020-11-30,1659.0
日本ガイシ,2020,Q4,2021-02-26,1880.0
日本ギア工業,2018,Q1,2018-05-31,488.0
日本ギア工業,2018,Q2,2018-08-31,540.0
日本ギア工業,2018,Q3,2018-11-30,446.0
日本ギア工業,2018,Q4,2019-02-28,450.0
日本ギア工業,2019,Q1,2019-05-31,419.0
日本ギア工業,2019,Q2,2019-08-30,479.0
日本ギア工業,2019,Q3,2019-11-29,415.0
日本ギア工業,2019,Q4,2020-02-28,320.0
日本ギア工業,2020,Q1,2020-05-29,296.0
日本ギア工業,2020,Q2,2020-08-31,276.0
日本ギア工業,2020,Q3,2020-11-30,314.0
日本ギア工業,2020,Q4,2021-02-26,305.0
日本ケミコン,2018,Q1,2018-05-31,4110.0
日本ケミコン,2018,Q2,2018-08-31,3650.0
日本ケミコン,2018,Q3,2018-11-30,2343.0
日本ケミコン,2018,Q4,2019-02-28,1957.0
日本ケミコン,2019,Q1,2019-05-31,1564.0
日本ケミコン,2019,Q2,2019-08-30,1387.0
日本ケミコン,2019,Q3,2019-11-29,2061.0
日本ケミコン,2019,Q4,2020-02-28,1545.0
日本ケミコン,2020,Q1,2020-05-29,1551.0
日本ケミコン,2020,Q2,2020-08-31,1703.0
日本ケミコン,2020,Q3,2020-11-30,1512.0
日本ケミコン,2020,Q4,2021-02-26,1715.0
日本ケミファ,2018,Q1,2018-05-31,4575.0
日本ケミファ,2018,Q2,2018-08-31,4435.0
日本ケミファ,2018,Q3,2018-11-30,4135.0
日本ケミファ,2018,Q4,2019-02-28,3050.0
日本ケミファ,2019,Q1,2019-05-31,2878.0
日本ケミファ,2019,Q2,2019-08-30,2794.0
日本ケミファ,2019,Q3,2019-11-29,2970.0
日本ケミファ,2019,Q4,2020-02-28,2303.0
日本ケミファ,2020,Q1,2020-05-29,2744.0
日本ケミファ,2020,Q2,2020-08-31,2488.0
日本ケミファ,2020,Q3,2020-11-30,2470.0
日本ケミファ,2020,Q4,2021-02-26,2209.0
日本コンクリート工業,2018,Q1,2018-05-31,368.0
日本コンクリート工業,2018,Q2,2018-08-31,345.0
日本コンクリート工業,2018,Q3,2018-11-30,308.0
日本コンクリート工業,2018,Q4,2019-02-28,285.0
日本コンクリート工業,2019,Q1,2019-05-31,286.0
日本コンクリート工業,2019,Q2,2019-08-30,237.0
日本コンクリート工業,2019,Q3,2019-11-29,269.0
日本コンクリート工業,2019,Q4,2020-02-28,267.0
日本コンクリート工業,2020,Q1,2020-05-29,273.0
日本コンクリート工業,2020,Q2,2020-08-31,279.0
日本コンクリート工業,2020,Q3,2020-11-30,318.0
日本コンクリート工業,2020,Q4,2021-02-26,432.0
日本コークス工業,2018,Q1,2018-05-31,112.0
日本コークス工業,2018,Q2,2018-08-31,114.0
日本コークス工業,2018,Q3,2018-11-30,106.0
日本コークス工業,2018,Q4,2019-02-28,101.0
日本コークス工業,2019,Q1,2019-05-31,93.0
日本コークス工業,2019,Q2,2019-08-30,84.0
日本コークス工業,2019,Q3,2019-11-29,82.0
日本コークス工業,2019,Q4,2020-02-28,65.0
日本コークス工業,2020,Q1,2020-05-29,63.0
日本コークス工業,2020,Q2,2020-08-31,62.0
日本コークス工業,2020,Q3,2020-11-30,71.0
日本コークス工業,2020,Q4,2021-02-26,104.0
日本システムウエア,2018,Q1,2018-05-31,2478.0
日本システムウエア,2018,Q2,2018-08-31,2062.0
日本システムウエア,2018,Q3,2018-11-30,2474.0
日本システムウエア,2018,Q4,2019-02-28,1949.0
日本システムウエア,2019,Q1,2019-05-31,2456.0
日本システムウエア,2019,Q2,2019-08-30,2390.0
日本システムウエア,2019,Q3,2019-11-29,2494.0
日本システムウエア,2019,Q4,2020-02-28,1919.0
日本システムウエア,2020,Q1,2020-05-29,2357.0
日本システムウエア,2020,Q2,2020-08-31,1937.0
日本システムウエア,2020,Q3,2020-11-30,2103.0
日本システムウエア,2020,Q4,2021-02-26,1973.0
日本システム技術,2018,Q1,2018-05-31,1351.0
日本システム技術,2018,Q2,2018-08-31,2167.0
日本システム技術,2018,Q3,2018-11-30,1998.0
日本システム技術,2018,Q4,2019-02-28,1355.0
日本システム技術,2019,Q1,2019-05-31,1469.0
日本システム技術,2019,Q2,2019-08-30,1211.0
日本システム技術,2019,Q3,2019-11-29,1260.0
日本システム技術,2019,Q4,2020-02-28,1033.0
日本システム技術,2020,Q1,2020-05-29,1328.0
日本システム技術,2020,Q2,2020-08-31,1686.0
日本システム技術,2020,Q3,2020-11-30,1588.0
日本システム技術,2020,Q4,2021-02-26,1515.0
日本ゼオン,2018,Q1,2018-05-31,1382.0
日本ゼオン,2018,Q2,2018-08-31,1191.0
日本ゼオン,2018,Q3,2018-11-30,1154.0
日本ゼオン,2018,Q4,2019-02-28,1136.0
日本ゼオン,2019,Q1,2019-05-31,1026.0
日本ゼオン,2019,Q2,2019-08-30,1238.0
日本ゼオン,2019,Q3,2019-11-29,1410.0
日本ゼオン,2019,Q4,2020-02-28,1033.0
日本ゼオン,2020,Q1,2020-05-29,1037.0
日本ゼオン,2020,Q2,2020-08-31,1116.0
日本ゼオン,2020,Q3,2020-11-30,1293.0
日本ゼオン,2020,Q4,2021-02-26,1560.0
日本テレビホールディングス,2018,Q1,2018-05-31,1834.0
日本テレビホールディングス,2018,Q2,2018-08-31,1840.0
日本テレビホールディングス,2018,Q3,2018-11-30,1777.0
日本テレビホールディングス,2018,Q4,2019-02-28,1749.0
日本テレビホールディングス,2019,Q1,2019-05-31,1559.0
日本テレビホールディングス,2019,Q2,2019-08-30,1401.0
日本テレビホールディングス,2019,Q3,2019-11-29,1438.0
日本テレビホールディングス,2019,Q4,2020-02-28,1304.0
日本テレビホールディングス,2020,Q1,2020-05-29,1244.0
日本テレビホールディングス,2020,Q2,2020-08-31,1252.0
日本テレビホールディングス,2020,Q3,2020-11-30,1137.0
日本テレビホールディングス,2020,Q4,2021-02-26,1409.0
日本トムソン,2018,Q1,2018-05-31,857.0
日本トムソン,2018,Q2,2018-08-31,814.0
日本トムソン,2018,Q3,2018-11-30,628.0
日本トムソン,2018,Q4,2019-02-28,525.0
日本トムソン,2019,Q1,2019-05-31,434.0
日本トムソン,2019,Q2,2019-08-30,425.0
日本トムソン,2019,Q3,2019-11-29,494.0
日本トムソン,2019,Q4,2020-02-28,372.0
日本トムソン,2020,Q1,2020-05-29,407.0
日本トムソン,2020,Q2,2020-08-31,363.0
日本トムソン,2020,Q3,2020-11-30,328.0
日本トムソン,2020,Q4,2021-02-26,541.0
日本トランスシティ,2018,Q1,2018-05-31,506.0
日本トランスシティ,2018,Q2,2018-08-31,518.0
日本トランスシティ,2018,Q3,2018-11-30,492.0
日本トランスシティ,2018,Q4,2019-02-28,444.0
日本トランスシティ,2019,Q1,2019-05-31,443.0
日本トランスシティ,2019,Q2,2019-08-30,436.0
日本トランスシティ,2019,Q3,2019-11-29,549.0
日本トランスシティ,2019,Q4,2020-02-28,430.0
日本トランスシティ,2020,Q1,2020-05-29,518.0
日本トランスシティ,2020,Q2,2020-08-31,498.0
日本トランスシティ,2020,Q3,2020-11-30,566.0
日本トランスシティ,2020,Q4,2021-02-26,523.0
日本トリム,2018,Q1,2018-05-31,4505.0
日本トリム,2018,Q2,2018-08-31,5620.0
日本トリム,2018,Q3,2018-11-30,6200.0
日本トリム,2018,Q4,2019-02-28,6010.0
日本トリム,2019,Q1,2019-05-31,5120.0
日本トリム,2019,Q2,2019-08-30,4435.0
日本トリム,2019,Q3,2019-11-29,4975.0
日本トリム,2019,Q4,2020-02-28,3150.0
日本トリム,2020,Q1,2020-05-29,3235.0
日本トリム,2020,Q2,2020-08-31,3745.0
日本トリム,2020,Q3,2020-11-30,4065.0
日本トリム,2020,Q4,2021-02-26,4210.0
日本ハム,2018,Q1,2018-05-31,4475.0
日本ハム,2018,Q2,2018-08-31,4055.0
日本ハム,2018,Q3,2018-11-30,4210.0
日本ハム,2018,Q4,2019-02-28,4065.0
日本ハム,2019,Q1,2019-05-31,4390.0
日本ハム,2019,Q2,2019-08-30,4080.0
日本ハム,2019,Q3,2019-11-29,4590.0
日本ハム,2019,Q4,2020-02-28,4070.0
日本ハム,2020,Q1,2020-05-29,3980.0
日本ハム,2020,Q2,2020-08-31,4805.0
日本ハム,2020,Q3,2020-11-30,4455.0
日本ハム,2020,Q4,2021-02-26,4485.0
日本パーカライジング,2018,Q1,2018-05-31,1618.0
日本パーカライジング,2018,Q2,2018-08-31,1475.0
日本パーカライジング,2018,Q3,2018-11-30,1487.0
日本パーカライジング,2018,Q4,2019-02-28,1471.0
日本パーカライジング,2019,Q1,2019-05-31,1202.0
日本パーカライジング,2019,Q2,2019-08-30,1176.0
日本パーカライジング,2019,Q3,2019-11-29,1161.0
日本パーカライジング,2019,Q4,2020-02-28,994.0
日本パーカライジング,2020,Q1,2020-05-29,1148.0
日本パーカライジング,2020,Q2,2020-08-31,1020.0
日本パーカライジング,2020,Q3,2020-11-30,1095.0
日本パーカライジング,2020,Q4,2021-02-26,1076.0
日本ヒューム,2018,Q1,2018-05-31,841.0
日本ヒューム,2018,Q2,2018-08-31,910.0
日本ヒューム,2018,Q3,2018-11-30,960.0
日本ヒューム,2018,Q4,2019-02-28,821.0
日本ヒューム,2019,Q1,2019-05-31,688.0
日本ヒューム,2019,Q2,2019-08-30,649.0
日本ヒューム,2019,Q3,2019-11-29,820.0
日本ヒューム,2019,Q4,2020-02-28,638.0
日本ヒューム,2020,Q1,2020-05-29,745.0
日本ヒューム,2020,Q2,2020-08-31,755.0
日本ヒューム,2020,Q3,2020-11-30,780.0
日本ヒューム,2020,Q4,2021-02-26,767.0
日本ピストンリング,2018,Q1,2018-05-31,2213.0
日本ピストンリング,2018,Q2,2018-08-31,2250.0
日本ピストンリング,2018,Q3,2018-11-30,2086.0
日本ピストンリング,2018,Q4,2019-02-28,1696.0
日本ピストンリング,2019,Q1,2019-05-31,1339.0
日本ピストンリング,2019,Q2,2019-08-30,1227.0
日本ピストンリング,2019,Q3,2019-11-29,1433.0
日本ピストンリング,2019,Q4,2020-02-28,1294.0
日本ピストンリング,2020,Q1,2020-05-29,1231.0
日本ピストンリング,2020,Q2,2020-08-31,1033.0
日本ピストンリング,2020,Q3,2020-11-30,935.0
日本ピストンリング,2020,Q4,2021-02-26,1047.0
日本ピラー工業,2018,Q1,2018-05-31,1638.0
日本ピラー工業,2018,Q2,2018-08-31,1593.0
日本ピラー工業,2018,Q3,2018-11-30,1538.0
日本ピラー工業,2018,Q4,2019-02-28,1386.0
日本ピラー工業,2019,Q1,2019-05-31,1074.0
日本ピラー工業,2019,Q2,2019-08-30,1058.0
日本ピラー工業,2019,Q3,2019-11-29,1494.0
日本ピラー工業,2019,Q4,2020-02-28,1270.0
日本ピラー工業,2020,Q1,2020-05-29,1435.0
日本ピラー工業,2020,Q2,2020-08-31,1461.0
日本ピラー工業,2020,Q3,2020-11-30,1621.0
日本ピラー工業,2020,Q4,2021-02-26,1691.0
日本プラスト,2018,Q1,2018-05-31,1008.0
日本プラスト,2018,Q2,2018-08-31,1031.0
日本プラスト,2018,Q3,2018-11-30,923.0
日本プラスト,2018,Q4,2019-02-28,832.0
日本プラスト,2019,Q1,2019-05-31,671.0
日本プラスト,2019,Q2,2019-08-30,666.0
日本プラスト,2019,Q3,2019-11-29,700.0
日本プラスト,2019,Q4,2020-02-28,582.0
日本プラスト,2020,Q1,2020-05-29,469.0
日本プラスト,2020,Q2,2020-08-31,410.0
日本プラスト,2020,Q3,2020-11-30,450.0
日本プラスト,2020,Q4,2021-02-26,572.0
日本ユニシス,2018,Q1,2018-05-31,2733.0
日本ユニシス,2018,Q2,2018-08-31,2715.0
日本ユニシス,2018,Q3,2018-11-30,2895.0
日本ユニシス,2018,Q4,2019-02-28,2905.0
日本ユニシス,2019,Q1,2019-05-31,3545.0
日本ユニシス,2019,Q2,2019-08-30,3435.0
日本ユニシス,2019,Q3,2019-11-29,3520.0
日本ユニシス,2019,Q4,2020-02-28,3255.0
日本ユニシス,2020,Q1,2020-05-29,3330.0
日本ユニシス,2020,Q2,2020-08-31,3040.0
日本ユニシス,2020,Q3,2020-11-30,3860.0
日本ユニシス,2020,Q4,2021-02-26,3080.0
日本リーテック,2018,Q1,2018-05-31,1520.0
日本リーテック,2018,Q2,2018-08-31,1535.0
日本リーテック,2018,Q3,2018-11-30,1490.0
日本リーテック,2018,Q4,2019-02-28,1490.0
日本リーテック,2019,Q1,2019-05-31,1486.0
日本リーテック,2019,Q2,2019-08-30,1312.0
日本リーテック,2019,Q3,2019-11-29,1270.0
日本リーテック,2019,Q4,2020-02-28,1510.0
日本リーテック,2020,Q1,2020-05-29,2076.0
日本リーテック,2020,Q2,2020-08-31,2876.0
日本リーテック,2020,Q3,2020-11-30,2489.0
日本リーテック,2020,Q4,2021-02-26,2475.0
日本信号,2018,Q1,2018-05-31,1006.0
日本信号,2018,Q2,2018-08-31,1142.0
日本信号,2018,Q3,2018-11-30,1012.0
日本信号,2018,Q4,2019-02-28,1004.0
日本信号,2019,Q1,2019-05-31,1108.0
日本信号,2019,Q2,2019-08-30,1155.0
日本信号,2019,Q3,2019-11-29,1294.0
日本信号,2019,Q4,2020-02-28,1148.0
日本信号,2020,Q1,2020-05-29,1213.0
日本信号,2020,Q2,2020-08-31,1025.0
日本信号,2020,Q3,2020-11-30,931.0
日本信号,2020,Q4,2021-02-26,923.0
日本光電,2018,Q1,2018-05-31,3020.0
日本光電,2018,Q2,2018-08-31,3250.0
日本光電,2018,Q3,2018-11-30,3695.0
日本光電,2018,Q4,2019-02-28,3345.0
日本光電,2019,Q1,2019-05-31,3125.0
日本光電,2019,Q2,2019-08-30,2948.0
日本光電,2019,Q3,2019-11-29,2967.0
日本光電,2019,Q4,2020-02-28,3210.0
日本光電,2020,Q1,2020-05-29,3595.0
日本光電,2020,Q2,2020-08-31,3625.0
日本光電,2020,Q3,2020-11-30,3300.0
日本光電,2020,Q4,2021-02-26,2889.0
日本冶金工業,2018,Q1,2018-05-31,330.0
日本冶金工業,2018,Q2,2018-08-31,372.0
日本冶金工業,2018,Q3,2018-11-30,282.0
日本冶金工業,2018,Q4,2019-02-28,251.0
日本冶金工業,2019,Q1,2019-05-31,205.0
日本冶金工業,2019,Q2,2019-08-30,213.0
日本冶金工業,2019,Q3,2019-11-29,2334.0
日本冶金工業,2019,Q4,2020-02-28,1707.0
日本冶金工業,2020,Q1,2020-05-29,1721.0
日本冶金工業,2020,Q2,2020-08-31,1514.0
日本冶金工業,2020,Q3,2020-11-30,1650.0
日本冶金工業,2020,Q4,2021-02-26,2043.0
日本化学工業,2018,Q1,2018-05-31,4825.0
日本化学工業,2018,Q2,2018-08-31,4075.0
日本化学工業,2018,Q3,2018-11-30,2748.0
日本化学工業,2018,Q4,2019-02-28,2301.0
日本化学工業,2019,Q1,2019-05-31,1721.0
日本化学工業,2019,Q2,2019-08-30,2093.0
日本化学工業,2019,Q3,2019-11-29,3210.0
日本化学工業,2019,Q4,2020-02-28,2321.0
日本化学工業,2020,Q1,2020-05-29,2376.0
日本化学工業,2020,Q2,2020-08-31,2168.0
日本化学工業,2020,Q3,2020-11-30,2554.0
日本化学工業,2020,Q4,2021-02-26,3165.0
日本山村硝子,2018,Q1,2018-05-31,178.0
日本山村硝子,2018,Q2,2018-08-31,186.0
日本山村硝子,2018,Q3,2018-11-30,1782.0
日本山村硝子,2018,Q4,2019-02-28,1498.0
日本山村硝子,2019,Q1,2019-05-31,1446.0
日本山村硝子,2019,Q2,2019-08-30,1213.0
日本山村硝子,2019,Q3,2019-11-29,1259.0
日本山村硝子,2019,Q4,2020-02-28,1027.0
日本山村硝子,2020,Q1,2020-05-29,847.0
日本山村硝子,2020,Q2,2020-08-31,849.0
日本山村硝子,2020,Q3,2020-11-30,863.0
日本山村硝子,2020,Q4,2021-02-26,906.0
日本新薬,2018,Q1,2018-05-31,7810.0
日本新薬,2018,Q2,2018-08-31,6530.0
日本新薬,2018,Q3,2018-11-30,7760.0
日本新薬,2018,Q4,2019-02-28,7070.0
日本新薬,2019,Q1,2019-05-31,7520.0
日本新薬,2019,Q2,2019-08-30,8730.0
日本新薬,2019,Q3,2019-11-29,9880.0
日本新薬,2019,Q4,2020-02-28,7990.0
日本新薬,2020,Q1,2020-05-29,9280.0
日本新薬,2020,Q2,2020-08-31,8750.0
日本新薬,2020,Q3,2020-11-30,7460.0
日本新薬,2020,Q4,2021-02-26,7230.0
日本曹達,2018,Q1,2018-05-31,603.0
日本曹達,2018,Q2,2018-08-31,634.0
日本曹達,2018,Q3,2018-11-30,2708.0
日本曹達,2018,Q4,2019-02-28,2887.0
日本曹達,2019,Q1,2019-05-31,2600.0
日本曹達,2019,Q2,2019-08-30,2442.0
日本曹達,2019,Q3,2019-11-29,2922.0
日本曹達,2019,Q4,2020-02-28,2798.0
日本曹達,2020,Q1,2020-05-29,2991.0
日本曹達,2020,Q2,2020-08-31,3010.0
日本曹達,2020,Q3,2020-11-30,2747.0
日本曹達,2020,Q4,2021-02-26,3345.0
日本板硝子,2018,Q1,2018-05-31,1095.0
日本板硝子,2018,Q2,2018-08-31,1173.0
日本板硝子,2018,Q3,2018-11-30,968.0
日本板硝子,2018,Q4,2019-02-28,923.0
日本板硝子,2019,Q1,2019-05-31,712.0
日本板硝子,2019,Q2,2019-08-30,623.0
日本板硝子,2019,Q3,2019-11-29,646.0
日本板硝子,2019,Q4,2020-02-28,485.0
日本板硝子,2020,Q1,2020-05-29,409.0
日本板硝子,2020,Q2,2020-08-31,426.0
日本板硝子,2020,Q3,2020-11-30,401.0
日本板硝子,2020,Q4,2021-02-26,539.0
日本水産,2018,Q1,2018-05-31,533.0
日本水産,2018,Q2,2018-08-31,610.0
日本水産,2018,Q3,2018-11-30,686.0
日本水産,2018,Q4,2019-02-28,729.0
日本水産,2019,Q1,2019-05-31,660.0
日本水産,2019,Q2,2019-08-30,616.0
日本水産,2019,Q3,2019-11-29,657.0
日本水産,2019,Q4,2020-02-28,511.0
日本水産,2020,Q1,2020-05-29,499.0
日本水産,2020,Q2,2020-08-31,476.0
日本水産,2020,Q3,2020-11-30,401.0
日本水産,2020,Q4,2021-02-26,507.0
日本特殊塗料,2018,Q1,2018-05-31,2068.0
日本特殊塗料,2018,Q2,2018-08-31,2399.0
日本特殊塗料,2018,Q3,2018-11-30,1772.0
日本特殊塗料,2018,Q4,2019-02-28,1351.0
日本特殊塗料,2019,Q1,2019-05-31,1168.0
日本特殊塗料,2019,Q2,2019-08-30,1024.0
日本特殊塗料,2019,Q3,2019-11-29,1401.0
日本特殊塗料,2019,Q4,2020-02-28,1002.0
日本特殊塗料,2020,Q1,2020-05-29,903.0
日本特殊塗料,2020,Q2,2020-08-31,951.0
日本特殊塗料,2020,Q3,2020-11-30,1145.0
日本特殊塗料,2020,Q4,2021-02-26,1087.0
日本瓦斯,2018,Q1,2018-05-31,5680.0
日本瓦斯,2018,Q2,2018-08-31,5250.0
日本瓦斯,2018,Q3,2018-11-30,4040.0
日本瓦斯,2018,Q4,2019-02-28,3880.0
日本瓦斯,2019,Q1,2019-05-31,2578.0
日本瓦斯,2019,Q2,2019-08-30,3225.0
日本瓦斯,2019,Q3,2019-11-29,3460.0
日本瓦斯,2019,Q4,2020-02-28,3430.0
日本瓦斯,2020,Q1,2020-05-29,4275.0
日本瓦斯,2020,Q2,2020-08-31,4110.0
日本瓦斯,2020,Q3,2020-11-30,5280.0
日本瓦斯,2020,Q4,2021-02-26,4925.0
日本甜菜製糖,2018,Q1,2018-05-31,2255.0
日本甜菜製糖,2018,Q2,2018-08-31,1960.0
日本甜菜製糖,2018,Q3,2018-11-30,1967.0
日本甜菜製糖,2018,Q4,2019-02-28,1898.0
日本甜菜製糖,2019,Q1,2019-05-31,1875.0
日本甜菜製糖,2019,Q2,2019-08-30,1764.0
日本甜菜製糖,2019,Q3,2019-11-29,2051.0
日本甜菜製糖,2019,Q4,2020-02-28,1720.0
日本甜菜製糖,2020,Q1,2020-05-29,1691.0
日本甜菜製糖,2020,Q2,2020-08-31,1836.0
日本甜菜製糖,2020,Q3,2020-11-30,1596.0
日本甜菜製糖,2020,Q4,2021-02-26,1627.0
日本石油輸送,2018,Q1,2018-05-31,3125.0
日本石油輸送,2018,Q2,2018-08-31,3000.0
日本石油輸送,2018,Q3,2018-11-30,2887.0
日本石油輸送,2018,Q4,2019-02-28,2980.0
日本石油輸送,2019,Q1,2019-05-31,2819.0
日本石油輸送,2019,Q2,2019-08-30,2893.0
日本石油輸送,2019,Q3,2019-11-29,2769.0
日本石油輸送,2019,Q4,2020-02-28,2764.0
日本石油輸送,2020,Q1,2020-05-29,3175.0
日本石油輸送,2020,Q2,2020-08-31,2626.0
日本石油輸送,2020,Q3,2020-11-30,2583.0
日本石油輸送,2020,Q4,2021-02-26,2657.0
日本空調サービス,2018,Q1,2018-05-31,792.0
日本空調サービス,2018,Q2,2018-08-31,803.0
日本空調サービス,2018,Q3,2018-11-30,761.0
日本空調サービス,2018,Q4,2019-02-28,688.0
日本空調サービス,2019,Q1,2019-05-31,668.0
日本空調サービス,2019,Q2,2019-08-30,702.0
日本空調サービス,2019,Q3,2019-11-29,776.0
日本空調サービス,2019,Q4,2020-02-28,689.0
